"bureau","Valeur.fonciere","Surface.reelle.bati","Nombre.pieces.principales","Surface.terrain"
"06088_510",259862.376146789,27.52,1.06,69
"06088_511",369279.120983607,25.2622950819672,0.967213114754098,NA
"06088_512",1784510.671875,33.015625,1.328125,1613
"06088_513",278818.547142857,25.1642857142857,0.95,139
"06088_514",279634.333333333,27.8421052631579,1.27368421052632,635.666666666667
"06088_515",231835,28.5820895522388,1.13432835820896,455.2
"06088_516",230032.930693069,23.4158415841584,0.99009900990099,469
"06088_517",611501.078188976,36.8448275862069,0.905172413793103,667.2
"06088_518",217173.164556962,29.8333333333333,1.14102564102564,531.666666666667
"06088_519",252886.075949367,25.5189873417722,1.12658227848101,653
"06088_520",299506.393442623,36.4426229508197,1.55737704918033,448
"06088_521",361697.388349515,40.6796116504854,1.06796116504854,471
"06088_522",465380,35.265306122449,1.3469387755102,829
"06088_523",204473.792079208,24.0990099009901,0.98019801980198,277
"06088_524",208077.659574468,26.3723404255319,1.02127659574468,NA
"06088_525",201582,22.8166666666667,0.85,207
"06088_526",218302.330827068,25.7251908396947,1.02290076335878,NA
"06088_527",258173.301204819,21.2121212121212,0.854545454545454,158
"06088_528",210347.689189189,21.027027027027,0.972972972972973,NA
"06088_529",305918.225,30.3857142857143,1.31428571428571,366.166666666667
"06088_530",157681.711538462,18.74,0.84,270
"06088_531",249713.933333333,21.4520547945205,0.945205479452055,382.333333333333
"06088_532",254549.39754386,24.8859649122807,1.17543859649123,289.625
"06088_601",1256447.85294118,50.3358778625954,1.49618320610687,345.636363636364
"06088_602",538171.352941177,43.0490196078431,0.941176470588235,252
"06088_603",485160.64516129,41.6290322580645,1.37096774193548,NA
"06088_604",359392.452830189,30.1037735849057,1.21698113207547,NA
"06088_605",371376.945054945,31.2087912087912,1.37362637362637,416.25
"06088_606",378954.679389313,37.8461538461538,1.48461538461538,23
"06088_607",422740.887096774,54.6612903225806,1.20967741935484,NA
"06088_608",790155.125185185,42.1333333333333,1.57037037037037,202.583333333333
"06088_609",307788.123595506,53.0337078651685,1.49438202247191,196
"06088_610",372880.821359223,39.9607843137255,1.7156862745098,319
"06088_611",505473.826666667,31.2972972972973,1.04054054054054,233.333333333333
"06088_612",220530.846153846,24.7179487179487,1.12820512820513,95
"06088_613",323240.255102041,26.8041237113402,1.17525773195876,225.434782608696
"06088_614",438526.893939394,24.3230769230769,1,205
"06088_615",582065.217391304,38.6086956521739,1.34782608695652,644
"06088_616",747833.117014925,33.8507462686567,1.25373134328358,324
"06088_617",512508.55,29.2785714285714,1.04285714285714,616.666666666667
"06088_618",696867.125925926,35.837037037037,1.22962962962963,1096.8
"06088_619",336502.686567164,23.7910447761194,1.01492537313433,NA
"06088_620",332142.857142857,35.9230769230769,1.61538461538462,681
"06088_621",253565.805555556,19.0694444444444,0.902777777777778,403
"06088_622",681226.214285714,36.7894736842105,1.40789473684211,806.857142857143
"06088_623",269137.069767442,23.7941176470588,0.970588235294118,402
"06088_624",387914.675324675,22.8441558441558,0.922077922077922,268
"06088_625",351451.554054054,21.3069306930693,0.891089108910891,696.333333333333
"06088_626",516472.911392405,37.1666666666667,1.38461538461538,746.545454545455
"06088_627",331359.120689655,21.9473684210526,0.885964912280702,1117.66666666667
"06088_628",393887.04,61.6521739130435,1.95652173913043,614.5625
"06088_629",510156.181818182,36.8688524590164,1.26229508196721,890.368421052632
"06088_631",438994.069767442,34.6190476190476,1.47619047619048,466.666666666667
"06088_632",1253905.80952381,44.7278911564626,1.61904761904762,504.625
"06088_633",555938.016528926,27.6,0.791666666666667,464.857142857143
"06088_634",492980.759493671,31.4683544303797,1.12658227848101,1178.04347826087
"06088_635",304524.310344828,31.2,1.32727272727273,212.142857142857
"06088_701",276000,23.5348837209302,1.05426356589147,336
"06088_702",173849.603960396,38.9405940594059,1.03960396039604,NA
"06088_703",130378.346153846,16.3269230769231,0.740384615384615,NA
"06088_704",175574.227272727,21.1931818181818,0.965909090909091,1120
"06088_705",361347.786885246,26.4918032786885,0.950819672131147,NA
"06088_706",99568.6666666667,20.6153846153846,1.15384615384615,169.5
"06088_707",642624.675,79.6764705882353,1.17647058823529,914.2
"06088_708",102542.452830189,20.3846153846154,0.923076923076923,601
"06088_709",154265.384615385,22.0454545454545,1,177.75
"06088_710",89141.3050847458,23.3050847457627,0.932203389830508,NA
"06088_711",101020.833333333,20.375,0.625,NA
"06088_712",132352.941176471,19.5588235294118,1,379
"06088_713",163877.051282051,44.4722222222222,1.05555555555556,764.6
"06088_714",372586.895424837,24.008,0.832,165
"06088_801",451735.169,42.6504854368932,0.932038834951456,1180
"06088_802",254114.605504587,28.9432989690722,1.19072164948454,315.625
"06088_803",623410.186329114,31.8227848101266,1.41772151898734,380
"06088_804",2978471.97481013,54.8775510204082,0.76530612244898,588.2
"06088_805",229740.615384615,23.2307692307692,1,NA
"06088_806",155982.986666667,24.3333333333333,1.12,NA
"06088_807",187752.026217228,19.6716417910448,0.805970149253731,NA
"06088_808",217671.421276596,27.6808510638298,1.17021276595745,NA
"06088_809",194646.585858586,25.5212765957447,1.15957446808511,257.5
"06088_810",4082219.27514793,31.191637630662,0.839721254355401,795.278008298755
"06088_811",225025,22.65,1.15,291
"06088_812",194573.369230769,22.2923076923077,0.969230769230769,NA
"06088_813",458894.2,25.037037037037,1.03703703703704,NA
"06088_814",151490,22.9166666666667,0.916666666666667,NA
"06088_815",195295.192307692,17.5,0.788461538461538,NA
"06088_816",247648.9375,37.8484848484849,1.04545454545455,247.8
"06088_817",172411.129032258,22.9032258064516,0.919354838709677,NA
"06088_818",181487.5,22.525,0.975,255
"06088_819",258347.5,25.05,1.225,32
"06088_820",131604.074074074,17.537037037037,0.888888888888889,NA
"06088_821",126969.696969697,21.2121212121212,0.818181818181818,213
"06088_822",182537.837837838,30.3428571428571,1.28571428571429,494.6
"06088_823",172094.176470588,22.1463414634146,1,388.333333333333
"06088_824",153320.891304348,19.5869565217391,1,NA
"06088_825",165542.957746479,15.7571428571429,0.785714285714286,NA
"06088_901",618630.777777778,55.8,1.4,105
"06088_902",225002.792,42.3225806451613,1.69354838709677,19
"06088_903",304040.094561404,49,1.63157894736842,99
"06088_904",223795.189189189,37.3513513513514,1.55405405405405,NA
"06088_905",14243452.8514056,34.8353413654619,1.00803212851406,393.958333333333
"06088_906",335423.994920635,40.1269841269841,1.71428571428571,NA
"06088_907",322863.994339623,45.1132075471698,1.4622641509434,NA
"06088_908",337044.126760563,38.3333333333333,1.73913043478261,NA
"06088_909",795374.444862385,40.6238532110092,1.46788990825688,486
"06088_910",702795.113661972,38.9507042253521,1.46478873239437,253
"06088_911",679204.475555556,29.7544642857143,1.04017857142857,296.428571428571
"06088_912",871880.535714286,46.3253012048193,1.08433734939759,391.8
"06088_913",513249.781818182,26.7522935779816,1.03669724770642,46
"06088_914",374308.152173913,25.6829268292683,0.926829268292683,372.666666666667
"06088_915",995713.970464135,31.8076923076923,1.02564102564103,333.583333333333
"06088_916",367731.649484536,31.1237113402062,1.09278350515464,NA
"06088_917",1806507.95180723,44.5090909090909,1.26060606060606,717.692307692308
"06088_918",738481.764705882,76.9032258064516,2.80645161290323,904.25
"06088_919",233193.278481013,29.7692307692308,1.23076923076923,NA
"06088_920",297004.096328125,24.7768595041322,1.00826446280992,NA
"06088_921",348578.958333333,78.7258064516129,1.32258064516129,846
"06088_922",244557.521008403,28.1344537815126,1.15966386554622,NA
"06088_923",251056.123076923,31.9230769230769,1.18461538461538,44
"06088_924",2008147.82320442,32.7586206896552,1.17241379310345,416
"06088_925",234235.725280899,28.1392405063291,1.25316455696203,NA
"06088_926",242292.307692308,27.3877551020408,1.28571428571429,NA
"06088_927",644428.675,48.5,1.3974358974359,794.428571428571
"06088_928",374982.808988764,27.0795454545455,1.07954545454545,526.571428571429
"10387_101",265795.29109589,48.9644128113879,1.05338078291815,117.325842696629
"10387_102",473224.208044077,72.25,1.09782608695652,113.708333333333
"10387_103",862550.495302013,24.6760563380282,0.887323943661972,368.413793103448
"10387_104",159353.666666667,30.9214659685864,1.29319371727749,245.119047619048
"10387_105",154702.54973822,44.7393617021277,1.11702127659574,319.794117647059
"10387_106",166968.593059937,43.4757281553398,1.24271844660194,294.838709677419
"10387_107",194750.727848101,27.9527559055118,1.14173228346457,171.441441441441
"10387_108",149730.555555556,42.984126984127,1.07936507936508,400.04
"10387_109",98225.0877192982,30.7619047619048,1.39047619047619,378.777777777778
"10387_201",1830664.97129187,25.2064516129032,1.23225806451613,223.092592592593
"10387_202",147973.843137255,35.8762886597938,1.20618556701031,327.144578313253
"10387_203",149441.682242991,36.7373737373737,1,618.436363636364
"10387_204",96538.686440678,43.2068965517241,2.14942528735632,272.387096774194
"10387_301",123777.459330144,32.9054726368159,1.30845771144279,253.520833333333
"10387_302",210429.173333333,29.2720588235294,1.10294117647059,406.09756097561
"10387_303",220830.892208835,30.9767441860465,1.18604651162791,479.446428571429
"10387_304",109260.913043478,58.3975903614458,1.63855421686747,281.620253164557
"10387_401",88547.3722627737,16.1590909090909,0.704545454545455,170.134831460674
"10387_402",163528.821428571,32.9302325581395,1.65116279069767,170.184210526316
"10387_403",107217.898989899,44.9125,1.675,533.137931034483
"10387_501",130889.712643678,28.2235294117647,0.941176470588235,252.166666666667
"10387_502",154775.233815385,25.7049180327869,1.07377049180328,250.5
"10387_503",94088.1944554455,25.3435897435897,1.03589743589744,215.571428571429
"10387_504",173168.544303797,32.0413793103448,1.33103448275862,406.602150537634
"10387_505",73000.8905154639,22.989247311828,1.13978494623656,288.875
"10387_506",150208.194029851,26.7380952380952,1.16666666666667,412.746666666667
"10387_507",995785.010416667,75.6216216216216,1.28378378378378,339.468085106383
"10387_508",362484.588970588,47.4086956521739,1.13913043478261,986.581395348837
"10387_509",92957.1428571429,30.5714285714286,1.52380952380952,312.6
"12202_1",185357.832167832,60.9034482758621,1.23448275862069,640
"12202_10",125562.6,21.9461077844311,0.88622754491018,322.583333333333
"12202_11",317858.482758621,63.9035087719298,0.815789473684211,2413.35714285714
"12202_12",155821.87254902,24.09375,1.03645833333333,409.088888888889
"12202_13",1104107.49668874,52.9931506849315,1.31506849315068,8825.83333333333
"12202_14",161106.586936937,24.1089108910891,1.01980198019802,766.230769230769
"12202_15",162416.666666667,30.3404255319149,1.29787234042553,436.347826086957
"12202_16",354170.508474576,90.6744186046512,1.51162790697674,786.047619047619
"12202_17",246605.066666667,98.3333333333333,1.43939393939394,1620.94871794872
"12202_2",127695.691489362,27.2840909090909,1.23863636363636,363.588235294118
"12202_3",133847.275862069,22.5833333333333,0.888888888888889,314.285714285714
"12202_4",161878.018867925,34.6666666666667,1.0718954248366,283.970588235294
"12202_5",225778.050314465,36.8956043956044,1.04945054945055,94.7045454545455
"12202_6",325846.235294118,65.5740740740741,1.03703703703704,216.339285714286
"12202_7",161753.469281046,25.3576158940397,1.07284768211921,223.304347826087
"12202_8",174395.125531915,27.0147058823529,1.28676470588235,449.878048780488
"12202_9",198250.519083969,34.609243697479,0.92436974789916,774.904761904762
"13005_1",159545.949367089,38.3205128205128,1.64102564102564,58.7307692307692
"13005_10",276794.655172414,37.4651162790698,1.72093023255814,424.490909090909
"13005_11",4663776.76923077,80.1269841269841,1.44444444444444,667
"13005_12",226930.396039604,66.375,1.625,2104.63636363636
"13005_13",281270.737735849,31.0408163265306,1.20408163265306,705.444444444444
"13005_14",192216.833333333,44.8,1.8,139
"13005_15",710855.111111111,496.147058823529,0.588235294117647,2006.11267605634
"13005_16",332112,46.9130434782609,2.08695652173913,733.666666666667
"13005_17",414893.157894737,51,2.15,571.547169811321
"13005_19",152471.428571429,27.0714285714286,1.14285714285714,NA
"13005_2",194417.206521739,35.9090909090909,1.51136363636364,59.4074074074074
"13005_20",448751.153846154,77.3125,3.3125,439.25
"13005_21",776469.85915493,58.5660377358491,2.26415094339623,1723.37704918033
"13005_22",552762.630136986,49.6206896551724,1.68965517241379,1272.61643835616
"13005_23",371436.629142857,103.454545454545,2.63636363636364,984.888888888889
"13005_24",446496.401785714,44.8712871287129,0.811881188118812,1062.85714285714
"13005_25",194893.617021277,39.6136363636364,2.02272727272727,108.8
"13005_26",217172.413793103,34.7222222222222,1.11111111111111,340.461538461538
"13005_27",316441.352112676,34.1016949152542,1.16949152542373,558.111111111111
"13005_28",546424.848484849,379.212121212121,1.90909090909091,2287.5
"13005_29",207772.654545455,31.3396226415094,1.47169811320755,451.75
"13005_3",348826.666666667,42.3157894736842,2,467.85
"13005_30",223147.43902439,32.0243902439024,1.39024390243902,547
"13005_32",159219.756097561,25.9512195121951,1.41463414634146,425
"13005_33",14926998.6811111,32.6179775280899,1.00561797752809,921.646153846154
"13005_34",758740,56.0344827586207,2.13793103448276,3646.02040816327
"13005_35",593448.275862069,57.4285714285714,2.28571428571429,958.692307692308
"13005_36",294000,65.2857142857143,2.5,299.692307692308
"13005_37",308156.45,35.6382978723404,1.38297872340426,496.228571428571
"13005_4",187246.95959596,31.125,1.625,55
"13005_5",241389.727272727,38,1.72727272727273,617
"13005_6",165070,35,0.9,248
"13005_7",431073.272727273,29.56,1.48,467.179487179487
"13005_8",167969.038461538,33.5789473684211,1.38157894736842,170
"13005_9",445715.849056604,45.7924528301887,1.62264150943396,278.4
"13201_101",593675.399664429,58.0766550522648,1.49128919860627,328.020833333333
"13201_102",210125.25862069,43.4137931034483,1.68965517241379,NA
"13201_104",313411.63690205,40.5671981776765,1.26879271070615,698.258620689655
"13201_121",831468.690340136,57.9873595505618,1.33567415730337,148.263157894737
"13201_122",1101725.35403329,60.8402130492676,1.30492676431425,141.860262008734
"13201_125",651436.154411765,60.8461538461538,1.48076923076923,146
"13201_126",645087.721042084,41.482254697286,1.34446764091858,169.481012658228
"13201_127",349488.399521531,56.5011990407674,1.4052757793765,152.809523809524
"13201_128",1073847.03218143,60.2227272727273,1.38863636363636,141.991935483871
"13201_141",1104152.81743265,65.6639072847682,1.36920529801324,145.895061728395
"13201_142",549705.063987138,45.78073089701,1.60797342192691,254.566037735849
"13201_181",433184.738053097,49.7664670658683,1.60179640718563,202.883720930233
"13201_182",728412.122761194,42.6472868217054,1.28682170542636,142.016666666667
"13201_183",536111.77360515,67.9758771929825,1.30482456140351,129.956043956044
"13201_184",1119708.83630952,43.24375,1.38125,490.463157894737
"13201_186",594030.855721393,43.25,1.38265306122449,148
"13201_187",301243.446405229,37.9411764705882,1.36601307189542,158.75
"13201_188",512380.829152542,41.3184931506849,1.27054794520548,252.425531914894
"14118_01.1",294521.131034483,28.8613138686131,1.17518248175182,82.7647058823529
"14118_02.1",352745.480286738,32.8072289156626,1.12650602409639,132
"14118_02.2",384032.55078125,43.2479674796748,1.08130081300813,289.896551724138
"14118_03.1",186840.175182482,21.9416058394161,0.992700729927007,308.5
"14118_03.2",254470.224137931,56.4867256637168,1.35398230088496,601.545454545455
"14118_04.1",193340.8,34.2755905511811,1.43307086614173,458.666666666667
"14118_04.2",146906.324324324,21.792349726776,0.983606557377049,358.5
"14118_04.3",198022.117647059,31.9411764705882,1.5,620.444444444444
"14118_04.4",237065.642857143,44.7111111111111,1.17777777777778,677
"14118_05.1",1136784.88571429,48.6504424778761,1.01327433628319,704.618181818182
"14118_05.2",204637.71978022,26.9044943820225,1.21348314606742,383.785714285714
"14118_06.1",294326.681818182,40.965811965812,1.21367521367521,425.565217391304
"14118_06.2",215763.129411765,38.9058823529412,1.01176470588235,346.75
"14118_07.1",229778.524590164,42.5833333333333,1.75,438.772727272727
"14118_07.2",153641.093220339,21.5526315789474,0.93859649122807,304
"14118_07.3",180625.608695652,38.8260869565217,1.65217391304348,493.666666666667
"14118_08.1",151295.251798561,27,1.19402985074627,447.25
"14118_09.1",882857.142857143,1157.66666666667,0.666666666666667,10720
"14118_09.2",116375,24.375,1.25,395.5
"14118_09.3",163812.142857143,27.6428571428571,1.14285714285714,NA
"14118_10.1",186241.730769231,26.6336633663366,1.1980198019802,454.888888888889
"14118_10.2",244953.583333333,39.7586206896552,1.79310344827586,570.909090909091
"14118_10.3",224237.021621622,19.1027397260274,0.712328767123288,233
"14118_11.1",224296,23.5348837209302,1.11627906976744,53
"14118_11.2",270442.476923077,31.5581395348837,1.21705426356589,440.125
"14118_11.3",163302.142857143,22.7899159663866,0.882352941176471,397.75
"14118_12.1",290633.941451991,25.1052631578947,1.03947368421053,1254.36842105263
"14118_13.1",121659.076923077,23.1846153846154,1.12307692307692,NA
"14118_13.2",259430.418181818,36.504854368932,1.66019417475728,477.585365853659
"14118_13.3",176662.292173913,23.6769230769231,1.10769230769231,326.166666666667
"14118_14.1",323194.382659574,69.8446601941748,1.24271844660194,55939.3023255814
"14118_14.2",189145.355555556,24.7530864197531,0.703703703703704,4001.46428571429
"14118_15.1",202745,39.3194444444444,0.881944444444444,2571.66666666667
"14118_15.2",378171.5,91.9736842105263,1.97368421052632,788.380952380952
"14118_16.1",209312.74010929,37.8,1.1304347826087,509.75
"14118_16.2",287676.728323699,33.453488372093,1.08720930232558,435
"14118_16.3",278785.761146497,42.3513513513514,1.18918918918919,313.714285714286
"14118_16.4",338941.26952381,25.0828025477707,1.03184713375796,418.078431372549
"14118_17.1",204243.103773585,38.241935483871,1.2258064516129,334.076923076923
"14118_17.2",182612.333333333,29.0833333333333,1.33333333333333,364.791666666667
"14118_17.3",152859.319838057,20.7125506072875,1.00404858299595,333.571428571429
"14118_18.1",179821.388059701,30.6969696969697,1.46969696969697,415
"14118_18.2",572873.949852507,47.3527508090615,1.0453074433657,476.069565217391
"14118_18.3",142900.818181818,25.3636363636364,1.06818181818182,549.5
"14118_19.1",373287.777777778,85.6666666666667,4.11111111111111,428.777777777778
"14118_19.2",154792.127751196,25.0816326530612,1.10884353741497,6425.66666666667
"14118_19.3",135934.3875,60.6527777777778,0.986111111111111,379.565217391304
