"IRIS";"COM";"TYP_IRIS";"MODIF_IRIS";"LAB_IRIS";"P19_LOG";"P19_RP";"P19_RSECOCC";"P19_LOGVAC";"P19_MAISON";"P19_APPART";"P19_RP_1P";"P19_RP_2P";"P19_RP_3P";"P19_RP_4P";"P19_RP_5PP";"P19_NBPI_RP";"P19_RPMAISON";"P19_NBPI_RPMAISON";"P19_RPAPPART";"P19_NBPI_RPAPPART";"P19_RP_M30M2";"P19_RP_3040M2";"P19_RP_4060M2";"P19_RP_6080M2";"P19_RP_80100M2";"P19_RP_100120M2";"P19_RP_120M2P";"P19_RP_ACHTOT";"P19_RP_ACH19";"P19_RP_ACH45";"P19_RP_ACH70";"P19_RP_ACH90";"P19_RP_ACH05";"P19_RP_ACH15";"P19_RPMAISON_ACHTOT";"P19_RPMAISON_ACH19";"P19_RPMAISON_ACH45";"P19_RPMAISON_ACH70";"P19_RPMAISON_ACH90";"P19_RPMAISON_ACH05";"P19_RPMAISON_ACH15";"P19_RPAPPART_ACHTOT";"P19_RPAPPART_ACH19";"P19_RPAPPART_ACH45";"P19_RPAPPART_ACH70";"P19_RPAPPART_ACH90";"P19_RPAPPART_ACH05";"P19_RPAPPART_ACH15";"P19_MEN";"P19_MEN_ANEM0002";"P19_MEN_ANEM0204";"P19_MEN_ANEM0509";"P19_MEN_ANEM10P";"P19_PMEN";"P19_PMEN_ANEM0002";"P19_PMEN_ANEM0204";"P19_PMEN_ANEM0509";"P19_PMEN_ANEM10P";"P19_NBPI_RP_ANEM0002";"P19_NBPI_RP_ANEM0204";"P19_NBPI_RP_ANEM0509";"P19_NBPI_RP_ANEM10P";"P19_RP_PROP";"P19_RP_LOC";"P19_RP_LOCHLMV";"P19_RP_GRAT";"P19_NPER_RP";"P19_NPER_RP_PROP";"P19_NPER_RP_LOC";"P19_NPER_RP_LOCHLMV";"P19_NPER_RP_GRAT";"P19_ANEM_RP";"P19_ANEM_RP_PROP";"P19_ANEM_RP_LOC";"P19_ANEM_RP_LOCHLMV";"P19_ANEM_RP_GRAT";"P19_RP_SDB";"P19_RP_CCCOLL";"P19_RP_CCIND";"P19_RP_CINDELEC";"P19_RP_ELEC";"P19_RP_EAUCH";"P19_RP_BDWC";"P19_RP_CHOS";"P19_RP_CLIM";"P19_RP_TTEGOU";"P19_RP_GARL";"P19_RP_VOIT1P";"P19_RP_VOIT1";"P19_RP_VOIT2P";"P19_RP_HABFOR";"P19_RP_CASE";"P19_RP_MIBOIS";"P19_RP_MIDUR";"C19_RP_HSTU1P";"C19_RP_HSTU1P_SUROCC"
"762170101";"76217";"H";0;"1";1277,50482848981;1009,12267154181;164,672550978852;103,709605969157;600,684109725241;674,820004304759;90,5517216211625;121,327316918931;227,559758769735;273,667683015423;296,016191216555;3855,30040041736;509,790742243574;2479,62307851305;497,331214838418;1367,67446406506;36,7777280563697;84,2081971731727;139,31097810853;245,189081478866;199,631300904178;165,34242331071;138,662962509979;1009,12267154181;194,251796987795;109,951072034058;229,489201842884;231,943578828191;54,8182247726316;188,668797076246;509,790742243574;143,5363064964;94,6948246509621;150,125158339368;70,3326461167823;17,6775667002298;33,4242399398311;497,331214838418;48,7147760315809;15,2562473830961;79,3640435035155;161,610932711409;37,1406580724018;155,244557136415;1009,12267154181;115,682870482914;223,376297922228;188,553149674859;481,510353461806;1856,19509859255;232,542544967916;415,688426352568;321,624201730259;886,339925541808;400,461556446192;743,27616166394;604,040070140575;2107,52261216666;637,336033936706;353,766548387784;109,41271383256;18,0200892173158;1856,19509859255;1250,33773525593;568,007939918333;189,698114559682;37,8494234182859;14303,7001001968;11878,226737147;2313,37994164726;881,851035762022;112,093421402522;862,384445297076;178,969775883515;547,715119431189;255,289817003711;NA;NA;NA;NA;NA;NA;609,988709923266;809,668515189278;551,553988448685;258,114526740593;NA;NA;NA;NA;911,570916426608;8,72718456398885
"762170102";"76217";"H";0;"1";1118,00475761676;994,310667841482;19,0692775701726;104,624812205103;484,180805393934;633,823952222823;23,9466934469381;86,5069164995452;337,56778851029;322,208569701724;224,080699682984;3758,75339361442;442,90763022823;1986,83023981067;551,403037613252;1771,92315380375;35,2170729283026;48,0555391908822;201,815757868321;439,869190102769;154,242260976581;66,7712419119214;48,3396048627048;991,712513690745;74,498114118285;82,8891197941593;537,884765305348;183,344261146284;95,8801006864283;17,2161526402412;440,309476077494;71,7732718762131;69,2038279783647;151,947871490547;66,6347940453142;66,2264399011355;14,5232707859191;551,403037613252;2,72484224207185;13,6852918157946;385,936893814801;116,70946710097;29,6536607852927;2,69288185432209;994,310667841482;108,773090788155;162,866594763602;153,562611057588;569,108371232136;1927,49782369045;233,174063079346;341,657690994265;336,714246215519;1015,95182340132;381,837675490202;584,143404693783;528,589483631889;2264,18282979855;405,105594744798;580,969465765033;453,223263349105;8,23560733165087;1927,49782369045;741,792532398926;1160,93738869114;934,786757335651;24,767902600388;17618,7292378103;10184,3087713487;7407,11096343551;6418,11731472267;27,3095030261538;969,733374107929;193,199867799405;707,099130761244;75,0992622354794;NA;NA;NA;NA;NA;NA;540,072156225182;691,17326895811;509,37849710119;181,79477185692;NA;NA;NA;NA;970,363974394543;19,9029513008159
"762170103";"76217";"H";0;"1";851,003752508754;784,249693800711;12,3495709428744;54,4044877651678;185,988242623956;659,050955703763;5,4047898121475;105,609460765869;252,975324414728;213,336886923392;206,923231884575;2934,93630509112;179,867936158201;761,668313235226;598,417203461476;2148,01752024911;14,7626006212816;75,0444595500962;213,865578285739;308,227822075441;135,641607918131;32,901471657353;3,80615369266972;784,249693800711;33,1230018914429;55,609867701075;444,448801276876;195,477469288021;51,6404326886886;3,95012095460699;179,867936158201;21,0249868705431;24,974868738622;70,8767808863818;33,4983207616759;25,5428579463716;3,95012095460699;598,417203461476;12,0980150208998;27,1227144693097;371,119750702603;161,979148526346;26,097574742317;0;784,249693800711;68,6791172391482;132,944174361982;138,740963959153;443,885438240429;1612,9037881626;136,821940207026;323,587129193664;352,688668284987;799,806050476922;251,07832465744;499,427232698764;506,512119496268;1677,91862823864;117,254219411365;664,365276811048;633,434510814619;2,63019757829869;1612,9037881626;216,774550938994;1390,86884206701;1323,73927196737;5,26039515659739;14810,8191079012;3641,53451564594;11106,159850376;10730,1418776851;63,1247418791687;774,960231642131;518,544635418106;228,557760218322;28,8267351323973;NA;NA;NA;NA;NA;NA;216,6849364503;437,221939724645;371,208269758146;66,0136699664992;NA;NA;NA;NA;778,844903988564;21,3116106127354
"762170104";"76217";"H";0;"1";1600,50644903114;1347,80516986782;78,667435855806;174,033843307517;502,0380760373;1094,79521319408;72,6737955687899;221,641161109805;425,682907051487;324,347022133882;303,460284003855;4793,73373351709;437,51365488409;1971,84927838375;906,618355183967;2806,3168829713;40,7966015788466;93,9363732983503;435,053729345431;438,307689598758;189,187671407894;90,7669078957263;59,756196742812;1347,80516986782;137,084894716829;83,5825228542132;618,714474432057;215,573913720851;175,11286625246;117,736497891409;437,51365488409;102,818674531959;53,4900970931018;155,954952567075;68,9475036465069;52,4685848993251;3,83384214612342;906,618355183967;31,4679933481077;30,0924257611114;462,759521864982;146,626410074344;122,644281353135;113,027722782287;1347,80516986782;165,518395364995;343,866383576045;224,298629182983;614,121761743796;2474,7683432603;295,833962560102;658,122416794617;450,376373681322;1070,43559022426;497,651912704518;1162,87341244253;750,706287801478;2382,50212056856;443,192231792704;896,823113356586;514,547474295378;7,78982471852804;2474,7683432603;841,562444926962;1619,52115168582;1022,40798008691;13,6847466475164;20224,5237641598;9430,52863599769;10683,8324705377;7549,31108370603;110,162657624439;1324,25887656139;441,059753207958;601,798153715255;247,010257390539;NA;NA;NA;NA;NA;NA;694,941222628235;956,303522729346;731,687555492417;224,615967236929;NA;NA;NA;NA;1283,8577337363;22,3035063349432
"762170105";"76217";"H";0;"1";969,004178551769;873,28988699145;21,4941610214465;74,220130538873;325,026478267251;641,261344328272;21,5633081886014;79,4394161236124;269,395130927431;229,829836208442;273,062195543363;3415,59194541538;291,531853976307;1395,54853017786;579,041677058897;2011,89434736878;2,32314356889667;43,645623308999;146,441612077514;308,087312648129;249,64394903408;96,9624653371537;26,185781016677;868,048281986559;16,9792542426495;18,4368002297067;101,199282194946;654,648330431524;67,2177349320926;9,56687995564097;288,911051473862;16,9792542426495;15,720444273461;23,3771345700594;180,395889255597;45,4922516788994;6,9460774531958;576,420874556452;0;2,71635595624572;77,8221476248866;471,536085219681;21,7254832531932;2,62080250244517;873,28988699145;83,2046715534383;220,851713485741;157,377687520304;411,855814431967;2112,74280507374;192,375323341673;589,430151370839;457,119935016463;873,817395344769;338,145030653713;854,872865687517;603,266762792939;1619,30728628121;121,330864487735;729,210331860798;672,160228887616;22,7486906429159;2112,74280507374;226,153449334323;1823,84047370202;1719,54419075701;62,7488820374036;12405,3474534166;2698,87464940228;9532,01451543679;8865,50590544492;174,458288577485;850,42449246928;198,009135481435;606,536341358168;66,1236076494017;NA;NA;NA;NA;NA;NA;368,275753388356;600,23810899436;453,662561762207;146,575547232153;NA;NA;NA;NA;851,726578802848;26,5804037819856
"762170106";"76217";"A";0;"3";234,000950187894;198,583031739676;7,29792009918257;28,119998349035;116,288721607821;88,629392663974;48,9162189076958;24,8292580423686;32,9351670398746;50,9635634977442;40,9388242519932;613,366792470687;93,3832257488329;386,853366847679;76,1169700747443;192,583450387558;29,8847293040338;18,134533785111;47,4777882835544;55,2795008681209;33,5965961295779;12,1268384810585;2,08304488822;183,334782824309;14,3431932642144;45,0885510024778;67,7503119410901;14,7361361264114;4,16608977643999;37,2505007136752;93,3832257488329;13,4462374456634;37,7356239834443;28,3974859292167;7,21421895439349;4,16608977643999;2,42356965967494;60,8687211593767;0,896955818551033;7,35292701903344;39,3528260118734;7,52191717201795;0;5,74409513790092;198,583031739676;39,8380648163193;41,6936788667086;47,3534264434682;69,6978616131804;351,770885284721;67,0336237782227;67,2451335537968;86,0549132408905;131,437214711811;89,1257229723125;122,762811534842;135,67020715022;265,808050813313;60,7823765732445;135,377085506757;75,8612792901504;2,42356965967494;351,770885284721;122,602739410539;224,321006554833;116,15864417459;4,84713931934988;2218,3884270637;1274,51274068512;936,604977399555;442,221617561977;7,27070897902483;183,606579198908;56,4927980886841;115,698706128474;17,9044557722394;NA;NA;NA;NA;NA;NA;44,9913064400111;116,676918050215;94,4516105414023;22,2253075088128;NA;NA;NA;NA;150,563768650532;0,896955818551033
"762170107";"76217";"H";0;"1";1406,00505176878;1055,78651003869;125,320455536271;224,898086193825;457,180179534524;940,543318179424;121,0171243;226,346941554303;295,105857411391;191,063327317065;222,253259455927;3544,62364408405;362,54892747858;1778,74111539186;684,956028505271;1757,60097463736;62,6295713240865;151,815243973145;242,935714690439;286,924917668185;164,588216759855;69,2861376517582;77,6067079712183;1041,96096118358;191,003030564223;199,911623037004;219,357603537284;167,429016770359;104,27118809996;159,988499174748;362,54892747858;112,772394062632;127,575737784651;96,5441260552256;13,2794323886366;11,3896979834983;0,987539203936264;671,130479650164;78,2306365015906;72,3358852523534;120,05295946378;154,149584381723;92,8814901164615;153,479923934255;1055,78651003869;169,941459593431;238,85815737017;247,440330811417;399,546562263669;1610,59742962934;244,61174234021;374,691878093072;376,148746661894;615,145062534162;464,984026603154;698,791052336107;832,967244481521;1547,88132066327;499,807433884509;545,015324541877;77,7989174907416;10,9637516123002;1610,59742962934;863,449851376558;733,890415473362;122,635090841588;13,2571627794181;12901,7669518833;9224,99963715285;3500,63870333752;377,426206304311;176,128611392966;1016,58528787252;264,298330941313;534,03215856725;252,027177045975;NA;NA;NA;NA;NA;NA;496,312208933179;704,403267400619;561,253419231731;143,149848168888;NA;NA;NA;NA;934,769385738686;14,9641605387056
"762170108";"76217";"H";0;"1";2223,00679078549;1419,22958494207;305,078713220603;498,698492622815;81,9463743895093;2132,47056731286;347,375400660729;401,760057745364;392,667363219936;153,772491510713;123,65427180533;3696,85092084639;51,3568869146212;342,79938604072;1359,28284894433;3345,46168572255;197,879925008752;330,312376617568;362,636448999773;289,445415470129;129,803976963545;41,7699582365601;67,3814836457456;1397,77899039385;294,087788136742;275,791634659118;429,399318067602;147,190156837438;156,4307594629;94,8793332300443;51,3568869146212;26,2437039175399;13,7308967924009;6,05651990531845;2,66288314968096;2,66288314968096;0;1337,8322543961;261,917118285761;262,060737866717;420,679915012603;144,527273687757;153,76787631322;94,8793332300443;1419,22958494207;353,479625431254;452,366870923774;254,543005234454;358,84008335259;2085,66363126784;508,108047435568;653,980719086202;413,508920064573;510,065944681499;797,442803939449;1105,67325060231;690,076393041414;1103,65847326322;281,633304106185;1110,50965044069;228,408110873481;27,0866303951933;2085,66363126784;427,0143293392;1614,2002877033;331,44496737431;44,4490142253391;10822,5203866928;3626,54971178719;6936,27609899856;2574,93190587206;259,694575907045;1380,40738477775;268,007900013308;423,941238240996;719,588683448789;NA;NA;NA;NA;NA;NA;243,844691151943;679,693073296578;593,067170318217;86,6259029783608;NA;NA;NA;NA;1095,19671429286;59,1354588861815
"762170109";"76217";"H";0;"1";3126,00834712949;1744,49526412762;798,793382119669;582,719700882203;101,631514472669;3012,12192807046;236,085266081244;554,449642475664;552,450751260356;275,781903177528;125,727701132829;4790,13986745817;58,591097216597;186,135444017725;1676,36761073009;4590,20976275752;222,821828057006;269,983823136818;588,937766551357;334,897351978999;237,233517335537;51,3192999833184;39,301677084587;1738,79413157506;291,430868173931;220,762041337516;660,501036809216;263,188564186201;230,310247779878;72,601373288316;58,591097216597;15,8453402342527;5,02737375827601;20,8001107665547;12,0172854725981;4,90098698491551;0;1670,66647817753;271,327423437687;213,142692940247;639,700926042662;251,171278713603;225,409260794963;69,9148962483642;1744,49526412762;328,363666651458;554,127360388668;323,401393123788;538,602843963707;2625,17257852;498,02908915085;814,362462030551;528,636691719221;784,144335619375;775,051660847186;1463,0329420107;897,034387345693;1655,02087725459;434,683922865232;1284,11410223005;183,482762831338;25,6972390323432;2625,17257852;633,425024854763;1952,06464842596;341,550924326243;39,6829052392776;16376,3381493689;7414,76683362809;8785,60443353447;1802,05416324351;175,966882206322;1646,56655623196;346,366530346358;405,524342502132;984,201155370792;NA;NA;NA;NA;NA;NA;399,554936290427;1002,67424324053;886,018839121987;116,655404118542;NA;NA;NA;NA;1532,35232978328;75,2819500938005
"762170110";"76217";"H";0;"1";1264,50360948622;754,358922190885;142,932737063528;367,211950231802;394,386603824013;867,388210062579;37,8872530733317;221,585782403688;193,932864529136;158,730084572822;142,222937611907;2474,08479380466;270,450106152954;1130,88115845642;483,908816037931;1343,20363534823;41,2647732934873;106,832985931541;202,103659001305;175,270568264738;140,719365601334;50,9210630142826;37,2465070841968;749,477944217684;184,43056901271;168,825780854704;201,444230030338;58,2671210505236;40,6324555994477;95,8777876699614;270,450106152954;85,8296200479668;58,3940060903574;102,335312382826;18,5532071032065;0;5,33796052859721;479,027838064731;98,6009489647429;110,431774764347;99,108917647512;39,7139139473171;40,6324555994477;90,5398271413642;754,358922190885;125,145385135253;196,797874047158;149,213414779363;283,202248229111;1230,310597038;182,554678484921;348,660417763267;237,936809075612;461,1586917142;330,592915981597;633,182326718263;452,713602322332;1057,59594878247;277,03033431616;469,663731612044;56,1119416376856;7,66485626268108;1230,310597038;487,329257702013;725,042474938563;96,7372543009302;17,9388643974254;9658,7182715675;6182,15003937812;3205,53568269262;218,826554054498;271,032549496768;680,155124258706;9,14479222556596;385,469381471948;338,237684278163;NA;NA;NA;NA;NA;NA;207,361117866543;442,326579711328;366,092172429627;76,2344072817012;NA;NA;NA;NA;721,825585581695;31,4230510880647
