"IRIS";"COM";"TYP_IRIS";"MODIF_IRIS";"LAB_IRIS";"P19_LOG";"P19_RP";"P19_RSECOCC";"P19_LOGVAC";"P19_MAISON";"P19_APPART";"P19_RP_1P";"P19_RP_2P";"P19_RP_3P";"P19_RP_4P";"P19_RP_5PP";"P19_NBPI_RP";"P19_RPMAISON";"P19_NBPI_RPMAISON";"P19_RPAPPART";"P19_NBPI_RPAPPART";"P19_RP_M30M2";"P19_RP_3040M2";"P19_RP_4060M2";"P19_RP_6080M2";"P19_RP_80100M2";"P19_RP_100120M2";"P19_RP_120M2P";"P19_RP_ACHTOT";"P19_RP_ACH19";"P19_RP_ACH45";"P19_RP_ACH70";"P19_RP_ACH90";"P19_RP_ACH05";"P19_RP_ACH15";"P19_RPMAISON_ACHTOT";"P19_RPMAISON_ACH19";"P19_RPMAISON_ACH45";"P19_RPMAISON_ACH70";"P19_RPMAISON_ACH90";"P19_RPMAISON_ACH05";"P19_RPMAISON_ACH15";"P19_RPAPPART_ACHTOT";"P19_RPAPPART_ACH19";"P19_RPAPPART_ACH45";"P19_RPAPPART_ACH70";"P19_RPAPPART_ACH90";"P19_RPAPPART_ACH05";"P19_RPAPPART_ACH15";"P19_MEN";"P19_MEN_ANEM0002";"P19_MEN_ANEM0204";"P19_MEN_ANEM0509";"P19_MEN_ANEM10P";"P19_PMEN";"P19_PMEN_ANEM0002";"P19_PMEN_ANEM0204";"P19_PMEN_ANEM0509";"P19_PMEN_ANEM10P";"P19_NBPI_RP_ANEM0002";"P19_NBPI_RP_ANEM0204";"P19_NBPI_RP_ANEM0509";"P19_NBPI_RP_ANEM10P";"P19_RP_PROP";"P19_RP_LOC";"P19_RP_LOCHLMV";"P19_RP_GRAT";"P19_NPER_RP";"P19_NPER_RP_PROP";"P19_NPER_RP_LOC";"P19_NPER_RP_LOCHLMV";"P19_NPER_RP_GRAT";"P19_ANEM_RP";"P19_ANEM_RP_PROP";"P19_ANEM_RP_LOC";"P19_ANEM_RP_LOCHLMV";"P19_ANEM_RP_GRAT";"P19_RP_SDB";"P19_RP_CCCOLL";"P19_RP_CCIND";"P19_RP_CINDELEC";"P19_RP_ELEC";"P19_RP_EAUCH";"P19_RP_BDWC";"P19_RP_CHOS";"P19_RP_CLIM";"P19_RP_TTEGOU";"P19_RP_GARL";"P19_RP_VOIT1P";"P19_RP_VOIT1";"P19_RP_VOIT2P";"P19_RP_HABFOR";"P19_RP_CASE";"P19_RP_MIBOIS";"P19_RP_MIDUR";"C19_RP_HSTU1P";"C19_RP_HSTU1P_SUROCC"
"780050101";"78005";"A";0;"3";112,423442903835;101,608591238635;0;10,8148516651998;22,6213477486144;89,8020951552203;6,66394696714876;27,9226866559498;49,9682851321611;14,026115181855;3,0275573015203;286,683980212073;16,5663591499815;50,2257186676168;85,0422320886534;236,458261544457;7,61593939102716;10,8150767224326;35,9139162540122;40,4281318741291;2,85597727163518;3,97954972539869;0;101,608591238635;10,5112445469409;2,99930360522638;9,08267190456089;0;2,85597727163518;76,1593939102716;16,5663591499815;10,5112445469409;0;6,05511460304059;0;0;0;85,0422320886534;0;2,99930360522638;3,0275573015203;0;2,85597727163518;76,1593939102716;101,608591238635;19,9918409014463;35,1132748407709;33,4913148656289;13,0121606307888;228,618724030124;39,0316893790142;89,4097244927008;73,4749966685215;26,7023134898871;48,5516136177981;98,2787800452518;91,7344327520961;48,1191537969274;39,63969480309;61,968896435545;19,0398484775679;0;228,618724030124;87,2721974878712;141,346526542252;56,1675530088253;0;849,281790616031;517,912863094894;331,368927521136;64,7354848237308;0;97,2537513062009;77,2829663640351;9,40947939605422;11,51329796999;NA;NA;NA;NA;NA;NA;87,8160182138528;79,9463076465047;67,5704061360856;12,3759015104191;NA;NA;NA;NA;94,9446442714862;17,9774112109598
"780050102";"78005";"A";0;"3";23,5791622010659;23,5791622010659;0;0;23,5791622010659;0;0;5,01840208977383;0,951992423878395;10,2396009098466;7,36916677756709;90,6970189784047;23,5791622010659;90,6970189784047;0;0;0;0;0;5,01840208977383;14,5812103858934;3,97954972539869;0;23,5791622010659;0;7,22737044403916;14,057493462328;1,34230587082041;0,951992423878395;0;23,5791622010659;0;7,22737044403916;14,057493462328;1,34230587082041;0,951992423878395;0;0;0;0;0;0;0;0;23,5791622010659;1,34230587082041;2,99930360522638;8,99795181517252;10,2396009098466;56,2256284714865;2,68461174164082;14,9965180261319;15,0530664182131;23,4914322855007;6,71152935410206;14,9965180261319;28,0305679587843;40,9584036393864;14,5965372216062;8,03063255558128;0;0,951992423878395;56,2256284714865;41,2185425604119;14,0550934871962;0;0,951992423878395;245,46443161119;161,452323136073;78,3001539318464;0;5,71195454327037;23,5791622010659;0;12,359315171047;6,03978776732774;NA;NA;NA;NA;NA;NA;20,5798585958395;23,5791622010659;15,0094858862063;8,56967631485957;NA;NA;NA;NA;23,5791622010659;0
"780050103";"78005";"H";0;"1";1901,03768207536;1810,80399430584;12,4430039508381;77,7906838186878;299,994302207494;1598,17532112288;96,400414841211;357,765923103979;663,018932110287;490,4300121662;203,188712084159;5870,61777339823;292,87325815561;1357,60631388214;1515,06267740524;4501,53922453614;16,5432789013516;159,946977610917;526,651124973108;727,424101153239;232,65404964333;121,11585974364;26,4686022802507;1810,80399430584;0;4,8905146088742;286,881171941457;435,324236068898;787,827124631968;295,880947054639;292,87325815561;0;0;8,23357741536394;110,703408917495;170,569316508884;3,3669553138665;1515,06267740524;0;4,8905146088742;275,779535781106;324,620827151403;617,257808123084;292,513991740773;1810,80399430584;229,449048923706;454,067255418582;329,948077898584;797,339612064964;4395,58531845409;553,99419226535;1079,65409207914;911,35997756036;1850,57705654924;667,792967225897;1363,03333897246;1064,6853892409;2775,10607795898;600,041123322212;1195,9567820493;933,989112508459;14,8060889343297;4395,58531845409;1363,6094087516;3011,24072501326;2465,95200417016;20,7351846892313;20106,5318895704;7291,43518745516;12717,813496913;11753,2728450375;97,2832052022611;1739,67262958566;625,164975988498;718,10392063644;445,992668638979;NA;NA;NA;NA;NA;NA;1095,19277013867;1405,67869049794;1034,05147643053;371,627214067407;NA;NA;NA;NA;1732,43958234698;228,631440056399
"780050104";"78005";"H";0;"1";870,016997015932;816,787930223082;4,99178503345935;48,2372817593912;185,717858042841;684,299138973091;11,1981244685215;92,633786963559;379,646070714225;230,210087249277;103,0998608275;2807,26701949801;174,399833572945;734,889909936109;642,388096650137;2072,37710956191;10,8540936007447;39,2062981199151;253,571143228228;364,431518578285;78,5576062111724;42,8663090762303;27,3009614085062;815,763361449045;3,82515735225721;57,3482982802923;305,142983150939;262,080691739364;72,7898331648868;114,576397761306;174,399833572945;3,82515735225721;47,2301117338365;48,5419215517812;31,1963492933406;43,6062936417294;0;641,3635278761;0;10,1181865464557;256,601061599158;230,884342446024;29,1835395231575;114,576397761306;816,787930223082;72,3608043109846;173,021940141972;215,031793227663;356,373392542462;1958,16034663799;156,362188460137;419,376350826188;586,036155382937;796,385651968733;205,87714370103;553,254413871393;719,148791890681;1328,98667003491;275,957812160858;520,926430318783;423,740897195444;19,9036877434409;1958,16034663799;624,333822162259;1293,93963400212;1077,29426491;39,8868904736114;11416,6739201512;4851,97274750904;6443,90507885977;6025,41491001139;120,796093782436;795,766907706438;421,667233925506;346,45258284934;40,9351429051613;NA;NA;NA;NA;NA;NA;430,386224865432;625,546243238174;434,568588902497;190,977654335677;NA;NA;NA;NA;806,614374528597;78,089308629418
"780050105";"78005";"H";0;"1";1074,52125564831;1021,43558936669;18,7230034228104;34,3626628588049;60,8852893070471;972,215337625432;98,25607233368;205,323675902166;367,568434397962;253,574321287677;96,713085445207;3138,17300796644;56,1760095198232;275,34671043761;927,833195517174;2794,32927903231;97,6907705303978;51,650014300318;252,484169341183;441,410871802122;127,61218454924;33,5559772616061;17,0316015818248;1020,43700749009;3,99432750642147;26,447556954131;259,147350289971;508,716828122569;131,684942263099;90,4460023538952;56,1760095198232;0;10,1053957165194;10,0499458414221;9,48327302335237;21,9694339726957;4,56796096583369;926,834613640568;3,99432750642147;11,0781641188628;245,335966013831;497,236391346006;101,286197046282;67,9035676091649;1021,43558936669;141,805408150017;226,30527517918;231,72175353563;421,603152501865;2439,05175952368;351,194763902211;620,904484362203;604,924223879123;862,028287380143;367,197631546262;689,450037561574;701,551829653245;1379,97350920536;83,2390336506469;929,474070349248;826,057807167991;8,72248536679752;2439,05175952368;187,393571937178;2231,48510061256;2034,16565701913;20,1730869739397;11172,206331012;1480,61971463942;9617,73471451685;9256,57389783642;73,8519018557232;924,280338891216;837,521222298408;106,800087233196;68,6745601203907;NA;NA;NA;NA;NA;NA;253,581180214417;731,918925970405;569,376994596916;162,541931373489;NA;NA;NA;NA;931,788805243266;125,386636852705
"780050106";"78005";"H";0;"1";1311,02652444045;1274,62625782386;2,34002019247814;34,0602464241069;269,416987062126;950,980526324491;153,773019846085;177,951814138064;433,827338916795;323,371971584454;185,702113338464;4157,57013439333;263,899142519418;1219,01366210546;921,268114346853;2815,77943636446;36,2104643505054;135,321320501694;260,061814418355;495,494019655327;199,239334818273;87,0275882128538;61,2717158668522;1171,58808929597;50,5663916127734;63,6533217841178;287,815643631838;367,456991605757;175,42153592457;226,674204736915;256,668057553429;43,8580792546816;51,0110044308433;70,2820204279679;50,4499138185817;27,2433918663267;13,8236477550282;829,829274254708;6,70831235809173;12,6423173532746;213,84736642429;235,602577078922;148,178144058243;212,850556981887;1274,62625782386;130,623535280363;367,908862048769;272,531683056454;503,562177438274;3124,8756567302;314,984285151335;948,299889737251;756,920437554763;1104,67104428685;350,136982695065;1086,61039661077;820,531134372285;1900,29162071521;390,728186353379;874,116039315174;606,246804352925;9,78203215530771;3124,8756567302;909,916411671877;2197,73524963604;1738,48493978287;17,2239954222804;15972,7804763566;7640,85282306433;8202,74768762513;6707,48933903634;129,179965667103;1217,17513789476;690,174174692843;498,916819749473;74,8006999845715;NA;NA;NA;NA;NA;NA;667,97591514407;931,377907712386;662,665629808483;268,712277903903;NA;NA;NA;NA;1126,9142884996;123,851288287677
"780050107";"78005";"H";0;"1";945,017881485893;859,290943185586;9,68101858825323;76,0459197120537;656,145348914574;288,872532571319;84,5544381943224;75,296695467133;157,658445233609;273,545480468494;268,235883822028;3285,27186674156;621,558868553411;2750,54642836298;237,732074632175;534,725438378578;74,2605031547758;36,6913694352993;127,400328044872;227,579439514398;181,155533230462;130,122184039758;82,0815857660204;853,153217371572;42,3979628001549;95,7298329296425;345,860879281415;204,020253172667;141,964735076326;23,1795541113669;615,421142739397;39,6094777334889;95,7298329296425;307,779908041041;121,219233038956;32,0534947149543;19,0291962813138;237,732074632175;2,78848506666599;0;38,0809712403742;82,8010201337104;109,911240361371;4,15035783005309;859,290943185586;78,8633356288873;126,490556416879;101,770473455934;552,166577683886;1900,811651978;171,600492625462;319,827794792177;267,466995405916;1141,91636915445;256,819493377308;401,946662557686;346,275552267762;2280,2301585388;667,532521299572;188,995959451572;19,5193954666619;2,76246243444227;1900,811651978;1541,85311535092;347,908686889312;19,5193954666619;11,0498497377691;17794,8541503266;16631,3271916926;1135,90233428953;320,675782666589;27,6246243444227;841,798350567394;119,180755535206;649,055162697057;76,4354056252062;NA;NA;NA;NA;NA;NA;736,55672051619;718,473488728793;455,44952434973;263,023964379062;NA;NA;NA;NA;791,104204274376;54,669702504358
"780050108";"78005";"H";0;"1";1027,02014211187;967,92483631172;5,7794034032283;53,3159023969218;320,9345252923;702,471486349605;40,3812413853653;180,71806727195;275,817078070665;253,741305913324;217,267143670416;3437,99656219544;310,506156512833;1512,05477654555;653,804549328922;1915,09939424;45,3416636380043;76,6905204871013;189,408287748305;292,926645588758;199,745298669458;120,267167404532;43,5452527755609;966,913734633591;0;20,0604068757981;148,358350962036;525,37338831469;135,040555540942;138,081032940125;309,495054834705;0;6,40106898312321;34,0244523897674;222,822716406009;32,822573900691;13,4242431551141;653,804549328922;0;13,6593378926749;114,333898572269;298,936541438716;102,217981640251;124,656789785011;967,92483631172;140,052207087014;204,665453157627;177,938675547599;445,268500519479;2363,68981421725;308,27761804867;452,08845805893;518,824433819317;1084,49930429033;420,262896705709;565,415837187015;662,741112162749;1789,57671613997;428,767868624546;535,941429210801;308,680142631772;3,2155384763726;2363,68981421725;1158,40195234386;1198,85678492064;791,24310276705;6,43107695274519;13594,2131397295;7747,31860556082;5747,21284140115;5013,48898308808;99,6816927675505;928,909218207071;430,474321943151;187,158475332332;337,061301106776;NA;NA;NA;NA;NA;NA;647,361718559327;767,137415534692;513,112660816264;254,024754718428;NA;NA;NA;NA;934,925757617984;77,5454716472862
"780050109";"78005";"H";0;"1";2140,54222875212;2029,29356404362;14,9069021020471;96,3417626064502;942,684100623346;1195,15384462868;24,1661814371822;310,098562912544;534,857896538395;512,010385985209;648,160537170292;7883,24351795151;915,361410976641;4488,26889732496;1111,22786956689;3389,27027469641;11,787775323262;80,4748438037399;409,849173772164;551,125987287651;496,469121989579;302,902319348083;176,684342519143;1929,0055848979;26,412459823251;46,8173763684593;218,313492413334;626,137693844461;764,891377773829;246,433184674569;905,889674173697;24,7081971331769;42,1590101015379;63,1542676652715;311,323593465818;460,833526499671;3,71107930822266;1020,41162722412;0;4,65836626692139;155,159224748062;314,814100378643;304,057851274158;241,722084556331;2029,29356404362;175,91073356636;447,23450702885;428,534727426299;977,613596022113;4946,97870680537;399,640305518746;1069,71958907172;1210,13075158561;2267,48806062929;579,745171642271;1452,38506869782;1589,62652123932;4261,4867563721;1188,18532830534;821,89115374081;608,80338119375;19,217081997468;4946,97870680537;3030,15076471855;1874,75164208292;1429,27325745426;42,076300003898;27024,706216308;19157,1972070858;7669,85167367069;6793,40840523449;197,657335551548;1971,02656380733;535,590485452548;947,151986264168;514,38684027058;NA;NA;NA;NA;NA;NA;1556,2907937843;1781,14201153375;1118,49715637957;662,64485515418;NA;NA;NA;NA;2008,33573353452;115,230805298231
"781900101";"78190";"H";0;"Z";1044,9564838945;972,328548396642;26,490954566884;46,1369809309723;555,457893389708;489,49859050479;73,3400889731494;126,233697103852;184,48706884852;107,107062782883;481,160630688236;4339,73514991081;523,615738235907;3133,78531602714;448,712810160735;1205,94983388367;14,2658906836105;53,0160244776687;167,163185074216;186,618011354618;74,9627501666255;99,5361778904473;376,766508749457;848,994844338708;46,8980089759646;43,0306686111966;122,576508957977;531,397632715248;88,7499061539711;16,3421189243513;523,615738235907;38,8738681323284;36,7565947089513;75,3559453525278;311,448228407605;44,8389827101433;16,3421189243513;325,379106102801;8,02414084363617;6,2740739022453;47,2205636054492;219,949404307643;43,9109234438278;0;972,328548396642;179,60130482346;172,309763246939;143,361800066888;477,055680259354;2476,21953346466;426,0979903578;500,942811924795;457,648008238347;1091,53072294372;503,995581661861;657,158448717485;709,801053152554;2468,7800663789;632,07941192774;323,027632482629;191,585601891484;17,2215039862729;2476,21953346466;1658,93427734833;781,698427898664;440,672656130661;35,5868282176685;12688,3998036931;10756,1949352584;1591,35991943132;1051,33927549851;340,844949003357;942,901181794874;152,253243508283;430,474961545634;381,62957030964;NA;NA;NA;NA;NA;NA;747,350881176621;852,508327632865;435,867293409636;416,641034223228;NA;NA;NA;NA;908,913225708873;52,0113092578872
"781900102";"78190";"H";0;"Z";883,96301461648;826,405393018278;18,4310582897778;39,1265633084238;626,848600054876;253,87332920499;14,4344445984584;37,0659073134109;104,159836950727;125,954619153318;544,790585002365;4494,94856538745;593,497868634658;3728,15063381832;229,666439027006;763,556846212513;20,1711876335615;14,3790971471495;39,8109460551372;158,716664085968;60,07645602916;91,3156079695871;441,935434097715;826,405393018278;92,0710088661707;53,429764979844;226,841249152641;341,346573392298;86,5181872774784;26,1986093498461;593,497868634658;76,0335821113493;41,7761979277004;71,3806217028738;320,197421590571;78,3594104858869;5,75063481627696;229,666439027006;16,0374267548214;8,41248169552964;155,460627449767;21,1491518017273;8,15877679159152;20,4479745335692;826,405393018278;60,0821320864397;119,632356013109;128,958410603289;517,732494315441;2081,16849031125;163,741172686594;383,516085092989;419,159372423848;1114,75186010782;258,805977196843;608,778817412219;638,448601145712;2988,91516963267;683,762356180024;132,135850212175;18,5849627492384;10,5071866260795;2081,16849031125;1705,44221668172;348,229729664143;40,9411041612073;27,4965439653869;16292,2770338842;15633,5889544398;603,765233601393;71,6807986026644;54,9228458429978;805,138111990543;190,283047797858;463,778213550884;169,922097913048;NA;NA;NA;NA;NA;NA;645,258734923247;744,894456538376;365,512341247563;379,382115290813;NA;NA;NA;NA;811,97094841982;26,4008242785999
"781900103";"78190";"H";0;"Z";1670,9313934713;1532,95166689166;31,2642944155473;106,71543216409;409,932762499266;1251,28576057306;217,115622419786;357,249957038075;353,256876020864;223,593845245286;381,735366167647;5266,31556942815;378,804454962928;2231,73545426766;1147,96987782278;3020,47691294321;110,141848703677;194,046488403558;317,280635403022;342,405183352541;184,143572404701;127,715497819428;257,218440804732;1511,0956645333;192,013616559432;63,8319540566341;98,2525947191763;399,938592141811;619,399669258407;137,659237797838;373,156593373857;104,84480077821;40,4310615591652;23,1914653174293;110,5390493168;72,749774959019;21,4004414432335;1131,76173705349;87,1688157812221;19,8655144286264;75,061129401747;289,399542825011;544,007938262281;116,258796354604;1532,95166689166;239,183924332241;401,454286661715;293,223917381539;599,089538516164;3164,03198926831;474,407809613628;814,3200381663;648,265764568887;1227,03837691949;621,621896049166;1116,1617010903;973,89463018581;2554,63734210287;867,057427165388;629,40732073243;117,924950408629;36,4869189938396;3164,03198926831;1905,20111125235;1161,22508546135;257,749696227964;97,6057925546155;17529,0108824111;13850,3582686195;3425,22368673799;1179,24634014406;253,428927053616;1502,49065100728;216,674073072919;684,938760726194;626,787367775201;NA;NA;NA;NA;NA;NA;1171,25495987295;1268,28118091993;860,477072983771;407,804107936163;NA;NA;NA;NA;1367,81473020504;121,619936050018
"781900104";"78190";"H";0;"Z";1114,95639705631;974,268870280589;21,0576414762074;119,629885299511;577,891600391917;529,065154684594;73,671694792588;179,296719304765;136,171581024227;118,969776145262;466,159099013747;4522,36298731049;529,855491160892;3327,07678244101;436,4137371399;1184,28669714726;54,6911950509595;96,8101019057203;128,245867011287;118,647781234528;92,340440032345;123,353784247728;360,179700798021;972,114545531379;283,690903461822;80,7534907294841;137,431299570276;272,461042225904;163,245034443146;34,5327751007458;527,701166411681;159,184734415702;68,0364056188195;73,3798592906356;152,376918746567;56,9421273933403;17,7811209466164;436,4137371399;124,506169046119;12,7170851106646;64,0514402796407;112,08448149954;106,302907049806;16,7516541541294;974,268870280589;112,13713618328;160,923985474093;139,848523615348;561,359225007869;2180,58576003156;243,771251171845;413,849957079823;336,00157201036;1186,96297976953;385,510406856513;626,088431538811;557,80492534752;2952,95922356764;630,034316763385;315,561587108921;27,6157195357085;28,6729664082835;2180,58576003156;1456,1823785018;632,856296037637;59,4606481585197;91,5470854921196;16198,999316694;13575,4885064513;2516,07700846169;198,482518670012;107,43380178101;966,557929416588;75,1891639877692;590,739740726644;308,339965566176;NA;NA;NA;NA;NA;NA;634,21532796337;818,866215956838;487,575669826337;331,290546130501;NA;NA;NA;NA;910,873686670138;39,8950660185647
