"","NBPIECE","FINAN","REG","LIBREG","DEP","LIBDEP","EPCI","LIBEPCI","DROIT","DEPCOM","CODEPOSTAL","LIBCOM","NUMVOIE","INDREP","TYPVOIE","NOMVOIE","NUMAPPT","NUMBOITE","ESC","COULOIR","ETAGE","COMPLIDENT","ENTREE","BAT","IMMEU","COMPLGEO","LIEUDIT","QPV","TYPECONST","SURFHAB","CONSTRUCT","LOCAT","PATRIMOINE","ORIGINE","FINANAUTRE","CONV","NUMCONV","DATCONV","NEWLOGT","CUS","DPEDATE","DPEENERGIE","DPESERRE","SRU_EXPIR","SRU_ALINEA","CODSEGPATRIM","LIBSEGPATRIM","PMR","PLG_CODE_COMMUNE2021","PLG_VOIE","EPSG","X","Y","PLG_QP","PLG_IRIS2021","PLG_ZUS","PLG_ZFU","PLG_QVA","QUALITE_VOIE","QUALITE_NUMERO","QUALITE_XY","DISTANCE_PRECISION","QUALITE_QP","QUALITE_IRIS","QUALITE_ZUS","QUALITE_ZFU","QUALITE_QVA","MILLESIME","COMAQP","COMAZUS","COMRIL","EPCI_2021","UU2020","AAV2020","ZE2020","FINANcode","taille"
"41","1",52,"11","Cle-de-France",93,"Seine-Saint-Denis",200054781,"MC)tropole du Grand Paris",1,93010,93140,"Bondy","18","","RUE","DU SGT BOBILLOT","1577",NA,"",NA,0,"","","D3","0006-03-02","RUE DU SERGENT BOBILLOT","",2,"C",25,1960,1960,1960,1,52,1,"931997851231006","30/06/1997",NA,NA,"01/1900","","","","","SEGBDY","Segment Bondy",1,93010,"RUE DU SERGENT BOBILLOT",2154,661461.56,6866367.9,"HZ","0204","HZ","HZ","CSZ","1",1,11,NA,1,1,1,1,NA,2021,1,1,1,"T08ZZZZZZ",851,1,1109,"pauvres","petit"
"43","1",52,"11","Cle-de-France",93,"Seine-Saint-Denis",200054781,"MC)tropole du Grand Paris",1,93010,93140,"Bondy","40","","PL","G. LYSSANDRE","25",NA,"",NA,4,"","","A","0002-01-01","RES. HENRI BARBUSSE","",2,"C",32,1954,1954,1954,1,52,1,"931992851231012","11/03/1994",NA,NA,"01/1900","","","2025","","SEGBDY","Segment Bondy",1,93010,"PL GEORGES LYSSANDRE",2154,662479.9,6866740.7,"HZ","0401","HZ","HZ","CSZ","1",1,11,NA,1,1,1,1,NA,2021,1,1,1,"T08ZZZZZZ",851,1,1109,"pauvres","petit"
"45","1",99,"11","Cle-de-France",93,"Seine-Saint-Denis",200054781,"MC)tropole du Grand Paris",1,93010,93140,"Bondy","6","","RUE","DES FRANCS AUBIERS","",NA,"",NA,2,"","","1067L-H","1067L","BONDY 3 NOUE CAILL","",1,"C",28,1964,1964,1964,1,99,1,"931988AC086","06/12/1988",NA,NA,"10/2012","C","D","2009","1","1067L","BONDY 3 NOUE CAILL",1,93010,"RUE DES FRANCS AUBIERS",2154,662033.69,6868728.32,"QP093014","0102","1127020","11270ZF","CSZ","1",1,11,NA,1,1,1,1,NA,2021,1,1,1,"T08ZZZZZZ",851,1,1109,"pauvres","petit"
"48","1",52,"11","Cle-de-France",93,"Seine-Saint-Denis",200054781,"MC)tropole du Grand Paris",1,93010,93140,"Bondy","8","","RUE","HENRI DUNANT","1043",NA,"",NA,0,"","","A2","0004-01-04","RESIDENCES RUE BLANQUI","",1,"C",27,1950,1950,1950,1,52,1,"931998851231074","27/11/1998",NA,NA,"","","","","","SEGBDY","Segment Bondy",1,93010,"RUE HENRI DUNANT",2154,662451.2,6866480.7,"QP093012","0304","1127010","HZ","CSZ","1",1,11,NA,1,1,1,1,NA,2021,1,1,1,"T08ZZZZZZ",851,1,1109,"pauvres","petit"
"51","1",52,"11","Cle-de-France",93,"Seine-Saint-Denis",200054781,"MC)tropole du Grand Paris",1,93010,93140,"Bondy","51","","PL","N. NEUBURGER","392",NA,"",NA,4,"","","E1","0002-09-06","RES. HENRI BARBUSSE","",2,"C",30,1954,1954,1954,1,52,1,"931992851231012","11/03/1994",NA,NA,"","","","2025","","SEGBDY","Segment Bondy",1,93010,"PL NICOLE NEUBURGER",2154,662672.69,6866980.22,"HZ","0405","HZ","HZ","CSZ","1",1,11,NA,1,1,1,1,NA,2021,1,1,1,"T08ZZZZZZ",851,1,1109,"pauvres","petit"
"62","1",52,"11","Cle-de-France",93,"Seine-Saint-Denis",200054781,"MC)tropole du Grand Paris",1,93010,93140,"Bondy","71","","RUE","L.A. BLANQUI","0736",NA,"",NA,0,"","","E5","0004-10-01","RESIDENCES RUE BLANQUI","",1,"C",28,1950,1950,1950,1,52,1,"931990851231082","15/10/1990",NA,NA,"01/1900","","","2024","","SEGBDY","Segment Bondy",1,93010,"RUE LOUIS AUGUSTE BLANQUI",2154,662175.2,6866686.6,"QP093012","0402","1127010","HZ","CSZ","1",1,11,NA,1,1,1,1,NA,2021,1,1,1,"T08ZZZZZZ",851,1,1109,"pauvres","petit"
"63","1",52,"11","Cle-de-France",93,"Seine-Saint-Denis",200054781,"MC)tropole du Grand Paris",1,93010,93140,"Bondy","51","","PL","N. NEUBURGER","380",NA,"",NA,1,"","","E1","0002-09-06","RES. HENRI BARBUSSE","",2,"C",30,1954,1954,1954,1,52,1,"931992851231012","11/03/1994",NA,NA,"","","","2025","","SEGBDY","Segment Bondy",1,93010,"PL NICOLE NEUBURGER",2154,662672.69,6866980.22,"HZ","0405","HZ","HZ","CSZ","1",1,11,NA,1,1,1,1,NA,2021,1,1,1,"T08ZZZZZZ",851,1,1109,"pauvres","petit"
"70","1",12,"11","Cle-de-France",93,"Seine-Saint-Denis",200054781,"MC)tropole du Grand Paris",1,93010,93140,"Bondy","164","","RUE","R. SALENGRO","03",NA,"",NA,0,"","","A","0016-01-02","RUE ROGER SALENGRO","",2,"C",32,1992,1992,1992,1,12,1,"931989851231","23/04/1990",NA,NA,"","","","2024","","SEGBDY","Segment Bondy",1,93010,"RUE ROGER SALENGRO",2154,661621,6866245.48,"HZ","0204","HZ","HZ","CSZ","1",1,11,NA,1,1,1,1,NA,2021,1,1,1,"T08ZZZZZZ",851,1,1109,"très pauvres","petit"
"73","1",52,"11","Cle-de-France",93,"Seine-Saint-Denis",200054781,"MC)tropole du Grand Paris",1,93010,93140,"Bondy","51","","PL","N. NEUBURGER","382",NA,"",NA,1,"","","E1","0002-09-06","RES. HENRI BARBUSSE","",2,"C",30,1954,1954,1954,1,52,1,"931992851231012","11/03/1994",NA,NA,"","","","2025","","SEGBDY","Segment Bondy",1,93010,"PL NICOLE NEUBURGER",2154,662672.69,6866980.22,"HZ","0405","HZ","HZ","CSZ","1",1,11,NA,1,1,1,1,NA,2021,1,1,1,"T08ZZZZZZ",851,1,1109,"pauvres","petit"
"76","1",52,"11","Cle-de-France",93,"Seine-Saint-Denis",200054781,"MC)tropole du Grand Paris",1,93010,93140,"Bondy","28","","PL","G. LYSSANDRE","138",NA,"",NA,4,"","","A1","0002-02-04","RES. HENRI BARBUSSE","",2,"C",34,1954,1954,1954,1,52,1,"931992851231012","11/03/1994",NA,NA,"01/1900","","","2025","","SEGBDY","Segment Bondy",1,93010,"PL GEORGES LYSSANDRE",2154,662684.9,6866718.3,"HZ","0401","HZ","HZ","CSZ","1",1,11,NA,1,1,1,1,NA,2021,1,1,1,"T08ZZZZZZ",851,1,1109,"pauvres","petit"
"79","1",52,"11","Cle-de-France",93,"Seine-Saint-Denis",200054781,"MC)tropole du Grand Paris",1,93010,93140,"Bondy","51","","PL","N. NEUBURGER","379",NA,"",NA,1,"","","E1","0002-09-06","RES. HENRI BARBUSSE","",2,"C",30,1954,1954,1954,1,52,1,"931992851231012","11/03/1994",NA,NA,"01/1900","","","2025","","SEGBDY","Segment Bondy",1,93010,"PL NICOLE NEUBURGER",2154,662672.69,6866980.22,"HZ","0405","HZ","HZ","CSZ","1",1,11,NA,1,1,1,1,NA,2021,1,1,1,"T08ZZZZZZ",851,1,1109,"pauvres","petit"
"82","1",50,"11","Cle-de-France",93,"Seine-Saint-Denis",200054781,"MC)tropole du Grand Paris",1,93010,93140,"Bondy","10","","PL","A. THOMAS","530",NA,"",NA,5,"","","B","0001-02-05","RESIDENCE ALBERT THOMAS","",2,"C",26,1933,1933,1933,1,50,1,"93200199864010","27/06/2001",NA,NA,"","","","2024","","SEGBDY","Segment Bondy",1,93010,"PL ALBERT THOMAS",2154,661834,6866635.3,"HZ","0203","1127010","HZ","CSZ","1",1,11,NA,1,1,1,1,NA,2021,1,1,1,"T08ZZZZZZ",851,1,1109,"pauvres","petit"
"86","1",52,"11","Cle-de-France",93,"Seine-Saint-Denis",200054781,"MC)tropole du Grand Paris",1,93010,93140,"Bondy","130","","RUE","L.A. BLANQUI","1453",NA,"",NA,0,"","","A4","0004-02-03","RESIDENCES RUE BLANQUI","",1,"C",27,1950,1950,1950,1,52,1,"931998851231074","27/11/1998",NA,NA,"01/1900","","","","","SEGBDY","Segment Bondy",1,93010,"RUE LOUIS AUGUSTE BLANQUI",2154,662528.48,6866578.2,"QP093012","0304","1127010","HZ","CSZ","1",1,11,NA,1,1,1,1,NA,2021,1,1,1,"T08ZZZZZZ",851,1,1109,"pauvres","petit"
"92","1",14,"11","Cle-de-France",93,"Seine-Saint-Denis",200054781,"MC)tropole du Grand Paris",1,93010,93140,"Bondy","1","","ALL","DES PENSEES","6008",NA,"",NA,1,"","","","0028-01-01","CITE DU STADE","",1,"C",22,1955,1955,2010,2,14,1,"9320102002844161","03/08/2011",NA,NA,"01/1900","","","2060","","SEGBDY","Segment Bondy",1,93010,"ALL DES PENSEES",2154,662189.94,6867396.24,"QP093014","0404","HZ","HZ","CSZ","1",1,11,NA,1,1,1,1,NA,2021,1,1,1,"T08ZZZZZZ",851,1,1109,"moins pauvres","petit"
"96","1",52,"11","Cle-de-France",93,"Seine-Saint-Denis",200054781,"MC)tropole du Grand Paris",1,93010,93140,"Bondy","10","","AV","DE LATTRE DE TASSIGNY","41",NA,"",NA,0,"","","A3","0005-02-01","DE LATTRE DE TASSIGNY","",1,"C",27,1957,1957,1957,1,52,1,"931999851231087","01/12/1999",NA,NA,"","","","","","SEGBDY","Segment Bondy",1,93010,"AV DU MAL DE LATTRE DE TASSIGNY",2154,662018.19,6867353.9,"QP093014","0403","HZ","HZ","CSZ","1",1,11,NA,1,1,1,1,NA,2021,1,1,1,"T08ZZZZZZ",851,1,1109,"pauvres","petit"
