"","NBPIECE","FINAN","REG","LIBREG","DEP","LIBDEP","EPCI","LIBEPCI","DROIT","DEPCOM","CODEPOSTAL","LIBCOM","NUMVOIE","INDREP","TYPVOIE","NOMVOIE","NUMAPPT","NUMBOITE","ESC","COULOIR","ETAGE","COMPLIDENT","ENTREE","BAT","IMMEU","COMPLGEO","LIEUDIT","QPV","TYPECONST","SURFHAB","CONSTRUCT","LOCAT","PATRIMOINE","ORIGINE","FINANAUTRE","CONV","NUMCONV","DATCONV","NEWLOGT","CUS","DPEDATE","DPEENERGIE","DPESERRE","SRU_EXPIR","SRU_ALINEA","CODSEGPATRIM","LIBSEGPATRIM","PMR","PLG_CODE_COMMUNE2021","PLG_VOIE","EPSG","X","Y","PLG_QP","PLG_IRIS2021","PLG_ZUS","PLG_ZFU","PLG_QVA","QUALITE_VOIE","QUALITE_NUMERO","QUALITE_XY","DISTANCE_PRECISION","QUALITE_QP","QUALITE_IRIS","QUALITE_ZUS","QUALITE_ZFU","QUALITE_QVA","MILLESIME","COMAQP","COMAZUS","COMRIL","EPCI_2021","UU2020","AAV2020","ZE2020","FINANcode","taille"
"1308",1,"13",11,"Cle-de-France",75,"Paris",200054781,"MC)tropole du Grand Paris",1,75105,75005,"Paris 5e Arrondissement","7","","RUE","NICOLAS HOUEL","0013","","01",NA,"3","","","01","105NH","NICOLAS HOUEL 7","",2,"C",34,1972,"2009",2009,"2","13",1,"751BIS1220089986400750503662","31/12/2008",NA,13,"12/2019","D","D",2049,1,"105NH","NICOLAS HOUEL 7",2,"75105","RUE NICOLAS HOUEL",2154,653160.9,6860419.4,"CSZ",1805,"CSZ","CSZ","CSZ",1,1,11,NA,NA,1,NA,NA,NA,2021,0,0,1,"T01ZZZZZZ",851,1,1109,"pauvres","petit"
"1323",1,"52",11,"Cle-de-France",75,"Paris",200054781,"MC)tropole du Grand Paris",1,75105,75005,"Paris 5e Arrondissement","25","","RUE","GEOFFROY SAINT HILAIRE","0036","","06",NA,"4","","","C1","105GH","GEOFFROY ST HILAIRE19/25","",2,"C",30,1963,"1963",1963,"1","52",1,"751BIS041994851232007505001760","29/04/1994",NA,13,"12/2019","C","D",2021,1,"105GH","GEOFFROY ST HILAIRE19/25",1,"75105","RUE GEOFFROY ST HILAIRE",2154,652742.54,6860217.87,"CSZ",1804,"CSZ","CSZ","CSZ",1,1,11,NA,NA,1,NA,NA,NA,2021,0,0,1,"T01ZZZZZZ",851,1,1109,"pauvres","petit"
"1325",1,"13",11,"Cle-de-France",75,"Paris",200054781,"MC)tropole du Grand Paris",1,75105,75005,"Paris 5e Arrondissement","7","","RUE","NICOLAS HOUEL","0031","","01",NA,"6","","","01","105NH","NICOLAS HOUEL 7","",2,"C",34,1972,"2009",2009,"2","13",1,"751BIS1220089986400750503662","31/12/2008",NA,13,"12/2019","D","D",2049,1,"105NH","NICOLAS HOUEL 7",2,"75105","RUE NICOLAS HOUEL",2154,653160.9,6860419.4,"CSZ",1805,"CSZ","CSZ","CSZ",1,1,11,NA,NA,1,NA,NA,NA,2021,0,0,1,"T01ZZZZZZ",851,1,1109,"pauvres","petit"
"1330",1,"13",11,"Cle-de-France",75,"Paris",200054781,"MC)tropole du Grand Paris",1,75105,75005,"Paris 5e Arrondissement","7","","RUE","NICOLAS HOUEL","0036","","01",NA,"6","","","01","105NH","NICOLAS HOUEL 7","",2,"C",34,1972,"2009",2009,"2","13",1,"751BIS1220089986400750503662","31/12/2008",NA,13,"12/2019","D","D",2049,1,"105NH","NICOLAS HOUEL 7",2,"75105","RUE NICOLAS HOUEL",2154,653160.9,6860419.4,"CSZ",1805,"CSZ","CSZ","CSZ",1,1,11,NA,NA,1,NA,NA,NA,2021,0,0,1,"T01ZZZZZZ",851,1,1109,"pauvres","petit"
"1352",1,"13",11,"Cle-de-France",75,"Paris",200054781,"MC)tropole du Grand Paris",1,75105,75005,"Paris 5e Arrondissement","8","","rue","Rollin","14","","B",NA,"2","","","1","H05RO","ROLLIN 8","",2,"E",24,2006,"2006",2016,"3","13",1,"751bis1220029986400750502632","10/12/2002",NA,NA,"","","",2038,1,"H05RO","ROLLIN 8",1,"75105","RUE ROLLIN",2154,652389,6860709.8,"CSZ",1703,"CSZ","CSZ","CSZ",1,1,11,NA,NA,1,NA,NA,NA,2021,0,0,1,"T01ZZZZZZ",851,1,1109,"pauvres","petit"
"1369",1,"13",11,"Cle-de-France",75,"Paris",200054781,"MC)tropole du Grand Paris",1,75105,75005,"Paris 5e Arrondissement","7","","RUE","NICOLAS HOUEL","0076","","02",NA,"6","","","01","105NH","NICOLAS HOUEL 7","",2,"C",39,1972,"2009",2009,"2","13",1,"751BIS1220089986400750503662","31/12/2008",NA,13,"12/2019","D","D",2049,1,"105NH","NICOLAS HOUEL 7",2,"75105","RUE NICOLAS HOUEL",2154,653160.9,6860419.4,"CSZ",1805,"CSZ","CSZ","CSZ",1,1,11,NA,NA,1,NA,NA,NA,2021,0,0,1,"T01ZZZZZZ",851,1,1109,"pauvres","petit"
"1378",1,"52",11,"Cle-de-France",75,"Paris",200054781,"MC)tropole du Grand Paris",1,75105,75005,"Paris 5e Arrondissement","25","","RUE","GEOFFROY SAINT HILAIRE","0094","","09",NA,"7","","","C1","105GH","GEOFFROY ST HILAIRE19/25","",2,"C",31,1963,"1963",1963,"1","52",1,"751BIS041994851232007505001760","29/04/1994",NA,13,"12/2019","C","D",2021,1,"105GH","GEOFFROY ST HILAIRE19/25",1,"75105","RUE GEOFFROY ST HILAIRE",2154,652742.54,6860217.87,"CSZ",1804,"CSZ","CSZ","CSZ",1,1,11,NA,NA,1,NA,NA,NA,2021,0,0,1,"T01ZZZZZZ",851,1,1109,"pauvres","petit"
"1387",1,"13",11,"Cle-de-France",75,"Paris",200054781,"MC)tropole du Grand Paris",1,75105,75005,"Paris 5e Arrondissement","8","","rue","Rollin","30","","C",NA,"3","","","1","H05RO","ROLLIN 8","",2,"E",20,2006,"2006",2016,"3","13",1,"751bis1220029986400750502631","10/12/2002",NA,NA,"","","",2038,1,"H05RO","ROLLIN 8",1,"75105","RUE ROLLIN",2154,652389,6860709.8,"CSZ",1703,"CSZ","CSZ","CSZ",1,1,11,NA,NA,1,NA,NA,NA,2021,0,0,1,"T01ZZZZZZ",851,1,1109,"pauvres","petit"
"1488",1,"52",11,"Cle-de-France",75,"Paris",200054781,"MC)tropole du Grand Paris",1,75105,75005,"Paris 5e Arrondissement","25","","RUE","GEOFFROY SAINT HILAIRE","0271","","12",NA,"0","","","C2","105GH","GEOFFROY ST HILAIRE19/25","",2,"C",31,1963,"1963",1963,"1","52",1,"751BIS041994851232007505001760","10/06/1993",NA,13,"12/2019","C","D",2021,1,"105GH","GEOFFROY ST HILAIRE19/25",1,"75105","RUE GEOFFROY ST HILAIRE",2154,652742.54,6860217.87,"CSZ",1804,"CSZ","CSZ","CSZ",1,1,11,NA,NA,1,NA,NA,NA,2021,0,0,1,"T01ZZZZZZ",851,1,1109,"pauvres","petit"
"1489",1,"12",11,"Cle-de-France",75,"Paris",200054781,"MC)tropole du Grand Paris",3,75105,75005,"Paris 5e Arrondissement","3","","rue","Visale","","","",NA,"","","","","","","",2,"C",33,1988,"1988",1988,"1","12",1,"751bis021988804162075126775","24/02/1988",NA,13,"01/2009","E","C",2022,2,"","",2,"75105","RUE VESALE",2154,652533,6859985.4,"CSZ",1802,"CSZ","CSZ","CSZ",1,1,11,NA,NA,1,NA,NA,NA,2021,0,0,1,"T01ZZZZZZ",851,1,1109,"très pauvres","petit"
"1490",1,"12",11,"Cle-de-France",75,"Paris",200054781,"MC)tropole du Grand Paris",3,75105,75005,"Paris 5e Arrondissement","3","","rue","Visale","","","",NA,"","","","","","","",2,"C",33,1988,"1988",1988,"1","12",1,"751bis021988804162075126775","24/02/1988",NA,13,"01/2009","E","C",2022,2,"","",2,"75105","RUE VESALE",2154,652533,6859985.4,"CSZ",1802,"CSZ","CSZ","CSZ",1,1,11,NA,NA,1,NA,NA,NA,2021,0,0,1,"T01ZZZZZZ",851,1,1109,"très pauvres","petit"
"1491",1,"12",11,"Cle-de-France",75,"Paris",200054781,"MC)tropole du Grand Paris",3,75105,75005,"Paris 5e Arrondissement","3","","rue","Visale","","","",NA,"","","","","","","",2,"C",34,1988,"1988",1988,"1","12",1,"751bis021988804162075126775","24/02/1988",NA,13,"01/2009","E","C",2022,2,"","",2,"75105","RUE VESALE",2154,652533,6859985.4,"CSZ",1802,"CSZ","CSZ","CSZ",1,1,11,NA,NA,1,NA,NA,NA,2021,0,0,1,"T01ZZZZZZ",851,1,1109,"très pauvres","petit"
"1492",1,"12",11,"Cle-de-France",75,"Paris",200054781,"MC)tropole du Grand Paris",3,75105,75005,"Paris 5e Arrondissement","3","","rue","Visale","","","",NA,"","","","","","","",2,"C",34,1988,"1988",1988,"1","12",1,"751bis021988804162075126775","24/02/1988",NA,13,"01/2009","E","C",2022,2,"","",2,"75105","RUE VESALE",2154,652533,6859985.4,"CSZ",1802,"CSZ","CSZ","CSZ",1,1,11,NA,NA,1,NA,NA,NA,2021,0,0,1,"T01ZZZZZZ",851,1,1109,"très pauvres","petit"
"1763",1,"10",11,"Cle-de-France",75,"Paris",200054781,"MC)tropole du Grand Paris",3,75105,75005,"Paris 5e Arrondissement","2","","RUE","DE LA MONTAGNE SAINTE GENEVIEVE","05D","","01",NA,"5","","","01","605CR","CARMES","",2,"C",26,1935,"2015",2006,"3","10",1,"75D111512S5597","28/12/2015",NA,10,"12/2019","C","D",2058,1,"605CR","CARMES",1,"75105","RUE DE LA MONTAGNE STE GENEVIEVE",2154,652212,6861256.6,"CSZ",2004,"CSZ","CSZ","CSZ",1,1,11,NA,NA,1,NA,NA,NA,2021,0,0,1,"T01ZZZZZZ",851,1,1109,"très pauvres","petit"
"1764",1,"10",11,"Cle-de-France",75,"Paris",200054781,"MC)tropole du Grand Paris",3,75105,75005,"Paris 5e Arrondissement","2","","RUE","DE LA MONTAGNE SAINTE GENEVIEVE","04G","","01",NA,"4","","","01","605CR","CARMES","",2,"C",31,1935,"2015",2006,"3","10",1,"75D111512S5597","28/12/2015",NA,10,"12/2019","C","D",2058,1,"605CR","CARMES",1,"75105","RUE DE LA MONTAGNE STE GENEVIEVE",2154,652212,6861256.6,"CSZ",2004,"CSZ","CSZ","CSZ",1,1,11,NA,NA,1,NA,NA,NA,2021,0,0,1,"T01ZZZZZZ",851,1,1109,"très pauvres","petit"
"1799",1,"10",11,"Cle-de-France",75,"Paris",200054781,"MC)tropole du Grand Paris",3,75105,75005,"Paris 5e Arrondissement","10","","RUE","DE LATRAN","0012","","02",NA,"5","","","","","","BAT B ESC. 02",2,"C",44,1865,"2003",2003,"2","10",1,"75-Ibis-08-2004-99-865-0-075-130 28","13/08/2004",NA,NA,"04/2014","E","F",NA,2,"","",1,"75105","RUE DE LATRAN",2154,652031.2,6861280.8,"CSZ",2004,"CSZ","CSZ","CSZ",1,1,11,NA,NA,1,NA,NA,NA,2021,0,0,1,"T01ZZZZZZ",851,1,1109,"très pauvres","petit"
"1807",1,"10",11,"Cle-de-France",75,"Paris",200054781,"MC)tropole du Grand Paris",1,75105,75005,"Paris 5e Arrondissement","2","","RUE","DES ANGLAIS","0008","","01",NA,"1","","","01","105GA","GALANDE 21 ANGLAIS 2","",2,"C",17,1850,"2007",2007,"2","10",1,"751BIS1220069986400750503215","21/12/2006",NA,10,"12/2019","D","E",2047,1,"105GA","GALANDE 21 ANGLAIS 2",1,"75105","RUE DES ANGLAIS",2154,652150.02,6861414.49,"CSZ",2004,"CSZ","CSZ","CSZ",1,1,11,NA,NA,1,NA,NA,NA,2021,0,0,1,"T01ZZZZZZ",851,1,1109,"très pauvres","petit"
