"","NBPIECE","FINAN","REG","LIBREG","DEP","LIBDEP","EPCI","LIBEPCI","DROIT","DEPCOM","CODEPOSTAL","LIBCOM","NUMVOIE","INDREP","TYPVOIE","NOMVOIE","NUMAPPT","NUMBOITE","ESC","COULOIR","ETAGE","COMPLIDENT","ENTREE","BAT","IMMEU","COMPLGEO","LIEUDIT","QPV","TYPECONST","SURFHAB","CONSTRUCT","LOCAT","PATRIMOINE","ORIGINE","FINANAUTRE","CONV","NUMCONV","DATCONV","NEWLOGT","CUS","DPEDATE","DPEENERGIE","DPESERRE","SRU_EXPIR","SRU_ALINEA","CODSEGPATRIM","LIBSEGPATRIM","PMR","PLG_CODE_COMMUNE2021","PLG_VOIE","EPSG","X","Y","PLG_QP","PLG_IRIS2021","PLG_ZUS","PLG_ZFU","PLG_QVA","QUALITE_VOIE","QUALITE_NUMERO","QUALITE_XY","DISTANCE_PRECISION","QUALITE_QP","QUALITE_IRIS","QUALITE_ZUS","QUALITE_ZFU","QUALITE_QVA","MILLESIME","COMAQP","COMAZUS","COMRIL","EPCI_2021","UU2020","AAV2020","ZE2020","FINANcode","taille"
"15419","2","52","11","Cle-de-France","91","Essonne","200059228","CA Grand Paris Sud Seine Essonne SC)nart","1","91174","91100","Corbeil-Essonnes","9","","RUE","RUE LA BRUYERE","","","B","","3","","","BATIMENT  08","","CORBEIL RESIDENCE LES TARTERETS","","1","C","46","1964","1964","1964","1","52","1","91.1.12.1987.1231.078.006/052","24/12/1987","","","03/2013","F","E","2014","2","91","CORBEIL RESIDENCE LES TARTERETS","1","91174","RUE LA BRUYERE","2154","660454,49","6835131,81","QP091002","0202","1110020","1112NZF","CSZ","1","1","11","","1","1","1","1","","2021","1","1","1","200059228","00851","001","1104","pauvres","petit"
"15430","2","52","11","Cle-de-France","91","Essonne","200059228","CA Grand Paris Sud Seine Essonne SC)nart","1","91174","91100","Corbeil-Essonnes","11","","RUE","RUE LA BRUYERE","","","C","","3","","","BATIMENT  08","","CORBEIL RESIDENCE LES TARTERETS","","1","C","46","1964","1964","1964","1","52","1","91.1.12.1987.1231.078.006/052","24/12/1987","","","03/2013","F","E","2014","2","91","CORBEIL RESIDENCE LES TARTERETS","1","91174","RUE LA BRUYERE","2154","660460,71","6835116,39","QP091002","0202","1110020","1112NZF","CSZ","1","1","11","","1","1","1","1","","2021","1","1","1","200059228","00851","001","1104","pauvres","petit"
"15433","2","12","11","Cle-de-France","91","Essonne","200059228","CA Grand Paris Sud Seine Essonne SC)nart","1","91174","91100","Corbeil-Essonnes","","","","52, bd Jean Jaur?s","A114","","","","1","","","","0001-0051-A-0001","EXONA","","2","C","50","1987","1997","1987","1","12","1","911111995851231078007045","14/11/1995","","13","01/2013","C","D","","1","","","1","91174","BD JEAN JAURES","2154","660501,17","6834423,74","HZ","0202","HZ","HZ","CSZ","1","1","11","","1","1","1","1","","2021","1","1","1","200059228","00851","001","1104","très pauvres","petit"
"15437","2","52","11","Cle-de-France","91","Essonne","200059228","CA Grand Paris Sud Seine Essonne SC)nart","1","91174","91100","Corbeil-Essonnes","13","","RUE","RUE LA BRUYERE","","","D","","1","","","BATIMENT  08","","CORBEIL RESIDENCE LES TARTERETS","","1","C","46","1964","1964","1964","1","52","1","91.1.12.1987.1231.078.006/052","24/12/1987","","","03/2013","F","E","2014","2","91","CORBEIL RESIDENCE LES TARTERETS","1","91174","RUE LA BRUYERE","2154","660473,24","6835097,38","QP091002","0202","1110020","1112NZF","CSZ","1","1","11","","1","1","1","1","","2021","1","1","1","200059228","00851","001","1104","pauvres","petit"
"15441","2","10","11","Cle-de-France","91","Essonne","200059228","CA Grand Paris Sud Seine Essonne SC)nart","1","91174","91100","Corbeil-Essonnes","1","BIS","RUE","LEON RAULT","","","","","00","","","1744L-A","1744L","CORBEIL ESSONNES - MONTCONSEIL","","1","C","48","2010","2010","2010","1","10","1","91106201002840075141026","07/06/2010","","","08/2013","C","E","2060","1","1744L","CORBEIL ESSONNES - MONTCONSEIL","2","91174","RUE LEON RAULT","2154","661318,26","6833183,52","QP091003","0701","HZ","HZ","CSZ","1","1","11","","1","1","1","1","","2021","1","1","1","200059228","00851","001","1104","très pauvres","petit"
"15448","2","52","11","Cle-de-France","91","Essonne","200059228","CA Grand Paris Sud Seine Essonne SC)nart","1","91174","91100","Corbeil-Essonnes","1","","Rue","RUE PAUL CEZANNE","05","","01","","2","","","Batiment 1099 / 01","","CORBEIL CEZANNE","","1","C","43","1973","1973","1973","1","52","1","91.1.06.1985.1231.075.099.020","01/01/1985","","13","01/2012","D","D","2024","2","1099","CORBEIL CEZANNE","1","91174","RUE PAUL CEZANNE","2154","660268,2","6835529,1","QP091002","0102","1110020","1112NZF","CSZ","1","1","11","","1","1","1","1","","2021","1","1","1","200059228","00851","001","1104","pauvres","petit"
"15460","2","52","11","Cle-de-France","91","Essonne","200059228","CA Grand Paris Sud Seine Essonne SC)nart","1","91174","91100","Corbeil-Essonnes","66","","BOULEVARD","BOULEVARD HENRI DUNANT","","","A","","3","","","BATIMENT  08 - CONVENTIONNE AU 01/03/96","","CORBEIL RESIDENCE MONTCONSEIL","","1","C","37","1958","1958","1958","1","52","1","91.1.04.1994-85.1231-078006/014","29/04/1994","","","05/2013","C","D","2014","2","90","CORBEIL RESIDENCE MONTCONSEIL","1","91174","BD HENRI DUNANT","2154","661684,8","6833430,6","QP091003","0702","1110030","HZ","CSZ","1","1","11","","1","1","1","1","","2021","1","1","1","200059228","00851","001","1104","pauvres","petit"
"15475","2","13","11","Cle-de-France","91","Essonne","200059228","CA Grand Paris Sud Seine Essonne SC)nart","1","91174","91100","Corbeil-Essonnes","","","","2, rue Alphonse Biranger","4430","","","","3","","","","0198-02-01","0198Corbeil Papeterie FG","","2","C","42","2013","2016","2016","4","13","1","91-1-12-2016-11.1191-092.009/108","13/12/2016","","","07/2016","B","C","","","","","3","91174","RUE ALPHONSE BERANGER","2154","660848,5","6832495,03","HZ","0301","HZ","HZ","CSZ","1","1","11","","1","1","1","1","","2021","1","1","1","200059228","00851","001","1104","pauvres","petit"
"15497","2","99","11","Cle-de-France","91","Essonne","200059228","CA Grand Paris Sud Seine Essonne SC)nart","1","91174","91100","Corbeil-Essonnes","4","A","RUE","DE LA PAPETERIE","","","","","04","","","R322L-R","R322L","CORBEIL LA NACELLE","","1","C","47","1971","1971","1971","1","99","1","911121987851231092011054","30/12/1987","","","10/2013","C","F","2013","1","R322L","CORBEIL LA NACELLE","1","91174","RUE DE LA PAPETERIE","2154","660520,81","6833273,36","QP091004","0401","1110010","HZ","CSZ","1","1","11","","1","1","1","1","","2021","1","1","1","200059228","00851","001","1104","pauvres","petit"
"15517","2","12","11","Cle-de-France","91","Essonne","200059228","CA Grand Paris Sud Seine Essonne SC)nart","1","91174","91100","Corbeil-Essonnes","36","","RUE","DU GENERAL LECLERC","0212","","","","2","","","","V90-2038-01-0001","CORBEIL GENERAL LECLERC","","2","C","55","1986","2007","1987","1","12","1","91107198579444075 061/02","27/05/1986","","13","","","","","1","","","1","91174","RUE DU GENERAL LECLERC","2154","661187,7","6834741,8","HZ","0503","HZ","HZ","CSZ","1","1","11","","1","1","1","1","","2021","1","1","1","200059228","00851","001","1104","très pauvres","petit"
