"","NBPIECE","FINAN","REG","LIBREG","DEP","LIBDEP","EPCI","LIBEPCI","DROIT","DEPCOM","CODEPOSTAL","LIBCOM","NUMVOIE","INDREP","TYPVOIE","NOMVOIE","NUMAPPT","NUMBOITE","ESC","COULOIR","ETAGE","COMPLIDENT","ENTREE","BAT","IMMEU","COMPLGEO","LIEUDIT","QPV","TYPECONST","SURFHAB","CONSTRUCT","LOCAT","PATRIMOINE","ORIGINE","FINANAUTRE","CONV","NUMCONV","DATCONV","NEWLOGT","CUS","DPEDATE","DPEENERGIE","DPESERRE","SRU_EXPIR","SRU_ALINEA","CODSEGPATRIM","LIBSEGPATRIM","PMR","PLG_CODE_COMMUNE2021","PLG_VOIE","EPSG","X","Y","PLG_QP","PLG_IRIS2021","PLG_ZUS","PLG_ZFU","PLG_QVA","QUALITE_VOIE","QUALITE_NUMERO","QUALITE_XY","DISTANCE_PRECISION","QUALITE_QP","QUALITE_IRIS","QUALITE_ZUS","QUALITE_ZFU","QUALITE_QVA","MILLESIME","COMAQP","COMAZUS","COMRIL","EPCI_2021","UU2020","AAV2020","ZE2020","FINANcode","taille"
"500","1","13",11,"Cle-de-France","77","Seine-et-Marne","200057958","CA Paris - VallC)e de la Marne","1","77108","77500","Chelles","42","","BOULEVARD","PIERRE MENDES FRANCE","G15","","","","1","",NA,"","V90-6922-G-0001","CHELLES TRINQUAND","","2","C","28","1987","2018",1987,"1","13","1","77N11S3239","16/04/2018","","13","","","",2066,1,"","","2","77108","BD PIERRE MENDES FRANCE","2154","670479,05","6864031,68","HZ","0401","HZ","HZ","CSZ","1","1","11","","1","1","1","1","","2021","1","1","1","200057958","00851","001","1106","pauvres","petit"
"607","1","10",11,"Cle-de-France","77","Seine-et-Marne","200057958","CA Paris - VallC)e de la Marne","1","77108","77500","Chelles","4","","AVENUE","DU GENERAL LECLERC","203","","","","0","",NA,"","0831-5042-0001-0001","RES. D'AURELIA","","2","C","35","2014","2014",2014,"4","10","1","77/N/1/1/S/3216","01/05/2014","","","01/2014","B","C",2064,2,"","","1","77108","AV DU GENERAL LECLERC","2154","669399","6864044,4","HZ","0502","HZ","HZ","CSZ","1","1","11","","1","1","1","1","","2021","1","1","1","200057958","00851","001","1106","très pauvres","petit"
"690","1","13",11,"Cle-de-France","77","Seine-et-Marne","200057958","CA Paris - VallC)e de la Marne","1","77108","77500","Chelles","4","","AVENUE","DU GENERAL LECLERC","214","","","","1","",NA,"","0831-5042-0001-0001","RES. D'AURELIA","","2","C","30","2014","2014",2014,"4","13","1","77/N/1/1/S/3216","01/05/2014","","","01/2014","B","C",2064,2,"","","1","77108","AV DU GENERAL LECLERC","2154","669399","6864044,4","HZ","0502","HZ","HZ","CSZ","1","1","11","","1","1","1","1","","2021","1","1","1","200057958","00851","001","1106","pauvres","petit"
"813","1","10",11,"Cle-de-France","77","Seine-et-Marne","200057958","CA Paris - VallC)e de la Marne","1","77108","77500","Chelles","","","","3 ALLEE D'ANJOU","1001","","","","0","",NA,"","0185-03-10","CHELLES","","2","C","28","1958","2008",2008,"1","10","1","7710320069986421075015.2372","29/08/2008","","","09/2009","D","E",NA,1,"77S2","Seine et Marne S2","3","77108","ALL DE L ANJOU","2154","671928,45","6864696,51","HZ","0304","HZ","HZ","CSZ","1","1","11","","1","1","1","1","","2021","1","1","1","200057958","00851","001","1106","très pauvres","petit"
"881","1","13",11,"Cle-de-France","77","Seine-et-Marne","200057958","CA Paris - VallC)e de la Marne","1","77108","77500","Chelles","8","","COURS","Jacques CHABAN DELMAS","2929","","","","0","",NA,"","0137-02-8","CHELLES","","2","C","32","2006","2006",2006,"1","13","1","771062004998642239","30/05/2006","","","06/2009","C","D",NA,NA,"3","Seine et Marne","1","77108","COUR JACQUES CHABAN DELMAS","2154","670209,77","6863904,71","HZ","0401","HZ","HZ","CSZ","1","1","11","","1","1","1","1","","2021","1","1","1","200057958","00851","001","1106","pauvres","petit"
"1337","1","11",11,"Cle-de-France","77","Seine-et-Marne","200057958","CA Paris - VallC)e de la Marne","1","77108","77500","Chelles","42","","BOULEVARD","PIERRE MENDES FRANCE","G44","","","","4","",NA,"","V90-6922-G-0001","CHELLES TRINQUAND","","2","C","33","1987","2018",1987,"1","11","1","77N11S3239","16/04/2018","","10","","","",2066,1,"","","2","77108","BD PIERRE MENDES FRANCE","2154","670479,05","6864031,68","HZ","0401","HZ","HZ","CSZ","1","1","11","","1","1","1","1","","2021","1","1","1","200057958","00851","001","1106","très pauvres","petit"
"1375","1","10",11,"Cle-de-France","77","Seine-et-Marne","200057958","CA Paris - VallC)e de la Marne","1","77108","77500","Chelles","2","","RUE","DES QUATRE AMERICAINS","24","","","","0","",NA,"","","QUATRE AMERICAINS - BAT B","CHELLES","2","C","36","2013","2013",2013,"1","10","1","77/1/09.2010/2844","19/07/2013","","","09/2013","B","B",2062,1,"001","SEGMENT UNIQUE","1","77108","RUE DES QUATRE AMERICAINS","2154","671563,01","6865869,88","HZ","0301","HZ","HZ","CSZ","1","1","11","","1","1","1","1","","2021","1","1","1","200057958","00851","001","1106","très pauvres","petit"
"1400","1","12",11,"Cle-de-France","77","Seine-et-Marne","200057958","CA Paris - VallC)e de la Marne","1","77108","77500","Chelles","31","","RUE","LOUISE MICHEL","0065","","47","","0","",NA,"","","","","2","C","35","2001","2001",2001,"1","12","1","77/1/10.199/85.1231/21.092.034/1896","05/06/2001","","","07/2009","C","D",NA,NA,"02-0332","CHELLES COUDREAUX","1","77108","RUE LOUISE MICHEL","2154","671347,5","6867060,7","HZ","0101","HZ","HZ","CSZ","1","1","11","","1","1","1","1","","2021","1","1","1","200057958","00851","001","1106","très pauvres","petit"
"1402","1","11",11,"Cle-de-France","77","Seine-et-Marne","200057958","CA Paris - VallC)e de la Marne","1","77108","77500","Chelles","31","","RUE","LOUISE MICHEL","0069","","47","","0","",NA,"","","","","2","C","50","2001","2001",2001,"1","11","1","77/1/10.199/85.1231/21.092.034/1896","05/06/2001","","","07/2009","C","D",NA,NA,"02-0332","CHELLES COUDREAUX","1","77108","RUE LOUISE MICHEL","2154","671347,5","6867060,7","HZ","0101","HZ","HZ","CSZ","1","1","11","","1","1","1","1","","2021","1","1","1","200057958","00851","001","1106","très pauvres","petit"
"1556","1","10",11,"Cle-de-France","77","Seine-et-Marne","200057958","CA Paris - VallC)e de la Marne","1","77108","77500","Chelles","132","","RUE","DES CITES","0013","","","","3","",NA,"","","DOCTEUR ROUX","CHELLES","2","C","23","2018","2019",2019,"1","10","1","77/1/1/S/3560","22/03/2019","","","09/2019","C","D",2077,1,"001","SEGMENT UNIQUE","1","77108","RUE DES CITES","2154","671798,51","6865335,83","HZ","0304","HZ","HZ","CSZ","1","1","11","","1","1","1","1","","2021","1","1","1","200057958","00851","001","1106","très pauvres","petit"
"1558","1","13",11,"Cle-de-France","77","Seine-et-Marne","200057958","CA Paris - VallC)e de la Marne","1","77108","77500","Chelles","","","","1 RUE ANDRE COUDERT","2884","","","","0","",NA,"","0137-01-01","CHELLES","","2","C","24","2006","2006",2006,"1","13","1","771062004998642239","30/05/2006","","","06/2009","C","D",NA,NA,"3","Seine et Marne","1","77108","RUE ANDRE COUDERT","2154","670242,7","6863877,9","HZ","0401","HZ","HZ","CSZ","1","1","11","","1","1","1","1","","2021","1","1","1","200057958","00851","001","1106","pauvres","petit"
"1608","1","13",11,"Cle-de-France","77","Seine-et-Marne","200057958","CA Paris - VallC)e de la Marne","1","77108","77500","Chelles","8","","COURS","Jacques CHABAN DELMAS","2926","","","","0","",NA,"","0137-02-8","CHELLES","","2","C","32","2006","2006",2006,"1","13","1","771062004998642239","30/05/2006","","","06/2009","C","D",NA,NA,"3","Seine et Marne","1","77108","COUR JACQUES CHABAN DELMAS","2154","670209,77","6863904,71","HZ","0401","HZ","HZ","CSZ","1","1","11","","1","1","1","1","","2021","1","1","1","200057958","00851","001","1106","pauvres","petit"
"1709","1","10",11,"Cle-de-France","77","Seine-et-Marne","200057958","CA Paris - VallC)e de la Marne","1","77108","77500","Chelles","4","","AVENUE","DU GENERAL LECLERC","223","","","","2","",NA,"","0831-5042-0001-0001","RES. D'AURELIA","","2","C","29","2014","2014",2014,"4","10","1","77/N/1/1/S/3216","01/05/2014","","","01/2014","B","C",2064,2,"","","1","77108","AV DU GENERAL LECLERC","2154","669399","6864044,4","HZ","0502","HZ","HZ","CSZ","1","1","11","","1","1","1","1","","2021","1","1","1","200057958","00851","001","1106","très pauvres","petit"
"1770","1","14",11,"Cle-de-France","77","Seine-et-Marne","200057958","CA Paris - VallC)e de la Marne","1","77108","77500","Chelles","2","","Allie","DES PAVILLONS","","","","","04","",NA,"B075L-A","","","","2","C","29","2014","2014",2014,"4","14","1","77N11S3124","01/10/2012","","","12/2014","B","C",2043,1,"B075L","CHELLES VEFA Mal Foch","1","77108","ALL DES PAVILLONS","2154","668796,6","6863295,72","HZ","0703","HZ","HZ","CSZ","1","1","11","","1","1","1","1","","2021","1","1","1","200057958","00851","001","1106","moins pauvres","petit"
"1965","1","13",11,"Cle-de-France","77","Seine-et-Marne","200057958","CA Paris - VallC)e de la Marne","1","77108","77500","Chelles","6","","RUE","DES QUATRE AMERICAINS","55","","","","0","",NA,"","","QUATRE AMERICAINS - BAT B","CHELLES","2","C","32","2013","2013",2013,"1","13","1","77/1/09.2010/2844","19/07/2013","","","09/2013","A","A",2062,1,"001","SEGMENT UNIQUE","1","77108","RUE DES QUATRE AMERICAINS","2154","671556,91","6865827,84","HZ","0301","HZ","HZ","CSZ","1","1","11","","1","1","1","1","","2021","1","1","1","200057958","00851","001","1106","pauvres","petit"
"2039","1","14",11,"Cle-de-France","77","Seine-et-Marne","200057958","CA Paris - VallC)e de la Marne","1","77108","77500","Chelles","","","","6 PLACE DU GRAND JARDIN","100","","","","0","",NA,"","0691-01-01","CENTRE GARE","","2","C","33","1903","2010",2010,"1","14","1","7710320029986421075015.2063","18/10/2002","","","10/2009","D","D",NA,1,"77S2","Seine et Marne S2","1","77108","PL DU GRAND JARDIN","2154","669585,8","6863974,9","HZ","0502","HZ","HZ","CSZ","1","1","11","","1","1","1","1","","2021","1","1","1","200057958","00851","001","1106","moins pauvres","petit"
"2070","1","10",11,"Cle-de-France","77","Seine-et-Marne","200057958","CA Paris - VallC)e de la Marne","1","77108","77500","Chelles","","","","1 ALLEE D'ANJOU","1201","","","","0","",NA,"","0185-03-12","CHELLES","","2","C","28","1958","2008",2008,"1","10","1","7710320069986421075015.2372","29/08/2008","","","09/2009","D","E",NA,1,"77S2","Seine et Marne S2","3","77108","ALL DE L ANJOU","2154","671925,86","6864729,48","HZ","0304","HZ","HZ","CSZ","1","1","11","","1","1","1","1","","2021","1","1","1","200057958","00851","001","1106","très pauvres","petit"
"2142","1","13",11,"Cle-de-France","77","Seine-et-Marne","200057958","CA Paris - VallC)e de la Marne","1","77108","77500","Chelles","4","","AVENUE","DU GENERAL LECLERC","202","","","","0","",NA,"","0831-5042-0001-0001","RES. D'AURELIA","","2","C","35","2014","2014",2014,"4","13","1","77/N/1/1/S/3216","01/05/2014","","","01/2014","B","C",2064,2,"","","1","77108","AV DU GENERAL LECLERC","2154","669399","6864044,4","HZ","0502","HZ","HZ","CSZ","1","1","11","","1","1","1","1","","2021","1","1","1","200057958","00851","001","1106","pauvres","petit"
"2221","1","10",11,"Cle-de-France","77","Seine-et-Marne","200057958","CA Paris - VallC)e de la Marne","1","77108","77500","Chelles","29","","RUE","LOUISE MICHEL","0052","","46","","0","",NA,"","","","","2","C","35","2001","2001",2001,"1","10","1","77/1/10.199/85.1231/21.092.034/1896","05/06/2001","","","07/2009","C","D",NA,NA,"02-0332","CHELLES COUDREAUX","1","77108","RUE LOUISE MICHEL","2154","671345,3","6867051,9","HZ","0101","HZ","HZ","CSZ","1","1","11","","1","1","1","1","","2021","1","1","1","200057958","00851","001","1106","très pauvres","petit"
"2241","1","13",11,"Cle-de-France","77","Seine-et-Marne","200057958","CA Paris - VallC)e de la Marne","1","77108","77500","Chelles","132","","RUE","DES CITES","0009","","","","2","",NA,"","","DOCTEUR ROUX","CHELLES","2","C","23","2018","2019",2019,"1","13","1","77/N/1/1/S/3560","22/03/2019","","13","09/2019","C","D",2077,1,"001","SEGMENT UNIQUE","1","77108","RUE DES CITES","2154","671798,51","6865335,83","HZ","0304","HZ","HZ","CSZ","1","1","11","","1","1","1","1","","2021","1","1","1","200057958","00851","001","1106","pauvres","petit"
"2249","1","11",11,"Cle-de-France","77","Seine-et-Marne","200057958","CA Paris - VallC)e de la Marne","1","77108","77500","Chelles","42","","BOULEVARD","PIERRE MENDES FRANCE","G34","","","","3","",NA,"","V90-6922-G-0001","CHELLES TRINQUAND","","2","C","33","1987","2018",1987,"1","11","1","77N11S3239","16/04/2018","","10","","","",2066,1,"","","2","77108","BD PIERRE MENDES FRANCE","2154","670479,05","6864031,68","HZ","0401","HZ","HZ","CSZ","1","1","11","","1","1","1","1","","2021","1","1","1","200057958","00851","001","1106","très pauvres","petit"
"2273","1","10",11,"Cle-de-France","77","Seine-et-Marne","200057958","CA Paris - VallC)e de la Marne","1","77108","77500","Chelles","","","","4 ALLEE D'ANJOU","901","","","","0","",NA,"","0185-03-09","CHELLES","","2","C","28","1958","2008",2008,"1","10","1","7710320069986421075015.2372","29/08/2008","","","09/2009","D","E",NA,1,"77S2","Seine et Marne S2","3","77108","ALL DE L ANJOU","2154","671931,13","6864679,63","HZ","0304","HZ","HZ","CSZ","1","1","11","","1","1","1","1","","2021","1","1","1","200057958","00851","001","1106","très pauvres","petit"
"2293","1","14",11,"Cle-de-France","77","Seine-et-Marne","200057958","CA Paris - VallC)e de la Marne","1","77108","77500","Chelles","24","","Rue","DU REVEREND PERE CHAILLET","","","","","03","",NA,"5716L-B","","","","2","C","36","1981","1981",1981,"1","14","1","77002198180415050","30/06/1981","","","10/2009","D","E",2015,1,"5716L","CHELLES REVEREND CHAILLET","1","77108","RUE DU REVEREND PERE CHAILLET","2154","669861,92","6863706,98","HZ","0701","HZ","HZ","CSZ","1","1","11","","1","1","1","1","","2021","1","1","1","200057958","00851","001","1106","moins pauvres","petit"
"2340","1","13",11,"Cle-de-France","77","Seine-et-Marne","200057958","CA Paris - VallC)e de la Marne","1","77108","77500","Chelles","6","","RUE","DES QUATRE AMERICAINS","63","","","","2","",NA,"","","QUATRE AMERICAINS - BAT B","CHELLES","2","C","30","2013","2013",2013,"1","13","1","77/1/09.2010/2844","19/07/2013","","","09/2013","B","B",2062,1,"001","SEGMENT UNIQUE","1","77108","RUE DES QUATRE AMERICAINS","2154","671556,91","6865827,84","HZ","0301","HZ","HZ","CSZ","1","1","11","","1","1","1","1","","2021","1","1","1","200057958","00851","001","1106","pauvres","petit"
"2347","1","13",11,"Cle-de-France","77","Seine-et-Marne","200057958","CA Paris - VallC)e de la Marne","1","77108","77500","Chelles","42","","BOULEVARD","PIERRE MENDES FRANCE","G14","","","","1","",NA,"","V90-6922-G-0001","CHELLES TRINQUAND","","2","C","32","1987","2018",1987,"1","13","1","77N11S3239","16/04/2018","","13","","","",2066,1,"","","2","77108","BD PIERRE MENDES FRANCE","2154","670479,05","6864031,68","HZ","0401","HZ","HZ","CSZ","1","1","11","","1","1","1","1","","2021","1","1","1","200057958","00851","001","1106","pauvres","petit"
"2749","1","11",11,"Cle-de-France","77","Seine-et-Marne","200057958","CA Paris - VallC)e de la Marne","1","77108","77500","Chelles","42","","BOULEVARD","PIERRE MENDES FRANCE","G62","","","","6","",NA,"","V90-6922-G-0001","CHELLES TRINQUAND","","2","C","34","1987","2018",1987,"1","11","1","77N11S3239","16/04/2018","","10","","","",2066,1,"","","2","77108","BD PIERRE MENDES FRANCE","2154","670479,05","6864031,68","HZ","0401","HZ","HZ","CSZ","1","1","11","","1","1","1","1","","2021","1","1","1","200057958","00851","001","1106","très pauvres","petit"
"3110","1","13",11,"Cle-de-France","77","Seine-et-Marne","200057958","CA Paris - VallC)e de la Marne","1","77108","77500","Chelles","12","","RUE","ROL TANGUY","204","","","","0","",NA,"","V90-0858-B-0001","ASI CHELLES 12 Tanguy","","2","C","34","2008","2008",2020,"3","13","1","771102007012072483","09/11/2007","","14","01/1900","","",NA,1,"","","1","77108","RUE HENRI ROL TANGUY","2154","670316,4","6863999,5","HZ","0401","HZ","HZ","CSZ","1","1","11","","1","1","1","1","","2021","1","1","1","200057958","00851","001","1106","pauvres","petit"
"3159","1","10",11,"Cle-de-France","77","Seine-et-Marne","200057958","CA Paris - VallC)e de la Marne","1","77108","77500","Chelles","4","","AVENUE","DU GENERAL LECLERC","201","","","","0","",NA,"","0831-5042-0001-0001","RES. D'AURELIA","","2","C","42","2014","2014",2014,"4","10","1","77/N/1/1/S/3216","01/05/2014","","","01/2014","B","C",2064,2,"","","1","77108","AV DU GENERAL LECLERC","2154","669399","6864044,4","HZ","0502","HZ","HZ","CSZ","1","1","11","","1","1","1","1","","2021","1","1","1","200057958","00851","001","1106","très pauvres","petit"
"3201","1","11",11,"Cle-de-France","77","Seine-et-Marne","200057958","CA Paris - VallC)e de la Marne","1","77108","77500","Chelles","44","","BOULEVARD","PIERRE MENDES FRANCE","H61","","","","6","",NA,"","V90-6922-H-0001","CHELLES TRINQUAND","","2","C","29","1987","2018",1987,"1","11","1","77N11S3239","16/04/2018","","10","","","",2066,1,"","","2","77108","BD PIERRE MENDES FRANCE","2154","670497,55","6864033,74","HZ","0401","HZ","HZ","CSZ","1","1","11","","1","1","1","1","","2021","1","1","1","200057958","00851","001","1106","très pauvres","petit"
"3215","1","14",11,"Cle-de-France","77","Seine-et-Marne","200057958","CA Paris - VallC)e de la Marne","1","77108","77500","Chelles","24","","Rue","DU REVEREND PERE CHAILLET","","","","","01","",NA,"5716L-B","","","","2","C","36","1981","1981",1981,"1","14","1","77002198180415050","30/06/1981","","","10/2009","D","E",2015,1,"5716L","CHELLES REVEREND CHAILLET","1","77108","RUE DU REVEREND PERE CHAILLET","2154","669861,92","6863706,98","HZ","0701","HZ","HZ","CSZ","1","1","11","","1","1","1","1","","2021","1","1","1","200057958","00851","001","1106","moins pauvres","petit"
"3571","1","14",11,"Cle-de-France","77","Seine-et-Marne","200057958","CA Paris - VallC)e de la Marne","1","77108","77500","Chelles","24","","Rue","DU REVEREND PERE CHAILLET","","","","","00","",NA,"5716L-B","","","","2","C","36","1981","1981",1981,"1","14","1","77002198180415050","30/06/1981","","","10/2009","D","E",2015,1,"5716L","CHELLES REVEREND CHAILLET","1","77108","RUE DU REVEREND PERE CHAILLET","2154","669861,92","6863706,98","HZ","0701","HZ","HZ","CSZ","1","1","11","","1","1","1","1","","2021","1","1","1","200057958","00851","001","1106","moins pauvres","petit"
"3761","1","13",11,"Cle-de-France","77","Seine-et-Marne","200057958","CA Paris - VallC)e de la Marne","1","77108","77500","Chelles","2","","RUE","DES QUATRE AMERICAINS","25","","","","0","",NA,"","","QUATRE AMERICAINS - BAT B","CHELLES","2","C","35","2013","2013",2013,"1","13","1","77/1/09.2010/2844","19/07/2013","","","09/2013","B","B",2062,1,"001","SEGMENT UNIQUE","1","77108","RUE DES QUATRE AMERICAINS","2154","671563,01","6865869,88","HZ","0301","HZ","HZ","CSZ","1","1","11","","1","1","1","1","","2021","1","1","1","200057958","00851","001","1106","pauvres","petit"
"3834","1","13",11,"Cle-de-France","77","Seine-et-Marne","200057958","CA Paris - VallC)e de la Marne","1","77108","77500","Chelles","12","","RUE","ROL TANGUY","303","","","","0","",NA,"","V90-0858-C-0001","ASI CHELLES 12 Tanguy","","2","C","29","2008","2008",2020,"3","13","1","771102007012072483","09/11/2007","","14","","","",NA,1,"","","1","77108","RUE HENRI ROL TANGUY","2154","670316,4","6863999,5","HZ","0401","HZ","HZ","CSZ","1","1","11","","1","1","1","1","","2021","1","1","1","200057958","00851","001","1106","pauvres","petit"
"3925","1","13",11,"Cle-de-France","77","Seine-et-Marne","200057958","CA Paris - VallC)e de la Marne","1","77108","77500","Chelles","18","","Rue","DE GOURNAY","","","","","03","",NA,"B075L-C","","","","2","C","28","2014","2014",2014,"4","13","1","77N11S3145","18/09/2014","","","12/2014","B","C",2065,1,"B075L","CHELLES VEFA Mal Foch","1","77108","RUE DE GOURNAY","2154","668796,91","6863289,54","HZ","0703","HZ","HZ","CSZ","1","1","11","","1","1","1","1","","2021","1","1","1","200057958","00851","001","1106","pauvres","petit"
"3971","1","13",11,"Cle-de-France","77","Seine-et-Marne","200057958","CA Paris - VallC)e de la Marne","1","77108","77500","Chelles","4","","AVENUE","DU GENERAL LECLERC","213","","","","1","",NA,"","0831-5042-0001-0001","RES. D'AURELIA","","2","C","30","2014","2014",2014,"4","13","1","77/N/1/1/S/3216","01/05/2014","","","01/2014","B","C",2064,2,"","","1","77108","AV DU GENERAL LECLERC","2154","669399","6864044,4","HZ","0502","HZ","HZ","CSZ","1","1","11","","1","1","1","1","","2021","1","1","1","200057958","00851","001","1106","pauvres","petit"
