"";"dpt";"idcar_200m";"idcar_1km";"idcar_nat";"i_est_200";"i_est_1km";"lcog_geo";"ind";"men";"men_pauv";"men_1ind";"men_5ind";"men_prop";"men_fmp";"ind_snv";"men_surf";"men_coll";"men_mais";"log_av45";"log_45_70";"log_70_90";"log_ap90";"log_inc";"log_soc";"ind_0_3";"ind_4_5";"ind_6_10";"ind_11_17";"ind_18_24";"ind_25_39";"ind_40_54";"ind_55_64";"ind_65_79";"ind_80p"
"853672";"01";"CRS3035RES200mN2536400E3929000";"CRS3035RES1000mN2536000E3929000";"CRS3035RES4000mN2536000E3928000";1;0;"01249";15;5,1;0;0,8;0,4;4,5;0,2;458177,5;565,9;0,2;4,9;1;0,8;1;2,3;0;0;1,8;0,1;1,2;1;0,8;3,9;2,9;0,6;2,1;0,6
"854309";"01";"CRS3035RES200mN2536600E3927600";"CRS3035RES1000mN2536000E3927000";"CRS3035RES4000mN2536000E3924000";0;0;"0124901275";66,5;27;1;6;1;27;1;2109299,8;3542;0;27;5;2;12;8;0;0;3;2;4,5;2;5;10;12;8;14;6
"854310";"01";"CRS3035RES200mN2536600E3927800";"CRS3035RES1000mN2536000E3927000";"CRS3035RES4000mN2536000E3924000";0;0;"01249";44;17;0;3;1;15;0;1569482,6;2088;1;16;1;3;5;8;0;0;3;0;3;4;2;7;7;4;11;3
"854311";"01";"CRS3035RES200mN2536600E3928000";"CRS3035RES1000mN2536000E3928000";"CRS3035RES4000mN2536000E3928000";0;0;"01249";218,5;106;3;38;6;79;10;6265877,1;8341;92;14;0;0;47;59;0;0;8;3,5;15;12;12;32;48;26;38;24
"854312";"01";"CRS3035RES200mN2536600E3928200";"CRS3035RES1000mN2536000E3928000";"CRS3035RES4000mN2536000E3928000";0;0;"01249";381;194;26;85;8;56;34;8923437,1;14300;168;26;46;64;5;79;0;62;12;5;21;40;26;76;91;48;40;22
"854313";"01";"CRS3035RES200mN2536600E3928400";"CRS3035RES1000mN2536000E3928000";"CRS3035RES4000mN2536000E3928000";0;0;"01249";240,5;121;19;64;8;43;16;6066411,3;9800;72;49;62;4;31;23;1;35;6;2,5;13;28;22;48;63;32;14;12
"854314";"01";"CRS3035RES200mN2536600E3928600";"CRS3035RES1000mN2536000E3928000";"CRS3035RES4000mN2536000E3928000";0;0;"01249";269;128;16;53;7;54;22;6711660,3;10894;77;51;80;2;32;14;0;23;7,5;9;15;29,5;22;54;58;37;27;10
"854315";"01";"CRS3035RES200mN2536600E3928800";"CRS3035RES1000mN2536000E3928000";"CRS3035RES4000mN2536000E3928000";0;0;"01249";192;68;2;15;7;45;5;5788777,1;7016;31;37;37;2;1;26;2;0;13;8;19;21;11;43;45;15;13;4
"854316";"01";"CRS3035RES200mN2536600E3929000";"CRS3035RES1000mN2536000E3929000";"CRS3035RES4000mN2536000E3928000";0;0;"01249";57;34;1;19;0;28;2;1764520,8;3351;28;6;5;0;29;0;0;0;2;0;0;4;5;5;11;9;19;2
"854317";"01";"CRS3035RES200mN2536600E3929200";"CRS3035RES1000mN2536000E3929000";"CRS3035RES4000mN2536000E3928000";1;0;"01249";32,5;11,1;0;1,8;0,9;9,7;0,4;992717,8;1226,2;0,5;10,6;2,2;1,8;2,2;4,9;0;0;4;0,2;2,7;2,2;1,8;8,4;6,2;1,3;4,4;1,3
"854318";"01";"CRS3035RES200mN2536600E3929400";"CRS3035RES1000mN2536000E3929000";"CRS3035RES4000mN2536000E3928000";1;0;"01249";6;2;0;0,3;0,2;1,8;0,1;183271;226,4;0,1;1,9;0,4;0,3;0,4;0,9;0;0;0,7;0;0,5;0,4;0,3;1,6;1,1;0,3;0,8;0,3
"854319";"01";"CRS3035RES200mN2536600E3929600";"CRS3035RES1000mN2536000E3929000";"CRS3035RES4000mN2536000E3928000";1;0;"01249";20;6,8;0;1,1;0,5;6;0,3;610903,3;754,6;0,3;6,5;1,3;1,1;1,4;3;0;0;2,5;0,1;1,6;1,4;1,1;5,2;3,8;0,8;2,7;0,8
"854320";"01";"CRS3035RES200mN2536600E3929800";"CRS3035RES1000mN2536000E3929000";"CRS3035RES4000mN2536000E3928000";0;0;"01249";33;13;1;5;1;12;1;699149,1;1411;0;13;5;3;1;4;0;0;4;2;4;0;2;7;2;3;5;4
"854321";"01";"CRS3035RES200mN2536600E3930000";"CRS3035RES1000mN2536000E3930000";"CRS3035RES4000mN2536000E3928000";1;0;"0124901376";9;4;0,2;1,6;0,4;3,4;0,2;217284;360;1,8;2,2;2,5;0,4;0;1,1;0;0;0,7;0,2;0,7;0,4;0,4;1,8;1,8;1,6;0,9;0,5
"854982";"01";"CRS3035RES200mN2536800E3927600";"CRS3035RES1000mN2536000E3927000";"CRS3035RES4000mN2536000E3924000";0;0;"01249";40;14;0;1;0;13;0;1513322,5;1849;0;14;0;0;6;8;0;0;3;2;1;1;4;9;7;4;6;3
"854983";"01";"CRS3035RES200mN2536800E3927800";"CRS3035RES1000mN2536000E3927000";"CRS3035RES4000mN2536000E3924000";1;0;"01249";22;8,4;0,4;1,7;0,9;8;1,1;764411,1;1084,3;0,6;7,8;1,5;1,1;3,4;2,4;0;0;0,7;0,2;1,5;2,6;1,5;1,1;4,7;4,8;3,2;1,7
"854984";"01";"CRS3035RES200mN2536800E3928000";"CRS3035RES1000mN2536000E3928000";"CRS3035RES4000mN2536000E3928000";0;0;"01249";72;25;0;3;4;21;3;2421758,3;2830;3;22;2;4;10;9;0;0;3;2;7;6;4;6;16;13;9;5
"854985";"01";"CRS3035RES200mN2536800E3928200";"CRS3035RES1000mN2536000E3928000";"CRS3035RES4000mN2536000E3928000";0;0;"01249";288,5;128;35;42;10;26;32;5562328,6;9638;112;16;2;68;24;34;0;95;17;9;28;22;18,5;54;53;28;42;17
"854986";"01";"CRS3035RES200mN2536800E3928400";"CRS3035RES1000mN2536000E3928000";"CRS3035RES4000mN2536000E3928000";0;0;"01249";208,5;99;7;42;4;26;16;5164244,7;7408;89;10;7;33;0;59;0;49;8,5;5;8,5;17;21,5;30;37;35;29;17
"854987";"01";"CRS3035RES200mN2536800E3928600";"CRS3035RES1000mN2536000E3928000";"CRS3035RES4000mN2536000E3928000";0;0;"01249";118;66;4;29;0;39;7;3304769,9;6057;40;26;29;4;2;30;1;0;5;3;2;5;7;18;21;16;21;20
"854988";"01";"CRS3035RES200mN2536800E3928800";"CRS3035RES1000mN2536000E3928000";"CRS3035RES4000mN2536000E3928000";0;0;"01249";224;85;5;21;5;46;14;5790433,3;6971;50;35;42;9;11;22;1;0;15;8;22;23;13;53;49;19;17;5
"854989";"01";"CRS3035RES200mN2536800E3929000";"CRS3035RES1000mN2536000E3929000";"CRS3035RES4000mN2536000E3928000";0;0;"01249";162,5;68;10;22;8;44;5;4518619;7176;27;41;47;6;4;10;1;0;8;3;14,5;12;11;26;36;20;24;8
"854990";"01";"CRS3035RES200mN2536800E3929200";"CRS3035RES1000mN2536000E3929000";"CRS3035RES4000mN2536000E3928000";0;0;"01249";115,5;64;5;30;0;32;9;2947771,1;4686;46;18;27;7;3;27;0;8;2,5;5,5;4;3,5;7;24;22;25;16;6
"854991";"01";"CRS3035RES200mN2536800E3929400";"CRS3035RES1000mN2536000E3929000";"CRS3035RES4000mN2536000E3928000";0;0;"01249";184;85;6;31;3;48;13;4386753,8;5733;80;5;1;41;5;38;0;9;18;8,5;9;11,5;5;54;33;18;18;9
"854992";"01";"CRS3035RES200mN2536800E3929600";"CRS3035RES1000mN2536000E3929000";"CRS3035RES4000mN2536000E3928000";0;0;"01249";87,5;34;1;7;3;28;4;2086628,1;3307;12;22;3;8;5;18;0;0;4;2;9;8,5;5;17;19;9;12;2
"854993";"01";"CRS3035RES200mN2536800E3929800";"CRS3035RES1000mN2536000E3929000";"CRS3035RES4000mN2536000E3928000";0;0;"01249";105,5;36;0;6;7;32;3;2795972,1;3651;4;32;9;4;9;14;0;0;6;7;8,5;12;2;22;22;12;13;1
"854994";"01";"CRS3035RES200mN2536800E3930000";"CRS3035RES1000mN2536000E3930000";"CRS3035RES4000mN2536000E3928000";0;0;"0124901376";99;35;0;4;2;33;2;2908469,2;3771;1;34;0;2;13;20;0;0;2;0;2;15;9;14;30;10;16;1
"855617";"01";"CRS3035RES200mN2537000E3927400";"CRS3035RES1000mN2537000E3927000";"CRS3035RES4000mN2536000E3924000";1;1;"0124901275";4;1,2;0,2;0,1;0,1;1,1;0,1;116474,4;152,7;0;1,2;0;0,2;0,7;0,3;0;0;0,2;0,2;0,3;0,6;0,5;0,5;0,9;0,4;0,3;0,1
"855618";"01";"CRS3035RES200mN2537000E3927600";"CRS3035RES1000mN2537000E3927000";"CRS3035RES4000mN2536000E3924000";1;1;"01249";26;7,9;1,2;0,7;1;7,5;1;757083,3;992,6;0;7,9;0;1,4;4,6;1,9;0;0;1,4;1,5;1,7;3,9;3,1;3,1;5,8;2,9;1,9;0,7
"855619";"01";"CRS3035RES200mN2537000E3927800";"CRS3035RES1000mN2537000E3927000";"CRS3035RES4000mN2536000E3924000";0;1;"01249";36,5;16;1;3;0;16;3;1056632,6;1954;2;14;3;0;8;5;0;0;3;1;0,5;3;2;7;4;5;7;4
"855620";"01";"CRS3035RES200mN2537000E3928000";"CRS3035RES1000mN2537000E3928000";"CRS3035RES4000mN2536000E3928000";0;0;"01249";37;15;0;1;0;14;0;1313803;1955;0;15;2;2;7;4;0;0;1;1;2;0;1;6;1;6;13;6
"855621";"01";"CRS3035RES200mN2537000E3928200";"CRS3035RES1000mN2537000E3928000";"CRS3035RES4000mN2536000E3928000";0;0;"01249";60;25;1;6;2;21;1;1959601,3;2967;2;23;8;8;4;5;0;0;1;0;4;3;9;7;16;9;9;2
"855622";"01";"CRS3035RES200mN2537000E3928400";"CRS3035RES1000mN2537000E3928000";"CRS3035RES4000mN2536000E3928000";0;0;"01249";165,5;63;1;17;7;42;7;4938612;6224;20;43;28;16;4;15;0;11;9;2,5;12;19;16;29;42;16;15;5
"855623";"01";"CRS3035RES200mN2537000E3928600";"CRS3035RES1000mN2537000E3928000";"CRS3035RES4000mN2536000E3928000";0;0;"01249";151,5;108;4;77;0;29;2;4021832,2;6351;90;18;11;5;47;45;0;0;4;2;2;3,5;4;18;13;12;24;69
"855624";"01";"CRS3035RES200mN2537000E3928800";"CRS3035RES1000mN2537000E3928000";"CRS3035RES4000mN2536000E3928000";0;0;"01249";75,5;36;0;13;2;22;7;2428325;3388;20;16;3;6;5;22;0;0;2;1;1;5;8,5;11;14;8;19;6
"855625";"01";"CRS3035RES200mN2537000E3929000";"CRS3035RES1000mN2537000E3929000";"CRS3035RES4000mN2536000E3928000";0;0;"01249";194,5;92;7;35;3;69;6;5187678,8;7550;39;53;9;8;50;25;0;0;12,5;5;9;10;15;41;36;24;29;13
"855626";"01";"CRS3035RES200mN2537000E3929200";"CRS3035RES1000mN2537000E3929000";"CRS3035RES4000mN2536000E3928000";0;0;"01249";242,5;124;17;50;2;58;27;5893071,5;9748;76;48;26;47;35;16;0;43;13,5;4;9,5;14,5;19;47;31;41;48;14
"855627";"01";"CRS3035RES200mN2537000E3929400";"CRS3035RES1000mN2537000E3929000";"CRS3035RES4000mN2536000E3928000";0;0;"01249";99;35;1;7;2;30;0;3309977,9;3895;2;33;14;3;13;5;0;0;6;1;6;12;7;9;21;20;14;3
"855628";"01";"CRS3035RES200mN2537000E3929600";"CRS3035RES1000mN2537000E3929000";"CRS3035RES4000mN2536000E3928000";0;0;"01249";149;62;9;21;6;21;16;3106540;4644;56;6;1;6;41;14;0;13;7;5;10;19,5;12,5;24;34;19;10;8
"855629";"01";"CRS3035RES200mN2537000E3929800";"CRS3035RES1000mN2537000E3929000";"CRS3035RES4000mN2536000E3928000";0;0;"01249";54,5;21;5;3;3;16;6;1149347,8;2190;4;17;4;6;7;4;0;0;0;2;4;9,5;6;2;15;3;12;1
"855630";"01";"CRS3035RES200mN2537000E3930000";"CRS3035RES1000mN2537000E3930000";"CRS3035RES4000mN2536000E3928000";0;0;"0124901376";71;30;7;10;3;25;3;1580394;3003;5;25;7;7;5;11;0;0;2;2;4;10;4;9;15;12;8;5
"856251";"01";"CRS3035RES200mN2537200E3927400";"CRS3035RES1000mN2537000E3927000";"CRS3035RES4000mN2536000E3924000";1;1;"0124901275";2;0,6;0,1;0,1;0,1;0,6;0,1;58237,2;76,4;0;0,6;0;0,1;0,4;0,1;0;0;0,1;0,1;0,1;0,3;0,2;0,2;0,5;0,2;0,2;0,1
"856252";"01";"CRS3035RES200mN2537200E3927600";"CRS3035RES1000mN2537000E3927000";"CRS3035RES4000mN2536000E3924000";1;1;"01249";7;2,1;0,3;0,2;0,3;2;0,3;203830,1;267,2;0;2,1;0;0,4;1,2;0,5;0;0;0,4;0,4;0,5;1;0,8;0,8;1,6;0,8;0,5;0,2
"856253";"01";"CRS3035RES200mN2537200E3927800";"CRS3035RES1000mN2537000E3927000";"CRS3035RES4000mN2536000E3924000";0;1;"01249";80,5;33;1;8;4;30;2;2439823;4217;2;31;17;1;12;3;0;0;3;3;6;2;5;16,5;4;18;12;11
"856254";"01";"CRS3035RES200mN2537200E3928000";"CRS3035RES1000mN2537000E3928000";"CRS3035RES4000mN2536000E3928000";0;0;"01249";99;39;4;11;4;27;2;3075372;4157;6;33;14;7;7;11;0;0;5;4;4;9;14;15;25;8;9;6
"856255";"01";"CRS3035RES200mN2537200E3928200";"CRS3035RES1000mN2537000E3928000";"CRS3035RES4000mN2536000E3928000";0;0;"01249";63,5;21;2;5;4;17;2;1806840,3;2556;2;19;14;0;4;3;0;0;3;2;7;9,5;6;10;16;5;2;3
"856256";"01";"CRS3035RES200mN2537200E3928400";"CRS3035RES1000mN2537000E3928000";"CRS3035RES4000mN2536000E3928000";1;0;"01249";40;13,1;0,6;1,7;1,7;8,6;1,1;1272993,1;1504,6;3,4;9,7;3,4;0,5;2,3;6,3;0,6;0;1,1;2,3;3,7;4,8;4,6;6,9;8,6;2,3;5,1;0,6
"856257";"01";"CRS3035RES200mN2537200E3928600";"CRS3035RES1000mN2537000E3928000";"CRS3035RES4000mN2536000E3928000";0;0;"01249";72;23;0;2;4;19;2;2859777,6;2946;2;21;5;10;3;5;0;0;1;0,5;10,5;7;9;8;22;4;8;2
"856258";"01";"CRS3035RES200mN2537200E3928800";"CRS3035RES1000mN2537000E3928000";"CRS3035RES4000mN2536000E3928000";0;0;"01249";79;29;2;6;4;27;4;2549126,5;3665;2;27;0;7;13;9;0;0;0;2;6;11;6;8;21;10;4;11
"856259";"01";"CRS3035RES200mN2537200E3929000";"CRS3035RES1000mN2537000E3929000";"CRS3035RES4000mN2536000E3928000";0;0;"01249";57;26;0;5;0;24;0;1963545,1;3268;0;26;0;1;17;8;0;0;2;1;2;3;2;8;9;10;14;6
"856260";"01";"CRS3035RES200mN2537200E3929200";"CRS3035RES1000mN2537000E3929000";"CRS3035RES4000mN2536000E3928000";0;0;"01249";95;36;0;6;3;32;3;3281230,2;4022;3;33;10;3;11;12;0;0;0;0;3;10;14;6;30;12;17;3
"856261";"01";"CRS3035RES200mN2537200E3929400";"CRS3035RES1000mN2537000E3929000";"CRS3035RES4000mN2536000E3928000";0;0;"01249";66;29;0;5;2;27;3;2197871,6;3474;0;29;16;2;6;5;0;0;1;0;3;7;3;3;14;13;16;6
"856262";"01";"CRS3035RES200mN2537200E3929600";"CRS3035RES1000mN2537000E3929000";"CRS3035RES4000mN2536000E3928000";0;0;"01249";34;14;1;1;1;14;1;1099754,4;1683;0;14;0;0;10;4;0;0;0;0;1;2;5;0;5;11;9;1
"856263";"01";"CRS3035RES200mN2537200E3929800";"CRS3035RES1000mN2537000E3929000";"CRS3035RES4000mN2536000E3928000";0;0;"01249";243;110;27;48;10;4;17;4282747,1;7336;107;3;0;1;89;20;0;89;20;8;26;15;16;57;44;23;31;3
"856264";"01";"CRS3035RES200mN2537200E3930000";"CRS3035RES1000mN2537000E3930000";"CRS3035RES4000mN2536000E3928000";0;0;"0124901376";331;135;52;48;16;3;24;5345391,4;8904;132;3;0;1;134;0;0;132;19;9;19,5;35;26,5;61;64;45;46;6
"856907";"01";"CRS3035RES200mN2537400E3927600";"CRS3035RES1000mN2537000E3927000";"CRS3035RES4000mN2536000E3924000";1;1;"01249";9;2,8;0,4;0,2;0,3;2,6;0,3;262067,3;343,6;0;2,8;0;0,5;1,6;0,7;0;0;0,5;0,5;0,6;1,3;1,1;1,1;2;1;0,7;0,2
"856908";"01";"CRS3035RES200mN2537400E3927800";"CRS3035RES1000mN2537000E3927000";"CRS3035RES4000mN2536000E3924000";0;1;"01249";90;33;1;3;3;26;4;2895968,4;3864;3;30;14;4;6;8;1;0;7;4,5;4,5;9;4;13;21;8;12;7
"856909";"01";"CRS3035RES200mN2537400E3928000";"CRS3035RES1000mN2537000E3928000";"CRS3035RES4000mN2536000E3928000";0;0;"01249";123;44;1;12;5;30;3;3531089,7;4406;18;26;26;0;7;11;0;0;9;4;13;11;13;24;33;9;3;4
"856910";"01";"CRS3035RES200mN2537400E3928200";"CRS3035RES1000mN2537000E3928000";"CRS3035RES4000mN2536000E3928000";0;0;"01249";118;40;2;9;8;22;6;3057966;4385;8;32;17;1;3;19;0;0;8;3,5;9;19,5;14;19;25;11;6;3
"856911";"01";"CRS3035RES200mN2537400E3928400";"CRS3035RES1000mN2537000E3928000";"CRS3035RES4000mN2536000E3928000";0;0;"01249";78,5;25;2;1;4;22;2;1927647,9;2847;2;23;3;0;13;9;0;0;7;2;7;2,5;7;9;13;12;18;1
"856912";"01";"CRS3035RES200mN2537400E3928600";"CRS3035RES1000mN2537000E3928000";"CRS3035RES4000mN2536000E3928000";1;0;"01249";17;5,6;0,2;0,7;0,7;3,6;0,5;541022,1;639,4;1,5;4,1;1,5;0,2;1;2,7;0,2;0;0,5;1;1,6;2,1;1,9;2,9;3,6;1;2,2;0,2
"856913";"01";"CRS3035RES200mN2537400E3929000";"CRS3035RES1000mN2537000E3929000";"CRS3035RES4000mN2536000E3928000";1;0;"01249";12;3,5;0,2;0,4;0,9;2,8;0,4;333353,8;405,6;0,5;3;0;0,6;1,1;1,8;0;0;1,1;0,7;1,3;2;0,6;1,7;2,4;1,1;1,1;0
"856914";"01";"CRS3035RES200mN2537400E3929200";"CRS3035RES1000mN2537000E3929000";"CRS3035RES4000mN2536000E3928000";1;0;"01249";34;9,9;0,5;1;2,6;7,8;1;944502,3;1149,2;1,5;8,4;0;1,6;3,1;5,2;0;0;3,1;2,1;3,7;5,8;1,6;4,7;6,8;3,1;3,1;0
"856915";"01";"CRS3035RES200mN2537400E3929400";"CRS3035RES1000mN2537000E3929000";"CRS3035RES4000mN2536000E3928000";0;0;"01249";89;44;0;25;5;24;2;2542966,8;3047;32;12;0;0;1;43;0;0;6;6;6;8;4;31;22;5;1;0
"856916";"01";"CRS3035RES200mN2537400E3929600";"CRS3035RES1000mN2537000E3929000";"CRS3035RES4000mN2536000E3928000";0;0;"01249";49;20;0;3;0;18;2;1677696,4;2159;0;20;0;0;18;2;0;0;0;1;4;5;1;3;11;10;14;0
"856917";"01";"CRS3035RES200mN2537400E3929800";"CRS3035RES1000mN2537000E3929000";"CRS3035RES4000mN2536000E3928000";0;0;"01249";95;36;1;4;2;35;4;3192136,7;3953;0;36;2;0;24;10;0;0;2;1;4;12;6;13;19;24;12;2
"856918";"01";"CRS3035RES200mN2537400E3930000";"CRS3035RES1000mN2537000E3930000";"CRS3035RES4000mN2536000E3928000";0;0;"0124901376";95,5;28;0;1;3;27;0;3099042,7;3445;0;28;1;0;1;26;0;0;5;3;1;11,5;16;10;29;20;0;0
"857526";"01";"CRS3035RES200mN2537600E3927600";"CRS3035RES1000mN2537000E3927000";"CRS3035RES4000mN2536000E3924000";1;1;"01249";25;7,6;1,2;0,7;0,9;7,2;0,9;727964,7;954,4;0;7,6;0;1,4;4,4;1,8;0;0;1,4;1,4;1,6;3,7;3;3;5,6;2,8;1,8;0,7
"857527";"01";"CRS3035RES200mN2537600E3927800";"CRS3035RES1000mN2537000E3927000";"CRS3035RES4000mN2536000E3924000";0;1;"01249";56;21;0;3;1;20;1;1744697,6;2718;0;21;0;1;7;13;0;0;4;0;2;6;5;8;11;11;6;3
"857528";"01";"CRS3035RES200mN2537600E3928000";"CRS3035RES1000mN2537000E3928000";"CRS3035RES4000mN2536000E3928000";0;0;"01249";87,5;28;0;1;5;26;1;2877722,5;3408;1;27;3;1;16;8;0;0;3;2;12;8;5;13;17,5;14;12;1
"857529";"01";"CRS3035RES200mN2537600E3928200";"CRS3035RES1000mN2537000E3928000";"CRS3035RES4000mN2536000E3928000";0;0;"01249";69;24;1;3;3;20;1;1943838,8;2917;3;21;10;2;4;7;1;0;6;2;2;10;3;15;11;8;9;3
"857530";"01";"CRS3035RES200mN2537600E3928400";"CRS3035RES1000mN2537000E3928000";"CRS3035RES4000mN2536000E3928000";0;0;"01249";79;26;2;2;2;24;3;2732520,1;3697;0;26;3;2;4;17;0;0;6;2;10,5;9,5;3;15;20;10;2;1
"857531";"01";"CRS3035RES200mN2537600E3928600";"CRS3035RES1000mN2537000E3928000";"CRS3035RES4000mN2536000E3928000";1;0;"01249";8;2,6;0,1;0,3;0,3;1,7;0,2;254598,6;300,9;0,7;1,9;0,7;0,1;0,4;1,3;0,1;0;0,2;0,5;0,7;1;0,9;1,4;1,7;0,5;1;0,1
"857532";"01";"CRS3035RES200mN2537600E3929600";"CRS3035RES1000mN2537000E3929000";"CRS3035RES4000mN2536000E3928000";1;0;"01249";2;0,6;0;0,1;0,2;0,5;0,1;55559;67,6;0,1;0,5;0;0,1;0,2;0,3;0;0;0,2;0,1;0,2;0,3;0,1;0,3;0,4;0,2;0,2;0
"857533";"01";"CRS3035RES200mN2537600E3929800";"CRS3035RES1000mN2537000E3929000";"CRS3035RES4000mN2536000E3928000";1;0;"01249";17;5;0,3;0,5;1,3;3,9;0,5;472251,2;574,6;0,8;4,2;0;0,8;1,6;2,6;0;0;1,6;1;1,8;2,9;0,8;2,3;3,4;1,6;1,6;0
"857534";"01";"CRS3035RES200mN2537600E3930000";"CRS3035RES1000mN2537000E3930000";"CRS3035RES4000mN2536000E3928000";0;0;"0124901376";50;18;0;0;2;15;0;1745507,5;1876;0;18;1;11;4;2;0;0;4;0;4;3;1;9;7;9;8;5
"858197";"01";"CRS3035RES200mN2537800E3927400";"CRS3035RES1000mN2537000E3927000";"CRS3035RES4000mN2536000E3924000";1;1;"01249";5;1,5;0,2;0,1;0,2;1,4;0,2;145592,9;190,9;0;1,5;0;0,3;0,9;0,3;0;0;0,3;0,3;0,3;0,7;0,6;0,6;1,1;0,6;0,4;0,1
"858198";"01";"CRS3035RES200mN2537800E3927600";"CRS3035RES1000mN2537000E3927000";"CRS3035RES4000mN2536000E3924000";1;1;"01249";4;1,2;0,2;0,1;0,1;1,1;0,1;116474,4;152,7;0;1,2;0;0,2;0,7;0,3;0;0;0,2;0,2;0,3;0,6;0,5;0,5;0,9;0,4;0,3;0,1
"858199";"01";"CRS3035RES200mN2537800E3928000";"CRS3035RES1000mN2537000E3928000";"CRS3035RES4000mN2536000E3928000";0;0;"01249";54;20;1;1;2;19;1;1944843,2;2357;0;20;0;2;8;10;0;0;3;2;6;0;3;9;12;7;12;0
"858200";"01";"CRS3035RES200mN2537800E3928600";"CRS3035RES1000mN2537000E3928000";"CRS3035RES4000mN2536000E3928000";1;0;"01249";5;1,6;0,1;0,2;0,2;1,1;0,1;159124,1;188,1;0,4;1,2;0,4;0;0,3;0,8;0,1;0;0,1;0,3;0,5;0,6;0,6;0,8;1,1;0,3;0,6;0,1
"858201";"01";"CRS3035RES200mN2537800E3930000";"CRS3035RES1000mN2537000E3930000";"CRS3035RES4000mN2536000E3928000";1;0;"0124901376";4;1,9;0;0,6;0;1,6;0,3;158494,5;274,2;0;1,9;1;0,1;0,6;0,2;0;0;0,1;0,3;0,3;0,1;0,1;0,6;0,6;0,4;1,2;0,3
"858887";"01";"CRS3035RES200mN2538000E3927800";"CRS3035RES1000mN2538000E3927000";"CRS3035RES4000mN2536000E3924000";1;1;"01249";2;0,7;0;0;0;0,6;0;69592,6;92,2;0;0,7;0,1;0,1;0,1;0,4;0;0;0;0;0,1;0,1;0,2;0,1;0,7;0,5;0,2;0,1
