"";"dpt";"idcar_200m";"idcar_1km";"idcar_nat";"i_est_200";"i_est_1km";"lcog_geo";"ind";"men";"men_pauv";"men_1ind";"men_5ind";"men_prop";"men_fmp";"ind_snv";"men_surf";"men_coll";"men_mais";"log_av45";"log_45_70";"log_70_90";"log_ap90";"log_inc";"log_soc";"ind_0_3";"ind_4_5";"ind_6_10";"ind_11_17";"ind_18_24";"ind_25_39";"ind_40_54";"ind_55_64";"ind_65_79";"ind_80p"
"678267";"24";"CRS3035RES200mN2480600E3546600";"CRS3035RES1000mN2480000E3546000";"CRS3035RES2000mN2480000E3546000";1;0;"24294";10;4,3;1,1;1,7;0,6;2,1;0,7;199780,1;414,3;0;4,3;1;0,4;1,5;1,4;0;0;0,7;0,1;0,4;1;1,7;1,5;1,9;1,7;0,3;0,7
"678268";"24";"CRS3035RES200mN2480600E3547000";"CRS3035RES1000mN2480000E3547000";"CRS3035RES2000mN2480000E3546000";1;1;"24294";3;1,7;0,5;1;0;1,3;0,2;64591;185,4;0;1,7;0,9;0,2;0,2;0,4;0;0;0,1;0,1;0,1;0,2;0,2;0,5;0,7;0,3;0,4;0,4
"678269";"24";"CRS3035RES200mN2480600E3547600";"CRS3035RES1000mN2480000E3547000";"CRS3035RES2000mN2480000E3546000";1;1;"24294";1;0,6;0,2;0,3;0;0,4;0,1;21530,3;61,8;0;0,6;0,3;0,1;0,1;0,1;0;0;0;0;0,1;0,1;0,1;0,2;0,2;0,1;0,1;0,1
"678873";"24";"CRS3035RES200mN2480800E3545000";"CRS3035RES1000mN2480000E3545000";"CRS3035RES2000mN2480000E3544000";1;1;"24294";2;1;0,1;0,4;0;0,9;0,2;46342,6;125,7;0;1;0,4;0,1;0,2;0,3;0;0;0;0;0;0,2;0,2;0,1;0,5;0,4;0,2;0,4
"678874";"24";"CRS3035RES200mN2480800E3546000";"CRS3035RES1000mN2480000E3546000";"CRS3035RES2000mN2480000E3546000";1;0;"24294";3;1,3;0,3;0,5;0,2;0,6;0,2;59934;124,3;0;1,3;0,3;0,1;0,5;0,4;0;0;0,2;0;0,1;0,3;0,5;0,5;0,6;0,5;0,1;0,2
"678875";"24";"CRS3035RES200mN2480800E3546600";"CRS3035RES1000mN2480000E3546000";"CRS3035RES2000mN2480000E3546000";1;0;"24294";2;0,9;0,2;0,3;0,1;0,4;0,1;39956;82,9;0;0,9;0,2;0,1;0,3;0,3;0;0;0,1;0;0,1;0,2;0,3;0,3;0,4;0,3;0,1;0,2
"678876";"24";"CRS3035RES200mN2480800E3547400";"CRS3035RES1000mN2480000E3547000";"CRS3035RES2000mN2480000E3546000";1;1;"24294";4;2,3;0,6;1,4;0;1,8;0,3;86121,3;247,3;0;2,3;1,3;0,2;0,3;0,5;0;0;0,1;0,1;0,2;0,2;0,3;0,7;1;0,4;0,5;0,5
"678877";"24";"CRS3035RES200mN2480800E3547600";"CRS3035RES1000mN2480000E3547000";"CRS3035RES2000mN2480000E3546000";1;1;"24294";6;3,5;0,9;2,1;0;2,7;0,5;129182;370,9;0;3,5;1,9;0,3;0,5;0,8;0;0;0,2;0,2;0,3;0,3;0,5;0,9;1,4;0,6;0,8;0,8
"678878";"24";"CRS3035RES200mN2480800E3547800";"CRS3035RES1000mN2480000E3547000";"CRS3035RES2000mN2480000E3546000";1;1;"24294";6;3,5;0,9;2,1;0;2,7;0,5;129182;370,9;0;3,5;1,9;0,3;0,5;0,8;0;0;0,2;0,2;0,3;0,3;0,5;0,9;1,4;0,6;0,8;0,8
"679507";"24";"CRS3035RES200mN2481000E3544600";"CRS3035RES1000mN2481000E3544000";"CRS3035RES2000mN2480000E3544000";1;1;"24294";1;0,5;0;0,2;0;0,4;0,1;23171,3;62,9;0;0,5;0,2;0,1;0,1;0,1;0;0;0;0;0;0,1;0,1;0,1;0,2;0,2;0,1;0,2
"679508";"24";"CRS3035RES200mN2481000E3544800";"CRS3035RES1000mN2481000E3544000";"CRS3035RES2000mN2480000E3544000";1;1;"24294";2;1;0,1;0,4;0;0,9;0,2;46342,6;125,7;0;1;0,4;0,1;0,2;0,3;0;0;0;0;0;0,2;0,2;0,1;0,5;0,4;0,2;0,4
"679509";"24";"CRS3035RES200mN2481000E3545000";"CRS3035RES1000mN2481000E3545000";"CRS3035RES2000mN2480000E3544000";1;0;"24294";9;4,3;1,1;1,8;0;3,2;0,5;175393,8;617;0;4,3;1,3;0;1,4;1,6;0;0;0;0;0,4;0,8;1,8;0,7;1,6;0,5;2,5;0,7
"679510";"24";"CRS3035RES200mN2481000E3545200";"CRS3035RES1000mN2481000E3545000";"CRS3035RES2000mN2480000E3544000";1;0;"24294";1;0,5;0,1;0,2;0;0,4;0,1;19488,2;68,6;0;0,5;0,1;0;0,2;0,2;0;0;0;0;0;0,1;0,2;0,1;0,2;0;0,3;0,1
"679511";"24";"CRS3035RES200mN2481000E3546000";"CRS3035RES1000mN2481000E3546000";"CRS3035RES2000mN2480000E3546000";1;1;"24294";6;3,5;0,9;2,1;0;2,7;0,5;129182;370,9;0;3,5;1,9;0,3;0,5;0,8;0;0;0,2;0,2;0,3;0,3;0,5;0,9;1,4;0,6;0,8;0,8
"679512";"24";"CRS3035RES200mN2481000E3547600";"CRS3035RES1000mN2481000E3547000";"CRS3035RES2000mN2480000E3546000";1;0;"24294";5;1,9;0,1;0,3;0,1;1,8;0,1;118350,7;209,7;0;1,9;0,4;0;0,8;0,7;0;0;0,1;0,1;0,1;0,5;0,1;1;0,9;1;0,9;0,3
"679513";"24";"CRS3035RES200mN2481000E3547800";"CRS3035RES1000mN2481000E3547000";"CRS3035RES2000mN2480000E3546000";1;0;"24294";20;7,6;0,5;1,3;0,5;7,1;0,5;473403;838,7;0;7,6;1,5;0;3,3;2,8;0;0;0,5;0,5;0,5;1,9;0,5;3,8;3,6;4,1;3,6;1
"680133";"24";"CRS3035RES200mN2481200E3545000";"CRS3035RES1000mN2481000E3545000";"CRS3035RES2000mN2480000E3544000";1;0;"24294";1;0,5;0,1;0,2;0;0,4;0,1;19488,2;68,6;0;0,5;0,1;0;0,2;0,2;0;0;0;0;0;0,1;0,2;0,1;0,2;0;0,3;0,1
"680134";"24";"CRS3035RES200mN2481200E3545800";"CRS3035RES1000mN2481000E3545000";"CRS3035RES2000mN2480000E3544000";1;0;"24294";4;1,9;0,5;0,8;0;1,4;0,2;77952,8;274,2;0;1,9;0,6;0;0,6;0,7;0;0;0;0;0,2;0,4;0,8;0,3;0,7;0,2;1,1;0,3
"680135";"24";"CRS3035RES200mN2481200E3546600";"CRS3035RES1000mN2481000E3546000";"CRS3035RES2000mN2480000E3546000";1;1;"24294";2;1,2;0,3;0,7;0;0,9;0,2;43060,7;123,6;0;1,2;0,6;0,1;0,2;0,3;0;0;0;0;0,1;0,1;0,2;0,3;0,5;0,2;0,3;0,3
"680773";"24";"CRS3035RES200mN2481400E3545000";"CRS3035RES1000mN2481000E3545000";"CRS3035RES2000mN2480000E3544000";1;0;"24294";2,5;1,2;0,3;0,5;0;0,9;0,1;48720,5;171,4;0;1,2;0,4;0;0,4;0,4;0;0;0;0;0,1;0,2;0,5;0,2;0,5;0,1;0,7;0,2
"680774";"24";"CRS3035RES200mN2481400E3545200";"CRS3035RES1000mN2481000E3545000";"CRS3035RES2000mN2480000E3544000";1;0;"24294";2;1;0,3;0,4;0;0,7;0,1;38976,4;137,1;0;1;0,3;0;0,3;0,4;0;0;0;0;0,1;0,2;0,4;0,1;0,4;0,1;0,6;0,1
"680775";"24";"CRS3035RES200mN2481400E3545400";"CRS3035RES1000mN2481000E3545000";"CRS3035RES2000mN2480000E3544000";1;0;"24294";5;2,4;0,6;1;0;1,8;0,3;97441;342,8;0;2,4;0,7;0;0,8;0,9;0;0;0;0;0,2;0,4;1;0,4;0,9;0,3;1,4;0,4
"680776";"24";"CRS3035RES200mN2481400E3546800";"CRS3035RES1000mN2481000E3546000";"CRS3035RES2000mN2480000E3546000";1;1;"24294";6;3,5;0,9;2,1;0;2,7;0,5;129182;370,9;0;3,5;1,9;0,3;0,5;0,8;0;0;0,2;0,2;0,3;0,3;0,5;0,9;1,4;0,6;0,8;0,8
"680777";"24";"CRS3035RES200mN2481400E3547400";"CRS3035RES1000mN2481000E3547000";"CRS3035RES2000mN2480000E3546000";1;0;"24294";5;1,9;0,1;0,3;0,1;1,8;0,1;118350,7;209,7;0;1,9;0,4;0;0,8;0,7;0;0;0,1;0,1;0,1;0,5;0,1;1;0,9;1;0,9;0,3
"680778";"24";"CRS3035RES200mN2481400E3547600";"CRS3035RES1000mN2481000E3547000";"CRS3035RES2000mN2480000E3546000";1;0;"24294";10;3,8;0,3;0,6;0,3;3,6;0,3;236701,5;419,4;0;3,8;0,8;0;1,6;1,4;0;0;0,2;0,2;0,3;1;0,3;1,9;1,8;2;1,8;0,5
"680779";"24";"CRS3035RES200mN2481400E3547800";"CRS3035RES1000mN2481000E3547000";"CRS3035RES2000mN2480000E3546000";1;0;"24294";7;2,7;0,2;0,4;0,2;2,5;0,2;165691;293,6;0;2,7;0,5;0;1,2;1;0;0;0,2;0,2;0,2;0,7;0,2;1,3;1,2;1,4;1,2;0,4
"681420";"24";"CRS3035RES200mN2481600E3545200";"CRS3035RES1000mN2481000E3545000";"CRS3035RES2000mN2480000E3544000";1;0;"24294";8;3,8;1;1,6;0;2,8;0,4;155905,6;548,5;0;3,8;1,2;0;1,2;1,4;0;0;0;0;0,4;0,7;1,6;0,6;1,4;0,4;2,3;0,6
"681421";"24";"CRS3035RES200mN2481600E3545400";"CRS3035RES1000mN2481000E3545000";"CRS3035RES2000mN2480000E3544000";1;0;"24294";2;1;0,3;0,4;0;0,7;0,1;38976,4;137,1;0;1;0,3;0;0,3;0,4;0;0;0;0;0,1;0,2;0,4;0,1;0,4;0,1;0,6;0,1
"681422";"24";"CRS3035RES200mN2481600E3546800";"CRS3035RES1000mN2481000E3546000";"CRS3035RES2000mN2480000E3546000";1;1;"24294";1;0,6;0,2;0,3;0;0,4;0,1;21530,3;61,8;0;0,6;0,3;0,1;0,1;0,1;0;0;0;0;0,1;0,1;0,1;0,2;0,2;0,1;0,1;0,1
"681423";"24";"CRS3035RES200mN2481600E3547400";"CRS3035RES1000mN2481000E3547000";"CRS3035RES2000mN2480000E3546000";1;0;"24294";2;0,8;0,1;0,1;0,1;0,7;0,1;47340,3;83,9;0;0,8;0,2;0;0,3;0,3;0;0;0;0;0;0,2;0,1;0,4;0,4;0,4;0,4;0,1
"682048";"24";"CRS3035RES200mN2481800E3544600";"CRS3035RES1000mN2481000E3544000";"CRS3035RES2000mN2480000E3544000";1;1;"2429424264";1;0,5;0;0,2;0;0,4;0,1;23171,3;62,9;0;0,5;0,2;0,1;0,1;0,1;0;0;0;0;0;0,1;0,1;0,1;0,2;0,2;0,1;0,2
"682049";"24";"CRS3035RES200mN2481800E3544800";"CRS3035RES1000mN2481000E3544000";"CRS3035RES2000mN2480000E3544000";1;1;"24294";1;0,5;0;0,2;0;0,4;0,1;23171,3;62,9;0;0,5;0,2;0,1;0,1;0,1;0;0;0;0;0;0,1;0,1;0,1;0,2;0,2;0,1;0,2
"682050";"24";"CRS3035RES200mN2481800E3545200";"CRS3035RES1000mN2481000E3545000";"CRS3035RES2000mN2480000E3544000";1;0;"24294";4;1,9;0,5;0,8;0;1,4;0,2;77952,8;274,2;0;1,9;0,6;0;0,6;0,7;0;0;0;0;0,2;0,4;0,8;0,3;0,7;0,2;1,1;0,3
"682051";"24";"CRS3035RES200mN2481800E3545400";"CRS3035RES1000mN2481000E3545000";"CRS3035RES2000mN2480000E3544000";1;0;"24294";1;0,5;0,1;0,2;0;0,4;0,1;19488,2;68,6;0;0,5;0,1;0;0,2;0,2;0;0;0;0;0;0,1;0,2;0,1;0,2;0;0,3;0,1
"682052";"24";"CRS3035RES200mN2481800E3546000";"CRS3035RES1000mN2481000E3546000";"CRS3035RES2000mN2480000E3546000";1;1;"24294";1;0,6;0,2;0,3;0;0,4;0,1;21530,3;61,8;0;0,6;0,3;0,1;0,1;0,1;0;0;0;0;0,1;0,1;0,1;0,2;0,2;0,1;0,1;0,1
"682053";"24";"CRS3035RES200mN2481800E3546200";"CRS3035RES1000mN2481000E3546000";"CRS3035RES2000mN2480000E3546000";1;1;"24294";1;0,6;0,2;0,3;0;0,4;0,1;21530,3;61,8;0;0,6;0,3;0,1;0,1;0,1;0;0;0;0;0,1;0,1;0,1;0,2;0,2;0,1;0,1;0,1
"682054";"24";"CRS3035RES200mN2481800E3546800";"CRS3035RES1000mN2481000E3546000";"CRS3035RES2000mN2480000E3546000";1;1;"24294";1;0,6;0,2;0,3;0;0,4;0,1;21530,3;61,8;0;0,6;0,3;0,1;0,1;0,1;0;0;0;0;0,1;0,1;0,1;0,2;0,2;0,1;0,1;0,1
"682055";"24";"CRS3035RES200mN2481800E3547000";"CRS3035RES1000mN2481000E3547000";"CRS3035RES2000mN2480000E3546000";1;0;"24294";2;0,8;0,1;0,1;0,1;0,7;0,1;47340,3;83,9;0;0,8;0,2;0;0,3;0,3;0;0;0;0;0;0,2;0,1;0,4;0,4;0,4;0,4;0,1
"682056";"24";"CRS3035RES200mN2481800E3547200";"CRS3035RES1000mN2481000E3547000";"CRS3035RES2000mN2480000E3546000";1;0;"24294";9;3,4;0,2;0,6;0,2;3,2;0,2;213031,3;377,4;0;3,4;0,7;0;1,5;1,2;0;0;0,2;0,2;0,2;0,9;0,2;1,7;1,6;1,9;1,6;0,5
"682057";"24";"CRS3035RES200mN2481800E3547400";"CRS3035RES1000mN2481000E3547000";"CRS3035RES2000mN2480000E3546000";1;0;"24294";1;0,4;0;0,1;0;0,4;0;23670,1;41,9;0;0,4;0,1;0;0,2;0,1;0;0;0;0;0;0,1;0;0,2;0,2;0,2;0,2;0,1
"682058";"24";"CRS3035RES200mN2481800E3547800";"CRS3035RES1000mN2481000E3547000";"CRS3035RES2000mN2480000E3546000";1;0;"24294";17,5;6,7;0,4;1,1;0,4;6,2;0,4;414227,6;733,9;0;6,7;1,3;0;2,9;2,5;0;0;0,4;0,4;0,5;1,7;0,5;3,3;3,1;3,6;3,1;0,9
"682679";"24";"CRS3035RES200mN2482000E3545400";"CRS3035RES1000mN2482000E3545000";"CRS3035RES2000mN2482000E3544000";1;0;"24294";2;0,9;0,1;0,2;0;0,7;0,1;46986,3;92,9;0;0,9;0,1;0;0,2;0,6;0;0;0,1;0;0,1;0,1;0,1;0,3;0,4;0,4;0,4;0,1
"682680";"24";"CRS3035RES200mN2482000E3546000";"CRS3035RES1000mN2482000E3546000";"CRS3035RES1000mN2482000E3546000";1;0;"24294";10,5;4;0,8;1,2;0,8;2,9;0,4;215163,9;435,6;0;4;0,8;0,2;1,3;1,7;0;0;0,2;0,2;0,7;1,5;0,2;2,1;1,2;1,3;2,5;0,6
"682681";"24";"CRS3035RES200mN2482000E3546800";"CRS3035RES1000mN2482000E3546000";"CRS3035RES1000mN2482000E3546000";1;0;"24294";4;1,5;0,3;0,5;0,3;1,1;0,2;81967,2;165,9;0;1,5;0,3;0,1;0,5;0,6;0;0;0,1;0,1;0,3;0,5;0,1;0,8;0,5;0,5;0,9;0,2
"682682";"24";"CRS3035RES200mN2482000E3547000";"CRS3035RES1000mN2482000E3547000";"CRS3035RES1000mN2482000E3547000";1;0;"24294";22,5;9,3;0,8;2,1;0,3;7;0,6;521701,6;1069,1;0;9,3;1,5;1,1;2,7;4;0;0;0,9;0,5;1,2;1,8;1,9;3,4;3,7;4;3,2;1,9
"682683";"24";"CRS3035RES200mN2482000E3547200";"CRS3035RES1000mN2482000E3547000";"CRS3035RES1000mN2482000E3547000";1;0;"24294";29;12;1;2,7;0,4;9,1;0,8;672415,4;1378;0;12;1,9;1,4;3,5;5,2;0;0;1,2;0,6;1,6;2,3;2,5;4,3;4,7;5,2;4,1;2,5
"682684";"24";"CRS3035RES200mN2482000E3547400";"CRS3035RES1000mN2482000E3547000";"CRS3035RES1000mN2482000E3547000";1;0;"24294";5;2,1;0,2;0,5;0,1;1,6;0,1;115933,7;237,6;0;2,1;0,3;0,3;0,6;0,9;0;0;0,2;0,1;0,3;0,4;0,4;0,8;0,8;0,9;0,7;0,4
"682685";"24";"CRS3035RES200mN2482000E3547600";"CRS3035RES1000mN2482000E3547000";"CRS3035RES1000mN2482000E3547000";1;0;"24294";12;5;0,4;1,1;0,2;3,8;0,3;278240,8;570,2;0;5;0,8;0,6;1,5;2,1;0;0;0,5;0,3;0,7;0,9;1;1,8;2;2,1;1,7;1
"683315";"24";"CRS3035RES200mN2482200E3545200";"CRS3035RES1000mN2482000E3545000";"CRS3035RES2000mN2482000E3544000";1;0;"24294";6;2,6;0,2;0,6;0,1;2;0,3;140958,9;278,8;0;2,6;0,4;0,1;0,5;1,6;0;0;0,3;0,2;0,5;0,3;0,3;0,8;1,1;1,1;1,1;0,3
"683316";"24";"CRS3035RES200mN2482200E3545400";"CRS3035RES1000mN2482000E3545000";"CRS3035RES2000mN2482000E3544000";1;0;"24294";1;0,4;0;0,1;0;0,3;0;23493,1;46,5;0;0,4;0;0;0,1;0,3;0;0;0;0;0,1;0,1;0;0,1;0,2;0,2;0,2;0,1
"683317";"24";"CRS3035RES200mN2482200E3545600";"CRS3035RES1000mN2482000E3545000";"CRS3035RES2000mN2482000E3544000";1;0;"24294";10;4,3;0,3;1;0,2;3,3;0,5;234931,5;464,7;0;4,3;0,6;0,1;0,9;2,7;0;0;0,4;0,3;0,8;0,6;0,5;1,4;1,8;1,9;1,8;0,5
"683318";"24";"CRS3035RES200mN2482200E3546800";"CRS3035RES1000mN2482000E3546000";"CRS3035RES1000mN2482000E3546000";1;0;"24294";7;2,6;0,6;0,8;0,6;1,9;0,3;143442,6;290,4;0;2,6;0,6;0,1;0,8;1,1;0;0;0,1;0,1;0,5;1;0,2;1,4;0,8;0,8;1,7;0,4
"683319";"24";"CRS3035RES200mN2482200E3547000";"CRS3035RES1000mN2482000E3547000";"CRS3035RES1000mN2482000E3547000";0;0;"24294";25;14;0;6;0;4;2;580096,8;1326;0;14;0;0;4;10;0;0;0;0;1;3;4;3;3;7;3;1
"683320";"24";"CRS3035RES200mN2482200E3547200";"CRS3035RES1000mN2482000E3547000";"CRS3035RES1000mN2482000E3547000";1;0;"24294";23;9,5;0,8;2,1;0,3;7,2;0,7;533294,9;1092,9;0;9,5;1,5;1,1;2,8;4,1;0;0;1;0,5;1,2;1,8;1,9;3,4;3,8;4,1;3,3;2
"683321";"24";"CRS3035RES200mN2482200E3547400";"CRS3035RES1000mN2482000E3547000";"CRS3035RES1000mN2482000E3547000";1;0;"24294";6;2,5;0,2;0,6;0,1;1,9;0,2;139120,4;285,1;0;2,5;0,4;0,3;0,7;1,1;0;0;0,3;0,1;0,3;0,5;0,5;0,9;1;1,1;0,8;0,5
"683322";"24";"CRS3035RES200mN2482200E3547600";"CRS3035RES1000mN2482000E3547000";"CRS3035RES1000mN2482000E3547000";1;0;"24294";2;0,8;0,1;0,2;0;0,6;0,1;46373,5;95;0;0,8;0,1;0,1;0,2;0,4;0;0;0,1;0;0,1;0,2;0,2;0,3;0,3;0,3;0,3;0,2
"683323";"24";"CRS3035RES200mN2482200E3547800";"CRS3035RES1000mN2482000E3547000";"CRS3035RES1000mN2482000E3547000";1;0;"24294";2;0,8;0,1;0,2;0;0,6;0,1;46373,5;95;0;0,8;0,1;0,1;0,2;0,4;0;0;0,1;0;0,1;0,2;0,2;0,3;0,3;0,3;0,3;0,2
"683926";"24";"CRS3035RES200mN2482400E3545600";"CRS3035RES1000mN2482000E3545000";"CRS3035RES2000mN2482000E3544000";1;0;"24294";17;7,3;0,5;1,7;0,3;5,6;0,8;399383,5;789,9;0;7,3;1,1;0,2;1,5;4,5;0;0;0,8;0,5;1,4;1;0,8;2,3;3,1;3,2;3,1;0,8
"683927";"24";"CRS3035RES200mN2482400E3546800";"CRS3035RES1000mN2482000E3546000";"CRS3035RES1000mN2482000E3546000";1;0;"24294";11;4,1;0,9;1,3;0,9;3;0,4;225409,8;456,3;0;4,1;0,9;0,2;1,3;1,7;0;0;0,2;0,2;0,8;1,5;0,2;2,2;1,3;1,3;2,6;0,7
"683928";"24";"CRS3035RES200mN2482400E3547000";"CRS3035RES1000mN2482000E3547000";"CRS3035RES1000mN2482000E3547000";1;0;"24294";11;4,5;0,4;1;0,2;3,4;0,3;255054,1;522,7;0;4,5;0,7;0,5;1,3;2;0;0;0,5;0,2;0,6;0,9;0,9;1,6;1,8;2;1,6;0,9
"683929";"24";"CRS3035RES200mN2482400E3547200";"CRS3035RES1000mN2482000E3547000";"CRS3035RES1000mN2482000E3547000";1;0;"24294";4;1,7;0,1;0,4;0,1;1,3;0,1;92746,9;190,1;0;1,7;0,3;0,2;0,5;0,7;0;0;0,2;0,1;0,2;0,3;0,3;0,6;0,7;0,7;0,6;0,3
"683930";"24";"CRS3035RES200mN2482400E3547400";"CRS3035RES1000mN2482000E3547000";"CRS3035RES1000mN2482000E3547000";1;0;"24294";4;1,7;0,1;0,4;0,1;1,3;0,1;92746,9;190,1;0;1,7;0,3;0,2;0,5;0,7;0;0;0,2;0,1;0,2;0,3;0,3;0,6;0,7;0,7;0,6;0,3
"683931";"24";"CRS3035RES200mN2482400E3547600";"CRS3035RES1000mN2482000E3547000";"CRS3035RES1000mN2482000E3547000";1;0;"24294";6;2,5;0,2;0,6;0,1;1,9;0,2;139120,4;285,1;0;2,5;0,4;0,3;0,7;1,1;0;0;0,3;0,1;0,3;0,5;0,5;0,9;1;1,1;0,8;0,5
"683932";"24";"CRS3035RES200mN2482400E3547800";"CRS3035RES1000mN2482000E3547000";"CRS3035RES1000mN2482000E3547000";1;0;"24294";8;3,3;0,3;0,7;0,1;2,5;0,2;185493,9;380,1;0;3,3;0,5;0,4;1;1,4;0;0;0,4;0,2;0,4;0,6;0,7;1,2;1,3;1,4;1,1;0,7
"683933";"24";"CRS3035RES200mN2482400E3548000";"CRS3035RES1000mN2482000E3548000";"CRS3035RES4000mN2480000E3548000";1;1;"24294";6;2,7;0,4;0,4;0;2,3;0;161342,9;327,1;0;2,7;0,2;0;1;1,5;0;0;0,2;0,2;0,4;0,2;0;1,3;1,2;1,7;0,8;0
"684533";"24";"CRS3035RES200mN2482600E3545400";"CRS3035RES1000mN2482000E3545000";"CRS3035RES2000mN2482000E3544000";1;0;"24294";2;0,9;0,1;0,2;0;0,7;0,1;46986,3;92,9;0;0,9;0,1;0;0,2;0,6;0;0;0,1;0;0,1;0,1;0,1;0,3;0,4;0,4;0,4;0,1
"684534";"24";"CRS3035RES200mN2482600E3545600";"CRS3035RES1000mN2482000E3545000";"CRS3035RES2000mN2482000E3544000";1;0;"24294";7;3;0,2;0,7;0,1;2,3;0,3;164452;325,3;0;3;0,4;0,1;0,6;1,9;0;0;0,3;0,2;0,6;0,4;0,3;1;1,3;1,3;1,3;0,3
"684535";"24";"CRS3035RES200mN2482600E3545800";"CRS3035RES1000mN2482000E3545000";"CRS3035RES2000mN2482000E3544000";1;0;"24294";7;3;0,2;0,7;0,1;2,3;0,3;164452;325,3;0;3;0,4;0,1;0,6;1,9;0;0;0,3;0,2;0,6;0,4;0,3;1;1,3;1,3;1,3;0,3
"684536";"24";"CRS3035RES200mN2482600E3547800";"CRS3035RES1000mN2482000E3547000";"CRS3035RES1000mN2482000E3547000";1;0;"24294";4;1,7;0,1;0,4;0,1;1,3;0,1;92746,9;190,1;0;1,7;0,3;0,2;0,5;0,7;0;0;0,2;0,1;0,2;0,3;0,3;0,6;0,7;0,7;0,6;0,3
"684537";"24";"CRS3035RES200mN2482600E3548000";"CRS3035RES1000mN2482000E3548000";"CRS3035RES4000mN2480000E3548000";1;1;"24294";3;1,4;0,2;0,2;0;1,2;0;80671,4;163,5;0;1,4;0,1;0;0,5;0,8;0;0;0,1;0,1;0,2;0,1;0;0,7;0,6;0,8;0,4;0
