"";"dpt";"idcar_200m";"idcar_1km";"idcar_nat";"i_est_200";"i_est_1km";"lcog_geo";"ind";"men";"men_pauv";"men_1ind";"men_5ind";"men_prop";"men_fmp";"ind_snv";"men_surf";"men_coll";"men_mais";"log_av45";"log_45_70";"log_70_90";"log_ap90";"log_inc";"log_soc";"ind_0_3";"ind_4_5";"ind_6_10";"ind_11_17";"ind_18_24";"ind_25_39";"ind_40_54";"ind_55_64";"ind_65_79";"ind_80p"
"959330";"74";"CRS3035RES200mN2571200E4030200";"CRS3035RES1000mN2571000E4030000";"CRS3035RES200mN2571200E4030200";0;0;"74012";108;56;6;27;5;30;5;3092676,6;4064;49;7;15;5;12;24;0;0;4;2;11;8;2;24;21;13;14;9
"959331";"74";"CRS3035RES200mN2571200E4030400";"CRS3035RES1000mN2571000E4030000";"CRS3035RES200mN2571200E4030400";0;0;"74012";43,5;23;5;10;0;12;4;1182948,6;1753;17;6;6;15;1;0;1;0;0,5;0,5;1;4;4,5;7;11;11;4;0
"959332";"74";"CRS3035RES200mN2571200E4030600";"CRS3035RES1000mN2571000E4030000";"CRS3035RES200mN2571200E4030600";0;0;"74012";299,5;117;42;38;14;1;24;4918554,4;7208;116;1;1;116;0;0;0;116;12;9,5;30;40;14;57;65;29;35;7
"959333";"74";"CRS3035RES200mN2571200E4030800";"CRS3035RES1000mN2571000E4030000";"CRS3035RES200mN2571200E4030800";0;0;"74012";145;63;12;26;9;28;10;3634727,8;4772;53;10;0;24;2;37;0;29;4;3;16,5;12,5;10;23;28;21;21;6
"959334";"74";"CRS3035RES200mN2571200E4031000";"CRS3035RES1000mN2571000E4031000";"CRS3035RES1000mN2571000E4031000";0;0;"74012";187;75;13;22;9;19;21;3726182;5006;71;4;0;24;1;50;0;48;8;5;11;30;12;37;39;18;21;6
"959335";"74";"CRS3035RES200mN2571200E4031200";"CRS3035RES1000mN2571000E4031000";"CRS3035RES1000mN2571000E4031000";0;0;"7401274298";173;75;17;27;8;31;7;4840069,9;4851;59;16;0;54;6;15;0;9;13;7;15;11;9;42;32;16;17;9
"959954";"74";"CRS3035RES200mN2571400E4029200";"CRS3035RES1000mN2571000E4029000";"CRS3035RES1000mN2571000E4029000";0;0;"7401274008";48,5;26;2;12;0;20;4;1894769,8;1958;26;0;0;2;0;24;0;0;2;1;2;3,5;4;6;16;7;5;2
"959955";"74";"CRS3035RES200mN2571400E4029400";"CRS3035RES1000mN2571000E4029000";"CRS3035RES1000mN2571000E4029000";0;0;"7401274008";256,5;118;19;48;7;66;14;8094652,6;8956;100;18;2;1;74;41;0;7;19;4;19;20,5;15;56;48;37;29;9
"959956";"74";"CRS3035RES200mN2571400E4029600";"CRS3035RES1000mN2571000E4029000";"CRS3035RES1000mN2571000E4029000";0;0;"74012";38;14;1;3;1;10;1;1291020,7;1188;12;2;6;5;2;1;0;0;2;1;3;5;2;5;9;3;4;4
"959957";"74";"CRS3035RES200mN2571400E4029800";"CRS3035RES1000mN2571000E4029000";"CRS3035RES1000mN2571000E4029000";0;0;"74012";230;119;22;60;4;80;15;7712151,7;8626;111;8;8;7;88;16;0;3;12;5;18;10;14;43;39;33;37;19
"959958";"74";"CRS3035RES200mN2571400E4030000";"CRS3035RES1000mN2571000E4030000";"CRS3035RES200mN2571400E4030000";0;0;"74012";499;262;52;138;14;92;21;13547843,2;17215;262;0;4;66;13;179;0;28;27;7;25;34;40;143;98;35;63;27
"959959";"74";"CRS3035RES200mN2571400E4030200";"CRS3035RES1000mN2571000E4030000";"CRS3035RES200mN2571400E4030200";0;0;"74012";512,5;233;32;93;16;100;32;15046285,9;15734;231;2;4;18;83;128;0;32;30,5;20,5;41;40,5;28;149;97;49;40;16
"959960";"74";"CRS3035RES200mN2571400E4030400";"CRS3035RES1000mN2571000E4030000";"CRS3035RES200mN2571400E4030400";0;0;"74012";326,5;169;20;84;6;63;11;10687348,7;10897;152;17;4;21;47;97;0;10;24;12,5;14,5;18,5;20;119;46;33;30;9
"959961";"74";"CRS3035RES200mN2571400E4030600";"CRS3035RES1000mN2571000E4030000";"CRS3035RES200mN2571400E4030600";0;0;"74012";67;31;1;12;0;19;3;3042332,1;2475;24;7;10;3;4;14;0;0;4;1;4;7;3;21;14;8;4;1
"959962";"74";"CRS3035RES200mN2571400E4030800";"CRS3035RES1000mN2571000E4030000";"CRS3035RES200mN2571400E4030800";0;0;"74012";158;73;7;38;7;40;7;5076435,1;5706;44;29;19;17;17;20;0;0;9;4;12,5;10,5;13;30;29;16;16;18
"959963";"74";"CRS3035RES200mN2571400E4031000";"CRS3035RES1000mN2571000E4031000";"CRS3035RES1000mN2571000E4031000";0;0;"74012";215,5;115;17;60;3;63;11;6734630,4;7525;107;8;4;57;31;23;0;3;10;6,5;8,5;22,5;8;57;44;17;28;14
"959964";"74";"CRS3035RES200mN2571400E4031200";"CRS3035RES1000mN2571000E4031000";"CRS3035RES1000mN2571000E4031000";0;0;"7401274298";147;68;22;22;5;19;16;3427487,9;4703;60;8;2;1;53;12;0;39;5;3;9;15;8;39;25;16;23;4
"960555";"74";"CRS3035RES200mN2571600E4029400";"CRS3035RES1000mN2571000E4029000";"CRS3035RES1000mN2571000E4029000";0;0;"7401274008";223,5;115;12;55;3;63;11;8332765,7;9296;105;10;8;8;60;39;0;0;15;7,5;8;15,5;16,5;45;50;29;29;8
"960556";"74";"CRS3035RES200mN2571600E4029600";"CRS3035RES1000mN2571000E4029000";"CRS3035RES1000mN2571000E4029000";0;0;"74012";469;279;109;163;7;63;27;11608242,1;11097;276;3;17;20;159;83;0;151;31,5;13;16,5;20;26;135;98;48;73;8
"960557";"74";"CRS3035RES200mN2571600E4029800";"CRS3035RES1000mN2571000E4029000";"CRS3035RES1000mN2571000E4029000";0;0;"74012";552,5;267;50;124;12;116;40;17945257,6;19060;260;7;5;15;128;119;0;22;37;20;33;42;43;137,5;100;47;68;25
"960558";"74";"CRS3035RES200mN2571600E4030000";"CRS3035RES1000mN2571000E4030000";"CRS3035RES200mN2571600E4030000";0;0;"74012";673;323;63;160;21;97;43;17272924;20532;322;1;55;93;50;124;1;107;47,5;22;50;71,5;39;161;140;52;56;32
"960559";"74";"CRS3035RES200mN2571600E4030200";"CRS3035RES1000mN2571000E4030000";"CRS3035RES200mN2571600E4030200";0;0;"74012";111,5;53;7;20;2;13;11;3184335,4;4303;53;0;48;5;0;0;0;16;8;4;10;9,5;6;26;21;12;8;7
"960560";"74";"CRS3035RES200mN2571600E4030400";"CRS3035RES1000mN2571000E4030000";"CRS3035RES200mN2571600E4030400";0;0;"74012";467,5;209;44;91;20;75;28;12136217,5;13941;196;13;21;102;11;75;0;30;36,5;20;41;32;33;132;79;24;43;27
"960561";"74";"CRS3035RES200mN2571600E4030600";"CRS3035RES1000mN2571000E4030000";"CRS3035RES200mN2571600E4030600";0;0;"74012";276;104;23;39;17;19;9;6051141,2;7037;104;0;0;1;0;103;0;65;30;14;21;29;19;70;51;19;15;8
"960562";"74";"CRS3035RES200mN2571600E4030800";"CRS3035RES1000mN2571000E4030000";"CRS3035RES200mN2571600E4030800";0;0;"74012";103,5;43;7;16;6;19;5;3462942,6;3838;25;18;3;16;5;17;2;4;7;4;6;6,5;7;23;22;13;5;10
"960563";"74";"CRS3035RES200mN2571600E4031000";"CRS3035RES1000mN2571000E4031000";"CRS3035RES1000mN2571000E4031000";0;0;"74012";589;276;36;127;21;121;33;16216462,7;17798;266;10;2;45;143;86;0;21;47,5;23;53;42;21,5;171;119;48;44;20
"960564";"74";"CRS3035RES200mN2571600E4031200";"CRS3035RES1000mN2571000E4031000";"CRS3035RES1000mN2571000E4031000";0;0;"74012";305;143;18;60;11;61;16;9214970,3;10131;135;8;4;19;33;86;1;12;22;18;18;23;17;86;70;22;19;10
"960565";"74";"CRS3035RES200mN2571600E4031400";"CRS3035RES1000mN2571000E4031000";"CRS3035RES1000mN2571000E4031000";0;0;"74012";190;83;15;30;6;41;5;5156779,7;5856;69;14;5;38;34;6;0;0;11;6;15;20;8;36;41;18;24;11
"960566";"74";"CRS3035RES200mN2571600E4031600";"CRS3035RES1000mN2571000E4031000";"CRS3035RES1000mN2571000E4031000";0;0;"74012";170;72;8;31;6;44;7;4899412,8;4735;60;12;1;15;23;33;0;6;8;5;21;16;7;35;46;16;13;3
"960567";"74";"CRS3035RES200mN2571600E4031800";"CRS3035RES1000mN2571000E4031000";"CRS3035RES1000mN2571000E4031000";0;0;"7401274298";459,5;221;40;111;13;65;18;11247209,1;13218;215;6;0;7;91;123;0;36;37;23;40;22,5;17;147;66;53;43;11
"960568";"74";"CRS3035RES200mN2571600E4032000";"CRS3035RES1000mN2571000E4032000";"CRS3035RES1000mN2571000E4032000";1;0;"7401274298";3;1;0,2;0,2;0,2;0,9;0;84985,3;107,8;0,2;0,8;0;0,3;0,3;0,4;0;0;0;0,1;0,2;0,5;0,2;0,2;0,8;0,2;0,4;0,4
"961116";"74";"CRS3035RES200mN2571800E4029600";"CRS3035RES1000mN2571000E4029000";"CRS3035RES1000mN2571000E4029000";0;0;"7401274008";338,5;151;26;70;17;67;17;8955365,8;9490;151;0;14;24;44;69;0;31;22;10;21,5;33;16;82;73;33;31;10
"961117";"74";"CRS3035RES200mN2571800E4029800";"CRS3035RES1000mN2571000E4029000";"CRS3035RES1000mN2571000E4029000";0;0;"74012";208;120;18;68;3;64;8;7085400,9;9038;117;3;7;21;56;36;0;0;17;0,5;11;8,5;5;61;37;16;37;15
"961118";"74";"CRS3035RES200mN2571800E4030000";"CRS3035RES1000mN2571000E4030000";"CRS3035RES200mN2571800E4030000";0;0;"74012";358;194;32;109;8;82;15;11261695,1;13175;194;0;88;84;19;2;1;0;21,5;6;22;22;23,5;98;67;48;31;19
"961119";"74";"CRS3035RES200mN2571800E4030200";"CRS3035RES1000mN2571000E4030000";"CRS3035RES200mN2571800E4030200";0;0;"74012";463,5;248;39;130;10;120;25;13897916,3;16805;247;1;36;163;42;6;1;0;26,5;14;17,5;32,5;31;119;73;44;63;43
"961120";"74";"CRS3035RES200mN2571800E4030400";"CRS3035RES1000mN2571000E4030000";"CRS3035RES200mN2571800E4030400";0;0;"74012";407;211;39;112;7;81;16;11345095,2;12717;207;4;68;35;52;56;0;0;27,5;12,5;24,5;20,5;27;137;67;27;37;27
"961121";"74";"CRS3035RES200mN2571800E4030600";"CRS3035RES1000mN2571000E4030000";"CRS3035RES200mN2571800E4030600";0;0;"74012";494;245;65;122;17;63;23;11610664,9;15172;236;9;20;36;138;51;0;68;29;16;27;33;38;107;103;46;68;27
"961122";"74";"CRS3035RES200mN2571800E4030800";"CRS3035RES1000mN2571000E4030000";"CRS3035RES200mN2571800E4030800";0;0;"74012";464;235;30;113;10;105;18;15760986,9;15984;229;6;2;8;5;220;0;27;37;14;14,5;37,5;31;145;82;37;44;22
"961123";"74";"CRS3035RES200mN2571800E4031000";"CRS3035RES1000mN2571000E4031000";"CRS3035RES1000mN2571000E4031000";0;0;"74012";342;162;9;60;8;102;15;11429094,6;12636;161;1;11;1;77;73;0;0;15;9;21;28;19;66;65;34;63;22
"961124";"74";"CRS3035RES200mN2571800E4031200";"CRS3035RES1000mN2571000E4031000";"CRS3035RES1000mN2571000E4031000";0;0;"74012";249;107;19;37;11;49;16;6809294,1;7171;87;20;8;69;0;30;0;34;22;3;24,5;20,5;11;67;46;16;24;15
"961125";"74";"CRS3035RES200mN2571800E4031400";"CRS3035RES1000mN2571000E4031000";"CRS3035RES1000mN2571000E4031000";0;0;"74012";271;103;39;31;14;11;26;4845627,9;6694;103;0;0;103;0;0;0;79;19;10;30;28;17;66;57;24;14;6
"961126";"74";"CRS3035RES200mN2571800E4031600";"CRS3035RES1000mN2571000E4031000";"CRS3035RES1000mN2571000E4031000";0;0;"74012";48;20;2;8;2;15;0;1310391;1405;20;0;0;20;0;0;0;0;6;2;1;4;5;10;5;4;3;8
"961127";"74";"CRS3035RES200mN2571800E4031800";"CRS3035RES1000mN2571000E4031000";"CRS3035RES1000mN2571000E4031000";1;0;"74012";4;1,3;0,2;0,1;0,3;1;0,1;141813,1;118,5;0,4;0,9;0,4;0,4;0,1;0,4;0;0;0,3;0,4;0,3;0,6;0,1;0,9;0,5;0,4;0,4;0,1
"961128";"74";"CRS3035RES200mN2571800E4032800";"CRS3035RES1000mN2571000E4032000";"CRS3035RES1000mN2571000E4032000";1;0;"7401274298";3;1;0,2;0,2;0,2;0,9;0;84985,3;107,8;0,2;0,8;0;0,3;0,3;0,4;0;0;0;0,1;0,2;0,5;0,2;0,2;0,8;0,2;0,4;0,4
"961696";"74";"CRS3035RES200mN2572000E4029800";"CRS3035RES1000mN2572000E4029000";"CRS3035RES2000mN2572000E4028000";0;0;"7401274008";334;165;22;73;6;87;17;11686709,1;11836;163;2;8;17;44;96;0;5;20;7;13;23;17;96;63;28;42;25
"961697";"74";"CRS3035RES200mN2572000E4030000";"CRS3035RES1000mN2572000E4030000";"CRS3035RES1000mN2572000E4030000";0;0;"74012";566;256;38;107;13;117;36;18344912,9;18870;256;0;54;70;14;118;0;27;56,5;23;47,5;42;15;195;94;53;22;18
"961698";"74";"CRS3035RES200mN2572000E4030200";"CRS3035RES1000mN2572000E4030000";"CRS3035RES1000mN2572000E4030000";0;0;"74012";861;452;64;208;19;221;54;30666263,3;33157;448;4;9;73;158;212;0;3;56;23;36,5;54;47,5;246;165;76;104;53
"961699";"74";"CRS3035RES200mN2572000E4030400";"CRS3035RES1000mN2572000E4030000";"CRS3035RES1000mN2572000E4030000";0;0;"74012";521,5;216;41;85;24;74;33;12505215,3;14963;208;8;39;56;11;110;0;75;30,5;19;52,5;57;33,5;132;113;31;33;19
"961700";"74";"CRS3035RES200mN2572000E4030600";"CRS3035RES1000mN2572000E4030000";"CRS3035RES1000mN2572000E4030000";0;0;"7401274305";660;305;39;132;19;132;37;21470180,3;20513;301;4;13;14;0;278;0;36;58,5;16;61,5;42;28;213;131;45;50;15
"961701";"74";"CRS3035RES200mN2572000E4030800";"CRS3035RES1000mN2572000E4030000";"CRS3035RES1000mN2572000E4030000";0;0;"74012";246;143;16;78;2;86;14;7738026,9;8857;137;6;0;51;68;24;0;3;11;3;13;13;9;56;47;30;45;19
"961702";"74";"CRS3035RES200mN2572000E4031000";"CRS3035RES1000mN2572000E4031000";"CRS3035RES1000mN2572000E4031000";0;0;"74012";196;80;17;27;11;30;13;4822502;5421;67;13;2;55;20;3;0;37;10;5;13,5;24,5;17;28;46;23;24;5
"961703";"74";"CRS3035RES200mN2572000E4031200";"CRS3035RES1000mN2572000E4031000";"CRS3035RES1000mN2572000E4031000";0;0;"74012";93;41;1;13;1;27;3;3139955,1;3091;26;15;9;14;0;18;0;0;4;1;3;11;12;22;20;12;6;2
"961704";"74";"CRS3035RES200mN2572000E4031400";"CRS3035RES1000mN2572000E4031000";"CRS3035RES1000mN2572000E4031000";0;0;"74012";384;152;54;50;22;11;35;6259460,6;10207;146;6;9;5;134;3;1;121;23;19;42,5;31,5;24;80;75;43;38;3
"961705";"74";"CRS3035RES200mN2572000E4031600";"CRS3035RES1000mN2572000E4031000";"CRS3035RES1000mN2572000E4031000";1;0;"74012";4;1,9;0,4;0,5;0;1,5;0,1;117045,3;235,2;0,4;1,5;0,1;0,1;1,4;0,3;0;0;0,1;0;0,1;0,1;0,4;0,2;0,9;0,3;1,3;0,6
"961706";"74";"CRS3035RES200mN2572000E4032000";"CRS3035RES1000mN2572000E4032000";"CRS3035RES1000mN2572000E4032000";1;0;"74012";1;0,4;0;0;0;0,3;0,1;43403,8;36,3;0;0,4;0;0;0,1;0,3;0;0;0;0;0,1;0,1;0,1;0,1;0,3;0,2;0,1;0
"961707";"74";"CRS3035RES200mN2572000E4032800";"CRS3035RES1000mN2572000E4032000";"CRS3035RES1000mN2572000E4032000";1;0;"74012";5;1,8;0,1;0,2;0,2;1,6;0,4;217018,9;181,7;0,1;1,7;0;0;0,3;1,5;0;0;0,2;0,1;0,5;0,3;0,5;0,5;1,3;0,8;0,7;0,1
"962265";"74";"CRS3035RES200mN2572200E4030000";"CRS3035RES1000mN2572000E4030000";"CRS3035RES1000mN2572000E4030000";0;0;"740127400874305";381;166;32;64;12;33;30;9804412,7;11796;166;0;13;38;0;115;0;96;24;14;25;48;28;85;80;39;21;16
