"";"dpt";"idcar_200m";"idcar_1km";"idcar_nat";"i_est_200";"i_est_1km";"lcog_geo";"ind";"men";"men_pauv";"men_1ind";"men_5ind";"men_prop";"men_fmp";"ind_snv";"men_surf";"men_coll";"men_mais";"log_av45";"log_45_70";"log_70_90";"log_ap90";"log_inc";"log_soc";"ind_0_3";"ind_4_5";"ind_6_10";"ind_11_17";"ind_18_24";"ind_25_39";"ind_40_54";"ind_55_64";"ind_65_79";"ind_80p"
"1053400";"71";"CRS3035RES200mN2609200E3866400";"CRS3035RES1000mN2609000E3866000";"CRS3035RES2000mN2608000E3866000";1;0;"71342";15;6,6;1,4;1,7;0,3;6,3;0,7;344128,4;717,6;0;6,6;1,7;0,7;4,2;0;0;0;0;0;1;2,1;0,4;1,4;2,1;3,5;2,8;1,7
"1053401";"71";"CRS3035RES200mN2609200E3866600";"CRS3035RES1000mN2609000E3866000";"CRS3035RES2000mN2608000E3866000";1;0;"71342";16;7,1;1,5;1,9;0,4;6,7;0,7;367070,2;765,4;0;7,1;1,9;0,7;4,5;0;0;0;0;0;1,1;2,2;0,4;1,5;2,2;3,7;3;1,9
"1053402";"71";"CRS3035RES200mN2609200E3866800";"CRS3035RES1000mN2609000E3866000";"CRS3035RES2000mN2608000E3866000";1;0;"71342";3;1,3;0,3;0,3;0,1;1,3;0,1;68825,7;143,5;0;1,3;0,4;0,1;0,8;0;0;0;0;0;0,2;0,4;0,1;0,3;0,4;0,7;0,6;0,3
"1053403";"71";"CRS3035RES200mN2609200E3867000";"CRS3035RES1000mN2609000E3867000";"CRS3035RES2000mN2608000E3866000";1;0;"71342";4;1,4;0,1;0,3;0,1;1,3;0;96363,9;162,3;0;1,4;0,2;0,2;0,3;0,7;0;0;0,3;0,2;0,3;0,4;0,2;0,7;0,7;0,4;0,6;0,2
"1053404";"71";"CRS3035RES200mN2609200E3867400";"CRS3035RES1000mN2609000E3867000";"CRS3035RES2000mN2608000E3866000";1;0;"71342";18;6,4;0,3;1,2;0,6;5,7;0,1;433637,5;730,5;0,2;6,2;0,9;0,7;1,6;3,2;0;0;1,3;0,9;1,3;1,7;0,7;3,3;3,1;1,9;2,6;1,2
"1053405";"71";"CRS3035RES200mN2609200E3867600";"CRS3035RES1000mN2609000E3867000";"CRS3035RES2000mN2608000E3866000";1;0;"71342";25;8,9;0,4;1,6;0,8;7,9;0,2;602274,3;1014,5;0,2;8,7;1,2;1;2,2;4,5;0;0;1,8;1,2;1,8;2,4;1;4,7;4,3;2,6;3,6;1,6
"1053406";"71";"CRS3035RES200mN2609200E3867800";"CRS3035RES1000mN2609000E3867000";"CRS3035RES2000mN2608000E3866000";1;0;"71342";10;3,5;0,2;0,6;0,3;3,1;0,1;240909,7;405,8;0,1;3,4;0,5;0,4;0,9;1,7;0;0;0,7;0,5;0,7;1;0,4;1,9;1,7;1;1,5;0,6
"1053407";"71";"CRS3035RES200mN2609200E3869400";"CRS3035RES1000mN2609000E3869000";"CRS3035RES2000mN2608000E3868000";1;0;"71342";3;1,4;0,2;0,5;0,1;1,3;0;63480,1;135,2;0,1;1,3;0,5;0,3;0,3;0,3;0;0;0,2;0;0,2;0,1;0,2;0,6;0,6;0,3;0,6;0,2
"1053408";"71";"CRS3035RES200mN2609200E3869600";"CRS3035RES1000mN2609000E3869000";"CRS3035RES2000mN2608000E3868000";1;0;"71342";19;8,8;1,2;3,3;0,8;8,4;0,2;402040,5;856,2;0,6;8,2;3,5;1,6;1,6;2,1;0;0;1;0,2;1,2;0,8;1;3,7;4,1;1,7;4,1;1,2
"1053409";"71";"CRS3035RES200mN2609200E3869800";"CRS3035RES1000mN2609000E3869000";"CRS3035RES2000mN2608000E3868000";0;0;"71342";51;19;0;4;1;18;1;1168764,6;1859;0;19;3;7;3;6;0;0;0;0;4;8;5;10;13;2;3;6
"1053781";"71";"CRS3035RES200mN2609400E3866800";"CRS3035RES1000mN2609000E3866000";"CRS3035RES2000mN2608000E3866000";1;0;"71342";8;3,5;0,7;0,9;0,2;3,3;0,4;183535,1;382,7;0;3,5;0,9;0,4;2,2;0;0;0;0;0;0,6;1,1;0,2;0,7;1,1;1,9;1,5;0,9
"1053782";"71";"CRS3035RES200mN2609400E3867200";"CRS3035RES1000mN2609000E3867000";"CRS3035RES2000mN2608000E3866000";1;0;"71342";13;4,6;0,2;0,8;0,4;4,1;0,1;313182,6;527,5;0,1;4,5;0,6;0,5;1,2;2,3;0;0;0,9;0,6;1;1,3;0,5;2,4;2,2;1,4;1,9;0,8
"1053783";"71";"CRS3035RES200mN2609400E3867400";"CRS3035RES1000mN2609000E3867000";"CRS3035RES2000mN2608000E3866000";1;0;"71342";22;7,8;0,4;1,4;0,7;6,9;0,2;530001,4;892,8;0,2;7,6;1,1;0,9;1,9;3,9;0;0;1,6;1,1;1,6;2,1;0,9;4,1;3,7;2,3;3,2;1,4
"1053784";"71";"CRS3035RES200mN2609400E3867600";"CRS3035RES1000mN2609000E3867000";"CRS3035RES2000mN2608000E3866000";1;0;"71342";6;2,1;0,1;0,4;0,2;1,9;0;144545,8;243,5;0;2,1;0,3;0,2;0,5;1,1;0;0;0,4;0,3;0,4;0,6;0,3;1,1;1;0,6;0,9;0,4
"1053785";"71";"CRS3035RES200mN2609400E3867800";"CRS3035RES1000mN2609000E3867000";"CRS3035RES2000mN2608000E3866000";1;0;"71342";6;2,1;0,1;0,4;0,2;1,9;0;144545,8;243,5;0;2,1;0,3;0,2;0,5;1,1;0;0;0,4;0,3;0,4;0,6;0,3;1,1;1;0,6;0,9;0,4
"1053786";"71";"CRS3035RES200mN2609400E3868000";"CRS3035RES1000mN2609000E3868000";"CRS3035RES2000mN2608000E3868000";1;0;"71342";5;1,9;0;0,3;0,2;1,7;0,1;127856,4;226,5;0;1,9;0,3;0,1;0,8;0,7;0;0;0,2;0,1;0,2;0,6;0,3;0,7;0,9;0,8;1;0,2
"1053787";"71";"CRS3035RES200mN2609400E3868400";"CRS3035RES1000mN2609000E3868000";"CRS3035RES2000mN2608000E3868000";1;0;"71342";5;1,9;0;0,3;0,2;1,7;0,1;127856,4;226,5;0;1,9;0,3;0,1;0,8;0,7;0;0;0,2;0,1;0,2;0,6;0,3;0,7;0,9;0,8;1;0,2
"1053788";"71";"CRS3035RES200mN2609400E3868600";"CRS3035RES1000mN2609000E3868000";"CRS3035RES2000mN2608000E3868000";1;0;"71342";12;4,6;0;0,8;0,4;4;0,2;306855,3;543,5;0;4,6;0,8;0,2;2;1,6;0;0;0,6;0,2;0,4;1,4;0,7;1,7;2,2;1,8;2,5;0,5
"1053789";"71";"CRS3035RES200mN2609400E3868800";"CRS3035RES1000mN2609000E3868000";"CRS3035RES2000mN2608000E3868000";1;0;"71342";2;0,8;0;0,1;0,1;0,7;0;51142,5;90,6;0;0,8;0,1;0;0,4;0,3;0;0;0,1;0;0,1;0,2;0,1;0,3;0,4;0,3;0,4;0,1
"1053790";"71";"CRS3035RES200mN2609400E3869600";"CRS3035RES1000mN2609000E3869000";"CRS3035RES2000mN2608000E3868000";1;0;"71342";1;0,5;0,1;0,2;0;0,4;0;21160;45,1;0,1;0,4;0,2;0,1;0,1;0,1;0;0;0;0;0,1;0;0,1;0,2;0,2;0,1;0,2;0,1
"1053791";"71";"CRS3035RES200mN2609400E3869800";"CRS3035RES1000mN2609000E3869000";"CRS3035RES2000mN2608000E3868000";0;0;"71342";64;29;5;11;1;23;2;1478415,5;2953;0;29;6;16;3;4;0;0;1;1;4;4;6;7;12;6;11;12
"1053792";"71";"CRS3035RES200mN2609400E3870000";"CRS3035RES1000mN2609000E3870000";"CRS3035RES2000mN2608000E3870000";1;0;"71342";4;1,6;0,1;0,3;0,2;1,2;0;97293,2;157,3;0;1,6;1,1;0;0,3;0,2;0;0;0,1;0,1;0;0,2;0,3;0,5;0,6;0,7;1;0,5
"1053793";"71";"CRS3035RES200mN2609400E3870200";"CRS3035RES1000mN2609000E3870000";"CRS3035RES2000mN2608000E3870000";1;0;"71342";5;2;0,1;0,4;0,2;1,5;0;121616,5;196,6;0;2;1,3;0;0,4;0,3;0;0;0,1;0,1;0;0,3;0,4;0,6;0,7;0,9;1,3;0,6
"1053794";"71";"CRS3035RES200mN2609400E3870400";"CRS3035RES1000mN2609000E3870000";"CRS3035RES2000mN2608000E3870000";1;0;"71342";6;2,3;0,1;0,4;0,3;1,8;0;145939,8;235,9;0;2,3;1,6;0;0,4;0,3;0;0;0,2;0,2;0;0,3;0,4;0,7;0,9;1;1,6;0,7
"1054166";"71";"CRS3035RES200mN2609600E3867000";"CRS3035RES1000mN2609000E3867000";"CRS3035RES2000mN2608000E3866000";1;0;"71342";6;2,1;0,1;0,4;0,2;1,9;0;144545,8;243,5;0;2,1;0,3;0,2;0,5;1,1;0;0;0,4;0,3;0,4;0,6;0,3;1,1;1;0,6;0,9;0,4
"1054167";"71";"CRS3035RES200mN2609600E3867200";"CRS3035RES1000mN2609000E3867000";"CRS3035RES2000mN2608000E3866000";1;0;"71342";3;1,1;0;0,2;0,1;0,9;0;72272,9;121,7;0;1,1;0,2;0,1;0,3;0,5;0;0;0,2;0,2;0,2;0,3;0,1;0,6;0,5;0,3;0,4;0,2
"1054168";"71";"CRS3035RES200mN2609600E3867400";"CRS3035RES1000mN2609000E3867000";"CRS3035RES2000mN2608000E3866000";1;0;"71342";3;1,1;0;0,2;0,1;0,9;0;72272,9;121,7;0;1,1;0,2;0,1;0,3;0,5;0;0;0,2;0,2;0,2;0,3;0,1;0,6;0,5;0,3;0,4;0,2
"1054169";"71";"CRS3035RES200mN2609600E3867800";"CRS3035RES1000mN2609000E3867000";"CRS3035RES2000mN2608000E3866000";1;0;"71342";3;1,1;0;0,2;0,1;0,9;0;72272,9;121,7;0;1,1;0,2;0,1;0,3;0,5;0;0;0,2;0,2;0,2;0,3;0,1;0,6;0,5;0,3;0,4;0,2
"1054170";"71";"CRS3035RES200mN2609600E3868000";"CRS3035RES1000mN2609000E3868000";"CRS3035RES2000mN2608000E3868000";1;0;"71342";5;1,9;0;0,3;0,2;1,7;0,1;127856,4;226,5;0;1,9;0,3;0,1;0,8;0,7;0;0;0,2;0,1;0,2;0,6;0,3;0,7;0,9;0,8;1;0,2
"1054171";"71";"CRS3035RES200mN2609600E3868200";"CRS3035RES1000mN2609000E3868000";"CRS3035RES2000mN2608000E3868000";1;0;"71342";15;5,7;0;1;0,5;5;0,2;383569,1;679,4;0;5,7;1;0,2;2,5;2;0;0;0,7;0,2;0,5;1,7;1;2,2;2,7;2,3;3,1;0,6
"1054172";"71";"CRS3035RES200mN2609600E3868400";"CRS3035RES1000mN2609000E3868000";"CRS3035RES2000mN2608000E3868000";1;0;"71342";13,5;5,1;0;0,9;0,4;4,5;0,2;345212,2;611,5;0;5,1;0,9;0,2;2,2;1,8;0;0;0,6;0,2;0,5;1,6;0,9;1,9;2,5;2;2,8;0,5
"1054173";"71";"CRS3035RES200mN2609600E3868600";"CRS3035RES1000mN2609000E3868000";"CRS3035RES2000mN2608000E3868000";1;0;"71342";20,5;7,8;0;1,3;0,7;6,8;0,3;524211,1;928,5;0;7,8;1,3;0,3;3,4;2,8;0;0;1;0,3;0,7;2,4;1,3;2,9;3,8;3,1;4,2;0,8
"1054174";"71";"CRS3035RES200mN2609600E3868800";"CRS3035RES1000mN2609000E3868000";"CRS3035RES2000mN2608000E3868000";1;0;"71342";2;0,8;0;0,1;0,1;0,7;0;51142,5;90,6;0;0,8;0,1;0;0,4;0,3;0;0;0,1;0;0,1;0,2;0,1;0,3;0,4;0,3;0,4;0,1
"1054175";"71";"CRS3035RES200mN2609600E3869600";"CRS3035RES1000mN2609000E3869000";"CRS3035RES2000mN2608000E3868000";1;0;"71342";7;3,2;0,5;1,2;0,3;3,1;0,1;148120,2;315,5;0,2;3;1,3;0,6;0,6;0,7;0;0;0,4;0,1;0,4;0,3;0,4;1,4;1,5;0,6;1,5;0,4
"1054176";"71";"CRS3035RES200mN2609600E3869800";"CRS3035RES1000mN2609000E3869000";"CRS3035RES2000mN2608000E3868000";0;0;"71342";43;23;1;11;0;19;1;1000796;1779;2;21;9;5;6;3;0;0;1;0;1;3;4;6;8;7;7;6
"1054177";"71";"CRS3035RES200mN2609600E3870000";"CRS3035RES1000mN2609000E3870000";"CRS3035RES2000mN2608000E3870000";0;0;"71342";28;12;2;3;0;9;0;605792,3;981;1;11;2;4;5;1;0;0;1;0;1;2;2;4;4;4;6;4
"1054532";"71";"CRS3035RES200mN2609800E3867800";"CRS3035RES1000mN2609000E3867000";"CRS3035RES2000mN2608000E3866000";0;0;"71342";40;16;1;4;2;12;1;861228,1;1386;0;16;6;2;3;5;0;0;0,5;0;3;6,5;3;2;11;4;7;3
"1054533";"71";"CRS3035RES200mN2609800E3868000";"CRS3035RES1000mN2609000E3868000";"CRS3035RES2000mN2608000E3868000";1;0;"71342";8;3;0;0,5;0,3;2,7;0,1;204570,2;362,3;0;3;0,5;0,1;1,3;1,1;0;0;0,4;0,1;0,3;0,9;0,5;1,1;1,5;1,2;1,7;0,3
"1054534";"71";"CRS3035RES200mN2609800E3868200";"CRS3035RES1000mN2609000E3868000";"CRS3035RES2000mN2608000E3868000";1;0;"71342";2;0,8;0;0,1;0,1;0,7;0;51142,5;90,6;0;0,8;0,1;0;0,4;0,3;0;0;0,1;0;0,1;0,2;0,1;0,3;0,4;0,3;0,4;0,1
"1054535";"71";"CRS3035RES200mN2609800E3868400";"CRS3035RES1000mN2609000E3868000";"CRS3035RES2000mN2608000E3868000";1;0;"71342";23;8,8;0;1,5;0,7;7,7;0,4;588139,3;1041,8;0;8,8;1,5;0,4;3,8;3,1;0;0;1,1;0,4;0,8;2,6;1,5;3,3;4,2;3,5;4,7;0,9
"1054536";"71";"CRS3035RES200mN2609800E3868600";"CRS3035RES1000mN2609000E3868000";"CRS3035RES2000mN2608000E3868000";0;0;"71342";51;21;1;5;2;17;2;1239933,7;2135;0;21;0;0;17;4;0;0;0;3;1;5;1;11;8;12;10;0
"1054537";"71";"CRS3035RES200mN2609800E3868800";"CRS3035RES1000mN2609000E3868000";"CRS3035RES2000mN2608000E3868000";1;0;"71342";13;5;0;0,8;0,4;4,3;0,2;332426,6;588,8;0;5;0,8;0,2;2,2;1,8;0;0;0,6;0,2;0,5;1,5;0,8;1,8;2,4;2;2,7;0,5
"1054538";"71";"CRS3035RES200mN2609800E3869200";"CRS3035RES1000mN2609000E3869000";"CRS3035RES2000mN2608000E3868000";1;0;"71342";6;2,8;0,4;1;0,3;2,6;0,1;126960,2;270,4;0,2;2,6;1,1;0,5;0,5;0,7;0;0;0,3;0,1;0,4;0,2;0,3;1,2;1,3;0,5;1,3;0,4
"1054539";"71";"CRS3035RES200mN2609800E3869400";"CRS3035RES1000mN2609000E3869000";"CRS3035RES2000mN2608000E3868000";1;0;"71342";19;8,8;1,2;3,3;0,8;8,4;0,2;402040,5;856,2;0,6;8,2;3,5;1,6;1,6;2,1;0;0;1;0,2;1,2;0,8;1;3,7;4,1;1,7;4,1;1,2
"1054540";"71";"CRS3035RES200mN2609800E3869600";"CRS3035RES1000mN2609000E3869000";"CRS3035RES2000mN2608000E3868000";0;0;"71342";32;18;0;7;0;12;1;733389,5;1680;0;18;8;2;2;6;0;0;0;0;2;0;1;3;6;5;12;3
"1054541";"71";"CRS3035RES200mN2609800E3869800";"CRS3035RES1000mN2609000E3869000";"CRS3035RES2000mN2608000E3868000";0;0;"71342";34;20;3;10;0;13;1;655551;1688;0;20;10;7;3;0;0;0;0;0;1;2;1;3;9;4;9;5
"1054542";"71";"CRS3035RES200mN2609800E3870200";"CRS3035RES1000mN2609000E3870000";"CRS3035RES2000mN2608000E3870000";1;0;"71342";3;1,2;0,1;0,2;0,1;0,9;0;72969,9;118;0;1,2;0,8;0;0,2;0,2;0;0;0,1;0,1;0;0,1;0,2;0,4;0,4;0,5;0,8;0,4
"1054543";"71";"CRS3035RES200mN2609800E3870400";"CRS3035RES1000mN2609000E3870000";"CRS3035RES2000mN2608000E3870000";1;0;"71342";2;0,8;0;0,1;0,1;0,6;0;48646,6;78,6;0;0,8;0,5;0;0,2;0,1;0;0;0,1;0,1;0;0,1;0,2;0,2;0,3;0,3;0,5;0,2
"1054544";"71";"CRS3035RES200mN2609800E3870600";"CRS3035RES1000mN2609000E3870000";"CRS3035RES2000mN2608000E3870000";1;0;"713427123271590";3;1,2;0,1;0,2;0,1;0,9;0;72969,9;118;0;1,2;0,8;0;0,2;0,2;0;0;0,1;0,1;0;0,1;0,2;0,4;0,4;0,5;0,8;0,4
"1054885";"71";"CRS3035RES200mN2610000E3867600";"CRS3035RES1000mN2610000E3867000";"CRS3035RES2000mN2610000E3866000";1;0;"71342";19;7,3;0,8;1,8;0,7;6,8;0,3;377823,8;755;0;7,3;1,5;1,3;2,8;1,7;0;0;0,5;0,3;1,3;2,3;1,8;1,5;3,2;3,6;4;0,5
"1054886";"71";"CRS3035RES200mN2610000E3867800";"CRS3035RES1000mN2610000E3867000";"CRS3035RES2000mN2610000E3866000";0;0;"71342";80;44;4;21;1;35;2;1664503,5;3621;10;34;15;19;10;0;0;0;2;1;4;3;4;8;6;10;24;18
"1054887";"71";"CRS3035RES200mN2610000E3868000";"CRS3035RES1000mN2610000E3868000";"CRS3035RES1000mN2610000E3868000";1;0;"71342";23;9,2;0,8;3,1;0;8,4;0,8;480449,4;962,9;0;9,2;3,1;0;4,6;1,5;0;0;0;0;0,8;2,3;2,3;2,3;7,7;1,5;4,6;1,5
"1054888";"71";"CRS3035RES200mN2610000E3868400";"CRS3035RES1000mN2610000E3868000";"CRS3035RES1000mN2610000E3868000";0;0;"71342";149;69;28;21;4;24;15;2575117,7;5233;43;26;0;59;5;5;0;43;4;4;10,5;17,5;9;20;34;14;20;16
"1054889";"71";"CRS3035RES200mN2610000E3868600";"CRS3035RES1000mN2610000E3868000";"CRS3035RES1000mN2610000E3868000";0;0;"71342";109,5;53;13;27;4;25;5;2122026;4086;24;29;33;19;0;1;0;14;5;3;9,5;13;3;18;18;10;15;15
