"";"dpt";"idcar_200m";"idcar_1km";"idcar_nat";"i_est_200";"i_est_1km";"lcog_geo";"ind";"men";"men_pauv";"men_1ind";"men_5ind";"men_prop";"men_fmp";"ind_snv";"men_surf";"men_coll";"men_mais";"log_av45";"log_45_70";"log_70_90";"log_ap90";"log_inc";"log_soc";"ind_0_3";"ind_4_5";"ind_6_10";"ind_11_17";"ind_18_24";"ind_25_39";"ind_40_54";"ind_55_64";"ind_65_79";"ind_80p"
"1916168";"95";"CRS3035RES200mN2902600E3754600";"CRS3035RES1000mN2902000E3754000";"CRS3035RES1000mN2902000E3754000";0;0;"95582";142;52;11;15;10;32;9;3122389,7;3453;35;17;12;6;1;33;0;0;5,5;3;9;16,5;14;25;34;17;11;7
"1916169";"95";"CRS3035RES200mN2902600E3754800";"CRS3035RES1000mN2902000E3754000";"CRS3035RES1000mN2902000E3754000";0;0;"95582";899;439;25;162;12;338;61;24274540,4;31247;416;23;28;2;207;202;0;20;44,5;22,5;45,5;55,5;53;184;170;129;147;48
"1916170";"95";"CRS3035RES200mN2902600E3755000";"CRS3035RES1000mN2902000E3755000";"CRS3035RES1000mN2902000E3755000";0;0;"95582";1414;587;106;227;58;146;107;28931032,7;37615;575;12;29;1;183;374;0;365;96;52;128,5;136;102,5;281;299;151;114;47
"1916171";"95";"CRS3035RES200mN2902600E3755200";"CRS3035RES1000mN2902000E3755000";"CRS3035RES1000mN2902000E3755000";0;0;"95582";207;96;9;38;5;64;5;6955152,6;8028;60;36;39;5;6;45;1;0;8,5;2,5;9;11;13;42;42;24;42;13
"1916172";"95";"CRS3035RES200mN2902600E3755400";"CRS3035RES1000mN2902000E3755000";"CRS3035RES1000mN2902000E3755000";0;0;"95582";279,5;139;24;63;10;56;17;7101674,4;8673;116;23;65;2;4;68;0;0;9;10;11;24;15,5;65;65;25;29;25
"1916173";"95";"CRS3035RES200mN2902600E3755600";"CRS3035RES1000mN2902000E3755000";"CRS3035RES1000mN2902000E3755000";0;0;"95582";186;92;8;43;4;41;12;4659002,6;5555;72;20;13;42;2;35;0;29;7,5;1;7,5;16;14;37;31;34;29;9
"1916174";"95";"CRS3035RES200mN2902600E3755800";"CRS3035RES1000mN2902000E3755000";"CRS3035RES1000mN2902000E3755000";0;0;"95582";193,5;76;6;19;6;56;4;5728877,7;5465;18;58;46;13;12;5;0;0;7;4;9;25,5;12;28;54;19;24;11
"1916175";"95";"CRS3035RES200mN2902600E3756000";"CRS3035RES1000mN2902000E3756000";"CRS3035RES200mN2902600E3756000";0;0;"95582";164;60;3;14;4;54;3;5695592,9;5866;6;54;24;17;6;13;0;0;7;2;16;10;13;27;36;27;12;14
"1916176";"95";"CRS3035RES200mN2902600E3756200";"CRS3035RES1000mN2902000E3756000";"CRS3035RES200mN2902600E3756200";0;0;"9558295555";192;63;1;9;8;59;2;6067897,6;5520;1;62;6;46;3;8;0;0;10;4;19;21;11;32;50;26;14;5
"1917048";"95";"CRS3035RES200mN2902800E3753200";"CRS3035RES1000mN2902000E3753000";"CRS3035RES1000mN2902000E3753000";0;0;"9558295018";490,5;182;48;63;22;0;39;7914152,4;11649;182;0;5;177;0;0;0;182;43;10;40;56;36,5;87;112;54;32;10
"1917049";"95";"CRS3035RES200mN2902800E3753400";"CRS3035RES1000mN2902000E3753000";"CRS3035RES1000mN2902000E3753000";0;0;"95582";553;196;42;52;28;34;40;9913909,3;12907;191;5;2;99;1;94;0;157;65;26,5;48;55,5;35;151;87;44;33;7
"1917050";"95";"CRS3035RES200mN2902800E3753600";"CRS3035RES1000mN2902000E3753000";"CRS3035RES1000mN2902000E3753000";0;0;"95582";90,5;33;3;6;2;29;4;2699245,3;3451;3;30;8;6;8;11;0;0;3;5;5,5;6;9;12;21;15;13;1
"1917051";"95";"CRS3035RES200mN2902800E3753800";"CRS3035RES1000mN2902000E3753000";"CRS3035RES1000mN2902000E3753000";1;0;"95582";17;5,8;0;1,4;0,8;3,6;0,3;537428,3;579,4;2,2;3,6;1,1;0,3;0,5;3,3;0,6;0;1,4;0,8;1,4;1,5;1,4;3,3;2,5;3;1,4;0,3
"1917052";"95";"CRS3035RES200mN2902800E3754200";"CRS3035RES1000mN2902000E3754000";"CRS3035RES1000mN2902000E3754000";1;0;"95582";3;1,1;0;0,3;0,2;1;0,2;92293,1;124,1;0,1;1;0,4;0,3;0,2;0,2;0;0;0,1;0;0,2;0,2;0,3;0,5;0,5;0,4;0,5;0,3
"1917053";"95";"CRS3035RES200mN2902800E3754400";"CRS3035RES1000mN2902000E3754000";"CRS3035RES1000mN2902000E3754000";1;0;"95582";17;6,5;0,2;1,7;1;5,7;1;522994;703,5;0,5;6;2,4;1,7;1,2;1,2;0;0;0,5;0;1;1;1,4;2,9;3,1;2,1;3,1;1,9
"1917054";"95";"CRS3035RES200mN2902800E3754600";"CRS3035RES1000mN2902000E3754000";"CRS3035RES1000mN2902000E3754000";0;0;"95582";174;64;8;17;8;48;5;4439262,1;4459;22;42;36;11;10;7;0;7;10;5;14;14;17;31;38;20;15;10
"1917055";"95";"CRS3035RES200mN2902800E3754800";"CRS3035RES1000mN2902000E3754000";"CRS3035RES1000mN2902000E3754000";0;0;"95582";1141,5;489;86;180;40;195;72;25004717,1;31513;453;36;50;37;128;274;0;216;61,5;37,5;90,5;116,5;59,5;242;231;128;117;58
"1917056";"95";"CRS3035RES200mN2902800E3755000";"CRS3035RES1000mN2902000E3755000";"CRS3035RES1000mN2902000E3755000";0;0;"95582";399,5;209;15;92;6;93;28;10057115,4;12546;202;7;13;18;71;107;0;10;27;5,5;20,5;14,5;28;135;66;41;40;15
"1917057";"95";"CRS3035RES200mN2902800E3755200";"CRS3035RES1000mN2902000E3755000";"CRS3035RES1000mN2902000E3755000";0;0;"95582";374,5;203;15;107;6;123;20;10460124,4;12618;187;16;16;54;75;58;0;0;11;14,5;18,5;23,5;20;90;75;35;36;50
"1917058";"95";"CRS3035RES200mN2902800E3755400";"CRS3035RES1000mN2902000E3755000";"CRS3035RES1000mN2902000E3755000";0;0;"95582";467,5;234;16;105;6;165;37;14058899,4;16352;209;25;35;1;2;196;0;0;20;11;27;32;38,5;97;106;62;54;20
"1917059";"95";"CRS3035RES200mN2902800E3755600";"CRS3035RES1000mN2902000E3755000";"CRS3035RES1000mN2902000E3755000";0;0;"95582";153;54;1;10;5;46;2;5215765,1;4790;6;48;24;20;6;4;0;0;10;6;12;8;15;28;29;20;18;7
"1917060";"95";"CRS3035RES200mN2902800E3755800";"CRS3035RES1000mN2902000E3755000";"CRS3035RES1000mN2902000E3755000";0;0;"95582";173,5;73;2;19;6;62;6;5544353,2;6251;18;55;25;38;5;5;0;0;4;5,5;10;14;10;28;48;20;28;6
"1917061";"95";"CRS3035RES200mN2902800E3756000";"CRS3035RES1000mN2902000E3756000";"CRS3035RES200mN2902800E3756000";0;0;"9558295555";212,5;80;4;21;7;74;8;6151649,9;5908;13;67;18;56;4;2;0;0;15;4;12;22,5;14;32;45;27;30;11
"1917062";"95";"CRS3035RES200mN2902800E3756200";"CRS3035RES1000mN2902000E3756000";"CRS3035RES200mN2902800E3756200";0;0;"9558295555";661;202;52;33;47;60;33;13318974,6;13924;141;61;9;164;26;3;0;139;34;18;60;76;55;115;110;96;72;18
"1917924";"95";"CRS3035RES200mN2903000E3753400";"CRS3035RES1000mN2903000E3753000";"CRS3035RES1000mN2903000E3753000";1;0;"95582";8;3,5;0,8;0,9;0,1;1,5;0,4;165578;272,2;2,2;1,3;0,8;0,3;1,4;1;0;0;0,6;0,3;0,2;0,4;0,5;1,9;1,3;1,6;1,1;0,1
"1917925";"95";"CRS3035RES200mN2903000E3753600";"CRS3035RES1000mN2903000E3753000";"CRS3035RES1000mN2903000E3753000";1;0;"95582";2;0,9;0,2;0,2;0;0,4;0,1;41394,5;68,1;0,6;0,3;0,2;0,1;0,3;0,3;0;0;0,2;0,1;0;0,1;0,1;0,5;0,3;0,4;0,3;0
"1917926";"95";"CRS3035RES200mN2903000E3754400";"CRS3035RES1000mN2903000E3754000";"CRS3035RES1000mN2903000E3754000";0;0;"95582";46;18;0;6;3;16;2;1211534,7;1530;0;18;8;8;0;2;0;0;3;0;5;4;2;4;14;5;4;5
"1917927";"95";"CRS3035RES200mN2903000E3754600";"CRS3035RES1000mN2903000E3754000";"CRS3035RES1000mN2903000E3754000";0;0;"95582";219,5;118;12;69;10;50;5;5796623,7;7246;67;51;20;9;7;82;0;67;6;2;9;14;17,5;17;32;30;39;53
"1917928";"95";"CRS3035RES200mN2903000E3754800";"CRS3035RES1000mN2903000E3754000";"CRS3035RES1000mN2903000E3754000";0;0;"95582";553;259;17;108;12;198;32;14826773,6;18224;222;37;38;47;84;90;0;0;29;22;29,5;33,5;38;122;94;68;84;33
"1917929";"95";"CRS3035RES200mN2903000E3755000";"CRS3035RES1000mN2903000E3755000";"CRS3035RES200mN2903000E3755000";0;0;"95582";376;210;14;107;4;111;20;10506254,6;13269;193;17;31;0;44;134;1;17;15;4;18;15,5;23,5;103;79;43;53;22
"1917930";"95";"CRS3035RES200mN2903000E3755200";"CRS3035RES1000mN2903000E3755000";"CRS3035RES200mN2903000E3755200";0;0;"95582";230,5;107;4;34;1;69;11;6958391,7;7391;74;33;23;48;2;34;0;0;10;6;12,5;14;13;52;45;25;35;18
"1917931";"95";"CRS3035RES200mN2903000E3755400";"CRS3035RES1000mN2903000E3755000";"CRS3035RES200mN2903000E3755400";0;0;"95582";315;109;16;28;18;56;13;7919864,4;8508;55;54;45;55;6;3;0;46;12;7;33;43;20;47;67;43;29;14
"1917932";"95";"CRS3035RES200mN2903000E3755600";"CRS3035RES1000mN2903000E3755000";"CRS3035RES200mN2903000E3755600";0;0;"95582";106;39;2;10;3;34;4;3315791;3640;4;35;23;11;1;4;0;0;4;2;9;8;14;15;29;15;6;4
"1917933";"95";"CRS3035RES200mN2903000E3755800";"CRS3035RES1000mN2903000E3755000";"CRS3035RES200mN2903000E3755800";0;0;"95582";208;77;4;14;6;69;4;6686043,6;7047;5;72;41;20;8;8;0;0;5;6;17;25;9;24;45;31;33;12
"1917934";"95";"CRS3035RES200mN2903000E3756000";"CRS3035RES1000mN2903000E3756000";"CRS3035RES1000mN2903000E3756000";0;0;"9558295555";169,5;71;6;18;4;59;7;5482867,3;6151;7;64;29;20;6;16;0;0;9;5;8;13,5;5;42;31;21;26;9
"1918806";"95";"CRS3035RES200mN2903200E3753400";"CRS3035RES1000mN2903000E3753000";"CRS3035RES1000mN2903000E3753000";1;0;"9558295252";2;0,9;0,2;0,2;0;0,4;0,1;41394,5;68,1;0,6;0,3;0,2;0,1;0,3;0,3;0;0;0,2;0,1;0;0,1;0,1;0,5;0,3;0,4;0,3;0
"1918807";"95";"CRS3035RES200mN2903200E3754400";"CRS3035RES1000mN2903000E3754000";"CRS3035RES1000mN2903000E3754000";0;0;"95582";168,5;62;4;17;10;49;3;4679468,6;5287;12;50;31;16;4;11;0;0;9;2;13,5;18;9;27;44;23;14;9
"1918808";"95";"CRS3035RES200mN2903200E3754600";"CRS3035RES1000mN2903000E3754000";"CRS3035RES1000mN2903000E3754000";0;0;"95582";335;164;10;66;6;96;23;9310230,9;10644;112;52;50;2;7;105;0;0;14,5;6,5;22;22;19;82;61;42;48;18
"1918809";"95";"CRS3035RES200mN2903200E3754800";"CRS3035RES1000mN2903000E3754000";"CRS3035RES1000mN2903000E3754000";0;0;"95582";289;116;8;29;8;88;13;8694274,5;8857;65;51;37;42;8;29;0;0;15;8;19;16;22;63;55;49;36;6
"1918810";"95";"CRS3035RES200mN2903200E3755000";"CRS3035RES1000mN2903000E3755000";"CRS3035RES200mN2903200E3755000";0;0;"95582";159,5;57;4;13;6;47;5;4580163,9;4483;15;42;27;14;3;13;0;0;5;5,5;17;17;13;25;40;16;16;4
"1918811";"95";"CRS3035RES200mN2903200E3755200";"CRS3035RES1000mN2903000E3755000";"CRS3035RES200mN2903200E3755200";0;0;"95582";126;49;5;12;3;35;6;3952457,6;4352;8;41;21;12;10;6;0;0;4;3;8,5;13,5;10;17;30;18;19;3
"1918812";"95";"CRS3035RES200mN2903200E3755400";"CRS3035RES1000mN2903000E3755000";"CRS3035RES200mN2903200E3755400";0;0;"95582";175;63;2;13;7;61;2;5595106,1;5597;1;62;38;13;4;8;0;0;7;8;16;13;10;29;39;28;23;2
"1918813";"95";"CRS3035RES200mN2903200E3755600";"CRS3035RES1000mN2903000E3755000";"CRS3035RES200mN2903200E3755600";0;0;"95582";287;123;15;43;9;54;20;6807830,7;8821;89;34;26;48;9;40;0;58;11;10,5;19;28,5;17;43;75;37;28;17
"1918814";"95";"CRS3035RES200mN2903200E3755800";"CRS3035RES1000mN2903000E3755000";"CRS3035RES200mN2903200E3755800";0;0;"9558295219";203;78;2;19;8;65;7;6130247,2;7010;14;64;48;13;8;8;1;0;13,5;7,5;10;13;22;29;49;24;26;9
"1918815";"95";"CRS3035RES200mN2903200E3756000";"CRS3035RES1000mN2903000E3756000";"CRS3035RES1000mN2903000E3756000";0;0;"95582";191;68;1;15;6;64;2;6362644,4;6803;2;66;40;6;15;7;0;0;4;1;9;20;21;25;39;37;24;11
"1918816";"95";"CRS3035RES200mN2903200E3756200";"CRS3035RES1000mN2903000E3756000";"CRS3035RES1000mN2903000E3756000";0;0;"955829555595219";113,5;40;1;8;5;38;3;3858447,4;3838;0;40;17;8;6;9;0;0;7;5;7;7,5;9;13;28;21;9;7
"1919665";"95";"CRS3035RES200mN2903400E3754200";"CRS3035RES1000mN2903000E3754000";"CRS3035RES1000mN2903000E3754000";0;0;"95582";90,5;30;4;5;7;5;10;1736963,6;2118;27;3;1;0;24;5;0;23;7;4;11;15,5;4;16;19;6;8;0
"1919666";"95";"CRS3035RES200mN2903400E3754400";"CRS3035RES1000mN2903000E3754000";"CRS3035RES1000mN2903000E3754000";0;0;"95582";271,5;98;9;29;12;58;6;7545517,7;7387;41;57;37;7;15;39;0;0;23;8;23,5;29;16;74;53;19;17;8
"1919667";"95";"CRS3035RES200mN2903400E3754600";"CRS3035RES1000mN2903000E3754000";"CRS3035RES1000mN2903000E3754000";0;0;"95582";219,5;82;7;19;8;68;6;6606387;7634;13;69;36;19;12;14;1;0;9;5;11;22,5;24;30;45;28;33;12
"1919668";"95";"CRS3035RES200mN2903400E3754800";"CRS3035RES1000mN2903000E3754000";"CRS3035RES1000mN2903000E3754000";0;0;"95582";180;60;3;12;8;57;3;5745855,5;6236;2;58;34;15;4;7;0;0;3;7;18;24;15;24;39;24;17;9
"1919669";"95";"CRS3035RES200mN2903400E3755000";"CRS3035RES1000mN2903000E3755000";"CRS3035RES200mN2903400E3755000";0;0;"95582";147,5;63;9;22;7;48;7;4657585,4;5374;11;52;35;12;11;5;0;0;5;2;10,5;11;14;18;32;21;20;14
"1919670";"95";"CRS3035RES200mN2903400E3755200";"CRS3035RES1000mN2903000E3755000";"CRS3035RES200mN2903400E3755200";0;0;"95582";197;67;4;8;8;65;5;6590435,2;6509;5;62;31;18;7;11;0;0;7;4;15,5;26,5;12;19;49;39;14;10
"1919671";"95";"CRS3035RES200mN2903400E3755400";"CRS3035RES1000mN2903000E3755000";"CRS3035RES200mN2903400E3755400";0;0;"9558295219";201,5;74;2;16;10;68;6;6305047,2;6600;0;74;19;37;13;5;0;0;0;2;9;26;20,5;18;55;29;28;14
"1920545";"95";"CRS3035RES200mN2903600E3753800";"CRS3035RES1000mN2903000E3753000";"CRS3035RES1000mN2903000E3753000";0;0;"95582";133;51;3;8;3;48;4;3705958,6;4825;0;51;0;0;51;0;0;0;7;1;9;9;10;18;25;26;23;5
"1920546";"95";"CRS3035RES200mN2903600E3754000";"CRS3035RES1000mN2903000E3754000";"CRS3035RES1000mN2903000E3754000";1;0;"95582";49;16,6;2,9;3,6;3,6;15,1;1,4;1235844,3;1655,2;0,7;15,9;6,5;3,6;2,9;3,6;0;0;2,9;1,4;2,9;6,5;4,3;7,9;10,8;2,9;4,3;5,1
"1920547";"95";"CRS3035RES200mN2903600E3754200";"CRS3035RES1000mN2903000E3754000";"CRS3035RES1000mN2903000E3754000";0;0;"95582";133;46;7;12;8;9;12;2519954,7;2996;36;10;1;39;5;1;0;36;8,5;2;13;15;10,5;21;27;14;13;1
"1920548";"95";"CRS3035RES200mN2903600E3754400";"CRS3035RES1000mN2903000E3754000";"CRS3035RES1000mN2903000E3754000";0;0;"95582";710,5;255;49;70;32;141;45;13632596,5;17319;201;54;5;237;8;5;0;78;34;22;79;81;44,5;127;147;81;60;34
"1920549";"95";"CRS3035RES200mN2903600E3754600";"CRS3035RES1000mN2903000E3754000";"CRS3035RES1000mN2903000E3754000";0;0;"95582";382;167;31;62;10;57;17;8088797,2;9852;109;58;42;18;103;4;0;99;21,5;9;19;31,5;26;69;80;55;48;22
"1920550";"95";"CRS3035RES200mN2903600E3754800";"CRS3035RES1000mN2903000E3754000";"CRS3035RES1000mN2903000E3754000";0;0;"9558295219";242;86;3;17;12;81;6;7430769,5;7617;2;84;61;14;6;5;0;0;7,5;12;21;31,5;17;24;53;35;33;8
"1920551";"95";"CRS3035RES200mN2903600E3755000";"CRS3035RES1000mN2903000E3755000";"CRS3035RES200mN2903600E3755000";0;0;"9558295219";163;60;0;12;5;51;0;5549472,1;5213;3;57;38;15;3;4;0;0;4;4;4;13;19;21;39;34;15;9
"1920552";"95";"CRS3035RES200mN2903600E3755200";"CRS3035RES1000mN2903000E3755000";"CRS3035RES200mN2903600E3755200";0;0;"9558295219";165;58;2;12;6;54;3;5847008;6049;0;58;20;22;6;10;0;0;5;4;11,5;16,5;13;28;29;27;18;13
"1921387";"95";"CRS3035RES200mN2903800E3753800";"CRS3035RES1000mN2903000E3753000";"CRS3035RES1000mN2903000E3753000";0;0;"95582";526;281;155;169;20;13;27;7806003,5;5882;265;16;6;161;4;110;0;266;28;16;38,5;33,5;12;109;138;60;60;9
"1921388";"95";"CRS3035RES200mN2903800E3754000";"CRS3035RES1000mN2903000E3754000";"CRS3035RES1000mN2903000E3754000";1;0;"95582";19;6,4;1,1;1,4;1,4;5,9;0,6;479204,9;641,8;0,3;6,1;2,5;1,4;1,1;1,4;0;0;1,1;0,6;1,1;2,5;1,7;3,1;4,2;1,1;1,7;1,9
