"";"dpt";"idcar_200m";"idcar_1km";"idcar_nat";"i_est_200";"i_est_1km";"lcog_geo";"ind";"men";"men_pauv";"men_1ind";"men_5ind";"men_prop";"men_fmp";"ind_snv";"men_surf";"men_coll";"men_mais";"log_av45";"log_45_70";"log_70_90";"log_ap90";"log_inc";"log_soc";"ind_0_3";"ind_4_5";"ind_6_10";"ind_11_17";"ind_18_24";"ind_25_39";"ind_40_54";"ind_55_64";"ind_65_79";"ind_80p"
"1735771";"91";"CRS3035RES200mN2860200E3750000";"CRS3035RES1000mN2860000E3750000";"CRS3035RES1000mN2860000E3750000";0;0;"9102191457";63;26;1;6;2;24;3;1692995,7;2489;2;24;9;5;6;6;0;0;3;0;2;6;7;6;12;11;10;6
"1735772";"91";"CRS3035RES200mN2860200E3750200";"CRS3035RES1000mN2860000E3750000";"CRS3035RES1000mN2860000E3750000";0;0;"9102191457";149,5;48;5;9;8;25;2;3968906,5;4581;18;30;1;5;16;26;0;18;9;4;16;21,5;9;25;37;12;14;2
"1736556";"91";"CRS3035RES200mN2860400E3749200";"CRS3035RES1000mN2860000E3749000";"CRS3035RES1000mN2860000E3749000";0;0;"9102191207";72;24;2;5;3;24;0;1686506,5;2263;0;24;1;9;9;5;0;0;6;4;7,5;6,5;2;10;14;7;14;1
"1736557";"91";"CRS3035RES200mN2860400E3749400";"CRS3035RES1000mN2860000E3749000";"CRS3035RES1000mN2860000E3749000";0;0;"91021";81;35;3;13;2;27;2;2443173,9;3492;7;28;9;13;9;4;0;0;2;1;4,5;7;10,5;9;16;16;6;9
"1736558";"91";"CRS3035RES200mN2860400E3749600";"CRS3035RES1000mN2860000E3749000";"CRS3035RES1000mN2860000E3749000";0;0;"91021";137,5;62;3;22;2;49;8;4221002,1;5861;20;42;43;4;6;9;0;0;2;3;4;17,5;15;20;38;9;14;15
"1736559";"91";"CRS3035RES200mN2860400E3749800";"CRS3035RES1000mN2860000E3749000";"CRS3035RES1000mN2860000E3749000";0;0;"91021";304,5;163;17;85;7;45;15;7619508,2;9267;147;16;40;1;3;119;0;20;19,5;3;17;19;21;106;51;20;28;20
"1736560";"91";"CRS3035RES200mN2860400E3750000";"CRS3035RES1000mN2860000E3750000";"CRS3035RES1000mN2860000E3750000";0;0;"91021";423;241;25;135;11;90;27;10434512,4;14301;231;10;49;6;32;153;1;0;22,5;4;20,5;26;29;121;80;32;56;32
"1736561";"91";"CRS3035RES200mN2860400E3750200";"CRS3035RES1000mN2860000E3750000";"CRS3035RES1000mN2860000E3750000";0;0;"9102191457";560,5;271;54;121;14;65;42;11602539,6;15369;261;10;85;34;93;55;4;57;43;15;37;32,5;42;181;104;45;35;24
"1736562";"91";"CRS3035RES200mN2860400E3750400";"CRS3035RES1000mN2860000E3750000";"CRS3035RES1000mN2860000E3750000";0;0;"9102191457";327,5;190;13;101;3;108;13;8695073,7;11703;156;34;13;6;4;167;0;0;18;5,5;9;15;21;69;54;27;59;50
"1737363";"91";"CRS3035RES200mN2860600E3749200";"CRS3035RES1000mN2860000E3749000";"CRS3035RES1000mN2860000E3749000";0;0;"91021";134,5;57;4;23;6;48;8;3081911,1;3803;36;21;5;47;3;2;0;0;5;0;9,5;9;14;28;23;17;16;13
"1737364";"91";"CRS3035RES200mN2860600E3749400";"CRS3035RES1000mN2860000E3749000";"CRS3035RES1000mN2860000E3749000";0;0;"91021";209;119;8;66;1;76;11;5581275,5;8643;103;16;8;11;45;55;0;0;10,5;5,5;6,5;8,5;20;44;41;28;33;12
"1737365";"91";"CRS3035RES200mN2860600E3749600";"CRS3035RES1000mN2860000E3749000";"CRS3035RES1000mN2860000E3749000";0;0;"91021";184;97;7;47;0;59;7;5352384,2;7198;71;26;23;5;56;13;0;0;7;3;11,5;7,5;9;38;37;31;28;12
"1737366";"91";"CRS3035RES200mN2860600E3749800";"CRS3035RES1000mN2860000E3749000";"CRS3035RES1000mN2860000E3749000";0;0;"91021";332;143;32;55;19;34;31;6678905,5;9740;132;11;8;0;72;62;1;69;20,5;11;27;35,5;36;77;53;28;32;12
"1737367";"91";"CRS3035RES200mN2860600E3750000";"CRS3035RES1000mN2860000E3750000";"CRS3035RES1000mN2860000E3750000";0;0;"91021";295,5;168;30;95;5;54;21;6630297,5;9758;156;12;79;4;12;70;3;11;13;5;16;22,5;31;87;58;20;33;10
"1737368";"91";"CRS3035RES200mN2860600E3750200";"CRS3035RES1000mN2860000E3750000";"CRS3035RES1000mN2860000E3750000";0;0;"91021";272;158;10;89;3;43;18;7094074,6;8343;150;8;95;1;10;51;1;0;13,5;9;8;14,5;29;98;42;22;27;9
"1737369";"91";"CRS3035RES200mN2860600E3750400";"CRS3035RES1000mN2860000E3750000";"CRS3035RES1000mN2860000E3750000";0;0;"9102191552";224,5;77;11;25;15;17;12;4821913,9;6119;59;18;18;1;0;58;0;50;20;5,5;14;31;20,5;48,5;43;20;14;8
"1737370";"91";"CRS3035RES200mN2860600E3750600";"CRS3035RES1000mN2860000E3750000";"CRS3035RES1000mN2860000E3750000";0;0;"9102191457";159;81;13;44;6;44;5;4163643,5;4960;52;29;18;4;2;57;0;0;7;5;7;6;15;42;43;10;23;1
"1738190";"91";"CRS3035RES200mN2860800E3749200";"CRS3035RES1000mN2860000E3749000";"CRS3035RES1000mN2860000E3749000";1;0;"9102191461";17;5,3;0,4;0,8;1,2;4,9;1,2;450446,9;521,3;0;5,3;1,6;0,8;1,2;1,7;0;0;1,2;0,4;0,8;2,9;1,6;2,4;4,1;1,6;0;2
"1738191";"91";"CRS3035RES200mN2860800E3749400";"CRS3035RES1000mN2860000E3749000";"CRS3035RES1000mN2860000E3749000";0;0;"9102191461";474;240;8;81;3;191;34;13199181,1;19390;237;3;1;1;237;1;0;0;16;12;19,5;21,5;31;68;78;61;111;55
"1738192";"91";"CRS3035RES200mN2860800E3749600";"CRS3035RES1000mN2860000E3749000";"CRS3035RES1000mN2860000E3749000";0;0;"91021";70,5;33;4;14;2;12;4;1660551,8;1983;19;14;21;3;4;5;0;0;0;0;7;5,5;5;16;14;13;7;3
"1738193";"91";"CRS3035RES200mN2860800E3749800";"CRS3035RES1000mN2860000E3749000";"CRS3035RES1000mN2860000E3749000";0;0;"91021";244;140;15;74;3;59;16;6298140;7794;111;29;96;31;5;7;1;0;9,5;6,5;8,5;9;20,5;81;41;26;31;11
"1738194";"91";"CRS3035RES200mN2860800E3750000";"CRS3035RES1000mN2860000E3750000";"CRS3035RES1000mN2860000E3750000";0;0;"91021";408;251;37;144;4;76;44;9305518,2;12360;235;16;142;5;27;76;1;2;23;2;10;19;53;125;77;51;31;17
"1738195";"91";"CRS3035RES200mN2860800E3750200";"CRS3035RES1000mN2860000E3750000";"CRS3035RES1000mN2860000E3750000";0;0;"9102191552";56;31;2;18;2;16;3;1877346,8;3018;17;14;10;1;9;11;0;0;0;0;4;7;3;10;15;2;8;7
"1738966";"91";"CRS3035RES200mN2861000E3749400";"CRS3035RES1000mN2861000E3749000";"CRS3035RES1000mN2861000E3749000";0;0;"9102191461";97,5;25;2;1;8;21;1;2370307,6;2100;5;20;12;2;4;6;1;0;4;3;5;10,5;11;17;28;9;8;2
"1738967";"91";"CRS3035RES200mN2861000E3749600";"CRS3035RES1000mN2861000E3749000";"CRS3035RES1000mN2861000E3749000";0;0;"91021";100;59;1;36;3;37;3;2644635,1;3959;37;22;1;4;40;14;0;0;1;1;3;6;8;18;18;10;26;9
"1738968";"91";"CRS3035RES200mN2861000E3749800";"CRS3035RES1000mN2861000E3749000";"CRS3035RES1000mN2861000E3749000";0;0;"91021";428,5;230;15;122;5;87;30;10255975,3;13713;206;24;8;39;49;134;0;40;20,5;10,5;27;26,5;35;129;87;37;36;20
"1738969";"91";"CRS3035RES200mN2861000E3750000";"CRS3035RES1000mN2861000E3750000";"CRS3035RES1000mN2861000E3750000";0;0;"91021";381,5;232;38;143;6;56;31;8287550,5;11058;212;20;134;2;75;21;0;0;19,5;5;21,5;17,5;34;122;72;37;39;14
"1738970";"91";"CRS3035RES200mN2861000E3750200";"CRS3035RES1000mN2861000E3750000";"CRS3035RES1000mN2861000E3750000";0;0;"9102191552";168;77;15;26;4;44;15;3822794,7;4888;46;31;48;9;6;14;0;0;6;4,5;9;14,5;14;42;32;14;23;9
"1739738";"91";"CRS3035RES200mN2861200E3749400";"CRS3035RES1000mN2861000E3749000";"CRS3035RES1000mN2861000E3749000";1;0;"9102191461";12;4,5;0,3;1,1;0,3;3,3;0,4;352945;469,5;0,4;4,1;0,3;1,3;1,4;1,5;0;0;0,1;0,4;1,4;0,6;1,3;1,9;2,5;1,9;1,2;0,7
"1739739";"91";"CRS3035RES200mN2861200E3749800";"CRS3035RES1000mN2861000E3749000";"CRS3035RES1000mN2861000E3749000";0;0;"91021";525;204;53;68;22;16;50;9561939,8;15180;186;18;1;2;198;3;0;183;34;19;50,5;61;36,5;93;101;61;49;19
"1739740";"91";"CRS3035RES200mN2861200E3750000";"CRS3035RES1000mN2861000E3750000";"CRS3035RES1000mN2861000E3750000";0;0;"91021";150;51;1;6;5;38;10;4453494,5;4598;0;51;1;1;26;23;0;6;7;3,5;9;19,5;14;29;38;11;14;5
"1739741";"91";"CRS3035RES200mN2861200E3750200";"CRS3035RES1000mN2861000E3750000";"CRS3035RES1000mN2861000E3750000";0;0;"9102191552";155,5;51;1;6;10;50;4;5434103,2;5788;0;51;1;8;13;29;0;0;6;3;13;18,5;13;27;34;24;11;6
"1740556";"91";"CRS3035RES200mN2861400E3749800";"CRS3035RES1000mN2861000E3749000";"CRS3035RES1000mN2861000E3749000";1;0;"91021";2,5;0,9;0,1;0,2;0,1;0,7;0,1;73530,2;97,8;0,1;0,8;0;0,3;0,3;0,3;0;0;0;0,1;0,3;0,1;0,3;0,4;0,5;0,4;0,3;0,1
"1740557";"91";"CRS3035RES200mN2861400E3750000";"CRS3035RES1000mN2861000E3750000";"CRS3035RES1000mN2861000E3750000";0;0;"9102191552";47,5;25;3;12;0;13;6;1436328,4;1993;13;12;8;3;3;11;0;2;3;2;0;5;6,5;11;9;6;5;0
"1741374";"91";"CRS3035RES200mN2861600E3749600";"CRS3035RES1000mN2861000E3749000";"CRS3035RES1000mN2861000E3749000";1;0;"91021";2;0,8;0;0,2;0;0,5;0,1;58824,2;78,2;0,1;0,7;0,1;0,2;0,2;0,3;0;0;0;0,1;0,3;0,1;0,2;0,3;0,4;0,3;0,2;0,1
"1741375";"91";"CRS3035RES200mN2861600E3749800";"CRS3035RES1000mN2861000E3749000";"CRS3035RES1000mN2861000E3749000";0;0;"91021";51,5;14;1;1;5;13;2;1348509,4;1290;0;14;3;4;4;3;0;0;0;0,5;7;9;5;9;13;4;3;1
"1742163";"91";"CRS3035RES200mN2861800E3749600";"CRS3035RES1000mN2861000E3749000";"CRS3035RES1000mN2861000E3749000";1;0;"9102191461";22,5;8,4;0,5;2;0,5;6,1;0,8;661771,8;880,3;0,7;7,7;0,5;2,5;2,6;2,8;0;0;0,2;0,8;2,6;1,1;2,4;3,6;4,6;3,6;2,3;1,3
"1742164";"91";"CRS3035RES200mN2861800E3749800";"CRS3035RES1000mN2861000E3749000";"CRS3035RES1000mN2861000E3749000";0;0;"91021";47;13;1;2;2;11;1;1269539,8;1172;0;13;2;6;3;2;0;0;1;0;2;9;7;5;14;7;2;0
"1742990";"91";"CRS3035RES200mN2862000E3749600";"CRS3035RES1000mN2862000E3749000";"CRS3035RES2000mN2862000E3748000";0;0;"9102191461";29;12;0;2;1;11;2;955054,7;1286;0;12;0;1;5;6;0;0;0;1;2;2;5;6;6;2;5;0
"1742991";"91";"CRS3035RES200mN2862000E3749800";"CRS3035RES1000mN2862000E3749000";"CRS3035RES2000mN2862000E3748000";1;0;"9102191552";8;2,8;0;0,6;0,2;2,1;0,1;245810,9;278,7;0,1;2,7;0,4;0,8;1;0,5;0,1;0;0,2;0,2;1;0,8;0,7;1;2;1,1;0,6;0,4
"1778307";"91";"CRS3035RES200mN2870800E3746200";"CRS3035RES1000mN2870000E3746000";"CRS3035RES2000mN2870000E3746000";0;0;"9147191692";234;70;0;8;13;63;4;7281335,7;6886;2;68;2;18;37;13;0;0;11,5;4;20,5;20;26;31;64;24;24;9
"1779077";"91";"CRS3035RES200mN2871000E3746000";"CRS3035RES1000mN2871000E3746000";"CRS3035RES2000mN2870000E3746000";0;0;"9147191692";181,5;61;4;10;8;58;2;5436783;5735;0;61;3;29;17;12;0;0;9;1;8,5;16;20;25;32;30;33;7
"1779078";"91";"CRS3035RES200mN2871000E3746200";"CRS3035RES1000mN2871000E3746000";"CRS3035RES2000mN2870000E3746000";0;0;"91471";186,5;73;6;17;6;67;4;5644071,6;7456;2;71;5;38;20;10;0;0;3;6;10;18,5;11;26;40;30;28;14
"1779079";"91";"CRS3035RES200mN2871000E3746400";"CRS3035RES1000mN2871000E3746000";"CRS3035RES2000mN2870000E3746000";0;0;"9147191692";282,5;107;2;22;12;96;6;8666039,4;9872;4;103;2;22;75;8;0;0;10;9;13;22,5;26;41;44;29;65;23
"1779841";"91";"CRS3035RES200mN2871200E3740800";"CRS3035RES1000mN2871000E3740000";"CRS3035RES1000mN2871000E3740000";0;0;"9127291274";73;27;0;4;2;25;2;2972973,8;3917;0;27;0;0;27;0;0;0;2;0;3;9;10;0;21;10;13;5
"1779842";"91";"CRS3035RES200mN2871200E3741000";"CRS3035RES1000mN2871000E3741000";"CRS3035RES1000mN2871000E3741000";0;0;"9127291274";57;21;0;1;2;21;2;2278728,7;2688;0;21;0;0;21;0;0;0;0;0;2;10;5;1;11;9;16;3
"1779857";"91";"CRS3035RES200mN2871200E3746000";"CRS3035RES1000mN2871000E3746000";"CRS3035RES2000mN2870000E3746000";0;0;"9147191692";192,5;71;2;11;9;66;8;6369557,3;7688;2;69;9;25;21;16;0;0;5;5;10;15;19,5;31;41;20;32;14
"1779858";"91";"CRS3035RES200mN2871200E3746200";"CRS3035RES1000mN2871000E3746000";"CRS3035RES2000mN2870000E3746000";0;0;"91471";198,5;78;5;22;6;66;4;5855627,6;7150;6;72;8;35;19;14;2;0;10;4;10,5;11;19;31;34;31;29;19
"1779859";"91";"CRS3035RES200mN2871200E3746400";"CRS3035RES1000mN2871000E3746000";"CRS3035RES2000mN2870000E3746000";0;0;"9147191692";197,5;66;2;11;12;62;3;6912476,3;7014;0;66;14;22;23;7;0;0;11;4;14;17,5;17;27;42;17;28;19
"1780611";"91";"CRS3035RES200mN2871400E3740400";"CRS3035RES1000mN2871000E3740000";"CRS3035RES1000mN2871000E3740000";0;0;"9127291274";96,5;37;2;7;2;35;1;3703964,4;5695;0;37;0;0;37;0;0;0;1;4;2;7,5;12;7;19;15;19;10
"1780612";"91";"CRS3035RES200mN2871400E3740600";"CRS3035RES1000mN2871000E3740000";"CRS3035RES1000mN2871000E3740000";0;0;"91272";131;46;0;8;7;45;3;5138203;5832;0;46;0;0;46;0;0;0;4;4;8,5;12,5;13;17;31;15;20;6
"1780613";"91";"CRS3035RES200mN2871400E3740800";"CRS3035RES1000mN2871000E3740000";"CRS3035RES1000mN2871000E3740000";0;0;"91272";87,5;27;0;2;1;27;0;3497768,2;3842;0;27;0;0;27;0;0;0;6;3;10;13,5;3;13;27;5;6;1
"1780614";"91";"CRS3035RES200mN2871400E3741000";"CRS3035RES1000mN2871000E3741000";"CRS3035RES1000mN2871000E3741000";1;0;"91272";17;6,8;0;1,5;0,4;6,2;0,6;639059;901,6;0,4;6,4;0,6;0,9;4;1,3;0;0;0,4;0,6;1,9;0,4;0,9;3,6;3;2,1;3;1,1
"1780615";"91";"CRS3035RES200mN2871400E3741200";"CRS3035RES1000mN2871000E3741000";"CRS3035RES1000mN2871000E3741000";0;0;"9127291274";95;37;1;7;4;33;1;3389249,4;5019;4;33;4;0;33;0;0;4;4;2;4;6;8;12;10;12;28;9
"1780634";"91";"CRS3035RES200mN2871400E3746200";"CRS3035RES1000mN2871000E3746000";"CRS3035RES2000mN2870000E3746000";0;0;"91471";198;69;4;13;13;58;3;5847753,7;6942;4;65;7;26;25;11;0;0;9;4;10;20;23;34;36;32;24;6
"1780635";"91";"CRS3035RES200mN2871400E3746400";"CRS3035RES1000mN2871000E3746000";"CRS3035RES2000mN2870000E3746000";0;0;"91471";184;72;3;23;4;61;5;6428570,8;6893;11;61;12;34;11;15;0;0;5;3;13;25;8;31;47;20;17;15
"1780636";"91";"CRS3035RES200mN2871400E3746600";"CRS3035RES1000mN2871000E3746000";"CRS3035RES2000mN2870000E3746000";0;0;"9147191692";126,5;40;2;6;6;37;2;3803915,6;4200;0;40;4;21;7;8;0;0;8;3;5;14;14,5;20;22;18;11;11
"1781429";"91";"CRS3035RES200mN2871600E3740600";"CRS3035RES1000mN2871000E3740000";"CRS3035RES1000mN2871000E3740000";0;0;"91272";98,5;34;0;3;4;34;1;4196446,1;5179;0;34;0;0;34;0;0;0;2;1;2;13;10;10,5;18;23;10;9
"1781430";"91";"CRS3035RES200mN2871600E3740800";"CRS3035RES1000mN2871000E3740000";"CRS3035RES1000mN2871000E3740000";1;0;"91272";28;9,9;0,6;1,8;1,2;6,4;1,2;967193,3;1367,3;0;9,9;1,7;0,6;5,3;2,3;0;0;1,2;0,6;1,8;2,3;4,7;2,9;6,4;3,5;2,3;2,3
"1781431";"91";"CRS3035RES200mN2871600E3741000";"CRS3035RES1000mN2871000E3741000";"CRS3035RES1000mN2871000E3741000";0;0;"91272";63;22;1;2;2;21;0;2722874,4;3293;0;22;0;0;22;0;0;0;4;3;10;2;2;6;14;3;14;5
"1781432";"91";"CRS3035RES200mN2871600E3741200";"CRS3035RES1000mN2871000E3741000";"CRS3035RES1000mN2871000E3741000";0;0;"91272";113;37;0;4;5;36;3;4729830,8;5641;0;37;0;0;37;0;0;0;1;3;6,5;17;5,5;13;24;21;15;7
"1781433";"91";"CRS3035RES200mN2871600E3741400";"CRS3035RES1000mN2871000E3741000";"CRS3035RES1000mN2871000E3741000";0;0;"9127291274";130,5;47;2;10;6;45;2;5039603,3;6281;0;47;0;0;47;0;0;0;4;0;6,5;10;20;8;34;18;23;7
"1781434";"91";"CRS3035RES200mN2871600E3741600";"CRS3035RES1000mN2871000E3741000";"CRS3035RES1000mN2871000E3741000";0;0;"9127291274";147;50;1;7;6;48;4;5318781,2;6785;0;50;0;0;50;0;0;0;7;5;9;12;20;11;37;26;11;9
"1781449";"91";"CRS3035RES200mN2871600E3746400";"CRS3035RES1000mN2871000E3746000";"CRS3035RES2000mN2870000E3746000";0;0;"91471";243,5;109;6;37;6;77;6;7765417;9522;51;58;20;51;19;16;3;0;6;3;7;21;21,5;49;43;34;41;18
"1781450";"91";"CRS3035RES200mN2871600E3746600";"CRS3035RES1000mN2871000E3746000";"CRS3035RES2000mN2870000E3746000";0;0;"91471";235,5;96;13;34;11;44;17;6028918,9;7590;52;44;8;26;14;48;0;41;11;9;11;19,5;31;42;49;28;27;8
"1782251";"91";"CRS3035RES200mN2871800E3740600";"CRS3035RES1000mN2871000E3740000";"CRS3035RES1000mN2871000E3740000";0;0;"91272";107,5;40;0;7;3;37;5;4148838,9;5615;0;40;1;0;39;0;0;0;2;2;3;15,5;6;13;21;15;20;10
"1782252";"91";"CRS3035RES200mN2871800E3740800";"CRS3035RES1000mN2871000E3740000";"CRS3035RES1000mN2871000E3740000";0;0;"91272";74;22;0;3;4;22;0;2924956,7;3850;0;22;0;0;22;0;0;0;0;1;10;11;5;3;18;8;10;8
"1782253";"91";"CRS3035RES200mN2871800E3741000";"CRS3035RES1000mN2871000E3741000";"CRS3035RES1000mN2871000E3741000";0;0;"91272";69;26;0;5;3;24;2;2806042,9;3566;0;26;0;0;26;0;0;0;1;1;7;6;7;3;17;8;17;2
"1782254";"91";"CRS3035RES200mN2871800E3741200";"CRS3035RES1000mN2871000E3741000";"CRS3035RES1000mN2871000E3741000";0;0;"91272";119;42;2;6;7;42;1;4539097,3;6042;0;42;0;0;42;0;0;0;3;2;7;10;16;8;24;14;27;8
"1782255";"91";"CRS3035RES200mN2871800E3741400";"CRS3035RES1000mN2871000E3741000";"CRS3035RES1000mN2871000E3741000";0;0;"91272";116,5;39;1;4;5;38;2;4353062,5;5062;0;39;0;1;38;0;0;0;3;2;12,5;16;10;13;31;8;15;6
"1782256";"91";"CRS3035RES200mN2871800E3741600";"CRS3035RES1000mN2871000E3741000";"CRS3035RES1000mN2871000E3741000";0;0;"9127291275";91;35;0;7;2;32;3;3535489,4;4723;0;35;0;0;35;0;0;0;2;1;8;12;5;9;17;11;20;6
"1782271";"91";"CRS3035RES200mN2871800E3746200";"CRS3035RES1000mN2871000E3746000";"CRS3035RES2000mN2870000E3746000";0;0;"9147191692";154,5;58;3;15;7;43;5;5152909;5614;8;50;9;23;22;4;0;0;4;9;13;13;13,5;28;25;25;16;7
"1782272";"91";"CRS3035RES200mN2871800E3746400";"CRS3035RES1000mN2871000E3746000";"CRS3035RES2000mN2870000E3746000";0;0;"91471";178;64;5;14;8;53;7;5629329,3;6582;13;51;16;19;15;14;0;0;1;3;11,5;17,5;24;21;47;26;17;10
"1782273";"91";"CRS3035RES200mN2871800E3746600";"CRS3035RES1000mN2871000E3746000";"CRS3035RES2000mN2870000E3746000";0;0;"91471";94;38;2;9;3;23;9;3005132,3;3549;13;25;1;18;12;6;1;0;3;1;6;12;13;11;17;15;9;7
"1782274";"91";"CRS3035RES200mN2871800E3746800";"CRS3035RES1000mN2871000E3746000";"CRS3035RES2000mN2870000E3746000";1;0;"9147191692";27;11,3;1,3;4,4;0,6;6,9;0;986608,4;918,6;5;6,3;0;2,5;5,7;3,1;0;0;0;0;0,6;1,9;4,4;5,7;5,7;3,1;2,5;3,1
"1783093";"91";"CRS3035RES200mN2872000E3740600";"CRS3035RES1000mN2872000E3740000";"CRS3035RES1000mN2872000E3740000";0;0;"91272";118;38;0;3;7;38;0;4813286,6;5495;0;38;0;0;37;1;0;0;3;7;9;11;9;17;20;16;17;9
"1783094";"91";"CRS3035RES200mN2872000E3740800";"CRS3035RES1000mN2872000E3740000";"CRS3035RES1000mN2872000E3740000";0;0;"91272";73;27;1;3;3;26;1;3090675,5;4653;0;27;0;0;27;0;0;0;2;0;5;7;6;4;15;10;20;4
"1783095";"91";"CRS3035RES200mN2872000E3741000";"CRS3035RES1000mN2872000E3741000";"CRS3035RES1000mN2872000E3741000";1;0;"91272";13;4,6;0;1;0,7;4,3;0;532930,5;750,1;0;4,6;0;0;4,6;0;0;0;0,2;0;1;2,4;1;0,7;2,6;2,2;2,4;0,5
"1783096";"91";"CRS3035RES200mN2872000E3741200";"CRS3035RES1000mN2872000E3741000";"CRS3035RES1000mN2872000E3741000";0;0;"91272";56,5;19;0;3;4;19;1;2413875,3;3213;0;19;0;0;19;0;0;0;0;0;1;6;12;4,5;15;5;9;4
"1783097";"91";"CRS3035RES200mN2872000E3741400";"CRS3035RES1000mN2872000E3741000";"CRS3035RES1000mN2872000E3741000";0;0;"91272";71;23;0;2;5;16;4;2527319,4;2848;1;22;0;0;22;0;1;0;2;3;8;9;6;7;19;9;7;1
"1783098";"91";"CRS3035RES200mN2872000E3741600";"CRS3035RES1000mN2872000E3741000";"CRS3035RES1000mN2872000E3741000";0;0;"91272";106,5;39;0;4;5;38;3;4438610,9;5315;0;39;0;0;39;0;0;0;0;1;10;9,5;10;10;20;16;21;9
