"";"dpt";"idcar_200m";"idcar_1km";"idcar_nat";"i_est_200";"i_est_1km";"lcog_geo";"ind";"men";"men_pauv";"men_1ind";"men_5ind";"men_prop";"men_fmp";"ind_snv";"men_surf";"men_coll";"men_mais";"log_av45";"log_45_70";"log_70_90";"log_ap90";"log_inc";"log_soc";"ind_0_3";"ind_4_5";"ind_6_10";"ind_11_17";"ind_18_24";"ind_25_39";"ind_40_54";"ind_55_64";"ind_65_79";"ind_80p"
"1830746";"78";"CRS3035RES200mN2883800E3742800";"CRS3035RES1000mN2883000E3742000";"CRS3035RES1000mN2883000E3742000";1;0;"78646";1;0,3;0;0;0,1;0;0,1;21332,3;23,8;0,3;0;0;0;0,3;0;0;0,3;0,1;0,1;0,1;0,1;0,1;0,2;0,2;0,1;0;0
"1830747";"78";"CRS3035RES200mN2883800E3744200";"CRS3035RES1000mN2883000E3744000";"CRS3035RES2000mN2882000E3744000";1;0;"7864678117";27;11;1,8;3,7;1,8;3,7;0,9;768298,6;641,6;6,4;4,6;9,2;1,8;0;0;0;0;1,8;0;0;5;0;10,1;4,6;0,9;2,8;1,8
"1830748";"78";"CRS3035RES200mN2883800E3744400";"CRS3035RES1000mN2883000E3744000";"CRS3035RES2000mN2882000E3744000";1;0;"7864678117";2,5;1;0,2;0,3;0,2;0,3;0,1;71138,8;59,4;0,6;0,4;0,8;0,2;0;0;0;0;0,2;0;0;0,5;0;0,9;0,4;0,1;0,2;0,2
"1830750";"78";"CRS3035RES200mN2883800E3745000";"CRS3035RES1000mN2883000E3745000";"CRS3035RES2000mN2882000E3744000";0;0;"7864678117";701,5;278;13;82;25;193;19;25044504,1;21080;213;65;33;161;28;56;0;0;44;15,5;37,5;62,5;68;153;144;80;61;35
"1830751";"78";"CRS3035RES200mN2883800E3745200";"CRS3035RES1000mN2883000E3745000";"CRS3035RES2000mN2882000E3744000";0;0;"78646";233,5;96;3;37;11;30;15;7015158,5;6940;79;17;10;4;1;81;0;33;11;9;21,5;30;16;58;58;10;13;6
"1830752";"78";"CRS3035RES200mN2883800E3745400";"CRS3035RES1000mN2883000E3745000";"CRS3035RES2000mN2882000E3744000";0;0;"78646";246;83;1;21;20;70;1;9333201,5;7948;6;77;50;23;5;5;0;0;5;7;18,5;32,5;20;28;52;40;26;17
"1830753";"78";"CRS3035RES200mN2883800E3745600";"CRS3035RES1000mN2883000E3745000";"CRS3035RES2000mN2882000E3744000";0;0;"78646";250;76;0;11;15;73;2;11320022,7;7866;5;71;51;13;6;6;0;0;6;2;24;45;25;17;69;22;29;11
"1830754";"78";"CRS3035RES200mN2883800E3745800";"CRS3035RES1000mN2883000E3745000";"CRS3035RES2000mN2882000E3744000";1;0;"78646";4;1,3;0,1;0,2;0,2;0,9;0,2;139932;116,9;0,6;0,7;0,7;0,1;0,3;0,2;0;0;0,2;0;0,2;0,6;0,6;0,4;0,8;0,7;0,3;0,1
"1831525";"78";"CRS3035RES200mN2884000E3743000";"CRS3035RES1000mN2884000E3743000";"CRS3035RES2000mN2884000E3742000";0;0;"78646";53;14;0;2;3;0;1;1513811,2;1134;0;14;0;14;0;0;0;0;6;1;9,5;5,5;4;12;13;2;0;0
"1831526";"78";"CRS3035RES200mN2884000E3743400";"CRS3035RES1000mN2884000E3743000";"CRS3035RES2000mN2884000E3742000";1;0;"78646";17;9,7;2,4;4,9;0;1,6;0,8;400016,8;728,6;8,1;1,6;8,9;0,8;0;0;0;0;0;0;0,8;0,8;0,8;4,9;3,2;2,4;4,1;0
"1831527";"78";"CRS3035RES200mN2884000E3743600";"CRS3035RES1000mN2884000E3743000";"CRS3035RES2000mN2884000E3742000";0;0;"78646";83;39;3;21;5;19;1;2942912,5;2246;35;4;22;2;1;14;0;0;6;2;10;6;4;27;18;2;8;0
"1831528";"78";"CRS3035RES200mN2884000E3743800";"CRS3035RES1000mN2884000E3743000";"CRS3035RES2000mN2884000E3742000";1;0;"78646";4;2,3;0,6;1,1;0;0,4;0,2;94121,6;171,4;1,9;0,4;2,1;0,2;0;0;0;0;0;0;0,2;0,2;0,2;1,1;0,8;0,6;0,9;0
"1831529";"78";"CRS3035RES200mN2884000E3744000";"CRS3035RES1000mN2884000E3744000";"CRS3035RES1000mN2884000E3744000";1;0;"78646";4;1,1;0;0,3;0,3;0,2;0,1;125301;120;0,5;0,6;0,5;0,2;0,1;0,3;0;0;0,1;0;0,4;0,6;0,6;0,6;1,1;0,4;0,2;0
"1831530";"78";"CRS3035RES200mN2884000E3744200";"CRS3035RES1000mN2884000E3744000";"CRS3035RES1000mN2884000E3744000";1;0;"78646";8;2,3;0;0,6;0,6;0,4;0,2;250602;240;1;1,3;1,1;0,4;0,2;0,6;0;0;0,2;0;0,8;1,1;1,3;1,1;2,3;0,8;0,4;0
"1831531";"78";"CRS3035RES200mN2884000E3744400";"CRS3035RES1000mN2884000E3744000";"CRS3035RES1000mN2884000E3744000";1;0;"7864678117";1;0,3;0;0,1;0,1;0;0;31325,2;30;0,1;0,2;0,1;0,1;0;0,1;0;0;0;0;0,1;0,1;0,2;0,1;0,3;0,1;0,1;0
"1831532";"78";"CRS3035RES200mN2884000E3744600";"CRS3035RES1000mN2884000E3744000";"CRS3035RES1000mN2884000E3744000";0;0;"7864678117";1150;461;28;175;57;189;34;36005401,8;31864;453;8;8;291;0;161;1;146;75;46;107,5;112,5;74;300;239;57;71;65
"1831533";"78";"CRS3035RES200mN2884000E3744800";"CRS3035RES1000mN2884000E3744000";"CRS3035RES1000mN2884000E3744000";0;0;"78646";314;124;3;39;14;42;17;10411842,8;9411;91;33;25;46;30;23;0;63;16;7;20;30,5;35,5;67;66;29;30;13
"1831534";"78";"CRS3035RES200mN2884000E3745000";"CRS3035RES1000mN2884000E3745000";"CRS3035RES1000mN2884000E3745000";0;0;"78646";280;90;4;21;20;76;3;11866933,8;10042;15;75;62;12;9;7;0;3;10;8;25;32;38;27;64;37;24;15
"1831535";"78";"CRS3035RES200mN2884000E3745200";"CRS3035RES1000mN2884000E3745000";"CRS3035RES1000mN2884000E3745000";0;0;"78646";209;71;1;15;13;57;5;8344787,6;6604;12;59;53;9;3;6;0;0;6;2;19;27;21;31;40;26;24;13
"1831536";"78";"CRS3035RES200mN2884000E3745400";"CRS3035RES1000mN2884000E3745000";"CRS3035RES1000mN2884000E3745000";0;0;"78646";250;90;5;27;17;65;5;9847074,4;7801;29;61;67;12;3;8;0;0;5;3,5;25;26,5;28;32;57;31;33;9
"1831537";"78";"CRS3035RES200mN2884000E3745600";"CRS3035RES1000mN2884000E3745000";"CRS3035RES1000mN2884000E3745000";0;0;"78646";358;140;5;46;16;66;12;12657361,9;10478;81;59;81;14;3;42;0;22;14,5;7;27,5;34;39;78;66;45;38;9
"1831538";"78";"CRS3035RES200mN2884000E3745800";"CRS3035RES1000mN2884000E3745000";"CRS3035RES1000mN2884000E3745000";0;0;"78646";237,5;88;1;20;13;67;6;9952264,8;7532;28;60;45;27;5;11;0;0;11;7;14;22;22,5;35;49;41;17;19
"1831539";"78";"CRS3035RES200mN2884000E3746000";"CRS3035RES1000mN2884000E3746000";"CRS3035RES1000mN2884000E3746000";0;0;"78646";182;60;2;14;10;54;3;7721627,5;5601;18;42;31;22;4;3;0;0;6,5;1,5;8;25;29;22;45;18;19;8
"1831540";"78";"CRS3035RES200mN2884000E3746200";"CRS3035RES1000mN2884000E3746000";"CRS3035RES1000mN2884000E3746000";1;0;"7864678686";7;2;0,1;0,1;0,3;1,8;0;297466,1;210,4;0,2;1,8;1,6;0,1;0;0,3;0;0;0,3;0;0,6;0,8;0,8;1,1;1,4;0,9;0,9;0,1
"1832336";"78";"CRS3035RES200mN2884200E3741400";"CRS3035RES1000mN2884000E3741000";"CRS3035RES2000mN2884000E3740000";1;1;"78646";2;0,8;0,1;0,2;0,1;0;0,1;50798,6;55;0,4;0,4;0,7;0,1;0;0;0;0;0,2;0,1;0,2;0,1;0,1;0,5;0,2;0,5;0;0,1
"1832337";"78";"CRS3035RES200mN2884200E3743000";"CRS3035RES1000mN2884000E3743000";"CRS3035RES2000mN2884000E3742000";0;0;"78646";118,5;54;10;31;7;19;2;3569853,6;3563;52;2;24;0;0;30;0;20;3;1;4;10,5;22;17;29;17;10;5
"1832338";"78";"CRS3035RES200mN2884200E3743200";"CRS3035RES1000mN2884000E3743000";"CRS3035RES2000mN2884000E3742000";0;0;"78646";389,5;167;8;70;20;65;17;13878335,3;12227;155;12;38;52;25;52;0;10;20,5;11;30;50;31;75;84;31;35;21
"1832339";"78";"CRS3035RES200mN2884200E3743400";"CRS3035RES1000mN2884000E3743000";"CRS3035RES2000mN2884000E3742000";0;0;"78646";354;145;6;54;15;89;11;13804574,6;10834;129;16;90;43;1;10;1;1;18;13;15;33,5;37,5;77;79;29;37;14
"1832340";"78";"CRS3035RES200mN2884200E3743600";"CRS3035RES1000mN2884000E3743000";"CRS3035RES2000mN2884000E3742000";0;0;"78646";359;131;8;44;23;85;7;15249350,1;12944;107;24;96;12;1;22;0;0;10;10;35;41;47;51;86;27;40;12
"1832341";"78";"CRS3035RES200mN2884200E3743800";"CRS3035RES1000mN2884000E3743000";"CRS3035RES2000mN2884000E3742000";0;0;"78646";339;157;13;62;9;89;17;11724654;9272;152;5;39;0;0;117;1;0;28,5;11;18,5;17;28;112;62;28;28;6
"1832342";"78";"CRS3035RES200mN2884200E3744200";"CRS3035RES1000mN2884000E3744000";"CRS3035RES1000mN2884000E3744000";1;0;"78646";4;1,1;0;0,3;0,3;0,2;0,1;125301;120;0,5;0,6;0,5;0,2;0,1;0,3;0;0;0,1;0;0,4;0,6;0,6;0,6;1,1;0,4;0,2;0
"1832343";"78";"CRS3035RES200mN2884200E3744400";"CRS3035RES1000mN2884000E3744000";"CRS3035RES1000mN2884000E3744000";0;0;"78646";740;338;50;133;22;17;71;15424710,6;17619;338;0;205;106;0;27;0;309;64;18;61,5;61;50;223,5;155;51;41;15
"1832344";"78";"CRS3035RES200mN2884200E3744600";"CRS3035RES1000mN2884000E3744000";"CRS3035RES1000mN2884000E3744000";0;0;"78646";505;195;18;56;18;1;40;11848913;12663;195;0;1;31;0;163;0;0;46;27,5;38;52,5;29;148;99;45;12;6
"1832345";"78";"CRS3035RES200mN2884200E3744800";"CRS3035RES1000mN2884000E3744000";"CRS3035RES1000mN2884000E3744000";0;0;"78646";107;40;2;12;8;18;3;3616291,5;3505;23;17;17;5;1;17;0;17;0;2;10;11;13;10;26;18;15;2
"1832346";"78";"CRS3035RES200mN2884200E3745000";"CRS3035RES1000mN2884000E3745000";"CRS3035RES1000mN2884000E3745000";0;0;"78646";111;41;3;12;7;28;5;3945692,6;3115;24;17;34;2;2;3;0;0;2;2;10;17;6;20;29;9;7;8
"1832347";"78";"CRS3035RES200mN2884200E3745200";"CRS3035RES1000mN2884000E3745000";"CRS3035RES1000mN2884000E3745000";0;0;"78646";218;91;2;33;11;60;5;7635677,2;6907;66;25;18;5;66;2;0;0;12,5;3,5;12,5;20,5;18;39;49;20;26;17
"1832348";"78";"CRS3035RES200mN2884200E3745400";"CRS3035RES1000mN2884000E3745000";"CRS3035RES1000mN2884000E3745000";0;0;"78646";155,5;56;3;13;9;49;5;5877427,6;5800;5;51;35;11;3;7;0;0;2;1;5;15;28,5;13;30;24;27;10
"1832349";"78";"CRS3035RES200mN2884200E3745600";"CRS3035RES1000mN2884000E3745000";"CRS3035RES1000mN2884000E3745000";0;0;"78646";332;144;11;57;13;74;15;11239624,4;9927;97;47;59;22;3;60;0;42;13;2;13;25;39;68;66;45;37;24
"1832350";"78";"CRS3035RES200mN2884200E3745800";"CRS3035RES1000mN2884000E3745000";"CRS3035RES1000mN2884000E3745000";0;0;"78646";320,5;114;8;27;17;89;8;11906547,6;10194;25;89;76;22;8;8;0;0;14,5;7;16;35;40;38;78;38;35;19
"1832351";"78";"CRS3035RES200mN2884200E3746000";"CRS3035RES1000mN2884000E3746000";"CRS3035RES1000mN2884000E3746000";0;0;"78646";275;99;3;26;19;74;7;11369581,4;9549;29;70;66;13;10;10;0;0;4;10,5;22,5;34,5;27,5;38;60;24;27;27
"1832352";"78";"CRS3035RES200mN2884200E3746200";"CRS3035RES1000mN2884000E3746000";"CRS3035RES1000mN2884000E3746000";0;0;"7864678686";142;49;1;7;8;43;1;5802447,1;5506;12;37;21;2;6;20;0;0;2;0;8;20;19;7;35;24;16;11
"1833168";"78";"CRS3035RES200mN2884400E3739400";"CRS3035RES1000mN2884000E3739000";"CRS3035RES2000mN2884000E3738000";0;1;"7864678545";61;21;0;2;2;21;2;2143373,6;2374;0;21;8;4;7;2;0;0;2;1;2;4;9;6;10;12;12;3
"1833169";"78";"CRS3035RES200mN2884400E3739600";"CRS3035RES1000mN2884000E3739000";"CRS3035RES2000mN2884000E3738000";1;1;"78646";2;0,6;0;0;0,1;0,4;0;62320,6;57,8;0,1;0,5;0,2;0,1;0,1;0,2;0;0;0,1;0;0,2;0,3;0,3;0,2;0,3;0,4;0,2;0
"1833170";"78";"CRS3035RES200mN2884400E3743000";"CRS3035RES1000mN2884000E3743000";"CRS3035RES2000mN2884000E3742000";0;0;"78646";177,5;81;7;34;7;45;5;6680998,2;7142;80;1;24;11;42;4;0;3;3;2;8,5;21;13;19;32;18;34;27
"1833171";"78";"CRS3035RES200mN2884400E3743200";"CRS3035RES1000mN2884000E3743000";"CRS3035RES2000mN2884000E3742000";0;0;"78646";513;255;14;143;21;94;16;17989834,4;15344;245;10;97;59;0;98;1;45;25;13;23,5;43,5;43;90;92;43;47;92
"1833172";"78";"CRS3035RES200mN2884400E3743400";"CRS3035RES1000mN2884000E3743000";"CRS3035RES2000mN2884000E3742000";0;0;"78646";748;344;25;144;33;174;32;28446099,6;23295;327;17;251;15;2;73;3;5;29,5;14;40,5;78,5;64,5;152;176;68;82;43
"1833173";"78";"CRS3035RES200mN2884400E3743600";"CRS3035RES1000mN2884000E3743000";"CRS3035RES2000mN2884000E3742000";0;0;"78646";857,5;377;28;157;30;157;22;30794150,4;25484;360;17;276;11;1;89;0;15;45,5;20;44;93;78;227;180;62;81;27
"1833174";"78";"CRS3035RES200mN2884400E3743800";"CRS3035RES1000mN2884000E3743000";"CRS3035RES2000mN2884000E3742000";0;0;"78646";561,5;255;28;111;18;106;22;18954165,7;15837;241;14;181;14;8;52;0;0;32;16;34;40;56;166,5;102;55;39;20
"1833175";"78";"CRS3035RES200mN2884400E3744000";"CRS3035RES1000mN2884000E3744000";"CRS3035RES1000mN2884000E3744000";1;0;"78646";12;3,4;0;0,9;0,9;0,6;0,3;375903;360;1,4;2;1,7;0,6;0,3;0,8;0;0;0,3;0;1,1;1,7;2;1,7;3,4;1,2;0,6;0
"1833176";"78";"CRS3035RES200mN2884400E3744200";"CRS3035RES1000mN2884000E3744000";"CRS3035RES1000mN2884000E3744000";0;0;"78646";312,5;150;18;75;9;61;13;9712452,9;8538;145;5;89;8;1;51;1;0;19;12,5;21,5;15;20,5;115;41;31;16;21
"1833177";"78";"CRS3035RES200mN2884400E3744400";"CRS3035RES1000mN2884000E3744000";"CRS3035RES1000mN2884000E3744000";0;0;"78646";464;220;23;93;16;62;21;13534761,5;12772;199;21;128;55;0;37;0;57;21;10,5;32,5;39;28;145;96;47;31;14
"1833178";"78";"CRS3035RES200mN2884400E3744600";"CRS3035RES1000mN2884000E3744000";"CRS3035RES1000mN2884000E3744000";0;0;"78646";425,5;208;25;95;13;42;36;10465366,7;12040;200;8;159;7;0;42;0;143;24;9;24;27;36,5;111;85;58;39;10
"1833179";"78";"CRS3035RES200mN2884400E3744800";"CRS3035RES1000mN2884000E3744000";"CRS3035RES1000mN2884000E3744000";0;0;"78646";1163,5;532;31;202;30;268;54;38166232,1;37128;532;0;0;190;278;64;0;147;75,5;34,5;68;79,5;68;264;189;106;163;115
"1833180";"78";"CRS3035RES200mN2884400E3745000";"CRS3035RES1000mN2884000E3745000";"CRS3035RES1000mN2884000E3745000";0;0;"78646";266;115;4;39;7;86;7;9362752,2;8104;113;2;0;52;63;0;0;0;20;6;15;19;16;48;62;29;30;21
"1833181";"78";"CRS3035RES200mN2884400E3745200";"CRS3035RES1000mN2884000E3745000";"CRS3035RES1000mN2884000E3745000";0;0;"78646";495;223;15;81;16;154;10;19745576,3;18056;193;30;14;30;124;55;0;0;21;12;31;26;39;86;93;59;75;53
"1833182";"78";"CRS3035RES200mN2884400E3745400";"CRS3035RES1000mN2884000E3745000";"CRS3035RES1000mN2884000E3745000";0;0;"78646";710,5;330;25;137;23;202;32;26077313,2;27098;298;32;5;117;202;6;0;35;32;15;43;58,5;56;119;126;74;97;90
"1833183";"78";"CRS3035RES200mN2884400E3745600";"CRS3035RES1000mN2884000E3745000";"CRS3035RES1000mN2884000E3745000";0;0;"78646";228,5;109;6;49;6;50;14;7223370,1;7389;96;13;7;11;51;40;0;23;11;9;18;11,5;21;49;50;18;28;13
"1833184";"78";"CRS3035RES200mN2884400E3745800";"CRS3035RES1000mN2884000E3745000";"CRS3035RES1000mN2884000E3745000";0;0;"78646";107,5;47;4;15;5;27;9;3061266,1;3239;40;7;17;29;1;0;0;0;9;2;9;4,5;9;29;14;12;15;4
"1833185";"78";"CRS3035RES200mN2884400E3746000";"CRS3035RES1000mN2884000E3746000";"CRS3035RES1000mN2884000E3746000";0;0;"7864678686";156,5;62;6;20;6;47;6;5525858,8;5062;25;37;36;11;3;12;0;0;8;1;9;16,5;18;27;24;19;21;11
"1834041";"78";"CRS3035RES200mN2884600E3739600";"CRS3035RES1000mN2884000E3739000";"CRS3035RES2000mN2884000E3738000";1;1;"7864678545";8;2,3;0;0,2;0,6;1,6;0;249282,4;231,2;0,2;2,1;0,9;0,2;0,6;0,6;0;0;0,4;0;0,6;1,1;1,2;1;1,2;1,7;0,8;0
"1834042";"78";"CRS3035RES200mN2884600E3741400";"CRS3035RES1000mN2884000E3741000";"CRS3035RES2000mN2884000E3740000";1;1;"78646";1;0,4;0;0,1;0;0;0,1;25399,3;27,5;0,2;0,2;0,4;0;0;0;0;0;0,1;0,1;0,1;0,1;0,1;0,2;0,1;0,2;0;0
"1834043";"78";"CRS3035RES200mN2884600E3743200";"CRS3035RES1000mN2884000E3743000";"CRS3035RES2000mN2884000E3742000";0;0;"78646";63;29;2;12;3;19;1;2605041,5;2587;28;1;19;0;0;10;0;0;2;0;1;4;11;4;10;15;12;4
"1834044";"78";"CRS3035RES200mN2884600E3743400";"CRS3035RES1000mN2884000E3743000";"CRS3035RES2000mN2884000E3742000";0;0;"78646";645;282;25;125;31;137;19;24809620,5;21132;265;17;245;2;0;33;2;0;34;16,5;42;57,5;61;138;134;80;60;22
"1834045";"78";"CRS3035RES200mN2884600E3743600";"CRS3035RES1000mN2884000E3743000";"CRS3035RES2000mN2884000E3742000";0;0;"78646";740,5;367;37;179;23;119;36;25404237,9;20900;348;19;352;1;0;14;0;20;24,5;15;39;58,5;82,5;231;158;62;53;17
"1834046";"78";"CRS3035RES200mN2884600E3743800";"CRS3035RES1000mN2884000E3743000";"CRS3035RES2000mN2884000E3742000";0;0;"78646";398,5;147;0;32;9;7;14;12125753,1;10136;144;3;8;123;15;1;0;88;34,5;13;46;44;12;134;94;16;4;1
"1834047";"78";"CRS3035RES200mN2884600E3744000";"CRS3035RES1000mN2884000E3744000";"CRS3035RES1000mN2884000E3744000";0;0;"78646";671;313;25;138;20;128;22;23701477;19883;301;12;138;68;3;104;0;45;48,5;17;32,5;48;57;178;139;61;63;24
"1834048";"78";"CRS3035RES200mN2884600E3744200";"CRS3035RES1000mN2884000E3744000";"CRS3035RES1000mN2884000E3744000";0;0;"78646";717;350;28;166;22;132;19;22826339,6;19718;345;5;138;63;114;34;1;42;45,5;18;44,5;49;49;206;157;57;63;28
"1834049";"78";"CRS3035RES200mN2884600E3744400";"CRS3035RES1000mN2884000E3744000";"CRS3035RES1000mN2884000E3744000";0;0;"78646";390;177;18;68;11;70;12;13862308,8;11842;161;16;100;10;0;67;0;12;24;11,5;23;22,5;35;112;86;33;30;13
"1834050";"78";"CRS3035RES200mN2884600E3744600";"CRS3035RES1000mN2884000E3744000";"CRS3035RES1000mN2884000E3744000";1;0;"78646";13;3,7;0;0,9;0,9;0,6;0,3;407228,2;390;1,5;2,2;1,9;0,6;0,3;0,9;0;0;0,3;0;1,2;1,9;2,2;1,9;3,7;1,2;0,6;0
"1834051";"78";"CRS3035RES200mN2884600E3744800";"CRS3035RES1000mN2884000E3744000";"CRS3035RES1000mN2884000E3744000";0;0;"78646";167;59;4;18;10;36;5;6405826,1;5138;52;7;7;52;0;0;0;0;7;2;11;25;23;24;39;14;8;14
"1834052";"78";"CRS3035RES200mN2884600E3745000";"CRS3035RES1000mN2884000E3745000";"CRS3035RES1000mN2884000E3745000";1;0;"78646";3;1;0,2;0,1;0,1;0,6;0,2;101235,4;100,9;0,5;0,5;1;0;0;0;0;0;0;0,1;0,3;0,7;0,1;0,4;0,9;0,4;0,1;0
"1834053";"78";"CRS3035RES200mN2884600E3745200";"CRS3035RES1000mN2884000E3745000";"CRS3035RES1000mN2884000E3745000";1;0;"78646";29,5;10;1,8;0,9;0,9;5,4;1,8;995481,7;992,1;5,5;4,5;10;0;0;0;0;0;0;0,9;3,6;6,8;0,9;3,6;9,1;3,7;0,9;0
"1834054";"78";"CRS3035RES200mN2884600E3745400";"CRS3035RES1000mN2884000E3745000";"CRS3035RES1000mN2884000E3745000";0;0;"78646";452;181;20;72;25;45;30;12601788,4;12375;148;33;167;12;0;0;2;112;29;14;36;54;37;66;110;45;41;20
"1834055";"78";"CRS3035RES200mN2884600E3745600";"CRS3035RES1000mN2884000E3745000";"CRS3035RES1000mN2884000E3745000";0;0;"78646";209;77;5;21;12;59;12;8182896,5;7033;61;16;11;60;3;3;0;0;12;8;19,5;25,5;18;29;45;16;22;14
