"";"dpt";"idcar_200m";"idcar_1km";"idcar_nat";"i_est_200";"i_est_1km";"lcog_geo";"ind";"men";"men_pauv";"men_1ind";"men_5ind";"men_prop";"men_fmp";"ind_snv";"men_surf";"men_coll";"men_mais";"log_av45";"log_45_70";"log_70_90";"log_ap90";"log_inc";"log_soc";"ind_0_3";"ind_4_5";"ind_6_10";"ind_11_17";"ind_18_24";"ind_25_39";"ind_40_54";"ind_55_64";"ind_65_79";"ind_80p"
"1959179";"29";"CRS3035RES200mN2913800E3259200";"CRS3035RES1000mN2913000E3259000";"CRS3035RES1000mN2913000E3259000";1;0;"2907529019";4;1,5;0,2;0,4;0,2;1,2;0,1;124351,2;204,8;0,1;1,4;0,3;0,3;0,4;0,5;0;0;0;0;0,4;0,3;0,4;0,5;0,9;0,7;0,5;0,3
"1959180";"29";"CRS3035RES200mN2913800E3259400";"CRS3035RES1000mN2913000E3259000";"CRS3035RES1000mN2913000E3259000";0;0;"29075";57;20;0;3;3;18;2;1776514,5;2978;0;20;2;0;7;11;0;0;2;1;3;8;5;5;15;6;5;7
"1959181";"29";"CRS3035RES200mN2913800E3259600";"CRS3035RES1000mN2913000E3259000";"CRS3035RES1000mN2913000E3259000";0;0;"29075";48;20;3;5;3;17;0;1699008,5;2788;0;20;3;3;4;10;0;0;0;1;2;3;4;4;6;12;9;7
"1959182";"29";"CRS3035RES200mN2913800E3259800";"CRS3035RES1000mN2913000E3259000";"CRS3035RES1000mN2913000E3259000";0;0;"29075";48;17;0;1;0;17;0;1727385,6;2916;0;17;0;0;2;15;0;0;0;1;3;4;4;5;10;12;7;2
"1959199";"29";"CRS3035RES200mN2913800E3264200";"CRS3035RES1000mN2913000E3264000";"CRS3035RES1000mN2913000E3264000";1;0;"29075";6;3,4;0;1,3;0;2,9;0,3;136907,6;425;0,5;2,9;1,8;0;1,6;0;0;0;0,3;0;0,4;0,1;0;0,3;0,8;1;2,1;1
"1959200";"29";"CRS3035RES200mN2913800E3264600";"CRS3035RES1000mN2913000E3264000";"CRS3035RES1000mN2913000E3264000";1;0;"29075";2;1,1;0;0,4;0;1;0,1;45635,9;141,7;0,2;0,9;0,6;0;0,5;0;0;0;0,1;0;0,1;0;0;0,1;0,3;0,3;0,7;0,4
"1959201";"29";"CRS3035RES200mN2913800E3264800";"CRS3035RES1000mN2913000E3264000";"CRS3035RES1000mN2913000E3264000";1;0;"29075";4;2,3;0;0,9;0;1,9;0,2;91271,8;283,3;0,4;1,9;1,2;0;1,1;0;0;0;0,2;0;0,2;0,1;0;0,2;0,5;0,7;1,4;0,7
"1959202";"29";"CRS3035RES200mN2913800E3265000";"CRS3035RES1000mN2913000E3265000";"CRS3035RES1000mN2913000E3265000";1;0;"29075";11;5,1;0;1,3;0,2;5,1;0,5;370951,3;732;0;5,1;0,7;0,4;3,6;0,4;0;0;0,2;0;0,7;0,2;0,6;1,1;1,5;1,8;4,2;0,7
"1959203";"29";"CRS3035RES200mN2913800E3265200";"CRS3035RES1000mN2913000E3265000";"CRS3035RES1000mN2913000E3265000";0;0;"29075";27;12;0;3;1;11;1;900481,5;1630;0;12;0;1;11;0;0;0;0;0;0;3;1;1;3;7;11;1
"1959204";"29";"CRS3035RES200mN2913800E3265400";"CRS3035RES1000mN2913000E3265000";"CRS3035RES1000mN2913000E3265000";0;0;"29075";38;18;0;2;0;16;2;1207798,6;1966;1;17;5;0;11;2;0;0;1;0;1;0;3;2;2;11;18;0
"1959205";"29";"CRS3035RES200mN2913800E3265600";"CRS3035RES1000mN2913000E3265000";"CRS3035RES1000mN2913000E3265000";1;0;"29075";24;11,2;0;2,8;0,4;11,2;1,2;809348,2;1597,2;0;11,2;1,6;0,8;8;0,8;0;0;0,4;0;1,6;0,4;1,2;2,4;3,2;4;9,2;1,6
"1959206";"29";"CRS3035RES200mN2913800E3265800";"CRS3035RES1000mN2913000E3265000";"CRS3035RES1000mN2913000E3265000";0;0;"29075";29;13;0;2;0;13;1;894909,4;1540;0;13;3;2;6;2;0;0;3;1;0;2;0;2;3;9;9;0
"1959207";"29";"CRS3035RES200mN2913800E3266000";"CRS3035RES1000mN2913000E3266000";"CRS3035RES2000mN2912000E3266000";1;1;"29075";3;1,1;0;0,1;0,1;1,1;0,1;91880,5;158,5;0;1,1;0;0,2;0,5;0,4;0;0;0,3;0,2;0,3;0,1;0;0,7;0,3;0,5;0,4;0,2
"1959908";"29";"CRS3035RES200mN2914000E3259400";"CRS3035RES1000mN2914000E3259000";"CRS3035RES1000mN2914000E3259000";1;0;"29075";17,5;6,7;0,6;1;0,4;5,8;0,4;531234,3;961,4;0,3;6,4;0,2;1;2,6;2,9;0;0,3;0,5;0,2;1;1,8;1,9;2;3,7;2,3;3,2;0,9
"1959909";"29";"CRS3035RES200mN2914000E3259600";"CRS3035RES1000mN2914000E3259000";"CRS3035RES1000mN2914000E3259000";0;0;"29075";114,5;49;5;16;5;27;3;3342303,7;5619;17;32;4;3;7;35;0;9;5;3;5,5;8;14;25;22;20;10;2
"1959910";"29";"CRS3035RES200mN2914000E3259800";"CRS3035RES1000mN2914000E3259000";"CRS3035RES1000mN2914000E3259000";0;0;"29075";56,5;27;2;13;1;15;0;1913103,6;3062;13;14;2;1;5;19;0;0;1;2;6,5;5;6;10;13;1;11;1
"1959911";"29";"CRS3035RES200mN2914000E3260000";"CRS3035RES1000mN2914000E3260000";"CRS3035RES1000mN2914000E3260000";1;0;"29075";3;1,2;0;0,3;0;1,1;0;100285,3;159,8;0;1,2;0,2;0,1;0,3;0,6;0;0;0;0,1;0,1;0,1;0,3;0,4;0,8;0,6;0,5;0,1
"1959928";"29";"CRS3035RES200mN2914000E3264400";"CRS3035RES1000mN2914000E3264000";"CRS3035RES2000mN2914000E3264000";1;0;"29075";6;2,4;0,2;0,9;0,3;2,4;0,1;166199,7;305,1;0;2,4;1,2;0,5;0,5;0,2;0;0;0,2;0;0,2;1,2;0,4;0,3;1,3;0,8;1,2;0,4
"1959929";"29";"CRS3035RES200mN2914000E3264600";"CRS3035RES1000mN2914000E3264000";"CRS3035RES2000mN2914000E3264000";1;0;"29075";7;2,9;0,2;1;0,4;2,9;0,1;193899,7;355,9;0;2,9;1,4;0,6;0,6;0,3;0;0;0,2;0;0,3;1,4;0,4;0,4;1,6;0,9;1,4;0,4
"1959930";"29";"CRS3035RES200mN2914000E3264800";"CRS3035RES1000mN2914000E3264000";"CRS3035RES2000mN2914000E3264000";1;0;"29075";7;2,9;0,2;1;0,4;2,9;0,1;193899,7;355,9;0;2,9;1,4;0,6;0,6;0,3;0;0;0,2;0;0,3;1,4;0,4;0,4;1,6;0,9;1,4;0,4
"1959931";"29";"CRS3035RES200mN2914000E3265000";"CRS3035RES1000mN2914000E3265000";"CRS3035RES2000mN2914000E3264000";1;0;"29075";8;3,3;0,3;0,7;0;3;0,2;233701,5;385,3;0;3,3;0,6;0,3;1,1;1,3;0;0;0;0,3;0,9;0,6;0,5;1;2,1;0,8;1,7;0,1
"1959932";"29";"CRS3035RES200mN2914000E3265200";"CRS3035RES1000mN2914000E3265000";"CRS3035RES2000mN2914000E3264000";1;0;"29075";7;2,9;0,3;0,7;0;2,6;0,2;204488,8;337,1;0;2,9;0,6;0,3;0,9;1,1;0;0;0;0,3;0,8;0,5;0,5;0,8;1,9;0,6;1,5;0,1
"1959933";"29";"CRS3035RES200mN2914000E3265400";"CRS3035RES1000mN2914000E3265000";"CRS3035RES2000mN2914000E3264000";1;0;"29075";4;1,7;0,2;0,4;0;1,5;0,1;116850,7;192,6;0;1,7;0,3;0,2;0,5;0,7;0;0;0;0,2;0,4;0,3;0,3;0,5;1,1;0,4;0,8;0
"1959934";"29";"CRS3035RES200mN2914000E3265600";"CRS3035RES1000mN2914000E3265000";"CRS3035RES2000mN2914000E3264000";1;0;"29075";12;5;0,5;1,1;0;4,5;0,3;350552,2;577,9;0;5;1;0,5;1,6;1,9;0;0;0;0,5;1,4;0,9;0,8;1,4;3,2;1,1;2,6;0,1
"1959935";"29";"CRS3035RES200mN2914000E3265800";"CRS3035RES1000mN2914000E3265000";"CRS3035RES2000mN2914000E3264000";0;0;"29075";63;17;0;1;3;15;0;1708135,1;2214;0;17;0;0;1;16;0;2;5;6;7;6;3;15;15;3;3;0
"1959936";"29";"CRS3035RES200mN2914000E3266000";"CRS3035RES1000mN2914000E3266000";"CRS3035RES2000mN2914000E3266000";0;1;"29075";43;13;0;1;0;13;1;1345700,2;1768;0;13;1;0;1;11;0;0;1;1;3;11;3;6;13;4;1;0
"1960623";"29";"CRS3035RES200mN2914200E3259200";"CRS3035RES1000mN2914000E3259000";"CRS3035RES1000mN2914000E3259000";1;0;"29075";14;5,4;0,4;0,8;0,4;4,6;0,4;424987,5;769,1;0,3;5,1;0,2;0,8;2,1;2,3;0;0,3;0,4;0,2;0,8;1,4;1,5;1,6;2,9;1,9;2,6;0,7
"1960624";"29";"CRS3035RES200mN2914200E3259400";"CRS3035RES1000mN2914000E3259000";"CRS3035RES1000mN2914000E3259000";1;0;"29075";17;6,5;0,5;1;0,4;5,6;0,4;516056,2;933,9;0,3;6,2;0,2;1;2,5;2,8;0;0,3;0,5;0,2;0,9;1,7;1,8;2;3,6;2,3;3,1;0,9
"1960625";"29";"CRS3035RES200mN2914200E3259600";"CRS3035RES1000mN2914000E3259000";"CRS3035RES1000mN2914000E3259000";0;0;"29075";38;17;0;2;0;16;1;1431483,6;3048;0;17;0;0;13;4;0;0;0;0;0;2;4;0;3;8;14;7
"1960626";"29";"CRS3035RES200mN2914200E3259800";"CRS3035RES1000mN2914000E3259000";"CRS3035RES1000mN2914000E3259000";1;0;"29075";11;4,2;0,4;0,6;0,3;3,6;0,3;333918,7;604,3;0,2;4;0,2;0,6;1,6;1,8;0;0,2;0,3;0,1;0,6;1,1;1,2;1,3;2,3;1,5;2;0,6
"1960627";"29";"CRS3035RES200mN2914200E3260000";"CRS3035RES1000mN2914000E3260000";"CRS3035RES1000mN2914000E3260000";1;0;"29075";8;3,2;0,1;0,7;0,1;2,9;0,1;267427,5;426,1;0;3,2;0,5;0,2;1;1,5;0;0;0,1;0,1;0,4;0,4;0,7;1,1;2,1;1,6;1,3;0,2
"1960628";"29";"CRS3035RES200mN2914200E3260200";"CRS3035RES1000mN2914000E3260000";"CRS3035RES1000mN2914000E3260000";1;0;"2907529235";7;2,8;0,1;0,6;0,1;2,6;0,1;233999,1;372,9;0;2,8;0,4;0,2;0,8;1,4;0;0;0,1;0,1;0,3;0,3;0,6;0,9;1,9;1,5;1,1;0,2
"1960629";"29";"CRS3035RES200mN2914200E3260400";"CRS3035RES1000mN2914000E3260000";"CRS3035RES1000mN2914000E3260000";0;0;"29075";39;11;0;0;1;8;1;1243506,6;1680;0;11;0;0;1;10;0;0;2;1;7;3;4;7;11;3;1;0
"1960630";"29";"CRS3035RES200mN2914200E3260600";"CRS3035RES1000mN2914000E3260000";"CRS3035RES1000mN2914000E3260000";1;0;"2907529235";12;4,8;0,2;1,1;0,2;4,4;0,2;401141,3;639,2;0;4,8;0,7;0,4;1,4;2,3;0;0;0,2;0,2;0,5;0,5;1,1;1,6;3,2;2,5;1,9;0,3
"1960643";"29";"CRS3035RES200mN2914200E3264000";"CRS3035RES1000mN2914000E3264000";"CRS3035RES2000mN2914000E3264000";1;0;"29075";13;5,3;0,3;1,9;0,7;5,3;0,2;360099,4;660,9;0;5,3;2,6;1,2;1;0,5;0;0;0,3;0;0,5;2,6;0,8;0,7;2,9;1,7;2,6;0,9
"1960644";"29";"CRS3035RES200mN2914200E3264400";"CRS3035RES1000mN2914000E3264000";"CRS3035RES2000mN2914000E3264000";1;0;"29075";7;2,9;0,2;1;0,4;2,9;0,1;193899,7;355,9;0;2,9;1,4;0,6;0,6;0,3;0;0;0,2;0;0,3;1,4;0,4;0,4;1,6;0,9;1,4;0,4
"1960645";"29";"CRS3035RES200mN2914200E3264600";"CRS3035RES1000mN2914000E3264000";"CRS3035RES2000mN2914000E3264000";1;0;"29075";6;2,4;0,2;0,9;0,3;2,4;0,1;166199,7;305,1;0;2,4;1,2;0,5;0,5;0,2;0;0;0,2;0;0,2;1,2;0,4;0,3;1,3;0,8;1,2;0,4
"1960646";"29";"CRS3035RES200mN2914200E3264800";"CRS3035RES1000mN2914000E3264000";"CRS3035RES2000mN2914000E3264000";1;0;"29075";6;2,4;0,2;0,9;0,3;2,4;0,1;166199,7;305,1;0;2,4;1,2;0,5;0,5;0,2;0;0;0,2;0;0,2;1,2;0,4;0,3;1,3;0,8;1,2;0,4
"1960647";"29";"CRS3035RES200mN2914200E3265200";"CRS3035RES1000mN2914000E3265000";"CRS3035RES2000mN2914000E3264000";1;0;"29075";2;0,8;0,1;0,2;0;0,7;0,1;58425,4;96,3;0;0,8;0,1;0,1;0,3;0,3;0;0;0;0,1;0,2;0,2;0,1;0,3;0,5;0,2;0,4;0
"1960648";"29";"CRS3035RES200mN2914200E3265400";"CRS3035RES1000mN2914000E3265000";"CRS3035RES2000mN2914000E3264000";1;0;"29075";23;9,5;0,9;2,1;0;8,6;0,6;671891,7;1107,7;0;9,5;1,8;0,9;3,1;3,7;0;0;0;0,9;2,6;1,7;1,5;2,8;6,1;2,2;4,9;0,3
"1960649";"29";"CRS3035RES200mN2914200E3265600";"CRS3035RES1000mN2914000E3265000";"CRS3035RES2000mN2914000E3264000";0;0;"29075";85;28;0;4;3;22;2;2223125,5;2996;4;24;2;2;6;18;0;5;13;3;6;8;5;18;18;5;5;4
"1960650";"29";"CRS3035RES200mN2914200E3265800";"CRS3035RES1000mN2914000E3265000";"CRS3035RES2000mN2914000E3264000";0;0;"29075";72;24;0;3;5;21;0;2037862,8;3119;0;24;2;1;5;16;0;0;2;1;4;9;8;4;26;3;14;1
"1960651";"29";"CRS3035RES200mN2914200E3266000";"CRS3035RES1000mN2914000E3266000";"CRS3035RES2000mN2914000E3266000";0;1;"29075";71,5;30;1;10;3;23;4;2020368,9;3141;0;30;7;1;0;22;0;0;9;6;8,5;2;0;28;13;0;1;4
"1960652";"29";"CRS3035RES200mN2914200E3266200";"CRS3035RES1000mN2914000E3266000";"CRS3035RES2000mN2914000E3266000";1;1;"29075";3;1,1;0,1;0,2;0,1;1;0,1;83239;138,1;0;1,1;0,3;0,2;0,4;0,2;0;0;0;0,2;0,2;0,2;0,3;0,4;0,7;0,1;0,7;0,2
"1960653";"29";"CRS3035RES200mN2914200E3267200";"CRS3035RES1000mN2914000E3267000";"CRS3035RES2000mN2914000E3266000";1;0;"29075";4;1,6;0,1;0,3;0,1;1,2;0,1;103154,6;177,9;0;1,6;0,3;0,3;0,7;0,3;0;0;0,1;0,2;0,3;0,1;0,1;0,8;0,8;0,8;0,7;0,1
"1961356";"29";"CRS3035RES200mN2914400E3258800";"CRS3035RES1000mN2914000E3258000";"CRS3035RES1000mN2914000E3258000";1;0;"29075";4;1,8;0,1;0,4;0;1,1;0,3;113682,1;202,8;0,6;1,2;0,1;0,6;0,7;0,4;0;0;0,1;0,1;0,5;0,3;0;0,9;0,6;0,1;1,1;0,3
"1961357";"29";"CRS3035RES200mN2914400E3259000";"CRS3035RES1000mN2914000E3259000";"CRS3035RES1000mN2914000E3259000";1;0;"29075";15;5,7;0,5;0,9;0,4;5;0,4;455343,7;824;0,3;5,4;0,2;0,8;2,2;2,5;0;0,3;0,4;0,2;0,8;1,5;1,6;1,7;3,2;2;2,8;0,8
"1961358";"29";"CRS3035RES200mN2914400E3259200";"CRS3035RES1000mN2914000E3259000";"CRS3035RES1000mN2914000E3259000";1;0;"29075";28;10,7;0,9;1,6;0,7;9,3;0,7;849975;1538,2;0,5;10,2;0,4;1,6;4,1;4,6;0;0,5;0,8;0,4;1,5;2,9;3;3,2;5,9;3,7;5,2;1,4
"1961359";"29";"CRS3035RES200mN2914400E3259400";"CRS3035RES1000mN2914000E3259000";"CRS3035RES1000mN2914000E3259000";0;0;"29075";55;17;0;1;3;14;1;1888201;2371;0;17;0;0;3;14;0;0;5;3;4;5;2;11;9;6;8;2
"1961360";"29";"CRS3035RES200mN2914400E3259600";"CRS3035RES1000mN2914000E3259000";"CRS3035RES1000mN2914000E3259000";1;0;"29075";7,5;2,9;0,2;0,4;0,2;2,5;0,2;227671,9;412;0,2;2,7;0,1;0,4;1,1;1,3;0;0,1;0,2;0,1;0,4;0,8;0,8;0,8;1,6;1;1,4;0,4
"1961361";"29";"CRS3035RES200mN2914400E3260200";"CRS3035RES1000mN2914000E3260000";"CRS3035RES1000mN2914000E3260000";1;0;"29075";4;1,6;0,1;0,4;0,1;1,5;0,1;133713,8;213,1;0;1,6;0,2;0,1;0,5;0,8;0;0;0,1;0,1;0,2;0,2;0,3;0,5;1,1;0,8;0,6;0,1
"1961362";"29";"CRS3035RES200mN2914400E3260400";"CRS3035RES1000mN2914000E3260000";"CRS3035RES1000mN2914000E3260000";0;0;"29075";179,5;76;2;29;4;37;3;5516652,9;6934;39;37;0;0;0;76;0;0;13;2;20;15,5;18;56;37;12;6;0
"1961363";"29";"CRS3035RES200mN2914400E3260600";"CRS3035RES1000mN2914000E3260000";"CRS3035RES1000mN2914000E3260000";0;0;"2907529235";215,5;91;10;18;0;21;23;4977891,2;8056;40;51;2;1;4;84;0;49;26;12,5;19,5;8,5;13;87;23;11;15;0
"1961375";"29";"CRS3035RES200mN2914400E3263600";"CRS3035RES1000mN2914000E3263000";"CRS3035RES2000mN2914000E3262000";1;0;"29075";11;5,4;0,5;1,9;0,2;4;0,2;293461,1;556,6;0;5,4;0,9;1,9;1,9;0,7;0;0,7;0,2;0;0,2;1,2;0,7;1,2;1,9;1,9;3;0,7
"1961376";"29";"CRS3035RES200mN2914400E3263800";"CRS3035RES1000mN2914000E3263000";"CRS3035RES2000mN2914000E3262000";1;0;"29075";6;2,9;0,3;1;0,1;2,2;0,1;160069,7;303,6;0;2,9;0,5;1;1;0,4;0;0,4;0,1;0;0,1;0,6;0,4;0,7;1;1;1,7;0,4
"1961377";"29";"CRS3035RES200mN2914400E3264000";"CRS3035RES1000mN2914000E3264000";"CRS3035RES2000mN2914000E3264000";1;0;"29075";14;5,7;0,4;2;0,7;5,7;0,2;387799,4;711,8;0;5,7;2,8;1,3;1,1;0,5;0;0;0,4;0;0,6;2,8;0,9;0,7;3,1;1,8;2,8;0,9
"1961378";"29";"CRS3035RES200mN2914400E3264200";"CRS3035RES1000mN2914000E3264000";"CRS3035RES2000mN2914000E3264000";1;0;"29075";1;0,4;0;0,1;0,1;0,4;0;27700;50,8;0;0,4;0,2;0,1;0,1;0;0;0;0;0;0;0,2;0,1;0,1;0,2;0,1;0,2;0,1
"1961379";"29";"CRS3035RES200mN2914400E3265000";"CRS3035RES1000mN2914000E3265000";"CRS3035RES2000mN2914000E3264000";1;0;"29075";4;1,7;0,2;0,4;0;1,5;0,1;116850,7;192,6;0;1,7;0,3;0,2;0,5;0,7;0;0;0;0,2;0,4;0,3;0,3;0,5;1,1;0,4;0,8;0
"1961380";"29";"CRS3035RES200mN2914400E3265200";"CRS3035RES1000mN2914000E3265000";"CRS3035RES2000mN2914000E3264000";1;0;"29075";4;1,7;0,2;0,4;0;1,5;0,1;116850,7;192,6;0;1,7;0,3;0,2;0,5;0,7;0;0;0;0,2;0,4;0,3;0,3;0,5;1,1;0,4;0,8;0
"1961381";"29";"CRS3035RES200mN2914400E3265400";"CRS3035RES1000mN2914000E3265000";"CRS3035RES2000mN2914000E3264000";0;0;"29075";43;18;0;4;1;17;0;1237648,9;2088;0;18;3;1;4;10;0;0;3;0;1;2;6;8;7;12;4;0
"1961382";"29";"CRS3035RES200mN2914400E3265600";"CRS3035RES1000mN2914000E3265000";"CRS3035RES2000mN2914000E3264000";0;0;"29075";45;16;0;4;1;15;0;1426109,5;1988;0;16;1;0;1;14;0;0;4;2;4,5;4,5;1;13;11;1;4;0
"1961383";"29";"CRS3035RES200mN2914400E3265800";"CRS3035RES1000mN2914000E3265000";"CRS3035RES2000mN2914000E3264000";0;0;"29075";38;13;1;3;2;11;1;981807,9;1572;0;13;0;0;3;10;0;0;3;1;2;6;3;6;6;3;8;0
"1961384";"29";"CRS3035RES200mN2914400E3266000";"CRS3035RES1000mN2914000E3266000";"CRS3035RES2000mN2914000E3266000";0;1;"29075";48,5;17;2;3;2;15;2;1108576,5;1762;0;17;2;1;6;8;0;0;3;2;4;4,5;5;5;11;7;3;4
"1961385";"29";"CRS3035RES200mN2914400E3266200";"CRS3035RES1000mN2914000E3266000";"CRS3035RES2000mN2914000E3266000";1;1;"29075";2;0,8;0;0,1;0,1;0,6;0;55492,7;92,1;0;0,8;0,2;0,2;0,3;0,1;0;0;0;0,1;0,2;0,1;0,2;0,2;0,5;0,1;0,5;0,1
"1961386";"29";"CRS3035RES200mN2914400E3266400";"CRS3035RES1000mN2914000E3266000";"CRS3035RES2000mN2914000E3266000";1;1;"29075";5;1,9;0,1;0,4;0,2;1,6;0,1;138731,7;230,2;0;1,9;0,5;0,4;0,7;0,3;0;0;0;0,3;0,4;0,3;0,4;0,6;1,3;0,2;1,2;0,3
"1961387";"29";"CRS3035RES200mN2914400E3266600";"CRS3035RES1000mN2914000E3266000";"CRS3035RES2000mN2914000E3266000";1;1;"29075";14;5,3;0,3;1;0,5;4,5;0,3;388448,8;644,5;0;5,3;1,5;1;2;0,8;0;0;0;0,7;1,1;1;1,3;1,8;3,5;0,5;3,3;0,8
"1961388";"29";"CRS3035RES200mN2914400E3267000";"CRS3035RES1000mN2914000E3267000";"CRS3035RES2000mN2914000E3266000";1;0;"29075";7;2,7;0,1;0,6;0,1;2;0,1;180520,5;311,3;0;2,7;0,4;0,5;1,3;0,5;0;0;0,2;0,4;0,6;0,2;0,3;1,4;1,3;1,3;1,2;0,1
"1961389";"29";"CRS3035RES200mN2914400E3267200";"CRS3035RES1000mN2914000E3267000";"CRS3035RES2000mN2914000E3266000";1;0;"29075";2;0,8;0;0,2;0;0,6;0;51577,3;88,9;0;0,8;0,1;0,1;0,4;0,2;0;0;0;0,1;0,2;0,1;0,1;0,4;0,4;0,4;0,3;0
"1962091";"29";"CRS3035RES200mN2914600E3258800";"CRS3035RES1000mN2914000E3258000";"CRS3035RES1000mN2914000E3258000";1;0;"29075";2;0,9;0,1;0,2;0;0,6;0,2;56841,1;101,4;0,3;0,6;0,1;0,3;0,3;0,2;0;0;0;0,1;0,2;0,2;0;0,4;0,3;0,1;0,5;0,2
"1962092";"29";"CRS3035RES200mN2914600E3259000";"CRS3035RES1000mN2914000E3259000";"CRS3035RES1000mN2914000E3259000";1;0;"29075";2;0,8;0,1;0,1;0,1;0,7;0,1;60712,5;109,9;0,1;0,7;0;0,1;0,3;0,4;0;0;0,1;0;0,1;0,2;0,2;0,2;0,4;0,3;0,4;0,1
"1962093";"29";"CRS3035RES200mN2914600E3259200";"CRS3035RES1000mN2914000E3259000";"CRS3035RES1000mN2914000E3259000";1;0;"29075";4;1,5;0,1;0,2;0,1;1,3;0,1;121425;219,7;0,1;1,4;0;0,2;0,6;0,7;0;0,1;0,1;0,1;0,2;0,4;0,4;0,5;0,9;0,5;0,7;0,2
"1962094";"29";"CRS3035RES200mN2914600E3259400";"CRS3035RES1000mN2914000E3259000";"CRS3035RES1000mN2914000E3259000";1;0;"29075";16;6,1;0,5;0,9;0,4;5,3;0,4;485700;879;0,3;5,8;0,2;0,9;2,3;2,7;0;0,3;0,5;0,2;0,9;1,6;1,7;1,8;3,4;2,1;3;0,8
"1962095";"29";"CRS3035RES200mN2914600E3260600";"CRS3035RES1000mN2914000E3260000";"CRS3035RES1000mN2914000E3260000";0;0;"2907529235";31,5;11;1;1;1;10;1;1174898,8;1507;0;11;1;0;1;9;0;0;2;0;0;2;4,5;8;6;6;3;0
