"";"dpt";"idcar_200m";"idcar_1km";"idcar_nat";"i_est_200";"i_est_1km";"lcog_geo";"ind";"men";"men_pauv";"men_1ind";"men_5ind";"men_prop";"men_fmp";"ind_snv";"men_surf";"men_coll";"men_mais";"log_av45";"log_45_70";"log_70_90";"log_ap90";"log_inc";"log_soc";"ind_0_3";"ind_4_5";"ind_6_10";"ind_11_17";"ind_18_24";"ind_25_39";"ind_40_54";"ind_55_64";"ind_65_79";"ind_80p"
"2074414";"14";"CRS3035RES200mN2947400E3567600";"CRS3035RES1000mN2947000E3567000";"CRS3035RES1000mN2947000E3567000";0;0;"1411814271";287,5;170;47;96;4;49;29;4985729,1;9252;170;0;0;111;19;38;2;58;24;5;13,5;16;38;69;45;24;35;18
"2074415";"14";"CRS3035RES200mN2947400E3567800";"CRS3035RES1000mN2947000E3567000";"CRS3035RES1000mN2947000E3567000";0;0;"14118";350,5;136;64;52;23;0;30;4715316,9;10191;136;0;0;95;0;41;0;136;17;15,5;38,5;44,5;23;66;48;42;42;14
"2074416";"14";"CRS3035RES200mN2947400E3568000";"CRS3035RES1000mN2947000E3568000";"CRS3035RES1000mN2947000E3568000";0;0;"14118";647;280;122;99;22;0;80;9488114,1;18705;273;7;0;154;0;126;0;279;32,5;25;65;82,5;37;136;130;60;56;16
"2074417";"14";"CRS3035RES200mN2947400E3568200";"CRS3035RES1000mN2947000E3568000";"CRS3035RES1000mN2947000E3568000";0;0;"14118";68;32;9;12;2;3;7;1224893,5;2325;30;2;3;29;0;0;0;28;1;1;6;5;5;4;13;9;14;10
"2074418";"14";"CRS3035RES200mN2947400E3568400";"CRS3035RES1000mN2947000E3568000";"CRS3035RES1000mN2947000E3568000";1;0;"14118";7;3,6;0,2;1,5;0;0,2;0,8;176822,8;303;3,2;0,4;0;3,6;0;0;0;0,4;0;0,3;0,4;0,8;0,9;0,6;2,5;1,3;0;0,2
"2074419";"14";"CRS3035RES200mN2947400E3568600";"CRS3035RES1000mN2947000E3568000";"CRS3035RES1000mN2947000E3568000";0;0;"1411814341";111;49;1;12;2;37;3;3193368;4358;5;44;32;16;1;0;0;0;4;5;8,5;7,5;2;21;27;10;18;8
"2074420";"14";"CRS3035RES200mN2947400E3568800";"CRS3035RES1000mN2947000E3568000";"CRS3035RES1000mN2947000E3568000";0;0;"1411814341";136,5;71;8;35;4;49;6;3325172,9;5557;34;37;32;16;1;22;0;11;3;1;7,5;10;13;32;21;20;18;10
"2074421";"14";"CRS3035RES200mN2947400E3569000";"CRS3035RES1000mN2947000E3569000";"CRS3035RES1000mN2947000E3569000";0;0;"14118";154,5;97;20;62;2;43;9;2833615,5;5518;94;3;2;76;0;19;0;19;8;1;8,5;11;6;45;33;19;16;7
"2074422";"14";"CRS3035RES200mN2947400E3569200";"CRS3035RES1000mN2947000E3569000";"CRS3035RES1000mN2947000E3569000";0;0;"1411814181";117;43;13;15;9;0;9;1673894,6;2880;3;40;0;1;26;16;0;40;2;3;8;12;6;23;18;17;20;8
"2074887";"14";"CRS3035RES200mN2947600E3567600";"CRS3035RES1000mN2947000E3567000";"CRS3035RES1000mN2947000E3567000";0;0;"1411814271";276;179;15;107;1;105;18;6032047,5;11188;150;29;4;105;63;6;1;0;4;4,5;11,5;8;15;84;46;33;43;27
"2074888";"14";"CRS3035RES200mN2947600E3567800";"CRS3035RES1000mN2947000E3567000";"CRS3035RES1000mN2947000E3567000";0;0;"14118";186;102;32;58;4;25;17;3116805;5772;90;12;0;73;0;29;0;63;9;7;13,5;15,5;18;45;35;18;12;13
"2074889";"14";"CRS3035RES200mN2947600E3568000";"CRS3035RES1000mN2947000E3568000";"CRS3035RES1000mN2947000E3568000";0;0;"14118";142;71;24;31;3;0;9;2209736;4628;41;30;8;23;8;32;0;71;6,5;7;5,5;10;7;27;25;19;25;10
"2074890";"14";"CRS3035RES200mN2947600E3568200";"CRS3035RES1000mN2947000E3568000";"CRS3035RES1000mN2947000E3568000";0;0;"14118";208;111;22;50;2;19;17;4109099;8062;54;57;22;77;3;9;0;80;3;5;6;12;17;25;37;33;50;20
"2074891";"14";"CRS3035RES200mN2947600E3568400";"CRS3035RES1000mN2947000E3568000";"CRS3035RES1000mN2947000E3568000";0;0;"14118";112,5;63;11;35;2;32;5;2349408,7;3829;34;29;13;31;12;7;0;0;4;2;7;7,5;11;20;23;18;14;6
"2074892";"14";"CRS3035RES200mN2947600E3568600";"CRS3035RES1000mN2947000E3568000";"CRS3035RES1000mN2947000E3568000";0;0;"14118";157,5;95;13;54;1;50;7;4036488,9;6052;48;47;24;61;2;8;0;0;1;1;6,5;10;13;31;31;37;23;4
"2074893";"14";"CRS3035RES200mN2947600E3568800";"CRS3035RES1000mN2947000E3568000";"CRS3035RES1000mN2947000E3568000";0;0;"14118";165,5;76;9;24;1;60;7;4357060,5;6497;20;56;47;19;2;6;2;0;5;2;5;10,5;14;36;32;28;21;12
"2074894";"14";"CRS3035RES200mN2947600E3569000";"CRS3035RES1000mN2947000E3569000";"CRS3035RES1000mN2947000E3569000";0;0;"14118";372,5;203;42;114;14;35;26;6918749,3;13268;196;7;9;1;0;193;0;109;20;12;26;21;26,5;84;70;49;40;24
"2074895";"14";"CRS3035RES200mN2947600E3569200";"CRS3035RES1000mN2947000E3569000";"CRS3035RES1000mN2947000E3569000";0;0;"14118";418,5;128;4;21;21;1;12;10386861,5;13241;124;4;0;0;0;128;0;0;13;14;41,5;76;49;72;132;20;1;0
"2074896";"14";"CRS3035RES200mN2947600E3569400";"CRS3035RES1000mN2947000E3569000";"CRS3035RES1000mN2947000E3569000";0;0;"1411814181";142;51;8;8;6;20;8;2940799,2;4405;1;50;5;16;0;30;0;29;7;4;6;25;11;23;32;21;9;4
"2075413";"14";"CRS3035RES200mN2947800E3567600";"CRS3035RES1000mN2947000E3567000";"CRS3035RES1000mN2947000E3567000";0;0;"1411814271";133,5;53;11;16;5;39;5;3057592,7;4533;10;43;27;14;8;4;0;0;7;3;11;14,5;11;18;35;15;12;7
"2075414";"14";"CRS3035RES200mN2947800E3567800";"CRS3035RES1000mN2947000E3567000";"CRS3035RES1000mN2947000E3567000";0;0;"14118";115,5;59;6;26;2;48;4;3212158,2;4888;0;59;44;13;1;1;0;8;1;2,5;4,5;8,5;6;15;26;20;23;9
"2075415";"14";"CRS3035RES200mN2947800E3568000";"CRS3035RES1000mN2947000E3568000";"CRS3035RES1000mN2947000E3568000";0;0;"14118";117;70;13;40;0;14;4;2380559;4392;19;51;55;0;1;14;0;56;2;0;2;4;3;15;20;28;33;10
"2075416";"14";"CRS3035RES200mN2947800E3568200";"CRS3035RES1000mN2947000E3568000";"CRS3035RES1000mN2947000E3568000";0;0;"14118";148,5;64;3;17;4;35;5;3685745,1;5099;0;64;27;15;21;1;0;25;6;4;6;5,5;9;26;29;24;35;4
"2075417";"14";"CRS3035RES200mN2947800E3568400";"CRS3035RES1000mN2947000E3568000";"CRS3035RES1000mN2947000E3568000";0;0;"14118";184;114;17;70;3;57;6;4217831,2;7544;41;73;23;36;53;2;0;26;7;2;12;1,5;10,5;43;27;35;33;13
"2075418";"14";"CRS3035RES200mN2947800E3568600";"CRS3035RES1000mN2947000E3568000";"CRS3035RES1000mN2947000E3568000";0;0;"14118";168,5;80;5;33;4;57;7;4796471,7;7005;29;51;49;31;0;0;0;2;3;2;7,5;10,5;21,5;15;42;28;29;10
"2075419";"14";"CRS3035RES200mN2947800E3568800";"CRS3035RES1000mN2947000E3568000";"CRS3035RES1000mN2947000E3568000";0;0;"14118";143;56;2;8;3;44;6;4345873,8;5654;2;54;35;12;2;7;0;0;9;3;12;11;9;18;37;14;22;8
"2075420";"14";"CRS3035RES200mN2947800E3569000";"CRS3035RES1000mN2947000E3569000";"CRS3035RES1000mN2947000E3569000";1;0;"14118";27,5;10,4;0,6;1,7;1,7;7,5;1,7;741850,6;1146,3;0;10,4;4,1;1,7;1,7;2,9;0;0,6;0;0,6;1,7;3,2;2,9;2,9;8,7;2,9;3,5;1,1
"2075421";"14";"CRS3035RES200mN2947800E3569200";"CRS3035RES1000mN2947000E3569000";"CRS3035RES1000mN2947000E3569000";1;0;"14118";5;1,9;0,1;0,3;0,3;1,4;0,3;134881,9;208,4;0;1,9;0,8;0,3;0,3;0,5;0;0,1;0;0,1;0,3;0,6;0,5;0,5;1,6;0,5;0,7;0,2
"2075422";"14";"CRS3035RES200mN2947800E3569400";"CRS3035RES1000mN2947000E3569000";"CRS3035RES1000mN2947000E3569000";0;0;"14118";115,5;60;11;29;4;22;6;2210142;4579;0;60;0;20;7;33;0;34;8;2;4,5;3;5;19;15;24;24;11
"2075423";"14";"CRS3035RES200mN2947800E3569600";"CRS3035RES1000mN2947000E3569000";"CRS3035RES1000mN2947000E3569000";0;0;"14118";250,5;136;9;80;5;72;9;5757082,2;9278;82;54;14;35;60;27;0;15;7;3,5;12;17;26;60;48;37;29;11
"2075424";"14";"CRS3035RES200mN2947800E3569800";"CRS3035RES1000mN2947000E3569000";"CRS3035RES1000mN2947000E3569000";0;0;"14118";140,5;67;8;26;3;53;7;3235370,6;5686;4;63;36;28;1;2;0;0;4;2;9;9;12,5;21;28;19;27;9
"2075425";"14";"CRS3035RES200mN2947800E3570000";"CRS3035RES1000mN2947000E3570000";"CRS3035RES2000mN2946000E3570000";0;0;"14118";145,5;61;8;18;5;20;12;2869794,1;4784;31;30;12;1;0;48;0;40;9;3;13;12,5;14;33;30;14;13;4
"2075933";"14";"CRS3035RES200mN2948000E3566200";"CRS3035RES1000mN2948000E3566000";"CRS3035RES1000mN2948000E3566000";1;0;"14118";7;2,7;0,2;0,4;0,3;1,7;0,2;184885;255,8;0,9;1,8;0,7;0,1;0,9;1;0;0,1;0,6;0,2;0,5;0,2;1;1;1,1;1,4;0,7;0,3
"2075934";"14";"CRS3035RES200mN2948000E3567600";"CRS3035RES1000mN2948000E3567000";"CRS3035RES200mN2948000E3567600";0;0;"1411814271";54;28;2;14;1;14;0;1475073,3;1736;18;10;14;1;0;13;0;0;4;2;1;0;9;14;12;6;3;3
"2075935";"14";"CRS3035RES200mN2948000E3567800";"CRS3035RES1000mN2948000E3567000";"CRS3035RES200mN2948000E3567800";0;0;"14118";120,5;54;2;13;1;46;3;3263937,7;5443;4;50;43;5;1;4;1;0;4;6;4;5,5;6;19;15;21;24;16
"2075936";"14";"CRS3035RES200mN2948000E3568000";"CRS3035RES1000mN2948000E3568000";"CRS3035RES200mN2948000E3568000";0;0;"14118";121,5;48;3;10;5;37;7;3393648,9;4127;4;44;40;6;0;0;2;0;5;1;12;14,5;10;17;40;9;9;4
"2075937";"14";"CRS3035RES200mN2948000E3568400";"CRS3035RES1000mN2948000E3568000";"CRS3035RES200mN2948000E3568400";0;0;"14118";127;63;10;26;2;38;4;3030455,2;4838;9;54;32;30;1;0;0;12;3;0;3;6;17;9;29;21;27;12
"2075938";"14";"CRS3035RES200mN2948000E3568600";"CRS3035RES1000mN2948000E3568000";"CRS3035RES200mN2948000E3568600";0;0;"14118";342;211;36;128;6;71;22;7574942;13291;154;57;55;60;47;49;0;46;9;4;15,5;15;35,5;85;57;46;52;23
"2075939";"14";"CRS3035RES200mN2948000E3568800";"CRS3035RES1000mN2948000E3568000";"CRS3035RES200mN2948000E3568800";0;0;"14118";212,5;94;4;31;3;81;12;6026705,3;8677;1;93;50;26;3;15;0;0;10,5;4;9,5;20,5;15;38;39;26;35;15
"2075940";"14";"CRS3035RES200mN2948000E3569000";"CRS3035RES1000mN2948000E3569000";"CRS3035RES1000mN2948000E3569000";0;0;"14118";271;170;24;108;4;69;11;6274053,7;10551;126;44;34;45;41;50;0;19;6,5;3;12;10,5;28;66;35;47;46;17
"2075941";"14";"CRS3035RES200mN2948000E3569200";"CRS3035RES1000mN2948000E3569000";"CRS3035RES1000mN2948000E3569000";0;0;"14118";152;68;14;25;4;27;14;2984360,9;5082;44;24;11;18;9;30;0;35;13,5;6;14,5;10;10;36;30;15;11;5
"2075942";"14";"CRS3035RES200mN2948000E3569400";"CRS3035RES1000mN2948000E3569000";"CRS3035RES1000mN2948000E3569000";0;0;"14118";238,5;112;20;48;7;36;26;4955644,8;7844;71;41;20;67;1;24;0;67;8;3;12,5;40;22;31;61;24;23;14
"2075943";"14";"CRS3035RES200mN2948000E3569600";"CRS3035RES1000mN2948000E3569000";"CRS3035RES1000mN2948000E3569000";0;0;"14118";200;129;19;87;4;48;6;4444592,1;7085;106;23;5;17;84;23;0;0;6;3,5;6,5;10;19;65;36;14;27;13
"2075944";"14";"CRS3035RES200mN2948000E3569800";"CRS3035RES1000mN2948000E3569000";"CRS3035RES1000mN2948000E3569000";0;0;"14118";120;53;5;14;2;41;6;3192679,9;4703;8;45;33;11;2;7;0;0;7;2,5;6,5;7;7;17;20;21;22;10
"2075945";"14";"CRS3035RES200mN2948000E3570000";"CRS3035RES1000mN2948000E3570000";"CRS3035RES1000mN2948000E3570000";1;0;"14118";74;37,4;2,3;14,5;0,8;21,4;3,8;1690019,6;2924,1;2,3;35,1;30,5;6,1;0;0,8;0;11,4;0,8;0;3,8;8;1,9;6,1;17,6;13,7;16,8;5,3
"2076435";"14";"CRS3035RES200mN2948200E3565800";"CRS3035RES1000mN2948000E3565000";"CRS3035RES1000mN2948000E3565000";1;0;"14118";2;0,8;0;0,1;0,1;0,5;0,1;58529;106,9;0;0,8;0,2;0,2;0,1;0,3;0;0;0;0;0,1;0,1;0,2;0,4;0,3;0,4;0,4;0,1
"2076436";"14";"CRS3035RES200mN2948200E3566000";"CRS3035RES1000mN2948000E3566000";"CRS3035RES1000mN2948000E3566000";1;0;"14118";5;1,9;0,2;0,3;0,2;1,2;0,2;132060,7;182,7;0,6;1,3;0,5;0,1;0,6;0,7;0;0,1;0,5;0,1;0,4;0,1;0,7;0,7;0,8;1;0,5;0,2
"2076437";"14";"CRS3035RES200mN2948200E3566200";"CRS3035RES1000mN2948000E3566000";"CRS3035RES1000mN2948000E3566000";1;0;"14118";18;6,8;0,5;1,1;0,8;4,4;0,5;475418,5;657,8;2,2;4,6;1,9;0,3;2,2;2,4;0;0,3;1,6;0,5;1,4;0,6;2,5;2,5;2,7;3,5;1,9;0,8
"2076438";"14";"CRS3035RES200mN2948200E3566600";"CRS3035RES1000mN2948000E3566000";"CRS3035RES1000mN2948000E3566000";1;0;"14118";6;2,3;0,2;0,4;0,3;1,5;0,2;158472,8;219,3;0,7;1,6;0,7;0,1;0,7;0,8;0;0,1;0,5;0,2;0,5;0,2;0,8;0,8;0,9;1,2;0,6;0,3
"2076439";"14";"CRS3035RES200mN2948200E3567800";"CRS3035RES1000mN2948000E3567000";"CRS3035RES200mN2948200E3567800";0;0;"14118";129;65;8;31;5;41;7;3605616,8;5243;29;36;37;18;5;5;0;0;6,5;5;3,5;6;11;29;30;13;12;13
"2076440";"14";"CRS3035RES200mN2948200E3568000";"CRS3035RES1000mN2948000E3568000";"CRS3035RES200mN2948200E3568000";0;0;"14118";382,5;259;31;169;5;116;23;7874331,8;14700;247;12;8;69;139;43;0;0;9;2,5;14,5;9,5;41;111;63;38;57;37
"2076441";"14";"CRS3035RES200mN2948200E3568200";"CRS3035RES1000mN2948000E3568000";"CRS3035RES200mN2948200E3568200";0;0;"14118";189;105;24;51;2;38;26;3491142;7455;98;7;5;41;36;22;1;37;5;6;8,5;22,5;17;22;40;19;33;16
"2076442";"14";"CRS3035RES200mN2948200E3568400";"CRS3035RES1000mN2948000E3568000";"CRS3035RES200mN2948200E3568400";0;0;"14118";240;128;14;65;5;58;12;5486707,4;9158;102;26;26;3;1;98;0;29;12;5;12,5;13,5;17,5;44;41,5;24;47;23
"2076443";"14";"CRS3035RES200mN2948200E3568600";"CRS3035RES1000mN2948000E3568000";"CRS3035RES200mN2948200E3568600";0;0;"14118";268;188;27;136;1;80;16;5935212,7;11426;153;35;41;67;29;50;1;0;8;2;5;8;31;85;44;36;32;17
"2076444";"14";"CRS3035RES200mN2948200E3568800";"CRS3035RES1000mN2948000E3568000";"CRS3035RES200mN2948200E3568800";0;0;"14118";132;66;9;34;3;42;3;3402589,4;4819;18;48;53;9;2;2;0;6;7;4,5;6;9,5;8;21;33;16;22;5
"2076445";"14";"CRS3035RES200mN2948200E3569000";"CRS3035RES1000mN2948000E3569000";"CRS3035RES1000mN2948000E3569000";0;0;"14118";280,5;177;35;106;0;73;27;5857189,4;10801;158;19;26;58;2;89;2;31;11,5;2,5;6;17,5;30;65;64;30;36;18
"2076446";"14";"CRS3035RES200mN2948200E3569200";"CRS3035RES1000mN2948000E3569000";"CRS3035RES1000mN2948000E3569000";0;0;"14118";173,5;92;4;43;1;69;5;4714667,5;7179;27;65;51;25;16;0;0;0;2;5;8,5;8;13;30;28;34;28;17
"2076447";"14";"CRS3035RES200mN2948200E3569400";"CRS3035RES1000mN2948000E3569000";"CRS3035RES1000mN2948000E3569000";0;0;"14118";172;77;6;26;4;57;8;4573165,2;5986;22;55;51;10;11;5;0;7;6;3;9;11,5;19,5;31;37;17;29;9
"2076448";"14";"CRS3035RES200mN2948200E3569600";"CRS3035RES1000mN2948000E3569000";"CRS3035RES1000mN2948000E3569000";0;0;"14118";333;163;32;77;10;64;22;7218777,3;11795;99;64;60;22;3;78;0;76;8,5;6;12;42,5;28;42;79;50;45;19
"2076449";"14";"CRS3035RES200mN2948200E3569800";"CRS3035RES1000mN2948000E3569000";"CRS3035RES1000mN2948000E3569000";0;0;"14118";159,5;74;5;27;4;58;9;4318313,4;6082;7;67;54;15;0;4;1;1;3;2;7,5;20;11;16;39;17;30;14
"2076450";"14";"CRS3035RES200mN2948200E3570000";"CRS3035RES1000mN2948000E3570000";"CRS3035RES1000mN2948000E3570000";0;0;"14118";202,5;119;22;68;3;15;23;3900366,1;7832;101;18;18;12;0;89;0;88;8,5;7,5;12;10,5;18;41;41;29;31;4
"2076451";"14";"CRS3035RES200mN2948200E3570200";"CRS3035RES1000mN2948000E3570000";"CRS3035RES1000mN2948000E3570000";0;0;"1411814437";155;116;27;87;0;34;3;2849748,5;5407;94;22;42;7;59;8;0;33;3;1;3;3;15;32;39;18;23;17
"2076939";"14";"CRS3035RES200mN2948400E3565800";"CRS3035RES1000mN2948000E3565000";"CRS3035RES1000mN2948000E3565000";1;0;"14118";2;0,8;0;0,1;0,1;0,5;0,1;58529;106,9;0;0,8;0,2;0,2;0,1;0,3;0;0;0;0;0,1;0,1;0,2;0,4;0,3;0,4;0,4;0,1
"2076940";"14";"CRS3035RES200mN2948400E3566000";"CRS3035RES1000mN2948000E3566000";"CRS3035RES1000mN2948000E3566000";0;0;"14118";40;16;0;2;0;14;0;1274950,4;1957;0;16;3;1;12;0;0;0;0;0;4;4;1;1;11;5;12;2
"2076941";"14";"CRS3035RES200mN2948400E3566200";"CRS3035RES1000mN2948000E3566000";"CRS3035RES1000mN2948000E3566000";1;0;"14118";23;8,7;0,7;1,4;1;5,6;0,7;607479,2;840,5;2,8;5,9;2,4;0,4;2,8;3,1;0;0,3;2,1;0,7;1,8;0,7;3,1;3,1;3,5;4,5;2,4;1,1
"2076942";"14";"CRS3035RES200mN2948400E3566400";"CRS3035RES1000mN2948000E3566000";"CRS3035RES1000mN2948000E3566000";1;0;"14118";2;0,8;0,1;0,1;0,1;0,5;0,1;52824,3;73,1;0,3;0,5;0,2;0;0,3;0,3;0;0;0,2;0;0,1;0,1;0,3;0,3;0,3;0,4;0,2;0,1
"2076943";"14";"CRS3035RES200mN2948400E3566600";"CRS3035RES1000mN2948000E3566000";"CRS3035RES1000mN2948000E3566000";1;0;"14118";3;1,1;0,1;0,2;0,1;0,7;0,1;79236,4;109,6;0,3;0,8;0,3;0;0,4;0,4;0;0;0,3;0,1;0,2;0,1;0,4;0,4;0,5;0,6;0,3;0,1
"2076944";"14";"CRS3035RES200mN2948400E3567800";"CRS3035RES1000mN2948000E3567000";"CRS3035RES200mN2948400E3567800";0;0;"14118";50;23;4;12;2;9;3;1540253,6;2069;12;11;12;10;0;1;0;0;3;1;1;3;9;9;6;7;8;3
"2076945";"14";"CRS3035RES200mN2948400E3568000";"CRS3035RES1000mN2948000E3568000";"CRS3035RES200mN2948400E3568000";0;0;"14118";273,5;166;20;101;5;103;16;7039526,2;12401;125;41;50;91;3;22;0;0;15;3;7,5;10;23;65;59;34;32;25
"2076946";"14";"CRS3035RES200mN2948400E3568200";"CRS3035RES1000mN2948000E3568000";"CRS3035RES200mN2948400E3568200";0;0;"14118";565;326;48;176;6;143;50;12400631,6;21715;280;46;68;178;23;56;1;111;30;12,5;30;32;46,5;139;94;79;65;36
"2076947";"14";"CRS3035RES200mN2948400E3568400";"CRS3035RES1000mN2948000E3568000";"CRS3035RES200mN2948400E3568400";0;0;"14118";159,5;85;12;46;1;43;10;3981058;5914;75;10;39;22;6;17;1;0;7;3;11,5;10;17;51;29;9;15;7
"2076948";"14";"CRS3035RES200mN2948400E3568600";"CRS3035RES1000mN2948000E3568000";"CRS3035RES200mN2948400E3568600";0;0;"14118";360;216;35;123;4;87;32;7441564,5;13189;199;17;34;113;24;45;0;32;22;9,5;14;17,5;34;110;64;24;46;19
"2076949";"14";"CRS3035RES200mN2948400E3568800";"CRS3035RES1000mN2948000E3568000";"CRS3035RES200mN2948400E3568800";0;0;"14118";194;92;7;38;5;55;9;5658481,2;7615;43;49;45;25;0;22;0;0;6;3;9;17;24;44;35;27;17;12
"2076950";"14";"CRS3035RES200mN2948400E3569000";"CRS3035RES1000mN2948000E3569000";"CRS3035RES1000mN2948000E3569000";0;0;"14118";188;73;6;22;5;55;2;5789447,4;7173;11;62;39;31;2;1;0;0;5;4;13,5;24,5;18;23;40;26;21;13
"2076951";"14";"CRS3035RES200mN2948400E3569200";"CRS3035RES1000mN2948000E3569000";"CRS3035RES1000mN2948000E3569000";0;0;"14118";139;58;4;15;5;48;6;4285529,4;6603;7;51;42;14;0;2;0;0;8;4,5;7,5;11;10;13;34;22;21;8
"2076952";"14";"CRS3035RES200mN2948400E3569400";"CRS3035RES1000mN2948000E3569000";"CRS3035RES1000mN2948000E3569000";0;0;"14118";235;107;4;32;6;70;12;6247646,3;9250;56;51;32;37;1;37;0;0;8;2,5;15,5;17;20;37;48;22;48;17
