"","NBPIECE","FINAN","REG","LIBREG","DEP","LIBDEP","EPCI","LIBEPCI","DROIT","DEPCOM","CODEPOSTAL","LIBCOM","NUMVOIE","INDREP","TYPVOIE","NOMVOIE","NUMAPPT","NUMBOITE","ESC","COULOIR","ETAGE","COMPLIDENT","ENTREE","BAT","IMMEU","COMPLGEO","LIEUDIT","QPV","TYPECONST","SURFHAB","CONSTRUCT","LOCAT","PATRIMOINE","ORIGINE","FINANAUTRE","CONV","NUMCONV","DATCONV","NEWLOGT","CUS","DPEDATE","DPEENERGIE","DPESERRE","SRU_EXPIR","SRU_ALINEA","CODSEGPATRIM","LIBSEGPATRIM","PMR","PLG_CODE_COMMUNE2021","PLG_VOIE","EPSG","X","Y","PLG_QP","PLG_IRIS2021","PLG_ZUS","PLG_ZFU","PLG_QVA","QUALITE_VOIE","QUALITE_NUMERO","QUALITE_XY","DISTANCE_PRECISION","QUALITE_QP","QUALITE_IRIS","QUALITE_ZUS","QUALITE_ZFU","QUALITE_QVA","MILLESIME","COMAQP","COMAZUS","COMRIL","EPCI_2021","UU2020","AAV2020","ZE2020","FINANcode","taille"
"65","1",99,"11","Cle-de-France",93,"Seine-Saint-Denis",200054781,"MC)tropole du Grand Paris",1,93055,93500,"Pantin","44","","RUE","DES POMMIERS","032",NA,"01",NA,0,"","","44 RUE DES POMMIERS","","LES POMMIERS","",2,"C",32,1975,1975,2003,1,99,1,"93/1994/85/1231/032","28/06/1994",NA,NA,"","","","2020","2","100","LES POMMIERS",1,93055,"RUE DES POMMIERS",2154,656879.5,6865220.3,"HZ","0602","HZ","HZ","CSZ","1",1,11,NA,1,1,1,1,NA,2021,1,1,1,"T08ZZZZZZ",851,1,1109,"pauvres","petit"
"71","1",16,"11","Cle-de-France",93,"Seine-Saint-Denis",200054781,"MC)tropole du Grand Paris",1,93055,93500,"Pantin","55","","RUE","ROUGET DE LISLE","",NA,"",NA,5,"","","4801L-A","4801L","PANTIN RUE ROUGET DE LISLE","",2,"C",38,1990,1990,1990,2,16,2,"","",NA,NA,"04/2011","D","E","","","4801L","PANTIN RUE ROUGET DE LISLE",2,93055,"RUE ROUGET DE L ISLE",2154,657004.7,6865730.3,"HZ","0602","HZ","HZ","CSZ","1",1,11,NA,1,1,1,1,NA,2021,1,1,1,"T08ZZZZZZ",851,1,1109,"moins pauvres","petit"
"80","1",16,"11","Cle-de-France",93,"Seine-Saint-Denis",200054781,"MC)tropole du Grand Paris",1,93055,93500,"Pantin","55","","RUE","ROUGET DE LISLE","",NA,"",NA,2,"","","4801L-A","4801L","PANTIN RUE ROUGET DE LISLE","",2,"C",38,1990,1990,1990,2,16,2,"","",NA,NA,"04/2011","D","E","","","4801L","PANTIN RUE ROUGET DE LISLE",2,93055,"RUE ROUGET DE L ISLE",2154,657004.7,6865730.3,"HZ","0602","HZ","HZ","CSZ","1",1,11,NA,1,1,1,1,NA,2021,1,1,1,"T08ZZZZZZ",851,1,1109,"moins pauvres","petit"
"88","1",99,"11","Cle-de-France",93,"Seine-Saint-Denis",200054781,"MC)tropole du Grand Paris",1,93055,93500,"Pantin","44","","RUE","DES POMMIERS","028",NA,"01",NA,0,"","","44 RUE DES POMMIERS","","LES POMMIERS","",2,"C",31,1975,1975,2003,1,99,1,"93/1994/85/1231/032","28/06/1994",NA,NA,"","","","2020","2","100","LES POMMIERS",1,93055,"RUE DES POMMIERS",2154,656879.5,6865220.3,"HZ","0602","HZ","HZ","CSZ","1",1,11,NA,1,1,1,1,NA,2021,1,1,1,"T08ZZZZZZ",851,1,1109,"pauvres","petit"
"98","1",52,"11","Cle-de-France",93,"Seine-Saint-Denis",200054781,"MC)tropole du Grand Paris",1,93055,93500,"Pantin","34","","RUE","CHARLES AURAY","026",NA,"02",NA,2,"","","34 RUE CHARLES AURAY","","CHARLES AURAY","",2,"C",35,1975,1975,1975,1,52,1,"93/1992/85/1231/158","04/01/1993",NA,NA,"","","","2020","2","3","CHARLES AURAY",1,93055,"RUE CHARLES AURAY",2154,657178.1,6865737.5,"HZ","0401","HZ","HZ","CSZ","1",1,11,NA,1,1,1,1,NA,2021,1,1,1,"T08ZZZZZZ",851,1,1109,"pauvres","petit"
"104","1",52,"11","Cle-de-France",93,"Seine-Saint-Denis",200054781,"MC)tropole du Grand Paris",1,93055,93500,"Pantin","3","","RUE","LAVOISIER","",NA,"",NA,6,"","","8114 01","8114","8114","",2,"C",27,1975,2004,2004,3,52,1,"931992AC034","03/08/1992",NA,NA,"11/2015","C","","","2","","",1,93055,"RUE LAVOISIER",2154,657331.2,6865634.4,"HZ","0401","HZ","HZ","CSZ","1",1,11,NA,1,1,1,1,NA,2021,1,1,1,"T08ZZZZZZ",851,1,1109,"pauvres","petit"
"105","1",52,"11","Cle-de-France",93,"Seine-Saint-Denis",200054781,"MC)tropole du Grand Paris",1,93055,93500,"Pantin","3","","RUE","LAVOISIER","",NA,"",NA,5,"","","8114 01","8114","8114","",2,"C",29,1975,2004,2004,3,52,1,"931992AC034","03/08/1992",NA,NA,"11/2015","C","","","2","","",1,93055,"RUE LAVOISIER",2154,657331.2,6865634.4,"HZ","0401","HZ","HZ","CSZ","1",1,11,NA,1,1,1,1,NA,2021,1,1,1,"T08ZZZZZZ",851,1,1109,"pauvres","petit"
"107","1",12,"11","Cle-de-France",93,"Seine-Saint-Denis",200054781,"MC)tropole du Grand Paris",1,93055,93500,"Pantin","17","","RUE","LAPEROUSE","C54",NA,"03",NA,5,"","","17-17 BIS-17 TER RUE LAPEROUSE","","REX","",1,"C",30,1997,1997,2003,1,12,1,"93/1996/80-416/039","02/02/1996",NA,NA,"","","","2030","2","102","REX",1,93055,"RUE LAPEROUSE",2154,655563.4,6866942.44,"QP093024","0201","1122020","HZ","CSZ","1",1,11,NA,1,1,1,1,NA,2021,1,1,1,"T08ZZZZZZ",851,1,1109,"très pauvres","petit"
"109","1",52,"11","Cle-de-France",93,"Seine-Saint-Denis",200054781,"MC)tropole du Grand Paris",1,93055,93500,"Pantin","9","","AV","DU 8 MAI 1945","037",NA,"01",NA,7,"","","9 AV. DU 8 MAI 1945","","PANTIN CENTRE","",2,"C",33,1963,1963,1963,1,52,1,"93/1985/85/1231/033 (E)","11/04/1986",NA,NA,"","","","2021","2","6","PANTIN CENTRE",1,93055,"AV DU HUIT MAI 1945",2154,656948.74,6865874.86,"HZ","0602","HZ","HZ","CSZ","1",1,11,NA,1,1,1,1,NA,2021,1,1,1,"T08ZZZZZZ",851,1,1109,"pauvres","petit"
"111","1",16,"11","Cle-de-France",93,"Seine-Saint-Denis",200054781,"MC)tropole du Grand Paris",1,93055,93500,"Pantin","55","","RUE","ROUGET DE LISLE","",NA,"",NA,5,"","","4801L-A","4801L","PANTIN RUE ROUGET DE LISLE","",2,"C",35,1990,1990,1990,2,16,2,"","",NA,NA,"04/2011","D","E","","","4801L","PANTIN RUE ROUGET DE LISLE",2,93055,"RUE ROUGET DE L ISLE",2154,657004.7,6865730.3,"HZ","0602","HZ","HZ","CSZ","1",1,11,NA,1,1,1,1,NA,2021,1,1,1,"T08ZZZZZZ",851,1,1109,"moins pauvres","petit"
"117","1",14,"11","Cle-de-France",93,"Seine-Saint-Denis",200054781,"MC)tropole du Grand Paris",1,93055,93500,"Pantin","16","","RUE","BERTHIER","",NA,"",NA,6,"","","3028L-16","3028L","PANTIN 14/16 RUE BERTHIER","",1,"C",30,1999,1999,1999,1,14,1,"931996851231072","12/12/1996",NA,NA,"04/2011","C","D","2030","1","3028L","PANTIN 14/16 RUE BERTHIER",2,93055,"RUE BERTHIER",2154,655501.88,6866977.43,"QP093024","0201","1122020","HZ","CSZ","1",1,11,NA,1,1,1,1,NA,2021,1,1,1,"T08ZZZZZZ",851,1,1109,"moins pauvres","petit"
"119","1",52,"11","Cle-de-France",93,"Seine-Saint-Denis",200054781,"MC)tropole du Grand Paris",1,93055,93500,"Pantin","10","","AV","DU 8 MAI 1945","0023",NA,"02",NA,2,"","","10 AV. DU 8 MAI 1945","","PANTIN CENTRE","",2,"C",28,1962,1962,1962,1,52,1,"93/1985/85/1231/033 (E)","11/04/1986",NA,NA,"01/1900","","","2021","2","6","PANTIN CENTRE",1,93055,"AV DU HUIT MAI 1945",2154,656978.22,6865850.61,"HZ","0602","HZ","HZ","CSZ","1",1,11,NA,1,1,1,1,NA,2021,1,1,1,"T08ZZZZZZ",851,1,1109,"pauvres","petit"
"139","1",52,"11","Cle-de-France",93,"Seine-Saint-Denis",200054781,"MC)tropole du Grand Paris",1,93055,93500,"Pantin","34","","RUE","CHARLES AURAY","016",NA,"02",NA,1,"","","34 RUE CHARLES AURAY","","CHARLES AURAY","",2,"C",35,1975,1975,1975,1,52,1,"93/1992/85/1231/158","04/01/1993",NA,NA,"01/1900","","","2020","2","3","CHARLES AURAY",1,93055,"RUE CHARLES AURAY",2154,657178.1,6865737.5,"HZ","0401","HZ","HZ","CSZ","1",1,11,NA,1,1,1,1,NA,2021,1,1,1,"T08ZZZZZZ",851,1,1109,"pauvres","petit"
"145","1",12,"11","Cle-de-France",93,"Seine-Saint-Denis",200054781,"MC)tropole du Grand Paris",1,93055,93500,"Pantin","15","","RUE","ROUGET DE LISLE","163",NA,"01",NA,6,"","","15 RUE ROUGET DE L'ISLE","","ROUGET DE LISLE 2","",2,"C",38,2001,2002,2002,1,12,1,"93/1999/85-1231/005","21/05/1999",NA,NA,"","","","2033","2","31","ROUGET DE LISLE 2",1,93055,"RUE ROUGET DE L ISLE",2154,656844.42,6865719.97,"HZ","0602","HZ","HZ","CSZ","1",1,11,NA,1,1,1,1,NA,2021,1,1,1,"T08ZZZZZZ",851,1,1109,"très pauvres","petit"
"150","1",52,"11","Cle-de-France",93,"Seine-Saint-Denis",200054781,"MC)tropole du Grand Paris",1,93055,93500,"Pantin","34","","RUE","CHARLES AURAY","106",NA,"02",NA,10,"","","34 RUE CHARLES AURAY","","CHARLES AURAY","",2,"C",35,1975,1975,1975,1,52,1,"93/1992/85/1231/158","04/01/1993",NA,NA,"01/1900","","","2020","2","3","CHARLES AURAY",1,93055,"RUE CHARLES AURAY",2154,657178.1,6865737.5,"HZ","0401","HZ","HZ","CSZ","1",1,11,NA,1,1,1,1,NA,2021,1,1,1,"T08ZZZZZZ",851,1,1109,"pauvres","petit"
"153","1",12,"11","Cle-de-France",93,"Seine-Saint-Denis",200054781,"MC)tropole du Grand Paris",1,93055,93500,"Pantin","12BI","","RUE","EUGENE ET MARIE-LOUISE COR","1121",NA,"01",NA,2,"","","12 BIS RUE EUGENE ET M.L. CORNET","","MOTOBECANE (CORNET-LOLIVE)","",1,"C",34,1995,1995,1995,1,12,1,"93/1994/85/1231/004","15/06/1994",NA,NA,"01/1900","","","2028","2","21","MOTOBECANE (CORNET-LOLIVE)",1,93055,"RUE EUGENE ET M L CORNET",2154,656415.13,6866050.92,"HZ","0702","HZ","HZ","CSZ","",NA,11,NA,1,1,1,1,NA,2017,1,1,1,"T08ZZZZZZ",851,1,1109,"très pauvres","petit"
"155","1",52,"11","Cle-de-France",93,"Seine-Saint-Denis",200054781,"MC)tropole du Grand Paris",1,93055,93500,"Pantin","34","","RUE","CHARLES AURAY","103",NA,"03",NA,10,"","","34 RUE CHARLES AURAY","","CHARLES AURAY","",2,"C",34,1975,1975,1975,1,52,1,"93/1992/85/1231/158","04/01/1993",NA,NA,"","","","2020","2","3","CHARLES AURAY",1,93055,"RUE CHARLES AURAY",2154,657178.1,6865737.5,"HZ","0401","HZ","HZ","CSZ","1",1,11,NA,1,1,1,1,NA,2021,1,1,1,"T08ZZZZZZ",851,1,1109,"pauvres","petit"
"157","1",12,"11","Cle-de-France",93,"Seine-Saint-Denis",200054781,"MC)tropole du Grand Paris",1,93055,93500,"Pantin","12BI","","RUE","EUGENE ET MARIE-LOUISE COR","1143",NA,"01",NA,4,"","","12 BIS RUE EUGENE ET M.L. CORNET","","MOTOBECANE (CORNET-LOLIVE)","",1,"C",34,1995,1995,1995,1,12,1,"93/1994/85/1231/004","15/06/1994",NA,NA,"","","","2028","2","21","MOTOBECANE (CORNET-LOLIVE)",1,93055,"RUE EUGENE ET M L CORNET",2154,656415.13,6866050.92,"HZ","0702","HZ","HZ","CSZ","",NA,11,NA,1,1,1,1,NA,2017,1,1,1,"T08ZZZZZZ",851,1,1109,"très pauvres","petit"
