"","NBPIECE","FINAN","REG","LIBREG","DEP","LIBDEP","EPCI","LIBEPCI","DROIT","DEPCOM","CODEPOSTAL","LIBCOM","NUMVOIE","INDREP","TYPVOIE","NOMVOIE","NUMAPPT","NUMBOITE","ESC","COULOIR","ETAGE","COMPLIDENT","ENTREE","BAT","IMMEU","COMPLGEO","LIEUDIT","QPV","TYPECONST","SURFHAB","CONSTRUCT","LOCAT","PATRIMOINE","ORIGINE","FINANAUTRE","CONV","NUMCONV","DATCONV","NEWLOGT","CUS","DPEDATE","DPEENERGIE","DPESERRE","SRU_EXPIR","SRU_ALINEA","CODSEGPATRIM","LIBSEGPATRIM","PMR","PLG_CODE_COMMUNE2021","PLG_VOIE","EPSG","X","Y","PLG_QP","PLG_IRIS2021","PLG_ZUS","PLG_ZFU","PLG_QVA","QUALITE_VOIE","QUALITE_NUMERO","QUALITE_XY","DISTANCE_PRECISION","QUALITE_QP","QUALITE_IRIS","QUALITE_ZUS","QUALITE_ZFU","QUALITE_QVA","MILLESIME","COMAQP","COMAZUS","COMRIL","EPCI_2021","UU2020","AAV2020","ZE2020","FINANcode","taille"
"1","1","49","52","Pays de la Loire","49","Maine-et-Loire","200071678","CA du Choletais","1","49099","49300","Cholet","17","","avenue","De La Richardiere Appt 374","","","","","7","","","0521-03","0521","0521","","2","C","49","1971","1994","1994","3","49","1","4930619998512313490135068","09/06/1999","","13","01/2014","C","D","2039","1","CUS","SEVRE LOIRE HABITAT","1","49099","AV DE LA RICHARDIERE","2154","405639,5","6667705,29","HZ","0903","HZ","CSZ","HZ","1","1","11","","1","1","1","","1","2021","1","1","1","200071678","49501","067","5206","pauvres","petit"
"2","1","52","52","Pays de la Loire","49","Maine-et-Loire","200071678","CA du Choletais","1","49099","49300","Cholet","1","","ALLEE","Des Pinsons  Appt 061","","","","","6","","","0029-05","0029-05","0029","","1","C","32","1974","1974","1974","1","52","1","493051989794440490131804","29/05/1989","","13","12/2013","C","D","2029","1","CUS","SEVRE LOIRE HABITAT","1","49099","ALL DES PINSONS","2154","403998,7","6667696,6","QP049012","1002","5204050","CSZ","HZ","1","1","11","","1","1","1","","1","2021","1","1","1","200071678","49501","067","5206","pauvres","petit"
"3","1","52","52","Pays de la Loire","49","Maine-et-Loire","200071678","CA du Choletais","1","49099","49300","Cholet","3","","RUE","Des Minotiers  Appt 201","","","","","0","","","0030-04","0030-04","0030","","1","C","32","1976","1976","1976","1","52","1","493111989794440490131944","17/11/1989","","13","11/2020","B","C","2029","1","CUS","SEVRE LOIRE HABITAT","3","49099","RUE DES MINOTIERS","2154","404062,4","6668531,9","QP049012","1002","5204050","CSZ","HZ","1","1","11","","1","1","1","","1","2021","1","1","1","200071678","49501","067","5206","pauvres","petit"
"4","1","49","52","Pays de la Loire","49","Maine-et-Loire","200071678","CA du Choletais","1","49099","49300","Cholet","3","","square","De Cheverny Appt 251","","","","","5","","","0522-02","0522","0522","","1","C","41","1977","1994","1994","3","49","1","4930619998512313490135067","09/06/1999","","13","12/2013","C","D","2039","1","CUS","SEVRE LOIRE HABITAT","1","49099","SQ DE CHEVERNY","2154","404189,9","6668617,73","QP049012","1001","5204050","CSZ","HZ","1","1","11","","1","1","1","","1","2021","1","1","1","200071678","49501","067","5206","pauvres","petit"
"5","1","52","52","Pays de la Loire","49","Maine-et-Loire","200071678","CA du Choletais","1","49099","49300","Cholet","12","","RUE","Ch. Colomb  Appt 195","","","","","0","","","0020-04","0020-04","0020","","1","C","33","1960","1960","1960","1","52","1","4931219897944430490131964","04/02/1994","","13","02/2019","D","D","2034","1","CUS","SEVRE LOIRE HABITAT","1","49099","RUE CHRISTOPHE COLOMB","2154","406943,2","6668902","QP049011","0602","5204040","CSZ","HZ","1","1","11","","1","1","1","","1","2021","1","1","1","200071678","49501","067","5206","pauvres","petit"
"6","1","51","52","Pays de la Loire","49","Maine-et-Loire","200071678","CA du Choletais","1","49099","49300","Cholet","1","","RUE","Vasco De Gama  Appt 003","","","","","0","","","0021-05","0021-05","0021","","1","C","35","1972","1972","1972","1","51","1","493121989794440490131964","21/12/1989","","13","01/2014","D","F","2029","1","CUS","SEVRE LOIRE HABITAT","1","49099","RUE VASCO DE GAMA","2154","406966,7","6668870,1","QP049011","0602","5204040","CSZ","HZ","1","1","11","","1","1","1","","1","2021","1","1","1","200071678","49501","067","5206","pauvres","petit"
"7","1","99","52","Pays de la Loire","49","Maine-et-Loire","200071678","CA du Choletais","1","49099","49300","Cholet","6","","RUE","Maillard","","","","","0","","","0004-01","0004-01","0004","","1","I","40","1957","1957","1957","1","99","1","493011990794440490131993","16/01/1990","","13","05/2017","E","F","2030","1","CUS","SEVRE LOIRE HABITAT","1","49099","","2154","404609,29","6669767,44","QP049009","0201","5204030","CSZ","HZ","1","1","11","","1","1","1","","1","2021","1","1","1","200071678","49501","067","5206","pauvres","petit"
"8","1","49","52","Pays de la Loire","49","Maine-et-Loire","200071678","CA du Choletais","1","49099","49300","Cholet","7","","square","De Cheverny Appt 424","","","","","2","","","0522-02","0522","0522","","1","C","37","1977","1994","1994","3","49","1","4930619998512313490135067","09/06/1999","","13","12/2013","C","D","2039","1","CUS","SEVRE LOIRE HABITAT","1","49099","SQ DE CHEVERNY","2154","404128,95","6668614,73","QP049012","1001","5204050","CSZ","HZ","1","1","11","","1","1","1","","1","2021","1","1","1","200071678","49501","067","5206","pauvres","petit"
"9","1","51","52","Pays de la Loire","49","Maine-et-Loire","200071678","CA du Choletais","1","49099","49300","Cholet","3","","RUE","Vasco De Gama  Appt 023","","","","","2","","","0021-04","0021-04","0021","","1","C","35","1972","1972","1972","1","51","1","493121989794440490131964","21/12/1989","","13","01/2008","C","D","2029","1","CUS","SEVRE LOIRE HABITAT","1","49099","RUE VASCO DE GAMA","2154","406943,6","6668827,1","QP049011","0602","5204040","CSZ","HZ","1","1","11","","1","1","1","","1","2021","1","1","1","200071678","49501","067","5206","pauvres","petit"
"10","1","52","52","Pays de la Loire","49","Maine-et-Loire","200071678","CA du Choletais","1","49099","49300","Cholet","3","","ALLEE","Des Pinsons  Appt 091","","","","","9","","","0029-04","0029-04","0029","","1","C","32","1974","1974","1974","1","52","1","493051989794440490131804","29/05/1989","","13","12/2013","C","D","2029","1","CUS","SEVRE LOIRE HABITAT","1","49099","ALL DES PINSONS","2154","403956,6","6667722,4","QP049012","1002","5204050","CSZ","HZ","1","1","11","","1","1","1","","1","2021","1","1","1","200071678","49501","067","5206","pauvres","petit"
