"","NBPIECE","FINAN","REG","LIBREG","DEP","LIBDEP","EPCI","LIBEPCI","DROIT","DEPCOM","CODEPOSTAL","LIBCOM","NUMVOIE","INDREP","TYPVOIE","NOMVOIE","NUMAPPT","NUMBOITE","ESC","COULOIR","ETAGE","COMPLIDENT","ENTREE","BAT","IMMEU","COMPLGEO","LIEUDIT","QPV","TYPECONST","SURFHAB","CONSTRUCT","LOCAT","PATRIMOINE","ORIGINE","FINANAUTRE","CONV","NUMCONV","DATCONV","NEWLOGT","CUS","DPEDATE","DPEENERGIE","DPESERRE","SRU_EXPIR","SRU_ALINEA","CODSEGPATRIM","LIBSEGPATRIM","PMR","PLG_CODE_COMMUNE2021","PLG_VOIE","EPSG","X","Y","PLG_QP","PLG_IRIS2021","PLG_ZUS","PLG_ZFU","PLG_QVA","QUALITE_VOIE","QUALITE_NUMERO","QUALITE_XY","DISTANCE_PRECISION","QUALITE_QP","QUALITE_IRIS","QUALITE_ZUS","QUALITE_ZFU","QUALITE_QVA","MILLESIME","COMAQP","COMAZUS","COMRIL","EPCI_2021","UU2020","AAV2020","ZE2020","FINANcode","taille"
"358","2","52","75","Nouvelle-Aquitaine","64","PyrC)nC)es-Atlantiques","200067106","CA du Pays Basque","1","64102","64100","Bayonne","11","","RUE","GEORGES BERGES","","","03","","12","","","TJ","","BALICHON","","2","C","40","1962","1962","1962","1","52","1","6421219898512311001373","29/12/1989","","13","10/2019","C","D","2024","2","2","BALICHON","2","64102","RUE GEORGES BERGES","2154","337087,47","6276624,05","HZ","0702","HZ","CSZ","HZ","1","1","11","","1","1","1","","1","2021","1","1","1","200067106","00751","047","7503","pauvres","petit"
"359","2","52","75","Nouvelle-Aquitaine","64","PyrC)nC)es-Atlantiques","200067106","CA du Pays Basque","1","64102","64100","Bayonne","1","","RUE","HELENE FEILLET","","","08","","1","","","4","","CARADOC","","2","C","35","1958","1958","1958","1","52","1","6420519898512311003353","11/09/1989","","13","05/2012","B","C","2022","2","204","CARADOC","1","64102","RUE HELENE FEILLET","2154","339170,7","6276778,7","HZ","0601","7204010","CSZ","HZ","1","1","11","","1","1","1","","1","2021","1","1","1","200067106","00751","047","7503","pauvres","petit"
"360","2","12","75","Nouvelle-Aquitaine","64","PyrC)nC)es-Atlantiques","200067106","CA du Pays Basque","1","64102","64100","Bayonne","7","","RUE","ERNEST GINSBURGER","","","04","","3","","","A","","HABAS GINSBURGER","","2","C","49","1979","1979","1979","1","12","1","641977779483004004","03/02/1978","","13","10/2019","C","D","2024","2","9","HABAS GINSBURGER","1","64102","RUE ERNEST GINSBURGER","2154","339212,6","6277488,57","HZ","0201","7204010","CSZ","HZ","1","1","11","","1","1","1","","1","2021","1","1","1","200067106","00751","047","7503","très pauvres","petit"
"361","2","52","75","Nouvelle-Aquitaine","64","PyrC)nC)es-Atlantiques","200067106","CA du Pays Basque","1","64102","64100","Bayonne","2","","IMPASSE","CHANOINE DARANATZ","","","03","","4","","","A","","BALICHON","","2","C","47","1962","1962","1962","1","52","1","6420819898512311003355","11/09/1989","","13","10/2019","C","D","2022","2","2","BALICHON","1","64102","","2154","336908,58","6276831,98","HZ","0702","HZ","CSZ","HZ","1","1","11","","1","1","1","","1","2021","1","1","1","200067106","00751","047","7503","pauvres","petit"
"362","2","52","75","Nouvelle-Aquitaine","64","PyrC)nC)es-Atlantiques","200067106","CA du Pays Basque","1","64102","64100","Bayonne","1","","AVENUE","DE LA CITADELLE","","","18","","3","","","1B","","LA CITADELLE","","1","C","42","1960","1960","1960","1","52","1","642419888512314001264","09/05/1988","","13","10/2019","D","E","2022","2","505","LA CITADELLE","1","64102","AV DE LA CITADELLE","2154","338680,42","6277061,03","QP064001","0601","7204010","CSZ","HZ","1","1","11","","1","1","1","","1","2021","1","1","1","200067106","00751","047","7503","pauvres","petit"
"363","2","52","75","Nouvelle-Aquitaine","64","PyrC)nC)es-Atlantiques","200067106","CA du Pays Basque","1","64102","64100","Bayonne","1","","AVENUE","DE LA CITADELLE","","","18","","3","","","1B","","LA CITADELLE","","1","C","42","1960","1960","1960","1","52","1","642419888512314001264","09/05/1988","","13","10/2019","D","E","2022","2","505","LA CITADELLE","1","64102","AV DE LA CITADELLE","2154","338680,42","6277061,03","QP064001","0601","7204010","CSZ","HZ","1","1","11","","1","1","1","","1","2021","1","1","1","200067106","00751","047","7503","pauvres","petit"
"364","2","12","75","Nouvelle-Aquitaine","64","PyrC)nC)es-Atlantiques","200067106","CA du Pays Basque","1","64102","64100","Bayonne","7","","RUE","ERNEST GINSBURGER","","","04","","2","","","A","","HABAS GINSBURGER","","2","C","53","1979","1979","1979","1","12","1","641977779483004004","03/02/1978","","13","10/2019","C","D","2024","2","9","HABAS GINSBURGER","1","64102","RUE ERNEST GINSBURGER","2154","339212,6","6277488,57","HZ","0201","7204010","CSZ","HZ","1","1","11","","1","1","1","","1","2021","1","1","1","200067106","00751","047","7503","très pauvres","petit"
"365","2","12","75","Nouvelle-Aquitaine","64","PyrC)nC)es-Atlantiques","200067106","CA du Pays Basque","1","64102","64100","Bayonne","1","","ALLEE","DU PETIT BASQUE","","","01","","0","","","C1","","LE GRAND BASQUE","","2","C","52","1980","1980","1980","1","12","1","64211979779483004020","21/02/1979","","13","10/2019","C","D","2023","2","10","LE GRAND BASQUE","2","64102","ALL DU PETIT BASQUE","2154","339904,8","6276435,2","HZ","1002","7204010","CSZ","HZ","1","1","11","","1","1","1","","1","2021","1","1","1","200067106","00751","047","7503","très pauvres","petit"
"366","2","12","75","Nouvelle-Aquitaine","64","PyrC)nC)es-Atlantiques","200067106","CA du Pays Basque","1","64102","64100","Bayonne","3","","ALLEE","DE LARTIGOT","","","08","","1","","","A3","","LE GRAND BASQUE","","2","C","52","1979","1979","1979","1","12","1","641977779483004005","03/02/1978","","13","10/2019","C","D","2024","2","10","LE GRAND BASQUE","2","64102","ALL DE LARTIGOT","2154","339982","6276584","HZ","1002","7204010","CSZ","HZ","1","1","11","","1","1","1","","1","2021","1","1","1","200067106","00751","047","7503","très pauvres","petit"
"367","2","52","75","Nouvelle-Aquitaine","64","PyrC)nC)es-Atlantiques","200067106","CA du Pays Basque","1","64102","64100","Bayonne","6","BIS","ESPLANADE","JOUANDIN","","","02","","11","","","6","","HAUTS DE STE CROIX","","1","C","57","1968","1969","1968","1","52","1","642111987794444001249","24/12/1987","","13","11/2019","C","B","2024","2","21","HAUTS DE STE CROIX","1","64102","ESP JOUANDIN","2154","340127,02","6277234,17","QP064002","1001","7204010","CSZ","HZ","1","1","11","","1","1","1","","1","2021","1","1","1","200067106","00751","047","7503","pauvres","petit"
