"","NBPIECE","FINAN","REG","LIBREG","DEP","LIBDEP","EPCI","LIBEPCI","DROIT","DEPCOM","CODEPOSTAL","LIBCOM","NUMVOIE","INDREP","TYPVOIE","NOMVOIE","NUMAPPT","NUMBOITE","ESC","COULOIR","ETAGE","COMPLIDENT","ENTREE","BAT","IMMEU","COMPLGEO","LIEUDIT","QPV","TYPECONST","SURFHAB","CONSTRUCT","LOCAT","PATRIMOINE","ORIGINE","FINANAUTRE","CONV","NUMCONV","DATCONV","NEWLOGT","CUS","DPEDATE","DPEENERGIE","DPESERRE","SRU_EXPIR","SRU_ALINEA","CODSEGPATRIM","LIBSEGPATRIM","PMR","PLG_CODE_COMMUNE2021","PLG_VOIE","EPSG","X","Y","PLG_QP","PLG_IRIS2021","PLG_ZUS","PLG_ZFU","PLG_QVA","QUALITE_VOIE","QUALITE_NUMERO","QUALITE_XY","DISTANCE_PRECISION","QUALITE_QP","QUALITE_IRIS","QUALITE_ZUS","QUALITE_ZFU","QUALITE_QVA","MILLESIME","COMAQP","COMAZUS","COMRIL","EPCI_2021","UU2020","AAV2020","ZE2020","FINANcode","taille"
"125","1",52,"11","Cle-de-France",93,"Seine-Saint-Denis",200054781,"MC)tropole du Grand Paris",1,93006,93170,"Bagnolet","40","","RUE","PIERRE ET MARIE CURIE","",NA,"01",NA,8,"","","D2","","PIERRE CURIE 7EME TRANCHE","",1,"C",28,1969,1978,1978,1,52,1,"93/1998/85-1231/004","18/06/1998",NA,13,"","","","2025","2","270","PIERRE CURIE 7EME TRANCHE",1,93006,"RUE PIERRE ET MARIE CURIE",2154,657756.7,6863563.8,"QP093009","0112","1124020","CSZ","HZ","1",1,11,NA,1,1,1,NA,1,2021,1,1,1,"T08ZZZZZZ",851,1,1109,"pauvres","petit"
"133","1",52,"11","Cle-de-France",93,"Seine-Saint-Denis",200054781,"MC)tropole du Grand Paris",1,93006,93170,"Bagnolet","2","","RUE","DE LA CAPSULERIE","",NA,"02",NA,2,"","","ROBESPIERRE A","","ROBESPIERRE","",1,"C",35,1968,1968,1968,1,52,1,"93/2001/99-864/033","01/09/2001",NA,13,"01/1900","","","2022","2","610","ROBESPIERRE",1,93006,"RUE DE LA CAPSULERIE",2154,657391.9,6862768,"QP093008","0103","HZ","CSZ","HZ","1",1,11,NA,1,1,1,NA,1,2021,1,1,1,"T08ZZZZZZ",851,1,1109,"pauvres","petit"
"146","1",52,"11","Cle-de-France",93,"Seine-Saint-Denis",200054781,"MC)tropole du Grand Paris",1,93006,93170,"Bagnolet","20","","RUE","DESCARTES","0269",NA,"20",NA,2,"","","D232","193BM","BAGNOLET:LES MALASSIS","",1,"C",29,1956,1956,1956,1,52,1,"093 1000 99 864 096","",NA,13,"12/2019","D","D","2021","1","193BM","BAGNOLET:LES MALASSIS",1,93006,"RUE DESCARTES",2154,657913.6,6863445.9,"QP093009","0113","1124020","CSZ","HZ","1",1,11,NA,1,1,1,NA,1,2021,1,1,1,"T08ZZZZZZ",851,1,1109,"pauvres","petit"
"159","1",52,"11","Cle-de-France",93,"Seine-Saint-Denis",200054781,"MC)tropole du Grand Paris",1,93006,93170,"Bagnolet","17","","RUE","DE LA CAPSULERIE","",NA,"07",NA,3,"","","TH7","","CENTRE SUD","",1,"C",39,1972,1972,1972,1,52,1,"93/1991/85-1231/129","30/08/1991",NA,13,"01/1900","","","2025","2","1110","CENTRE SUD",1,93006,"RUE DE LA CAPSULERIE",2154,657454.3,6862781.5,"QP093008","0103","HZ","CSZ","HZ","1",1,11,NA,1,1,1,NA,1,2021,1,1,1,"T08ZZZZZZ",851,1,1109,"pauvres","petit"
"176","1",12,"11","Cle-de-France",93,"Seine-Saint-Denis",200054781,"MC)tropole du Grand Paris",1,93006,93170,"Bagnolet","8","","RUE","LOUISE MICHEL","",NA,"03",NA,4,"","","LOUISE MICHEL 1","","LOUISE MICHEL 1ERE TRANCHE","",1,"C",32,1984,1984,1984,1,12,1,"93/1982/79444016B","13/12/1982",NA,13,"01/1900","","","2021","2","2110","LOUISE MICHEL 1ERE TRANCHE",1,93006,"RUE LOUISE MICHEL",2154,658231.15,6863843.65,"QP093009","0115","HZ","CSZ","HZ","1",1,11,NA,1,1,1,NA,1,2021,1,1,1,"T08ZZZZZZ",851,1,1109,"très pauvres","petit"
"188","1",52,"11","Cle-de-France",93,"Seine-Saint-Denis",200054781,"MC)tropole du Grand Paris",1,93006,93170,"Bagnolet","57","","RUE","ROBESPIERRE","6127",NA,"04",NA,4,"","","","","","TH 6",1,"C",40,1971,1971,1971,1,52,1,"93/1987/85.1231/041","13/10/1987",NA,NA,"01/2008","C","D","","","01-0167","BAGNOLET Centre Sud",1,93006,"RUE ROBESPIERRE",2154,657415.7,6862829.2,"QP093008","0103","HZ","CSZ","HZ","1",1,11,NA,1,1,1,NA,1,2021,1,1,1,"T08ZZZZZZ",851,1,1109,"pauvres","petit"
"196","1",52,"11","Cle-de-France",93,"Seine-Saint-Denis",200054781,"MC)tropole du Grand Paris",1,93006,93170,"Bagnolet","40","","RUE","PIERRE ET MARIE CURIE","",NA,"01",NA,9,"","","D2","","PIERRE CURIE 7EME TRANCHE","",1,"C",28,1969,1978,1978,1,52,1,"93/1998/85-1231/004","18/06/1998",NA,13,"01/1900","","","2025","2","270","PIERRE CURIE 7EME TRANCHE",1,93006,"RUE PIERRE ET MARIE CURIE",2154,657756.7,6863563.8,"QP093009","0112","1124020","CSZ","HZ","1",1,11,NA,1,1,1,NA,1,2021,1,1,1,"T08ZZZZZZ",851,1,1109,"pauvres","petit"
"208","1",52,"11","Cle-de-France",93,"Seine-Saint-Denis",200054781,"MC)tropole du Grand Paris",1,93006,93170,"Bagnolet","10","","RUE","FONTENELLE","0119",NA,"08",NA,2,"","","D22","193BM","BAGNOLET:LES MALASSIS","",1,"C",29,1956,1956,1956,1,52,1,"931BIS85123107505000077","03/03/1998",NA,13,"12/2019","D","D","2022","1","193BM","BAGNOLET:LES MALASSIS",1,93006,"RUE FONTENELLE",2154,658108.24,6863659.13,"QP093009","0114","1124020","CSZ","HZ","1",1,11,NA,1,1,1,NA,1,2021,1,1,1,"T08ZZZZZZ",851,1,1109,"pauvres","petit"
"227","1",52,"11","Cle-de-France",93,"Seine-Saint-Denis",200054781,"MC)tropole du Grand Paris",1,93006,93170,"Bagnolet","40","","RUE","PIERRE ET MARIE CURIE","",NA,"01",NA,7,"","","D2","","PIERRE CURIE 7EME TRANCHE","",1,"C",28,1969,1978,1978,1,52,1,"93/1998/85-1231/004","18/06/1998",NA,13,"","","","2025","2","270","PIERRE CURIE 7EME TRANCHE",1,93006,"RUE PIERRE ET MARIE CURIE",2154,657756.7,6863563.8,"QP093009","0112","1124020","CSZ","HZ","1",1,11,NA,1,1,1,NA,1,2021,1,1,1,"T08ZZZZZZ",851,1,1109,"pauvres","petit"
"231","1",12,"11","Cle-de-France",93,"Seine-Saint-Denis",200054781,"MC)tropole du Grand Paris",1,93006,93170,"Bagnolet","66","","AV","RASPAIL","",NA,"04",NA,5,"","","LOUISE MICHEL 2","","LOUISE MICHEL 2 EME TRANCHE","",1,"C",40,1987,1987,1987,1,12,1,"93/1985/851231090","23/12/1985",NA,13,"01/1900","","","2020","2","2210","LOUISE MICHEL 2 EME TRANCHE",1,93006,"AV RASPAIL",2154,658305.1,6863974,"QP093009","0115","HZ","CSZ","HZ","1",1,11,NA,1,1,1,NA,1,2021,1,1,1,"T08ZZZZZZ",851,1,1109,"très pauvres","petit"
"236","1",52,"11","Cle-de-France",93,"Seine-Saint-Denis",200054781,"MC)tropole du Grand Paris",1,93006,93170,"Bagnolet","40","","RUE","PIERRE ET MARIE CURIE","",NA,"01",NA,9,"","","D2","","PIERRE CURIE 7EME TRANCHE","",1,"C",28,1969,1978,1978,1,52,1,"93/1998/85-1231/004","18/06/1998",NA,13,"01/1900","","","2025","2","270","PIERRE CURIE 7EME TRANCHE",1,93006,"RUE PIERRE ET MARIE CURIE",2154,657756.7,6863563.8,"QP093009","0112","1124020","CSZ","HZ","1",1,11,NA,1,1,1,NA,1,2021,1,1,1,"T08ZZZZZZ",851,1,1109,"pauvres","petit"
"242","1",12,"11","Cle-de-France",93,"Seine-Saint-Denis",200054781,"MC)tropole du Grand Paris",1,93006,93170,"Bagnolet","49","","AV","GAMBETTA","",NA,"05",NA,1,"","","PARMENTIER 1","","PARMENTIER","",2,"C",37,1986,1986,1986,1,12,1,"93/1984/79444034","02/05/1984",NA,13,"","","","2019","2","2010","PARMENTIER",1,93006,"AV GAMBETTA",2154,657151.5,6863437.5,"HZ","0108","HZ","CSZ","HZ","1",1,11,NA,1,1,1,NA,1,2021,1,1,1,"T08ZZZZZZ",851,1,1109,"très pauvres","petit"
"264","1",52,"11","Cle-de-France",93,"Seine-Saint-Denis",200054781,"MC)tropole du Grand Paris",1,93006,93170,"Bagnolet","40","","RUE","PIERRE ET MARIE CURIE","",NA,"01",NA,7,"","","D2","","PIERRE CURIE 7EME TRANCHE","",1,"C",28,1969,1978,1978,1,52,1,"93/1998/85-1231/004","18/06/1998",NA,13,"","","","2025","2","270","PIERRE CURIE 7EME TRANCHE",1,93006,"RUE PIERRE ET MARIE CURIE",2154,657756.7,6863563.8,"QP093009","0112","1124020","CSZ","HZ","1",1,11,NA,1,1,1,NA,1,2021,1,1,1,"T08ZZZZZZ",851,1,1109,"pauvres","petit"
"267","1",52,"11","Cle-de-France",93,"Seine-Saint-Denis",200054781,"MC)tropole du Grand Paris",1,93006,93170,"Bagnolet","7","","RUE","SESTO FIORENTINO","4114",NA,"02",NA,2,"","","","","","TH 4",1,"C",40,1971,1971,1971,1,52,1,"93/1987/85.1231/041","13/10/1987",NA,NA,"01/2014","C","D","","","01-0167","BAGNOLET Centre Sud",1,93006,"RUE SESTO FIORENTINO",2154,657265.86,6862788.35,"QP093008","0102","HZ","CSZ","HZ","1",1,11,NA,1,1,1,NA,1,2021,1,1,1,"T08ZZZZZZ",851,1,1109,"pauvres","petit"
"273","1",52,"11","Cle-de-France",93,"Seine-Saint-Denis",200054781,"MC)tropole du Grand Paris",1,93006,93170,"Bagnolet","4","","RUE","FONTENELLE","0059",NA,"05",NA,2,"","","D22","193BM","BAGNOLET:LES MALASSIS","",1,"C",29,1956,1956,1956,1,52,1,"931BIS85123107505000077","03/03/1998",NA,13,"12/2019","D","D","2022","1","193BM","BAGNOLET:LES MALASSIS",1,93006,"RUE FONTENELLE",2154,658111.01,6863716.79,"QP093009","0114","1124020","CSZ","HZ","1",1,11,NA,1,1,1,NA,1,2021,1,1,1,"T08ZZZZZZ",851,1,1109,"pauvres","petit"
"274","1",52,"11","Cle-de-France",93,"Seine-Saint-Denis",200054781,"MC)tropole du Grand Paris",1,93006,93170,"Bagnolet","3","","RUE","DESIRE VIENOT","",NA,"03",NA,9,"","","ROBESPIERRE C","","ROBESPIERRE","",1,"C",35,1968,1970,1970,1,52,1,"93/2001/99-864/033","01/09/2001",NA,13,"01/1900","","","2022","2","610","ROBESPIERRE",1,93006,"RUE DESIRE VIENOT",2154,657440.55,6862652.66,"QP093008","0103","HZ","CSZ","HZ","1",1,11,NA,1,1,1,NA,1,2021,1,1,1,"T08ZZZZZZ",851,1,1109,"pauvres","petit"
"298","1",12,"11","Cle-de-France",93,"Seine-Saint-Denis",200054781,"MC)tropole du Grand Paris",1,93006,93170,"Bagnolet","69","","RUE","LOUISE MICHEL","",NA,"6",NA,3,"","","JEANNE HORNET BAT D","","JEANNE HORNET","",2,"C",34,1998,1998,1998,1,12,1,"93/1995/85-1231/050","30/11/1995",NA,13,"","","","2029","2","3000","JEANNE HORNET",1,93006,"RUE LOUISE MICHEL",2154,658354,6864196.9,"HZ","0116","HZ","CSZ","HZ","1",1,11,NA,1,1,1,NA,1,2021,1,1,1,"T08ZZZZZZ",851,1,1109,"très pauvres","petit"
"309","1",52,"11","Cle-de-France",93,"Seine-Saint-Denis",200054781,"MC)tropole du Grand Paris",1,93006,93170,"Bagnolet","6","","RUE","DU MOULIN","",NA,"06",NA,0,"","","BA3","","PIERRE CURIE 1ERE TRANCHE SECTEUR 3","",2,"C",38,1965,1965,1965,1,52,1,"93/1997/85-1231/073","13/08/1998",NA,13,"","","","2013","2","213","PIERRE CURIE 1ERE TRANCHE SECTEUR 3",1,93006,"RUE DU MOULIN",2154,657657.08,6863753.12,"HZ","0112","1124020","CSZ","HZ","1",1,11,NA,1,1,1,NA,1,2021,1,1,1,"T08ZZZZZZ",851,1,1109,"pauvres","petit"
"326","1",12,"11","Cle-de-France",93,"Seine-Saint-Denis",200054781,"MC)tropole du Grand Paris",1,93006,93170,"Bagnolet","78","","AV","RASPAIL","",NA,"02",NA,5,"","","LOUISE MICHEL 2","","LOUISE MICHEL 2 EME TRANCHE","",1,"C",20,1987,1987,1987,1,12,1,"93/1985/851231090","23/12/1985",NA,13,"01/1900","","","2020","2","2210","LOUISE MICHEL 2 EME TRANCHE",1,93006,"AV RASPAIL",2154,658342.1,6863950.8,"QP093009","0115","HZ","CSZ","HZ","1",1,11,NA,1,1,1,NA,1,2021,1,1,1,"T08ZZZZZZ",851,1,1109,"très pauvres","petit"
"327","1",12,"11","Cle-de-France",93,"Seine-Saint-Denis",200054781,"MC)tropole du Grand Paris",1,93006,93170,"Bagnolet","41","","AV","GAMBETTA","",NA,"04",NA,1,"","","PARMENTIER 1","","PARMENTIER","",2,"C",35,1986,1986,1986,1,12,1,"93/1984/79444034","02/05/1984",NA,13,"","","","2019","2","2010","PARMENTIER",1,93006,"AV GAMBETTA",2154,657134.27,6863416.5,"HZ","0108","HZ","CSZ","HZ","1",1,11,NA,1,1,1,NA,1,2021,1,1,1,"T08ZZZZZZ",851,1,1109,"très pauvres","petit"
"328","1",12,"11","Cle-de-France",93,"Seine-Saint-Denis",200054781,"MC)tropole du Grand Paris",1,93006,93170,"Bagnolet","31","","RUE","HOCHE","",NA,"07",NA,3,"","","PARMENTIER 1","","PARMENTIER","",2,"C",35,1986,1986,1986,1,12,1,"93/1984/79444034","02/05/1984",NA,13,"","","","2019","2","2010","PARMENTIER",1,93006,"RUE HOCHE",2154,657118,6863474,"HZ","0108","HZ","CSZ","HZ","1",1,11,NA,1,1,1,NA,1,2021,1,1,1,"T08ZZZZZZ",851,1,1109,"très pauvres","petit"
"331","1",12,"11","Cle-de-France",93,"Seine-Saint-Denis",200054781,"MC)tropole du Grand Paris",1,93006,93170,"Bagnolet","246","","RUE","ETIENNE MARCEL","",NA,"01",NA,2,"","","ETIENNE MARCEL A","","ETIENNE MARCEL","",2,"C",30,1981,1988,1981,1,12,1,"93/1986/851231052","21/10/1986",NA,13,"01/1900","","","2032","2","1810","ETIENNE MARCEL",1,93006,"RUE ETIENNE MARCEL",2154,657409.2,6861997.1,"HZ","0110","1124010","CSZ","HZ","1",1,11,NA,1,1,1,NA,1,2021,1,1,1,"T08ZZZZZZ",851,1,1109,"très pauvres","petit"
"335","1",52,"11","Cle-de-France",93,"Seine-Saint-Denis",200054781,"MC)tropole du Grand Paris",1,93006,93170,"Bagnolet","2","","RUE","DE LA CAPSULERIE","",NA,"02",NA,4,"","","ROBESPIERRE A","","ROBESPIERRE","",1,"C",35,1968,1968,1968,1,52,1,"93/2001/99-864/033","01/09/2001",NA,13,"","","","2022","2","610","ROBESPIERRE",1,93006,"RUE DE LA CAPSULERIE",2154,657391.9,6862768,"QP093008","0103","HZ","CSZ","HZ","1",1,11,NA,1,1,1,NA,1,2021,1,1,1,"T08ZZZZZZ",851,1,1109,"pauvres","petit"
"336","1",52,"11","Cle-de-France",93,"Seine-Saint-Denis",200054781,"MC)tropole du Grand Paris",1,93006,93170,"Bagnolet","17","","RUE","DE LA CAPSULERIE","",NA,"07",NA,4,"","","TH7","","CENTRE SUD","",1,"C",39,1972,1972,1972,1,52,1,"93/1991/85-1231/129","30/08/1991",NA,13,"","","","2025","2","1110","CENTRE SUD",1,93006,"RUE DE LA CAPSULERIE",2154,657454.3,6862781.5,"QP093008","0103","HZ","CSZ","HZ","1",1,11,NA,1,1,1,NA,1,2021,1,1,1,"T08ZZZZZZ",851,1,1109,"pauvres","petit"
"343","1",52,"11","Cle-de-France",93,"Seine-Saint-Denis",200054781,"MC)tropole du Grand Paris",1,93006,93170,"Bagnolet","40","","RUE","PIERRE ET MARIE CURIE","",NA,"01",NA,4,"","","D2","","PIERRE CURIE 7EME TRANCHE","",1,"C",28,1969,1978,1978,1,52,1,"93/1998/85-1231/004","18/06/1998",NA,13,"01/1900","","","2025","2","270","PIERRE CURIE 7EME TRANCHE",1,93006,"RUE PIERRE ET MARIE CURIE",2154,657756.7,6863563.8,"QP093009","0112","1124020","CSZ","HZ","1",1,11,NA,1,1,1,NA,1,2021,1,1,1,"T08ZZZZZZ",851,1,1109,"pauvres","petit"
"357","1",12,"11","Cle-de-France",93,"Seine-Saint-Denis",200054781,"MC)tropole du Grand Paris",1,93006,93170,"Bagnolet","66","","AV","RASPAIL","",NA,"04",NA,1,"","","LOUISE MICHEL 2","","LOUISE MICHEL 2 EME TRANCHE","",1,"C",19,1987,1987,1987,1,12,1,"93/1985/851231090","23/12/1985",NA,13,"01/1900","","","2020","2","2210","LOUISE MICHEL 2 EME TRANCHE",1,93006,"AV RASPAIL",2154,658305.1,6863974,"QP093009","0115","HZ","CSZ","HZ","1",1,11,NA,1,1,1,NA,1,2021,1,1,1,"T08ZZZZZZ",851,1,1109,"très pauvres","petit"
"374","1",10,"11","Cle-de-France",93,"Seine-Saint-Denis",200054781,"MC)tropole du Grand Paris",1,93006,93170,"Bagnolet","20","","AVENUE","DE LA REPUBLIQUE","0008",NA,"01",NA,2,"","","","","","",2,"C",18,1991,1992,1992,3,10,1,"93/1991/85.1231/230","03/01/1992",NA,NA,"01/2017","E","F","","","01-0281","BAGNOLET Ripublique",1,93006,"AV DE LA REPUBLIQUE",2154,657097.3,6862683,"HZ","0102","HZ","CSZ","HZ","1",1,11,NA,1,1,1,NA,1,2021,1,1,1,"T08ZZZZZZ",851,1,1109,"très pauvres","petit"
"380","1",52,"11","Cle-de-France",93,"Seine-Saint-Denis",200054781,"MC)tropole du Grand Paris",1,93006,93170,"Bagnolet","7","","RUE","SESTO FIORENTINO","4111",NA,"02",NA,2,"","","","","","TH 4",1,"C",40,1971,1971,1971,1,52,1,"93/1987/85.1231/041","13/10/1987",NA,NA,"01/2011","C","D","","","01-0167","BAGNOLET Centre Sud",1,93006,"RUE SESTO FIORENTINO",2154,657265.86,6862788.35,"QP093008","0102","HZ","CSZ","HZ","1",1,11,NA,1,1,1,NA,1,2021,1,1,1,"T08ZZZZZZ",851,1,1109,"pauvres","petit"
"391","1",52,"11","Cle-de-France",93,"Seine-Saint-Denis",200054781,"MC)tropole du Grand Paris",1,93006,93170,"Bagnolet","7","","RUE","SESTO FIORENTINO","4126",NA,"02",NA,4,"","","","","","TH 4",1,"C",40,1971,1971,1971,1,52,1,"93/1987/85.1231/041","13/10/1987",NA,NA,"01/2008","C","D","","","01-0167","BAGNOLET Centre Sud",1,93006,"RUE SESTO FIORENTINO",2154,657265.86,6862788.35,"QP093008","0102","HZ","CSZ","HZ","1",1,11,NA,1,1,1,NA,1,2021,1,1,1,"T08ZZZZZZ",851,1,1109,"pauvres","petit"
"394","1",12,"11","Cle-de-France",93,"Seine-Saint-Denis",200054781,"MC)tropole du Grand Paris",1,93006,93170,"Bagnolet","53","","AV","DE LA DHUYS","",NA,"01",NA,0,"","","DHUYS FRUCTIDOR","","DHUYS FRUCTIDOR","",2,"C",35,1993,1993,1993,1,12,1,"93/1992/85-1231/070","25/08/1992",NA,13,"","","","2026","2","1910","DHUYS FRUCTIDOR",1,93006,"AV DE LA DHUYS",2154,657241.5,6863766.6,"HZ","0107","HZ","CSZ","HZ","1",1,11,NA,1,1,1,NA,1,2021,1,1,1,"T08ZZZZZZ",851,1,1109,"très pauvres","petit"
