Exercice;Outre-mer;Code Insee 2024 Région;Nom 2024 Région;Code Insee 2024 Département;Nom 2024 Département;Code Siren 2024 EPCI;Nom 2024 EPCI;Strate population 2024;Commune rurale;Commune de montagne;Commune touristique;Tranche revenu par habitant;Présence QPV;Code Insee 2024 Commune;Nom 2024 Commune;Catégorie;Code Siren Collectivité;Code Insee Collectivité;Siret Budget;Libellé Budget;Type de budget;Nomenclature;Agrégat;Montant;Montant en millions;Population totale;Montant en € par habitant;Compte 2024 Disponible;code_type_budget;ordre_analyse1_section1;ordre_analyse1_section2;ordre_analyse1_section3;ordre_analyse2_section1;ordre_analyse2_section2;ordre_analyse2_section3;ordre_analyse3_section1;ordre_analyse3_section2;ordre_analyse3_section3;ordre_analyse4_section1;annee_join;Population totale du dernier exercice
2024;Non;11;Île-de-France;93;Seine-Saint-Denis;200058790;Grand Paris - Grand Est;8;Non;Non;Non;1;Non;93046;Livry-Gargan;Commune;219300464;93046;21930046400019;LIVRY-GARGAN;Budget principal;M57;Autres dotations et subventions;3349193.79;3.34919379;46218;72.46513890691938;1;1;;;;;;;3;;;;2024;46218
2024;Non;11;Île-de-France;93;Seine-Saint-Denis;200058790;Grand Paris - Grand Est;8;Non;Non;Non;1;Oui;93047;Montfermeil;Commune;219300472;93047;21930047200194;MONTFERMEIL;Budget principal;M57;Autres dotations et subventions;1765307.13;1.7653071299999998;28100;62.8223177935943;1;1;;;;;;;3;;;;2024;28100
2024;Non;11;Île-de-France;93;Seine-Saint-Denis;200057875;Est Ensemble;10;Non;Non;Non;2;Oui;93048;Montreuil;Commune;219300480;93048;21930048000015;MONTREUIL;Budget principal;M57;Autres dotations et subventions;6463001.85;6.4630018499999995;112027;57.691465896614204;1;1;;;;;;;3;;;;2024;112027
2024;Non;11;Île-de-France;93;Seine-Saint-Denis;200058790;Grand Paris - Grand Est;8;Non;Non;Non;2;Non;93049;Neuilly-Plaisance;Commune;219300498;93049;21930049800017;NEUILLY-PLAISANCE;Budget principal;M57;Autres dotations et subventions;1855890.4;1.8558903999999998;21538;86.16818646113845;1;1;;;;;;;3;;;;2024;21538
2024;Non;11;Île-de-France;93;Seine-Saint-Denis;200058790;Grand Paris - Grand Est;8;Non;Non;Non;1;Oui;93050;Neuilly-sur-Marne;Commune;219300506;93050;21930050600017;NEUILLY-SUR-MARNE;Budget principal;M57;Autres dotations et subventions;2422245.79;2.42224579;37639;64.35467972050267;1;1;;;;;;;3;;;;2024;37639
2024;Non;11;Île-de-France;93;Seine-Saint-Denis;200058790;Grand Paris - Grand Est;9;Non;Non;Non;2;Oui;93051;Noisy-le-Grand;Commune;219300514;93051;21930051400011;NOISY-LE-GRAND;Budget principal;M57;Autres dotations et subventions;5864769.46;5.86476946;70774;82.86615791109729;1;1;;;;;;;3;;;;2024;70774
2024;Non;11;Île-de-France;93;Seine-Saint-Denis;200057875;Est Ensemble;8;Non;Non;Non;1;Oui;93053;Noisy-le-Sec;Commune;219300530;93053;21930053000017;NOISY-LE-SEC;Budget principal;M57;Autres dotations et subventions;5685864.12;5.68586412;46229;122.99344826840296;1;1;;;;;;;3;;;;2024;46229
2024;Non;11;Île-de-France;93;Seine-Saint-Denis;200057875;Est Ensemble;9;Non;Non;Non;1;Oui;93055;Pantin;Commune;219300555;93055;21930055500014;PANTIN;Budget principal;M57;Autres dotations et subventions;5838741.08;5.83874108;60959;95.78144457750291;1;1;;;;;;;3;;;;2024;60959
2024;Non;11;Île-de-France;93;Seine-Saint-Denis;200058790;Grand Paris - Grand Est;8;Non;Non;Non;1;Non;93057;Les Pavillons-sous-Bois;Commune;219300571;93057;21930057100011;LES PAVILLONS-SOUS-BOIS;Budget principal;M57;Autres dotations et subventions;2104944.11;2.10494411;24268;86.73743654194824;1;1;;;;;;;3;;;;2024;24268
2024;Non;11;Île-de-France;93;Seine-Saint-Denis;200057867;Plaine Commune;8;Non;Non;Non;0;Oui;93059;Pierrefitte-sur-Seine;Commune;219300597;93059;21930059700016;PIERREFITTE-SUR-SEINE;Budget principal;M57;Autres dotations et subventions;4133593.5;4.1335935;32426;127.47774933695183;1;1;;;;;;;3;;;;2024;32426
