"","Exercice","Outre-mer","Code Insee 2024 Région","Nom 2024 Région","Code Insee 2024 Département","Nom 2024 Département","Code Siren 2024 EPCI","Nom 2024 EPCI","Strate population 2024","Commune rurale","Commune de montagne","Commune touristique","Tranche revenu par habitant","Présence QPV","Code Insee 2024 Commune","Nom 2024 Commune","Catégorie","Code Siren Collectivité","Code Insee Collectivité","Siret Budget","Libellé Budget","Type de budget","Nomenclature","Agrégat","Montant","Montant en millions","Population totale","Montant en € par habitant","Compte 2024 Disponible","code_type_budget","ordre_analyse1_section1","ordre_analyse1_section2","ordre_analyse1_section3","ordre_analyse2_section1","ordre_analyse2_section2","ordre_analyse2_section3","ordre_analyse3_section1","ordre_analyse3_section2","ordre_analyse3_section3","ordre_analyse4_section1","annee_join","Population totale du dernier exercice"
"15",2017,"Non",11,"Île-de-France","93","Seine-Saint-Denis",200058790,"Grand Paris - Grand Est",8,"Non","Non","Non",0,"Oui","93014","Clichy-sous-Bois","Commune",219300142,"93014",21930014200011,"CLICHY-SOUS-BOIS","Budget principal","M14","Recettes d'investissement",8707931.35,8.70793135,30101,289.290433872629,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017,29806
"16",2017,"Non",11,"Île-de-France","93","Seine-Saint-Denis",200058790,"Grand Paris - Grand Est",8,"Non","Non","Non",0,"Oui","93014","Clichy-sous-Bois","Commune",219300142,"93014",21930014200359,"CENTRE COMMERCIAL LES GENETTES CLICHY","Budget annexe","M14","Recettes d'investissement",14.36,1.436e-05,30101,0.000477060562772001,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017,29806
"17",2017,"Non",11,"Île-de-France","93","Seine-Saint-Denis",200058790,"Grand Paris - Grand Est",6,"Non","Non","Non",2,"Non","93015","Coubron","Commune",219300159,"93015",21930015900015,"COUBRON","Budget principal","M14","Recettes d'investissement",1004585.07,1.00458507,4790,209.72548434238,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017,5107
"18",2017,"Non",11,"Île-de-France","93","Seine-Saint-Denis",200057867,"Plaine Commune",8,"Non","Non","Non",0,"Oui","93027","La Courneuve","Commune",219300274,"93027",21930027400012,"COURNEUVE (LA )","Budget principal","M14","Recettes d'investissement",19291872.84,19.29187284,41115,469.217386355345,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017,47289
"19",2017,"Non",11,"Île-de-France","93","Seine-Saint-Denis",200058097,"Paris Terres d'Envol",9,"Non","Non","Non",1,"Oui","93029","Drancy","Commune",219300290,"93029",21930029000018,"DRANCY","Budget principal","M14","Recettes d'investissement",32222223.94,32.22222394,69600,462.962987643678,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017,71619
"20",2017,"Non",11,"Île-de-France","93","Seine-Saint-Denis",200058097,"Paris Terres d'Envol",7,"Non","Non","Non",0,"Oui","93030","Dugny","Commune",219300308,"93030",21930030800018,"DUGNY","Budget principal","M14","Recettes d'investissement",591228.71,0.59122871,10455,56.5498527020564,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017,11368
"21",2017,"Non",11,"Île-de-France","93","Seine-Saint-Denis",200057867,"Plaine Commune",9,"Non","Non","Non",1,"Oui","93031","Épinay-sur-Seine","Commune",219300316,"93031",21930031600011,"EPINAY-SUR-SEINE","Budget principal","M14","Recettes d'investissement",4409370.8,4.4093708,55349,79.6648683806392,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017,53637
"22",2017,"Non",11,"Île-de-France","93","Seine-Saint-Denis",200058790,"Grand Paris - Grand Est",8,"Non","Non","Non",2,"Oui","93032","Gagny","Commune",219300324,"93032",21930032400015,"GAGNY","Budget principal","M14","Recettes d'investissement",3364972.95,3.36497295,39455,85.2863502724623,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017,40428
"23",2017,"Non",11,"Île-de-France","93","Seine-Saint-Denis",200058790,"Grand Paris - Grand Est",8,"Non","Non","Non",2,"Oui","93032","Gagny","Commune",219300324,"93032",21930032400353,"CLIC GAGNY","Budget annexe","M14","Recettes d'investissement",0,0,39455,0,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017,40428
"24",2017,"Non",11,"Île-de-France","93","Seine-Saint-Denis",200058790,"Grand Paris - Grand Est",6,"Non","Non","Non",4,"Non","93033","Gournay-sur-Marne","Commune",219300332,"93033",21930033200018,"GOURNAY-SUR-MARNE","Budget principal","M14","Recettes d'investissement",2092309.16,2.09230916,6878,304.203134632161,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017,6944
"25",2017,"Non",11,"Île-de-France","93","Seine-Saint-Denis",200057867,"Plaine Commune",6,"Non","Non","Non",1,"Oui","93039","L'Île-Saint-Denis","Commune",219300399,"93039",21930039900017,"ILE-SAINT-DENIS (L' )","Budget principal","M14","Recettes d'investissement",152591.34,0.15259134,7328,20.8230540393013,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017,8683
"26",2017,"Non",11,"Île-de-France","93","Seine-Saint-Denis",200057875,"Est Ensemble",8,"Non","Non","Non",3,"Non","93045","Les Lilas","Commune",219300456,"93045",21930045600015,"LILAS (LES)","Budget principal","M14","Recettes d'investissement",2440449.66,2.44044966,22928,106.439709525471,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017,23589
"27",2017,"Non",11,"Île-de-France","93","Seine-Saint-Denis",200057875,"Est Ensemble",8,"Non","Non","Non",3,"Non","93045","Les Lilas","Commune",219300456,"93045",21930045600213,"PARKINGS PUBLICS","Budget annexe","M4","Recettes d'investissement",0,0,22928,0,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017,23589
"28",2017,"Non",11,"Île-de-France","93","Seine-Saint-Denis",200058790,"Grand Paris - Grand Est",8,"Non","Non","Non",1,"Non","93046","Livry-Gargan","Commune",219300464,"93046",21930046400019,"LIVRY-GARGAN","Budget principal","M14","Recettes d'investissement",6126279.65,6.12627965,44052,139.069273812767,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017,46218
"29",2017,"Non",11,"Île-de-France","93","Seine-Saint-Denis",200058790,"Grand Paris - Grand Est",8,"Non","Non","Non",1,"Non","93046","Livry-Gargan","Commune",219300464,"93046",21930046400217,"SSID-PA-VILLE DE LIVRY-GARGAN","Budget annexe","M22","Recettes d'investissement",455,0.000455,44052,0.0103287024425679,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017,46218
"30",2017,"Non",11,"Île-de-France","93","Seine-Saint-Denis",200058790,"Grand Paris - Grand Est",8,"Non","Non","Non",1,"Non","93046","Livry-Gargan","Commune",219300464,"93046",21930046400274,"FOYER RESIDENCE J LEBAS LIVRY-GARGAN","Budget annexe","M22","Recettes d'investissement",6163,0.006163,44052,0.139902842095705,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017,46218
"31",2017,"Non",11,"Île-de-France","93","Seine-Saint-Denis",200058790,"Grand Paris - Grand Est",8,"Non","Non","Non",1,"Oui","93047","Montfermeil","Commune",219300472,"93047",21930047200194,"MONTFERMEIL","Budget principal","M14","Recettes d'investissement",16209074.22,16.20907422,25920,625.350085648148,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017,28100
"32",2017,"Non",11,"Île-de-France","93","Seine-Saint-Denis",200057875,"Est Ensemble",10,"Non","Non","Non",2,"Oui","93048","Montreuil","Commune",219300480,"93048",21930048000015,"MONTREUIL","Budget principal","M14","Recettes d'investissement",30185689.99,30.18568999,105608,285.827683414135,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017,112027
"33",2017,"Non",11,"Île-de-France","93","Seine-Saint-Denis",200058790,"Grand Paris - Grand Est",8,"Non","Non","Non",2,"Non","93049","Neuilly-Plaisance","Commune",219300498,"93049",21930049800017,"NEUILLY-PLAISANCE","Budget principal","M14","Recettes d'investissement",2072401.91,2.07240191,21176,97.8655983188515,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017,21538
"34",2017,"Non",11,"Île-de-France","93","Seine-Saint-Denis",200058790,"Grand Paris - Grand Est",8,"Non","Non","Non",1,"Oui","93050","Neuilly-sur-Marne","Commune",219300506,"93050",21930050600017,"NEUILLY-SUR-MARNE","Budget principal","M14","Recettes d'investissement",18979905.14,18.97990514,35190,539.355076442171,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017,37639
"35",2017,"Non",11,"Île-de-France","93","Seine-Saint-Denis",200058790,"Grand Paris - Grand Est",8,"Non","Non","Non",1,"Oui","93050","Neuilly-sur-Marne","Commune",219300506,"93050",21930050600306,"PORT DE PLAISANCE NEUILLY-SUR-MARNE","Budget annexe","M4","Recettes d'investissement",0,0,35190,0,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017,37639
"36",2017,"Non",11,"Île-de-France","93","Seine-Saint-Denis",200058790,"Grand Paris - Grand Est",8,"Non","Non","Non",1,"Oui","93050","Neuilly-sur-Marne","Commune",219300506,"93050",21930050600355,"CAMPING CORSE","Budget annexe","M4","Recettes d'investissement",0,0,35190,0,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017,37639
"37",2017,"Non",11,"Île-de-France","93","Seine-Saint-Denis",200058790,"Grand Paris - Grand Est",8,"Non","Non","Non",1,"Oui","93050","Neuilly-sur-Marne","Commune",219300506,"93050",21930050600363,"CENTRE EQUESTRE","Budget annexe","M4","Recettes d'investissement",0,0,35190,0,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017,37639
"38",2017,"Non",11,"Île-de-France","93","Seine-Saint-Denis",200058790,"Grand Paris - Grand Est",8,"Non","Non","Non",1,"Oui","93050","Neuilly-sur-Marne","Commune",219300506,"93050",21930050600405,"CITE ARTISANALE AVENUE RAYMOND POINCARE","Budget annexe","M14","Recettes d'investissement",5200,0.0052,35190,0.147769252628588,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017,37639
"39",2017,"Non",11,"Île-de-France","93","Seine-Saint-Denis",200058790,"Grand Paris - Grand Est",8,"Non","Non","Non",1,"Oui","93050","Neuilly-sur-Marne","Commune",219300506,"93050",21930050600413,"RESTAURATION DES MANIFESTATIONS MUNICIPA","Budget annexe","M4","Recettes d'investissement",0,0,35190,0,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017,37639
"40",2017,"Non",11,"Île-de-France","93","Seine-Saint-Denis",200058790,"Grand Paris - Grand Est",9,"Non","Non","Non",2,"Oui","93051","Noisy-le-Grand","Commune",219300514,"93051",21930051400011,"NOISY-LE-GRAND","Budget principal","M14","Recettes d'investissement",49794428.63,49.79442863,65140,764.421686060792,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017,70774
"41",2017,"Non",11,"Île-de-France","93","Seine-Saint-Denis",200058790,"Grand Paris - Grand Est",9,"Non","Non","Non",2,"Oui","93051","Noisy-le-Grand","Commune",219300514,"93051",21930051400623,"CINEMA LE BIJOU","Budget annexe","M4","Recettes d'investissement",0,0,65140,0,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017,70774
"42",2017,"Non",11,"Île-de-France","93","Seine-Saint-Denis",200057875,"Est Ensemble",8,"Non","Non","Non",1,"Oui","93053","Noisy-le-Sec","Commune",219300530,"93053",21930053000017,"NOISY-LE-SEC","Budget principal","M14","Recettes d'investissement",10939049.84,10.93904984,42754,255.860266641718,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017,46229
"43",2017,"Non",11,"Île-de-France","93","Seine-Saint-Denis",200057875,"Est Ensemble",9,"Non","Non","Non",1,"Oui","93055","Pantin","Commune",219300555,"93055",21930055500014,"PANTIN","Budget principal","M14","Recettes d'investissement",30925769.57,30.92576957,55175,560.503299864069,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017,60959
"44",2017,"Non",11,"Île-de-France","93","Seine-Saint-Denis",200057875,"Est Ensemble",9,"Non","Non","Non",1,"Oui","93055","Pantin","Commune",219300555,"93055",21930055500477,"HABITAT INDIGNE DES QUATRE CHEMINS","Budget annexe","M14","Recettes d'investissement",0,0,55175,0,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017,60959
"45",2017,"Non",11,"Île-de-France","93","Seine-Saint-Denis",200058790,"Grand Paris - Grand Est",8,"Non","Non","Non",1,"Non","93057","Les Pavillons-sous-Bois","Commune",219300571,"93057",21930057100011,"PAVILLONS-SOUS-BOIS (LES)","Budget principal","M14","Recettes d'investissement",6904546.68,6.90454668,23302,296.307041455669,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017,24268
"46",2017,"Non",11,"Île-de-France","93","Seine-Saint-Denis",200057867,"Plaine Commune",8,"Non","Non","Non",0,"Oui","93059","Pierrefitte-sur-Seine","Commune",219300597,"93059",21930059700016,"PIERREFITTE-SUR-SEINE","Budget principal","M14","Recettes d'investissement",11033088.64,11.03308864,29497,374.041042817914,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017,32426
"47",2017,"Non",11,"Île-de-France","93","Seine-Saint-Denis",200057875,"Est Ensemble",7,"Non","Non","Non",2,"Oui","93061","Le Pré-Saint-Gervais","Commune",219300613,"93061",21930061300011,"PRE-SAINT-GERVAIS (LE )","Budget principal","M14","Recettes d'investissement",958052.78,0.95805278,17666,54.2314491112872,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017,16913
"48",2017,"Non",11,"Île-de-France","93","Seine-Saint-Denis",200058790,"Grand Paris - Grand Est",7,"Non","Non","Non",4,"Non","93062","Le Raincy","Commune",219300621,"93062",21930062100014,"RAINCY (LE )","Budget principal","M14","Recettes d'investissement",7824996.29,7.82499629,14751,530.47225882991,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017,15066
"49",2017,"Non",11,"Île-de-France","93","Seine-Saint-Denis",200057875,"Est Ensemble",8,"Non","Non","Non",1,"Oui","93063","Romainville","Commune",219300639,"93063",21930063900016,"ROMAINVILLE","Budget principal","M14","Recettes d'investissement",29094842.96,29.09484296,25805,1127.48858593296,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017,33343
"50",2017,"Non",11,"Île-de-France","93","Seine-Saint-Denis",200058790,"Grand Paris - Grand Est",8,"Non","Non","Non",2,"Oui","93064","Rosny-sous-Bois","Commune",219300647,"93064",21930064700019,"ROSNY-SOUS-BOIS","Budget principal","M14","Recettes d'investissement",20842138.34,20.84213834,44764,465.600445447234,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017,45857
"51",2017,"Non",11,"Île-de-France","93","Seine-Saint-Denis",200058790,"Grand Paris - Grand Est",8,"Non","Non","Non",2,"Oui","93064","Rosny-sous-Bois","Commune",219300647,"93064",21930064700290,"PEPINIERE D'ENTREPRISES","Budget annexe","M14","Recettes d'investissement",3818.8,0.0038188,44764,0.0853096238048432,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017,45857
"52",2017,"Non",11,"Île-de-France","93","Seine-Saint-Denis",200057867,"Plaine Commune",10,"Non","Non","Non",1,"Oui","93066","Saint-Denis","Commune",219300662,"93066",21930066200018,"SAINT-DENIS","Budget principal","M14","Recettes d'investissement",27184788.26,27.18478826,111752,243.259970828263,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017,114782
"53",2017,"Non",11,"Île-de-France","93","Seine-Saint-Denis",200057867,"Plaine Commune",9,"Non","Non","Non",2,"Oui","93070","Saint-Ouen-sur-Seine","Commune",219300704,"93070",21930070400018,"SAINT-OUEN","Budget principal","M14","Recettes d'investissement",26337157.78,26.33715778,47779,551.228736055589,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017,53320
"54",2017,"Non",11,"Île-de-France","93","Seine-Saint-Denis",200057867,"Plaine Commune",9,"Non","Non","Non",2,"Oui","93070","Saint-Ouen-sur-Seine","Commune",219300704,"93070",21930070400331,"SSIAD SAINT-OUEN","Budget annexe","M22","Recettes d'investissement",250,0.00025,47779,0.00523242428682057,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017,53320
