"","NBPIECE","FINAN","REG","LIBREG","DEP","LIBDEP","EPCI","LIBEPCI","DROIT","DEPCOM","CODEPOSTAL","LIBCOM","NUMVOIE","INDREP","TYPVOIE","NOMVOIE","NUMAPPT","NUMBOITE","ESC","COULOIR","ETAGE","COMPLIDENT","ENTREE","BAT","IMMEU","COMPLGEO","LIEUDIT","QPV","TYPECONST","SURFHAB","CONSTRUCT","LOCAT","PATRIMOINE","ORIGINE","FINANAUTRE","CONV","NUMCONV","DATCONV","NEWLOGT","CUS","DPEDATE","DPEENERGIE","DPESERRE","SRU_EXPIR","SRU_ALINEA","CODSEGPATRIM","LIBSEGPATRIM","PMR","PLG_CODE_COMMUNE2021","PLG_VOIE","EPSG","X","Y","PLG_QP","PLG_IRIS2021","PLG_ZUS","PLG_ZFU","PLG_QVA","QUALITE_VOIE","QUALITE_NUMERO","QUALITE_XY","DISTANCE_PRECISION","QUALITE_QP","QUALITE_IRIS","QUALITE_ZUS","QUALITE_ZFU","QUALITE_QVA","MILLESIME","COMAQP","COMAZUS","COMRIL","EPCI_2021","UU2020","AAV2020","ZE2020","FINANcode","taille"
"1","1","10","53","Bretagne","56","Morbihan","200042174","CA Lorient AgglomC)ration","1","56121","56100","Lorient","","","","22, rue Amiral Courbet","155","","","","1","","","","BRIZ-04-01","Immeuble Proue","","2","C","40","2001","2001","2001","1","10","1","56212200099864048","28/12/2000","","","01/2012","C","D","","","LR","Logements r cents","1","56121","RUE AMIRAL COURBET","2154","223663,4","6757365,2","HZ","0906","HZ","CSZ","CSZ","1","1","11","","1","1","1","","","2021","1","1","1","200042174","56601","053","5309","très pauvres","petit"
"2","1","52","53","Bretagne","56","Morbihan","200042174","CA Lorient AgglomC)ration","1","56121","56100","Lorient","","","","4 B, rue du Commandant Marchand","004","","","","1","","","","FREB-04-02","Len Fr bault","","1","C","25","1959","1959","1959","1","52","1","56201198479444002","29/01/1998","","","11/2007","C","D","","","LSOZ","Lorient SO en ZUS","1","56121","RUE CDT MARCHAND","2154","222463,9","6756851,84","QP056005","0903","5306100","CSZ","CSZ","1","1","11","","1","1","1","","","2021","1","1","1","200042174","56601","053","5309","pauvres","petit"
"3","1","12","53","Bretagne","56","Morbihan","200042174","CA Lorient AgglomC)ration","1","56121","56100","Lorient","","","","1, rue Rodin","023","","","","4","","","","RODI-01-01","B timent Rodin","","2","C","28","1992","1993","1993","2","12","1","56204199379444013","02/04/1993","","","03/2008","C","D","","","LNEHZ","Lorient NE hors ZUS","1","56121","RUE RODIN","2154","223109,3","6758367,4","HZ","0302","HZ","CSZ","CSZ","1","1","11","","1","1","1","","","2021","1","1","1","200042174","56601","053","5309","très pauvres","petit"
"4","1","52","53","Bretagne","56","Morbihan","200042174","CA Lorient AgglomC)ration","1","56121","56100","Lorient","","","","4 B, rue du Commandant Marchand","012","","","","3","","","","FREB-04-02","Len Fr bault","","1","C","25","1959","1959","1959","1","52","1","56201198479444002","29/01/1998","","","11/2007","C","D","","","LSOZ","Lorient SO en ZUS","1","56121","RUE CDT MARCHAND","2154","222463,9","6756851,84","QP056005","0903","5306100","CSZ","CSZ","1","1","11","","1","1","1","","","2021","1","1","1","200042174","56601","053","5309","pauvres","petit"
"5","1","52","53","Bretagne","56","Morbihan","200042174","CA Lorient AgglomC)ration","1","56121","56100","Lorient","","","","4 A, rue du Commandant Marchand","023","","","","1","","","","FREB-04-01","Len Fr bault","","1","C","25","1959","1959","1959","1","52","1","56201198479444002","29/01/1998","","","11/2007","C","D","","","LSOZ","Lorient SO en ZUS","1","56121","RUE CDT MARCHAND","2154","222463,9","6756851,84","QP056005","0903","5306100","CSZ","CSZ","1","1","11","","1","1","1","","","2021","1","1","1","200042174","56601","053","5309","pauvres","petit"
"6","1","12","53","Bretagne","56","Morbihan","200042174","CA Lorient AgglomC)ration","3","56121","56100","Lorient","","","","151, rue Paul Guieysse","001B","","","","0","","","","PGUI-06-01","151, rue Paul Guieysse","","2","C","37","1987","1988","1988","2","12","1","56212198779444061","31/12/1987","","","01/2020","D","C","","","LNEHZ","Lorient NE hors ZUS","1","56121","RUE PAUL GUIEYSSE","2154","222877,4","6759014,3","HZ","0403","HZ","CSZ","CSZ","1","1","11","","1","1","1","","","2021","1","1","1","200042174","56601","053","5309","très pauvres","petit"
"7","1","10","53","Bretagne","56","Morbihan","200042174","CA Lorient AgglomC)ration","1","56121","56100","Lorient","","","","22, rue Cournet","001","","","","0","","","","CORN-01-01","22, rue Cournet","","2","C","35","1992","1993","1993","2","10","1","56212200099864038","12/12/2000","","","05/2009","D","F","","","LNEHZ","Lorient NE hors ZUS","1","56121","RUE FREDERIC COURNET","2154","223959,2","6758750","HZ","0401","HZ","CSZ","CSZ","1","1","11","","1","1","1","","","2021","1","1","1","200042174","56601","053","5309","très pauvres","petit"
"8","1","12","53","Bretagne","56","Morbihan","200042174","CA Lorient AgglomC)ration","1","56121","56100","Lorient","","","","25, rue de Kerlin","002","","","","0","","","","BPAS-01-01","R sidence Blaise Pascal","","2","C","18","1992","1992","1992","1","12","1","56207199279444071","11/08/1993","","","01/2019","E","C","","","LSOHZ","Lorient SO hors ZUS","1","56121","RUE DE KERLIN","2154","222775,5","6757733,5","HZ","0301","HZ","CSZ","CSZ","1","1","11","","1","1","1","","","2021","1","1","1","200042174","56601","053","5309","très pauvres","petit"
"9","1","12","53","Bretagne","56","Morbihan","200042174","CA Lorient AgglomC)ration","1","56121","56100","Lorient","","","","25, rue de Kerlin","003","","","","0","","","","BPAS-01-01","R sidence Blaise Pascal","","2","C","18","1992","1992","1992","1","12","1","56207199279444071","11/08/1993","","","01/2020","E","C","","","LSOHZ","Lorient SO hors ZUS","1","56121","RUE DE KERLIN","2154","222775,5","6757733,5","HZ","0301","HZ","CSZ","CSZ","1","1","11","","1","1","1","","","2021","1","1","1","200042174","56601","053","5309","très pauvres","petit"
"10","1","12","53","Bretagne","56","Morbihan","200042174","CA Lorient AgglomC)ration","1","56121","56100","Lorient","","","","25, rue de Kerlin","004","","","","0","","","","BPAS-01-01","R sidence Blaise Pascal","","2","C","20","1992","1992","1992","1","12","1","56207199279444071","11/08/1993","","","01/2019","E","C","","","LSOHZ","Lorient SO hors ZUS","1","56121","RUE DE KERLIN","2154","222775,5","6757733,5","HZ","0301","HZ","CSZ","CSZ","1","1","11","","1","1","1","","","2021","1","1","1","200042174","56601","053","5309","très pauvres","petit"
