Exercice;Outre-mer;Code Insee 2024 Région;Nom 2024 Région;Code Insee 2024 Département;Nom 2024 Département;Code Siren 2024 EPCI;Nom 2024 EPCI;Strate population 2024;Commune rurale;Commune de montagne;Commune touristique;Tranche revenu par habitant;Présence QPV;Code Insee 2024 Commune;Nom 2024 Commune;Catégorie;Code Siren Collectivité;Code Insee Collectivité;Siret Budget;Libellé Budget;Type de budget;Nomenclature;Agrégat;Montant;Montant en millions;Population totale;Montant en € par habitant;Compte 2024 Disponible;code_type_budget;ordre_analyse1_section1;ordre_analyse1_section2;ordre_analyse1_section3;ordre_analyse2_section1;ordre_analyse2_section2;ordre_analyse2_section3;ordre_analyse3_section1;ordre_analyse3_section2;ordre_analyse3_section3;ordre_analyse4_section1;annee_join;Population totale du dernier exercice
2024;Non;27;Bourgogne-Franche-Comté;89;Yonne;200067130;Communauté de communes de Puisaye-Forterre;3;Oui;Non;Non;1;Non;89344;Saint-Fargeau;Commune;218903441;89344;21890344100010;SAINT FARGEAU;Budget principal;M14;Dépenses d'intervention;117372.88;0.11737288;1488;78.87962365591399;1;1;;;;;4;;;;;;2024;1488
2024;Non;84;Auvergne-Rhône-Alpes;01;Ain;200042935;Communauté d'agglomération Haut - Bugey Agglomération;3;Oui;Oui;Non;2;Non;01204;Le Poizat-Lalleyriat;Commune;200053395;01204;20005339500014;LE POIZAT-LALLEYRIAT;Budget principal;M57A;Dépenses d'intervention;91605.85;0.09160585;762;120.21765091863517;1;1;;;;;4;;;;;;2024;762
2024;Non;84;Auvergne-Rhône-Alpes;01;Ain;200040350;Communauté de communes Bugey Sud;3;Oui;Oui;Non;2;Non;01015;Arboys en Bugey;Commune;200053668;01015;20005366800014;ARBOYS EN BUGEY;Budget principal;M57A;Dépenses d'intervention;37927.61;0.03792761;682;55.61233137829912;1;1;;;;;4;;;;;;2024;682
2024;Non;84;Auvergne-Rhône-Alpes;01;Ain;200040350;Communauté de communes Bugey Sud;3;Oui;Oui;Non;2;Non;01187;Haut Valromey;Commune;200053676;01187;20005367600017;HAUT VALROMEY;Budget principal;M57A;Dépenses d'intervention;286939.07;0.28693907;627;457.6380701754386;1;1;;;;;4;;;;;;2024;627
2024;Non;84;Auvergne-Rhône-Alpes;01;Ain;200042935;Communauté d'agglomération Haut - Bugey Agglomération;3;Oui;Oui;Non;2;Non;01080;Champdor-Corcelles;Commune;200056695;01080;20005669500014;CHAMPDOR-CORCELLES;Budget principal;M57A;Dépenses d'intervention;12102.71;0.01210271;660;18.33743939393939;1;1;;;;;4;;;;;;2024;660
2024;Non;84;Auvergne-Rhône-Alpes;01;Ain;200071751;Communauté d'agglomération du Bassin de Bourg-en-Bresse;4;Oui;Non;Non;2;Non;01426;Val-Revermont;Commune;200057347;01426;20005734700011;VAL REVERMONT;Budget principal;M57A;Dépenses d'intervention;191038.27;0.19103826999999998;2552;74.85825626959247;1;1;;;;;4;;;;;;2024;2552
2024;Non;84;Auvergne-Rhône-Alpes;01;Ain;200040350;Communauté de communes Bugey Sud;3;Oui;Oui;Non;2;Non;01286;Parves et Nattages;Commune;200059913;01286;20005991300018;PARVES ET NATTAGES;Budget principal;M57A;Dépenses d'intervention;39675.4;0.0396754;992;39.99536290322581;1;1;;;;;4;;;;;;2024;992
2024;Non;84;Auvergne-Rhône-Alpes;01;Ain;200040350;Communauté de communes Bugey Sud;3;Oui;Non;Non;2;Non;01338;Groslée-Saint-Benoit;Commune;200060143;01338;20006014300019;GROSLEE SAINT BENOIT;Budget principal;M57A;Dépenses d'intervention;59391.46;0.05939146;1264;46.98691455696203;1;1;;;;;4;;;;;;2024;1264
2024;Non;84;Auvergne-Rhône-Alpes;01;Ain;200071751;Communauté d'agglomération du Bassin de Bourg-en-Bresse;3;Oui;Non;Non;1;Non;01095;Nivigne et Suran;Commune;200062537;01095;20006253700010;NIVIGNE ET SURAN;Budget principal;M57;Dépenses d'intervention;26184.85;0.02618485;850;30.80570588235294;1;1;;;;;4;;;;;;2024;850
2024;Non;84;Auvergne-Rhône-Alpes;01;Ain;200040350;Communauté de communes Bugey Sud;3;Oui;Non;Non;1;Non;01098;Chazey-Bons;Commune;200063121;01098;20006312100012;CHAZEY-BONS;Budget principal;M57A;Dépenses d'intervention;75615.78;0.07561578;1227;61.62655256723716;1;1;;;;;4;;;;;;2024;1227
