"";"cog";"Identifiant.de.document";"Reference.document";"X1.Articles.CGI";"X2.Articles.CGI";"X3.Articles.CGI";"X4.Articles.CGI";"X5.Articles.CGI";"No.disposition";"Date.mutation";"Nature.mutation";"Valeur.fonciere";"No.voie";"B.T.Q";"Type.de.voie";"Code.voie";"Voie";"Code.postal";"Commune";"Code.departement";"Code.commune";"Prefixe.de.section";"Section";"No.plan";"No.Volume";"X1er.lot";"Surface.Carrez.du.1er.lot";"X2eme.lot";"Surface.Carrez.du.2eme.lot";"X3eme.lot";"Surface.Carrez.du.3eme.lot";"X4eme.lot";"Surface.Carrez.du.4eme.lot";"X5eme.lot";"Surface.Carrez.du.5eme.lot";"Nombre.de.lots";"Code.type.local";"Type.local";"Identifiant.local";"Surface.reelle.bati";"Nombre.pieces.principales";"Nature.culture";"Nature.culture.speciale";"Surface.terrain"
"2397970";"'51454";NA;NA;NA;NA;NA;NA;NA;1;"13/01/2022";"Vente";84600;6;"";"ALL";"2003";"CLAUDE MONET";51100;"REIMS";"51";454;NA;"DK";198;"";"511";46,83;"";NA;"";NA;NA;NA;NA;NA;1;2;"Appartement";NA;46;2;"";"";NA
"2397971";"'51454";NA;NA;NA;NA;NA;NA;NA;1;"13/01/2022";"Vente";84600;9001;"";"ALL";"2003";"CLAUDE MONET";51100;"REIMS";"51";454;NA;"DK";198;"";"800";NA;"";NA;"";NA;NA;NA;NA;NA;1;3;"Dépendance";NA;0;0;"";"";NA
"2397972";"'51454";NA;NA;NA;NA;NA;NA;NA;1;"13/01/2022";"Vente";84600;1;"";"ALL";"2003";"CLAUDE MONET";51100;"REIMS";"51";454;NA;"DK";198;"";"533";NA;"";NA;"";NA;NA;NA;NA;NA;1;3;"Dépendance";NA;0;0;"";"";NA
"2397973";"'51454";NA;NA;NA;NA;NA;NA;NA;1;"12/01/2022";"Vente";377500;18;"";"RUE";"7434";"RENE BLONDET";51100;"REIMS";"51";454;NA;"EZ";851;"";"";NA;"";NA;"";NA;NA;NA;NA;NA;0;1;"Maison";NA;119;4;"S";"";741
"2397982";"'51454";NA;NA;NA;NA;NA;NA;NA;1;"07/01/2022";"Vente";90000;122;"";"AV";"4900";"JEAN JAURES";51100;"REIMS";"51";454;NA;"CV";848;"";"5";NA;"";NA;"";NA;NA;NA;NA;NA;1;2;"Appartement";NA;32;2;"";"";NA
"2397988";"'51454";NA;NA;NA;NA;NA;NA;NA;1;"12/01/2022";"Vente";136600;6;"";"RUE";"4425";"HELENE NAUTRE";51100;"REIMS";"51";454;NA;"BT";580;"";"133";NA;"";NA;"";NA;NA;NA;NA;NA;1;2;"Appartement";NA;49;2;"";"";NA
"2397989";"'51454";NA;NA;NA;NA;NA;NA;NA;1;"12/01/2022";"Vente";136600;6;"";"RUE";"4425";"HELENE NAUTRE";51100;"REIMS";"51";454;NA;"BT";580;"";"122";NA;"";NA;"";NA;NA;NA;NA;NA;1;2;"Appartement";NA;97;5;"";"";NA
"2397990";"'51454";NA;NA;NA;NA;NA;NA;NA;1;"12/01/2022";"Vente";136600;6;"";"RUE";"4425";"HELENE NAUTRE";51100;"REIMS";"51";454;NA;"BT";580;"";"122";NA;"";NA;"";NA;NA;NA;NA;NA;1;3;"Dépendance";NA;0;0;"";"";NA
"2397991";"'51454";NA;NA;NA;NA;NA;NA;NA;1;"12/01/2022";"Vente";136600;6;"";"RUE";"4425";"HELENE NAUTRE";51100;"REIMS";"51";454;NA;"BT";580;"";"133";NA;"";NA;"";NA;NA;NA;NA;NA;1;3;"Dépendance";NA;0;0;"";"";NA
"2397997";"'51454";NA;NA;NA;NA;NA;NA;NA;1;"04/01/2022";"Vente";260000;33;"";"RUE";"0931";"BLAISE CENDRARS";51100;"REIMS";"51";454;NA;"HK";51;"";"";NA;"";NA;"";NA;NA;NA;NA;NA;0;1;"Maison";NA;79;4;"S";"";509
"2397998";"'51454";NA;NA;NA;NA;NA;NA;NA;1;"04/01/2022";"Vente";260000;33;"";"RUE";"0931";"BLAISE CENDRARS";51100;"REIMS";"51";454;NA;"HK";51;"";"";NA;"";NA;"";NA;NA;NA;NA;NA;0;3;"Dépendance";NA;0;0;"S";"";509
"2398000";"'51454";NA;NA;NA;NA;NA;NA;NA;1;"13/01/2022";"Vente";68500;32;"";"RUE";"6160";"DE METZ";51100;"REIMS";"51";454;NA;"CV";520;"";"12";NA;"6";29;"";NA;NA;NA;NA;NA;2;2;"Appartement";NA;29;1;"";"";NA
"2398001";"'51454";NA;NA;NA;NA;NA;NA;NA;1;"13/01/2022";"Vente";68500;32;"";"RUE";"6160";"DE METZ";51100;"REIMS";"51";454;NA;"CV";520;"";"12";NA;"6";29;"";NA;NA;NA;NA;NA;2;3;"Dépendance";NA;0;0;"";"";NA
"2398008";"'51454";NA;NA;NA;NA;NA;NA;NA;1;"06/01/2022";"Vente";65000;61;"";"RUE";"6830";"P VAILLANT COUTURIER";51100;"REIMS";"51";454;NA;"AV";861;"";"65";30,02;"8";NA;"";NA;NA;NA;NA;NA;2;2;"Appartement";NA;30;1;"";"";NA
"2398009";"'51454";NA;NA;NA;NA;NA;NA;NA;1;"06/01/2022";"Vente";65000;61;"";"RUE";"6830";"P VAILLANT COUTURIER";51100;"REIMS";"51";454;NA;"AV";861;"";"65";30,02;"8";NA;"";NA;NA;NA;NA;NA;2;3;"Dépendance";NA;0;0;"";"";NA
"2398010";"'51454";NA;NA;NA;NA;NA;NA;NA;1;"06/01/2022";"Vente";65000;61;"";"RUE";"6830";"P VAILLANT COUTURIER";51100;"REIMS";"51";454;NA;"AV";861;"";"19";NA;"";NA;"";NA;NA;NA;NA;NA;1;3;"Dépendance";NA;0;0;"";"";NA
"2398014";"'51454";NA;NA;NA;NA;NA;NA;NA;1;"13/01/2022";"Vente";415000;93;"D";"RUE";"3850";"GAMBETTA";51100;"REIMS";"51";454;NA;"CY";631;"";"63";127,05;"";NA;"";NA;NA;NA;NA;NA;1;2;"Appartement";NA;126;4;"";"";NA
"2398015";"'51454";NA;NA;NA;NA;NA;NA;NA;1;"13/01/2022";"Vente";415000;93;"D";"RUE";"3850";"GAMBETTA";51100;"REIMS";"51";454;NA;"CY";631;"";"16";NA;"";NA;"";NA;NA;NA;NA;NA;1;3;"Dépendance";NA;0;0;"";"";NA
"2398024";"'51454";NA;NA;NA;NA;NA;NA;NA;1;"05/01/2022";"Vente";292200;8;"";"RUE";"1805";"CHARLES BAUDELAIRE";51100;"REIMS";"51";454;NA;"AD";544;"";"";NA;"";NA;"";NA;NA;NA;NA;NA;0;1;"Maison";NA;113;6;"S";"";404
"2398025";"'51454";NA;NA;NA;NA;NA;NA;NA;1;"12/01/2022";"Vente";290000;40;"";"AV";"5300";"DE LAON";51100;"REIMS";"51";454;NA;"AW";529;"";"13";NA;"3";108,2;"7";NA;NA;NA;NA;NA;3;2;"Appartement";NA;102;4;"";"";NA
"2398026";"'51454";NA;NA;NA;NA;NA;NA;NA;1;"12/01/2022";"Vente";290000;40;"";"AV";"5300";"DE LAON";51100;"REIMS";"51";454;NA;"AW";529;"";"18";NA;"";NA;"";NA;NA;NA;NA;NA;1;3;"Dépendance";NA;0;0;"";"";NA
"2398027";"'51454";NA;NA;NA;NA;NA;NA;NA;1;"12/01/2022";"Vente";290000;40;"";"AV";"5300";"DE LAON";51100;"REIMS";"51";454;NA;"AW";529;"";"13";NA;"3";108,2;"7";NA;NA;NA;NA;NA;3;3;"Dépendance";NA;0;0;"";"";NA
"2398028";"'51454";NA;NA;NA;NA;NA;NA;NA;1;"12/01/2022";"Vente";290000;40;"";"AV";"5300";"DE LAON";51100;"REIMS";"51";454;NA;"AW";529;"";"13";NA;"3";108,2;"7";NA;NA;NA;NA;NA;3;3;"Dépendance";NA;0;0;"";"";NA
"2398053";"'51454";NA;NA;NA;NA;NA;NA;NA;1;"06/01/2022";"Vente";10000;3;"";"RUE";"2110";"COLASSE";51100;"REIMS";"51";454;NA;"DM";634;"";"986";NA;"";NA;"";NA;NA;NA;NA;NA;1;3;"Dépendance";NA;0;0;"";"";NA
"2398073";"'51454";NA;NA;NA;NA;NA;NA;NA;1;"04/01/2022";"Vente";79500;8;"";"RUE";"2740";"DERODE";51100;"REIMS";"51";454;NA;"BI";986;"";"10";NA;"";NA;"";NA;NA;NA;NA;NA;1;3;"Dépendance";NA;0;0;"";"";NA
"2398074";"'51454";NA;NA;NA;NA;NA;NA;NA;1;"04/01/2022";"Vente";79500;8;"";"RUE";"2740";"DERODE";51100;"REIMS";"51";454;NA;"BI";986;"";"5";35,8;"";NA;"";NA;NA;NA;NA;NA;1;2;"Appartement";NA;37;2;"";"";NA
"2398081";"'51454";NA;NA;NA;NA;NA;NA;NA;1;"14/01/2022";"Vente";116031;10;"";"RUE";"4120";"GOIOT";51100;"REIMS";"51";454;NA;"CZ";695;"";"1";52,78;"";NA;"";NA;NA;NA;NA;NA;1;2;"Appartement";NA;42;3;"";"";NA
"2398082";"'51454";NA;NA;NA;NA;NA;NA;NA;1;"14/01/2022";"Vente";116031;10;"";"RUE";"4120";"GOIOT";51100;"REIMS";"51";454;NA;"CZ";695;"";"1";52,78;"";NA;"";NA;NA;NA;NA;NA;1;3;"Dépendance";NA;0;0;"";"";NA
"2398089";"'51454";NA;NA;NA;NA;NA;NA;NA;1;"17/01/2022";"Vente";144000;8;"";"ALL";"3165";"EDOUARD DEKETELAERE";51100;"REIMS";"51";454;NA;"AN";668;"";"64";65,49;"77";NA;"";NA;NA;NA;NA;NA;2;2;"Appartement";NA;66;4;"";"";NA
"2398090";"'51454";NA;NA;NA;NA;NA;NA;NA;1;"17/01/2022";"Vente";144000;8;"";"ALL";"3165";"EDOUARD DEKETELAERE";51100;"REIMS";"51";454;NA;"AN";668;"";"64";65,49;"77";NA;"";NA;NA;NA;NA;NA;2;3;"Dépendance";NA;0;0;"";"";NA
"2398097";"'51454";NA;NA;NA;NA;NA;NA;NA;1;"03/01/2022";"Vente";98000;2;"";"RUE";"2570";"CROUTELLE";51100;"REIMS";"51";454;NA;"AV";129;"";"2";NA;"";NA;"";NA;NA;NA;NA;NA;1;3;"Dépendance";NA;0;0;"";"";NA
"2398098";"'51454";NA;NA;NA;NA;NA;NA;NA;1;"03/01/2022";"Vente";98000;2;"";"RUE";"2570";"CROUTELLE";51100;"REIMS";"51";454;NA;"AV";129;"";"2";NA;"";NA;"";NA;NA;NA;NA;NA;1;2;"Appartement";NA;40;1;"";"";NA
"2398099";"'51454";NA;NA;NA;NA;NA;NA;NA;1;"03/01/2022";"Vente";173000;46;"";"RUE";"9170";"VILLERS FRANQUEUX";51100;"REIMS";"51";454;NA;"AO";518;"";"";NA;"";NA;"";NA;NA;NA;NA;NA;0;3;"Dépendance";NA;0;0;"S";"";120
"2398100";"'51454";NA;NA;NA;NA;NA;NA;NA;1;"03/01/2022";"Vente";173000;46;"";"RUE";"9170";"VILLERS FRANQUEUX";51100;"REIMS";"51";454;NA;"AO";518;"";"";NA;"";NA;"";NA;NA;NA;NA;NA;0;1;"Maison";NA;68;4;"S";"";120
"2398104";"'51454";NA;NA;NA;NA;NA;NA;NA;1;"03/01/2022";"Vente";165000;60;"A";"RUE";"6210";"DES MOISSONS";51100;"REIMS";"51";454;NA;"CK";128;"";"750";NA;"";NA;"";NA;NA;NA;NA;NA;1;3;"Dépendance";NA;0;0;"";"";NA
"2398105";"'51454";NA;NA;NA;NA;NA;NA;NA;1;"03/01/2022";"Vente";165000;27;"T";"BD";"6690";"DE LA PAIX";51100;"REIMS";"51";454;NA;"CK";128;"";"458";NA;"95";55,3;"";NA;NA;NA;NA;NA;2;3;"Dépendance";NA;0;0;"";"";NA
"2398106";"'51454";NA;NA;NA;NA;NA;NA;NA;1;"03/01/2022";"Vente";165000;27;"T";"BD";"6690";"DE LA PAIX";51100;"REIMS";"51";454;NA;"CK";128;"";"458";NA;"95";55,3;"";NA;NA;NA;NA;NA;2;2;"Appartement";NA;54;2;"";"";NA
"2398110";"'51454";NA;NA;NA;NA;NA;NA;NA;1;"05/01/2022";"Vente";50000;7;"";"RUE";"1250";"DE BRIMONTEL";51100;"REIMS";"51";454;NA;"AY";273;"";"6";13,3;"";NA;"";NA;NA;NA;NA;NA;1;2;"Appartement";NA;18;1;"";"";NA
"2398111";"'51454";NA;NA;NA;NA;NA;NA;NA;1;"12/01/2022";"Vente";110000;91;"";"RUE";"6470";"DE NEUFCHATEL";51100;"REIMS";"51";454;NA;"AM";796;"";"3";NA;"";NA;"";NA;NA;NA;NA;NA;1;3;"Dépendance";NA;0;0;"";"";NA
"2398112";"'51454";NA;NA;NA;NA;NA;NA;NA;1;"12/01/2022";"Vente";110000;91;"";"RUE";"6470";"DE NEUFCHATEL";51100;"REIMS";"51";454;NA;"AM";796;"";"9";63,62;"";NA;"";NA;NA;NA;NA;NA;1;2;"Appartement";NA;66;3;"";"";NA
"2398113";"'51454";NA;NA;NA;NA;NA;NA;NA;1;"12/01/2022";"Vente";110000;91;"";"RUE";"6470";"DE NEUFCHATEL";51100;"REIMS";"51";454;NA;"AM";796;"";"4";NA;"";NA;"";NA;NA;NA;NA;NA;1;3;"Dépendance";NA;0;0;"";"";NA
"2398114";"'51454";NA;NA;NA;NA;NA;NA;NA;1;"14/01/2022";"Vente";74875;15;"";"RUE";"7405";"RAYMOND POINCARE";51100;"REIMS";"51";454;NA;"AE";117;"";"151";58,62;"174";NA;"";NA;NA;NA;NA;NA;2;3;"Dépendance";NA;0;0;"";"";NA
"2398115";"'51454";NA;NA;NA;NA;NA;NA;NA;1;"14/01/2022";"Vente";74875;15;"";"RUE";"7405";"RAYMOND POINCARE";51100;"REIMS";"51";454;NA;"AE";117;"";"151";58,62;"174";NA;"";NA;NA;NA;NA;NA;2;2;"Appartement";NA;59;3;"";"";NA
"2398116";"'51454";NA;NA;NA;NA;NA;NA;NA;1;"14/01/2022";"Vente";74875;9001;"";"RUE";"7405";"RAYMOND POINCARE";51100;"REIMS";"51";454;NA;"AE";285;"";"492";NA;"";NA;"";NA;NA;NA;NA;NA;1;3;"Dépendance";NA;0;0;"";"";NA
"2398120";"'51454";NA;NA;NA;NA;NA;NA;NA;1;"04/01/2022";"Vente";65000;33;"";"RUE";"3500";"FAVART D HERBIGNY";51100;"REIMS";"51";454;NA;"CV";895;"";"16";NA;"";NA;"";NA;NA;NA;NA;NA;1;2;"Appartement";NA;28;2;"";"";NA
"2398121";"'51454";NA;NA;NA;NA;NA;NA;NA;1;"06/01/2022";"Vente en l'état futur d'achèvement";131000;14;"";"RUE";"1880";"CHAVAILLIAUD";51100;"REIMS";"51";454;NA;"CV";600;"";"1";NA;"";NA;"";NA;NA;NA;NA;NA;1;2;"Appartement";NA;29;1;"";"";NA
"2398128";"'51454";NA;NA;NA;NA;NA;NA;NA;1;"12/01/2022";"Vente en l'état futur d'achèvement";186000;NA;"";"";"";"";NA;"REIMS";"51";454;NA;"IN";110;"";"1131";NA;"";NA;"";NA;NA;NA;NA;NA;1;NA;"";NA;NA;NA;"";"";NA
"2398129";"'51454";NA;NA;NA;NA;NA;NA;NA;1;"12/01/2022";"Vente";159000;36;"";"RUE";"8480";"DE TAISSY";51100;"REIMS";"51";454;NA;"DK";238;"";"564";NA;"";NA;"";NA;NA;NA;NA;NA;1;3;"Dépendance";NA;0;0;"";"";NA
"2398130";"'51454";NA;NA;NA;NA;NA;NA;NA;1;"12/01/2022";"Vente";159000;2;"";"RUE";"0846";"RUE BERTRAND DE VOGUE";51100;"REIMS";"51";454;NA;"DK";238;"";"1";100,05;"";NA;"";NA;NA;NA;NA;NA;1;2;"Appartement";NA;96;4;"";"";NA
"2398147";"'51454";NA;NA;NA;NA;NA;NA;NA;1;"12/01/2022";"Vente";195760;10;"";"RUE";"8330";"SIMON";51100;"REIMS";"51";454;NA;"DM";637;"";"379";87,16;"";NA;"";NA;NA;NA;NA;NA;1;2;"Appartement";NA;87;4;"";"";NA
"2398148";"'51454";NA;NA;NA;NA;NA;NA;NA;1;"12/01/2022";"Vente";195760;10;"";"RUE";"8330";"SIMON";51100;"REIMS";"51";454;NA;"DM";637;"";"379";87,16;"";NA;"";NA;NA;NA;NA;NA;1;3;"Dépendance";NA;0;0;"";"";NA
"2398149";"'51454";NA;NA;NA;NA;NA;NA;NA;1;"10/01/2022";"Vente";78000;46;"";"RUE";"4740";"JACQUART";51100;"REIMS";"51";454;NA;"BI";555;"";"21";NA;"26";27,5;"";NA;NA;NA;NA;NA;2;2;"Appartement";NA;27;2;"";"";NA
"2398150";"'51454";NA;NA;NA;NA;NA;NA;NA;1;"10/01/2022";"Vente";78000;46;"";"RUE";"4740";"JACQUART";51100;"REIMS";"51";454;NA;"BI";555;"";"21";NA;"26";27,5;"";NA;NA;NA;NA;NA;2;3;"Dépendance";NA;0;0;"";"";NA
"2398156";"'51454";NA;NA;NA;NA;NA;NA;NA;2;"14/01/2022";"Vente";350;15;"";"RUE";"8290";"16E ET 22E DRAGONS";51100;"REIMS";"51";454;NA;"CL";1042;"";"";NA;"";NA;"";NA;NA;NA;NA;NA;0;NA;"";NA;NA;NA;"S";"";1
"2398157";"'51454";NA;NA;NA;NA;NA;NA;NA;1;"11/01/2022";"Vente";69170;85;"";"RUE";"1590";"DE CERNAY";51100;"REIMS";"51";454;NA;"CV";1122;"";"5";18,3;"";NA;"";NA;NA;NA;NA;NA;1;2;"Appartement";NA;20;1;"";"";NA
"2398158";"'51454";NA;NA;NA;NA;NA;NA;NA;1;"11/01/2022";"Vente";113000;232;"";"AV";"5300";"DE LAON";51100;"REIMS";"51";454;NA;"AX";455;"";"5";NA;"";NA;"";NA;NA;NA;NA;NA;1;3;"Dépendance";NA;0;0;"";"";NA
"2398159";"'51454";NA;NA;NA;NA;NA;NA;NA;1;"11/01/2022";"Vente";113000;232;"";"AV";"5300";"DE LAON";51100;"REIMS";"51";454;NA;"AX";455;"";"5";NA;"";NA;"";NA;NA;NA;NA;NA;1;2;"Appartement";NA;54;2;"";"";NA
"2398160";"'51454";NA;NA;NA;NA;NA;NA;NA;1;"17/01/2022";"Vente";133000;1;"";"ALL";"2003";"CLAUDE MONET";51100;"REIMS";"51";454;NA;"DK";198;"";"18";77,8;"";NA;"";NA;NA;NA;NA;NA;1;3;"Dépendance";NA;0;0;"";"";NA
