"";"cog";"Identifiant.de.document";"Reference.document";"X1.Articles.CGI";"X2.Articles.CGI";"X3.Articles.CGI";"X4.Articles.CGI";"X5.Articles.CGI";"No.disposition";"Date.mutation";"Nature.mutation";"Valeur.fonciere";"No.voie";"B.T.Q";"Type.de.voie";"Code.voie";"Voie";"Code.postal";"Commune";"Code.departement";"Code.commune";"Prefixe.de.section";"Section";"No.plan";"No.Volume";"X1er.lot";"Surface.Carrez.du.1er.lot";"X2eme.lot";"Surface.Carrez.du.2eme.lot";"X3eme.lot";"Surface.Carrez.du.3eme.lot";"X4eme.lot";"Surface.Carrez.du.4eme.lot";"X5eme.lot";"Surface.Carrez.du.5eme.lot";"Nombre.de.lots";"Code.type.local";"Type.local";"Identifiant.local";"Surface.reelle.bati";"Nombre.pieces.principales";"Nature.culture";"Nature.culture.speciale";"Surface.terrain"
"3217463";"'71342";NA;NA;NA;NA;NA;NA;NA;1;"14/06/2022";"Vente";40000;9;"";"RUE";"0610";"PAUL CAMBON";71600;"PARAY LE MONIAL";"71";342;NA;"AX";334;"";"139";NA;"";NA;"";NA;NA;NA;NA;NA;1;3;"Dépendance";NA;0;0;"";"";NA
"3217464";"'71342";NA;NA;NA;NA;NA;NA;NA;1;"14/06/2022";"Vente";40000;9;"";"RUE";"0610";"PAUL CAMBON";71600;"PARAY LE MONIAL";"71";342;NA;"AX";334;"";"127";NA;"133";72,25;"";NA;NA;NA;NA;NA;2;2;"Appartement";NA;62;3;"";"";NA
"3217508";"'71342";NA;NA;NA;NA;NA;NA;NA;1;"15/06/2022";"Vente";41000;3;"";"RUE";"0610";"PAUL CAMBON";71600;"PARAY LE MONIAL";"71";342;NA;"AX";331;"";"97";NA;"";NA;"";NA;NA;NA;NA;NA;1;3;"Dépendance";NA;0;0;"";"";NA
"3217509";"'71342";NA;NA;NA;NA;NA;NA;NA;1;"15/06/2022";"Vente";41000;3;"";"RUE";"0610";"PAUL CAMBON";71600;"PARAY LE MONIAL";"71";342;NA;"AX";331;"";"98";NA;"";NA;"";NA;NA;NA;NA;NA;1;NA;"";NA;NA;NA;"J";"POTAG";422
"3217510";"'71342";NA;NA;NA;NA;NA;NA;NA;1;"15/06/2022";"Vente";41000;3;"";"RUE";"0610";"PAUL CAMBON";71600;"PARAY LE MONIAL";"71";342;NA;"AX";331;"";"90";NA;"92";61,3;"";NA;NA;NA;NA;NA;2;2;"Appartement";NA;62;3;"";"";NA
"3217511";"'71342";NA;NA;NA;NA;NA;NA;NA;1;"15/06/2022";"Vente";41000;3;"";"RUE";"0610";"PAUL CAMBON";71600;"PARAY LE MONIAL";"71";342;NA;"AX";331;"";"90";NA;"92";61,3;"";NA;NA;NA;NA;NA;2;3;"Dépendance";NA;0;0;"";"";NA
"3217512";"'71342";NA;NA;NA;NA;NA;NA;NA;1;"15/06/2022";"Vente";41000;3;"";"RUE";"0610";"PAUL CAMBON";71600;"PARAY LE MONIAL";"71";342;NA;"AX";331;"";"90";NA;"92";61,3;"";NA;NA;NA;NA;NA;2;3;"Dépendance";NA;0;0;"";"";NA
"3217573";"'71342";NA;NA;NA;NA;NA;NA;NA;1;"15/06/2022";"Vente";89400;6;"";"BD";"0423";"HENRI REGNIER";71600;"PARAY LE MONIAL";"71";342;NA;"AI";515;"";"9";68,61;"";NA;"";NA;NA;NA;NA;NA;1;2;"Appartement";NA;60;2;"";"";NA
"3217864";"'71342";NA;NA;NA;NA;NA;NA;NA;2;"14/06/2022";"Vente";64000;NA;"";"AV";"0180";"DE CHAROLLES";71600;"PARAY LE MONIAL";"71";342;NA;"AL";153;"";"";NA;"";NA;"";NA;NA;NA;NA;NA;0;NA;"";NA;NA;NA;"S";"";70
"3217865";"'71342";NA;NA;NA;NA;NA;NA;NA;2;"14/06/2022";"Vente";64000;9002;"";"RUE";"0770";"DE LA VIGNE";71600;"PARAY LE MONIAL";"71";342;NA;"AL";400;"";"";NA;"";NA;"";NA;NA;NA;NA;NA;0;3;"Dépendance";NA;0;0;"S";"";345
"3217866";"'71342";NA;NA;NA;NA;NA;NA;NA;2;"14/06/2022";"Vente";64000;24;"";"AV";"0180";"DE CHAROLLES";71600;"PARAY LE MONIAL";"71";342;NA;"AL";401;"";"";NA;"";NA;"";NA;NA;NA;NA;NA;0;NA;"";NA;NA;NA;"S";"";109
"3217907";"'71342";NA;NA;NA;NA;NA;NA;NA;1;"07/06/2022";"Vente";11000;NA;"";"";"B204";"LA VILLENEUVE";71600;"PARAY LE MONIAL";"71";342;NA;"AE";15;"";"";NA;"";NA;"";NA;NA;NA;NA;NA;0;NA;"";NA;NA;NA;"J";"POTAG";766
"3218082";"'71342";NA;NA;NA;NA;NA;NA;NA;1;"21/06/2022";"Vente";95000;1;"";"QUAI";"0460";"DE L INDUSTRIE";71600;"PARAY LE MONIAL";"71";342;NA;"AW";18;"";"5";78,55;"";NA;"";NA;NA;NA;NA;NA;1;3;"Dépendance";NA;0;0;"";"";NA
"3218083";"'71342";NA;NA;NA;NA;NA;NA;NA;1;"21/06/2022";"Vente";95000;1;"";"QUAI";"0460";"DE L INDUSTRIE";71600;"PARAY LE MONIAL";"71";342;NA;"AW";18;"";"3";91,34;"";NA;"";NA;NA;NA;NA;NA;1;2;"Appartement";NA;86;5;"";"";NA
"3218084";"'71342";NA;NA;NA;NA;NA;NA;NA;1;"21/06/2022";"Vente";95000;1;"";"QUAI";"0460";"DE L INDUSTRIE";71600;"PARAY LE MONIAL";"71";342;NA;"AW";18;"";"5";78,55;"";NA;"";NA;NA;NA;NA;NA;1;3;"Dépendance";NA;0;0;"";"";NA
"3218085";"'71342";NA;NA;NA;NA;NA;NA;NA;1;"21/06/2022";"Vente";95000;1;"";"QUAI";"0460";"DE L INDUSTRIE";71600;"PARAY LE MONIAL";"71";342;NA;"AW";18;"";"3";91,34;"";NA;"";NA;NA;NA;NA;NA;1;3;"Dépendance";NA;0;0;"";"";NA
"3218086";"'71342";NA;NA;NA;NA;NA;NA;NA;1;"21/06/2022";"Vente";95000;1;"";"QUAI";"0460";"DE L INDUSTRIE";71600;"PARAY LE MONIAL";"71";342;NA;"AW";18;"";"3";91,34;"";NA;"";NA;NA;NA;NA;NA;1;3;"Dépendance";NA;0;0;"";"";NA
"3218087";"'71342";NA;NA;NA;NA;NA;NA;NA;1;"21/06/2022";"Vente";95000;1;"";"QUAI";"0460";"DE L INDUSTRIE";71600;"PARAY LE MONIAL";"71";342;NA;"AW";18;"";"5";78,55;"";NA;"";NA;NA;NA;NA;NA;1;2;"Appartement";NA;63;4;"";"";NA
"3218088";"'71342";NA;NA;NA;NA;NA;NA;NA;1;"21/06/2022";"Vente";95000;1;"";"QUAI";"0460";"DE L INDUSTRIE";71600;"PARAY LE MONIAL";"71";342;NA;"AW";18;"";"3";91,34;"";NA;"";NA;NA;NA;NA;NA;1;3;"Dépendance";NA;0;0;"";"";NA
"3218638";"'71342";NA;NA;NA;NA;NA;NA;NA;1;"24/06/2022";"Vente";113000;8;"";"RUE";"0785";"DU 22 AOUT";71600;"PARAY LE MONIAL";"71";342;NA;"AX";126;"";"";NA;"";NA;"";NA;NA;NA;NA;NA;0;1;"Maison";NA;67;4;"S";"";617
"3218670";"'71342";NA;NA;NA;NA;NA;NA;NA;1;"21/06/2022";"Vente";127300;3;"";"IMP";"0383";"DE LA GARE";71600;"PARAY LE MONIAL";"71";342;NA;"AW";166;"";"18";73,01;"37";NA;"";NA;NA;NA;NA;NA;2;2;"Appartement";NA;71;4;"";"";NA
"3218671";"'71342";NA;NA;NA;NA;NA;NA;NA;1;"21/06/2022";"Vente";127300;3;"";"IMP";"0383";"DE LA GARE";71600;"PARAY LE MONIAL";"71";342;NA;"AW";166;"";"18";73,01;"37";NA;"";NA;NA;NA;NA;NA;2;3;"Dépendance";NA;0;0;"";"";NA
"3218672";"'71342";NA;NA;NA;NA;NA;NA;NA;1;"21/06/2022";"Vente";127300;3;"";"IMP";"0383";"DE LA GARE";71600;"PARAY LE MONIAL";"71";342;NA;"AW";166;"";"18";73,01;"37";NA;"";NA;NA;NA;NA;NA;2;3;"Dépendance";NA;0;0;"";"";NA
"3219424";"'71342";NA;NA;NA;NA;NA;NA;NA;1;"29/06/2022";"Vente";185000;42;"";"RUE";"0650";"DE LA REPUBLIQUE";71600;"PARAY LE MONIAL";"71";342;NA;"AK";190;"";"";NA;"";NA;"";NA;NA;NA;NA;NA;0;4;"Local industriel. commercial ou assimilé";NA;200;0;"S";"";203
"3219425";"'71342";NA;NA;NA;NA;NA;NA;NA;1;"29/06/2022";"Vente";185000;42;"";"RUE";"0650";"DE LA REPUBLIQUE";71600;"PARAY LE MONIAL";"71";342;NA;"AK";190;"";"";NA;"";NA;"";NA;NA;NA;NA;NA;0;1;"Maison";NA;44;2;"S";"";203
"3219961";"'71342";NA;NA;NA;NA;NA;NA;NA;1;"29/06/2022";"Vente";145000;96;"B";"RTE";"0630";"DE POISSON";71600;"PARAY LE MONIAL";"71";342;NA;"AS";154;"";"";NA;"";NA;"";NA;NA;NA;NA;NA;0;1;"Maison";NA;81;4;"S";"";504
"3220572";"'71342";NA;NA;NA;NA;NA;NA;NA;1;"01/06/2022";"Vente";62000;6;"";"HAM";"A085";"DU GUE LEGER";71600;"PARAY LE MONIAL";"71";342;NA;"AC";91;"";"2";NA;"7";NA;"";NA;NA;NA;NA;NA;2;2;"Appartement";NA;81;3;"";"";NA
"3220573";"'71342";NA;NA;NA;NA;NA;NA;NA;1;"01/06/2022";"Vente";62000;6;"";"HAM";"A085";"DU GUE LEGER";71600;"PARAY LE MONIAL";"71";342;NA;"AC";91;"";"2";NA;"7";NA;"";NA;NA;NA;NA;NA;2;3;"Dépendance";NA;0;0;"";"";NA
"3221187";"'71342";NA;NA;NA;NA;NA;NA;NA;1;"29/06/2022";"Vente";580000;NA;"";"";"B115";"LA GRANDE BRUYERE";71600;"PARAY LE MONIAL";"71";342;NA;"A";1296;"";"";NA;"";NA;"";NA;NA;NA;NA;NA;0;NA;"";NA;NA;NA;"S";"";372
"3221188";"'71342";NA;NA;NA;NA;NA;NA;NA;1;"29/06/2022";"Vente";580000;3;"";"RUE";"0401";"DE LA GRANDE BRUYERE";71600;"PARAY LE MONIAL";"71";342;NA;"A";1300;"";"";NA;"";NA;"";NA;NA;NA;NA;NA;0;4;"Local industriel. commercial ou assimilé";NA;637;0;"S";"";2628
"3221248";"'71342";NA;NA;NA;NA;NA;NA;NA;1;"05/07/2022";"Vente";272725;8;"";"AV";"0175";"CHARLES DE GAULLE";71600;"PARAY LE MONIAL";"71";342;NA;"AK";124;"";"2";251,78;"";NA;"";NA;NA;NA;NA;NA;1;3;"Dépendance";NA;0;0;"";"";NA
"3221249";"'71342";NA;NA;NA;NA;NA;NA;NA;1;"05/07/2022";"Vente";272725;8;"";"AV";"0175";"CHARLES DE GAULLE";71600;"PARAY LE MONIAL";"71";342;NA;"AK";124;"";"2";251,78;"";NA;"";NA;NA;NA;NA;NA;1;3;"Dépendance";NA;0;0;"";"";NA
"3221250";"'71342";NA;NA;NA;NA;NA;NA;NA;1;"05/07/2022";"Vente";272725;8;"";"AV";"0175";"CHARLES DE GAULLE";71600;"PARAY LE MONIAL";"71";342;NA;"AK";124;"";"2";251,78;"";NA;"";NA;NA;NA;NA;NA;1;2;"Appartement";NA;207;8;"";"";NA
"3221909";"'71342";NA;NA;NA;NA;NA;NA;NA;1;"30/06/2022";"Vente";100500;8;"";"RUE";"0322";"DES EGLANTIERS";71600;"PARAY LE MONIAL";"71";342;NA;"AZ";282;"";"";NA;"";NA;"";NA;NA;NA;NA;NA;0;1;"Maison";NA;67;4;"S";"";585
"3221924";"'71342";NA;NA;NA;NA;NA;NA;NA;2;"02/07/2022";"Vente";30000;NA;"";"";"B192";"TERRES DE CHASSAGNE";71600;"PARAY LE MONIAL";"71";342;NA;"C";524;"";"";NA;"";NA;"";NA;NA;NA;NA;NA;0;NA;"";NA;NA;NA;"T";"";1105
"3222024";"'71342";NA;NA;NA;NA;NA;NA;NA;2;"02/07/2022";"Vente";33000;NA;"";"";"B192";"TERRES DE CHASSAGNE";71600;"PARAY LE MONIAL";"71";342;NA;"C";523;"";"";NA;"";NA;"";NA;NA;NA;NA;NA;0;NA;"";NA;NA;NA;"T";"";1548
"3223210";"'71342";NA;NA;NA;NA;NA;NA;NA;1;"12/07/2022";"Vente";219040;12;"";"RUE";"0655";"DE LA RESISTANCE";71600;"PARAY LE MONIAL";"71";342;NA;"AV";430;"";"";NA;"";NA;"";NA;NA;NA;NA;NA;0;NA;"";NA;NA;NA;"S";"";25
"3223211";"'71342";NA;NA;NA;NA;NA;NA;NA;1;"12/07/2022";"Vente";219040;12;"A";"RUE";"0655";"DE LA RESISTANCE";71600;"PARAY LE MONIAL";"71";342;NA;"AV";433;"";"";NA;"";NA;"";NA;NA;NA;NA;NA;0;1;"Maison";NA;91;4;"S";"";586
"3223484";"'71342";NA;NA;NA;NA;NA;NA;NA;1;"13/07/2022";"Vente";127000;53;"";"RUE";"0478";"JOSEPH CUVELIER";71600;"PARAY LE MONIAL";"71";342;NA;"AE";381;"";"";NA;"";NA;"";NA;NA;NA;NA;NA;0;1;"Maison";NA;106;6;"S";"";758
"3223485";"'71342";NA;NA;NA;NA;NA;NA;NA;1;"13/07/2022";"Vente";127000;53;"";"RUE";"0478";"JOSEPH CUVELIER";71600;"PARAY LE MONIAL";"71";342;NA;"AE";381;"";"";NA;"";NA;"";NA;NA;NA;NA;NA;0;3;"Dépendance";NA;0;0;"S";"";758
"3224232";"'71342";NA;NA;NA;NA;NA;NA;NA;1;"20/07/2022";"Vente";123000;4;"";"RUE";"0476";"JEAN PHILIPPE RAMEAU";71600;"PARAY LE MONIAL";"71";342;NA;"BC";307;"";"";NA;"";NA;"";NA;NA;NA;NA;NA;0;1;"Maison";NA;85;4;"S";"";284
"3224437";"'71342";NA;NA;NA;NA;NA;NA;NA;1;"01/08/2022";"Vente";168000;13;"";"BD";"0423";"HENRI REGNIER";71600;"PARAY LE MONIAL";"71";342;NA;"AD";124;"";"";NA;"";NA;"";NA;NA;NA;NA;NA;0;4;"Local industriel. commercial ou assimilé";NA;367;0;"S";"";1347
"3224438";"'71342";NA;NA;NA;NA;NA;NA;NA;1;"01/08/2022";"Vente";168000;13;"";"BD";"0423";"HENRI REGNIER";71600;"PARAY LE MONIAL";"71";342;NA;"AD";128;"";"";NA;"";NA;"";NA;NA;NA;NA;NA;0;NA;"";NA;NA;NA;"S";"";269
"3224622";"'71342";NA;NA;NA;NA;NA;NA;NA;1;"06/07/2022";"Vente";97080;2;"";"RUE";"0636";"DU PRE DES ANGLES";71600;"PARAY LE MONIAL";"71";342;NA;"AC";437;"";"26";76,06;"74";NA;"75";NA;NA;NA;NA;NA;3;3;"Dépendance";NA;0;0;"";"";NA
"3224623";"'71342";NA;NA;NA;NA;NA;NA;NA;1;"06/07/2022";"Vente";97080;2;"";"RUE";"0636";"DU PRE DES ANGLES";71600;"PARAY LE MONIAL";"71";342;NA;"AC";437;"";"26";76,06;"74";NA;"75";NA;NA;NA;NA;NA;3;2;"Appartement";NA;75;4;"";"";NA
"3224624";"'71342";NA;NA;NA;NA;NA;NA;NA;1;"06/07/2022";"Vente";97080;2;"";"RUE";"0636";"DU PRE DES ANGLES";71600;"PARAY LE MONIAL";"71";342;NA;"AC";437;"";"26";76,06;"74";NA;"75";NA;NA;NA;NA;NA;3;3;"Dépendance";NA;0;0;"";"";NA
"3224627";"'71342";NA;NA;NA;NA;NA;NA;NA;1;"06/07/2022";"Vente terrain à bâtir";36400;NA;"";"";"B127";"LES MIQUETS";71600;"PARAY LE MONIAL";"71";342;NA;"BI";162;"";"";NA;"";NA;"";NA;NA;NA;NA;NA;0;NA;"";NA;NA;NA;"AB";"";700
"3224630";"'71342";NA;NA;NA;NA;NA;NA;NA;1;"08/07/2022";"Vente";205550;18;"";"RUE";"0060";"DE BELLEVUE";71600;"PARAY LE MONIAL";"71";342;NA;"AY";115;"";"";NA;"";NA;"";NA;NA;NA;NA;NA;0;1;"Maison";NA;104;6;"S";"";880
"3224631";"'71342";NA;NA;NA;NA;NA;NA;NA;1;"08/07/2022";"Vente";205550;18;"";"RUE";"0060";"DE BELLEVUE";71600;"PARAY LE MONIAL";"71";342;NA;"AY";115;"";"";NA;"";NA;"";NA;NA;NA;NA;NA;0;3;"Dépendance";NA;0;0;"S";"";880
"3224692";"'71342";NA;NA;NA;NA;NA;NA;NA;1;"29/06/2022";"Vente";108000;28;"";"RUE";"0550";"DU 11 NOVEMBRE";71600;"PARAY LE MONIAL";"71";342;NA;"AM";143;"";"";NA;"";NA;"";NA;NA;NA;NA;NA;0;1;"Maison";NA;87;5;"S";"";373
"3224836";"'71342";NA;NA;NA;NA;NA;NA;NA;1;"08/07/2022";"Vente";93000;3;"";"RTE";"0700";"DE SAINT VINCENT";71600;"PARAY LE MONIAL";"71";342;NA;"AE";90;"";"18";NA;"27";9,46;"9";89,57;NA;NA;NA;NA;3;3;"Dépendance";NA;0;0;"";"";NA
"3224837";"'71342";NA;NA;NA;NA;NA;NA;NA;1;"08/07/2022";"Vente";93000;3;"";"RTE";"0700";"DE SAINT VINCENT";71600;"PARAY LE MONIAL";"71";342;NA;"AE";90;"";"18";NA;"27";9,46;"9";89,57;NA;NA;NA;NA;3;2;"Appartement";NA;90;4;"";"";NA
"3224838";"'71342";NA;NA;NA;NA;NA;NA;NA;1;"08/07/2022";"Vente";93000;3;"";"RTE";"0700";"DE SAINT VINCENT";71600;"PARAY LE MONIAL";"71";342;NA;"AE";90;"";"18";NA;"27";9,46;"9";89,57;NA;NA;NA;NA;3;3;"Dépendance";NA;0;0;"";"";NA
"3224851";"'71342";NA;NA;NA;NA;NA;NA;NA;1;"13/07/2022";"Vente";185000;11;"B";"RUE";"0600";"PASTEUR";71600;"PARAY LE MONIAL";"71";342;NA;"AM";264;"";"14";70,21;"50";NA;"";NA;NA;NA;NA;NA;2;2;"Appartement";NA;70;3;"";"";NA
"3224852";"'71342";NA;NA;NA;NA;NA;NA;NA;1;"13/07/2022";"Vente";185000;11;"B";"RUE";"0600";"PASTEUR";71600;"PARAY LE MONIAL";"71";342;NA;"AM";264;"";"14";70,21;"50";NA;"";NA;NA;NA;NA;NA;2;3;"Dépendance";NA;0;0;"";"";NA
"3224865";"'71342";NA;NA;NA;NA;NA;NA;NA;1;"18/07/2022";"Vente";101000;61;"";"RUE";"0478";"JOSEPH CUVELIER";71600;"PARAY LE MONIAL";"71";342;NA;"AE";234;"";"";NA;"";NA;"";NA;NA;NA;NA;NA;0;1;"Maison";NA;62;3;"S";"";400
"3224987";"'71342";NA;NA;NA;NA;NA;NA;NA;1;"15/07/2022";"Vente";135000;3;"";"RTE";"0523";"DE MOUILLARGUES";71600;"PARAY LE MONIAL";"71";342;NA;"A";1440;"";"";NA;"";NA;"";NA;NA;NA;NA;NA;0;1;"Maison";NA;120;4;"S";"";746
"3225024";"'71342";NA;NA;NA;NA;NA;NA;NA;1;"13/07/2022";"Vente";3e+05;18;"B";"RUE";"0280";"DES 2 PONTS";71600;"PARAY LE MONIAL";"71";342;NA;"AK";122;"";"1";NA;"";NA;"";NA;NA;NA;NA;NA;1;4;"Local industriel. commercial ou assimilé";NA;179;0;"";"";NA
"3225104";"'71342";NA;NA;NA;NA;NA;NA;NA;1;"26/07/2022";"Vente";30000;2;"";"RUE";"0280";"DES 2 PONTS";71600;"PARAY LE MONIAL";"71";342;NA;"AI";295;"";"201";27;"";NA;"";NA;NA;NA;NA;NA;1;4;"Local industriel. commercial ou assimilé";NA;26;0;"";"";NA
"3225361";"'71342";NA;NA;NA;NA;NA;NA;NA;1;"29/07/2022";"Vente";218500;11;"";"RUE";"0040";"ANTOINE RENARD";71600;"PARAY LE MONIAL";"71";342;NA;"AE";108;"";"";NA;"";NA;"";NA;NA;NA;NA;NA;0;1;"Maison";NA;111;5;"S";"";384
"3225362";"'71342";NA;NA;NA;NA;NA;NA;NA;1;"29/07/2022";"Vente";218500;11;"";"RUE";"0040";"ANTOINE RENARD";71600;"PARAY LE MONIAL";"71";342;NA;"AE";108;"";"";NA;"";NA;"";NA;NA;NA;NA;NA;0;3;"Dépendance";NA;0;0;"S";"";384
