"";"cog";"Identifiant.de.document";"Reference.document";"X1.Articles.CGI";"X2.Articles.CGI";"X3.Articles.CGI";"X4.Articles.CGI";"X5.Articles.CGI";"No.disposition";"Date.mutation";"Nature.mutation";"Valeur.fonciere";"No.voie";"B.T.Q";"Type.de.voie";"Code.voie";"Voie";"Code.postal";"Commune";"Code.departement";"Code.commune";"Prefixe.de.section";"Section";"No.plan";"No.Volume";"X1er.lot";"Surface.Carrez.du.1er.lot";"X2eme.lot";"Surface.Carrez.du.2eme.lot";"X3eme.lot";"Surface.Carrez.du.3eme.lot";"X4eme.lot";"Surface.Carrez.du.4eme.lot";"X5eme.lot";"Surface.Carrez.du.5eme.lot";"Nombre.de.lots";"Code.type.local";"Type.local";"Identifiant.local";"Surface.reelle.bati";"Nombre.pieces.principales";"Nature.culture";"Nature.culture.speciale";"Surface.terrain"
"3260788";"72181";NA;NA;NA;NA;NA;NA;NA;1;"10/01/2022";"Vente";75000;237;"";"AV";"4810";"RUBILLARD";72000;"LE MANS";"72";181;NA;"AL";742;"";"27";NA;"";NA;"";NA;NA;NA;NA;NA;1;3;"Dépendance";NA;0;0;"";"";NA
"3260789";"72181";NA;NA;NA;NA;NA;NA;NA;1;"10/01/2022";"Vente";75000;237;"";"AV";"4810";"RUBILLARD";72000;"LE MANS";"72";181;NA;"AL";742;"";"63";40,97;"";NA;"";NA;NA;NA;NA;NA;1;2;"Appartement";NA;41;1;"";"";NA
"3260793";"72181";NA;NA;NA;NA;NA;NA;NA;1;"05/01/2022";"Vente";113000;4;"";"RUE";"3005";"JULIEN PESCHE";72000;"LE MANS";"72";181;NA;"MN";22;"";"3";56,33;"";NA;"";NA;NA;NA;NA;NA;1;2;"Appartement";NA;55;2;"";"";NA
"3260796";"72181";NA;NA;NA;NA;NA;NA;NA;1;"10/01/2022";"Vente";360000;39;"";"BD";"1590";"DEMORIEUX";72100;"LE MANS";"72";181;NA;"HW";341;"1";"";NA;"";NA;"";NA;NA;NA;NA;NA;0;NA;"";NA;NA;NA;"";"";NA
"3260803";"72181";NA;NA;NA;NA;NA;NA;NA;1;"04/01/2022";"Vente";69000;3;"B";"RUE";"4960";"SAINT PAVIN DES CHAMPS";72000;"LE MANS";"72";181;NA;"AN";186;"";"1";87,64;"";NA;"";NA;NA;NA;NA;NA;1;4;"Local industriel. commercial ou assimilé";NA;50;0;"";"";NA
"3260811";"72181";NA;NA;NA;NA;NA;NA;NA;1;"10/01/2022";"Vente";45000;25;"";"RUE";"5220";"DU TERTRE SAINT LAURENT";72000;"LE MANS";"72";181;NA;"BD";360;"";"102";24,27;"";NA;"";NA;NA;NA;NA;NA;1;2;"Appartement";NA;26;1;"";"";NA
"3260812";"72181";NA;NA;NA;NA;NA;NA;NA;1;"10/01/2022";"Vente";45000;25;"";"RUE";"5220";"DU TERTRE SAINT LAURENT";72000;"LE MANS";"72";181;NA;"BD";360;"";"188";NA;"";NA;"";NA;NA;NA;NA;NA;1;3;"Dépendance";NA;0;0;"";"";NA
"3260817";"72181";NA;NA;NA;NA;NA;NA;NA;1;"03/01/2022";"Vente";160000;5;"";"RUE";"4527";"RAYMOND SOMMER";72100;"LE MANS";"72";181;NA;"KO";822;"";"";NA;"";NA;"";NA;NA;NA;NA;NA;0;3;"Dépendance";NA;0;0;"S";"";235
"3260818";"72181";NA;NA;NA;NA;NA;NA;NA;1;"03/01/2022";"Vente";160000;5;"";"RUE";"4527";"RAYMOND SOMMER";72100;"LE MANS";"72";181;NA;"KO";822;"";"";NA;"";NA;"";NA;NA;NA;NA;NA;0;1;"Maison";NA;84;4;"S";"";235
"3260819";"72181";NA;NA;NA;NA;NA;NA;NA;1;"03/01/2022";"Vente";160000;NA;"";"RUE";"2725";"HUCHEPIE";72100;"LE MANS";"72";181;NA;"KO";876;"";"";NA;"";NA;"";NA;NA;NA;NA;NA;0;NA;"";NA;NA;NA;"S";"";3991
"3260859";"72181";NA;NA;NA;NA;NA;NA;NA;1;"03/01/2022";"Vente";118000;26;"";"RUE";"0470";"BARBIER";72000;"LE MANS";"72";181;NA;"MN";91;"";"104";NA;"";NA;"";NA;NA;NA;NA;NA;1;2;"Appartement";NA;79;3;"";"";NA
"3260860";"72181";NA;NA;NA;NA;NA;NA;NA;1;"03/01/2022";"Vente";118000;26;"";"RUE";"0470";"BARBIER";72000;"LE MANS";"72";181;NA;"MN";91;"";"45";NA;"";NA;"";NA;NA;NA;NA;NA;1;3;"Dépendance";NA;0;0;"";"";NA
"3260879";"72181";NA;NA;NA;NA;NA;NA;NA;1;"12/01/2022";"Vente";165000;29;"";"RUE";"3440";"DU MARECHAL JOFFRE";72000;"LE MANS";"72";181;NA;"LO";307;"";"";NA;"";NA;"";NA;NA;NA;NA;NA;0;1;"Maison";NA;76;5;"S";"";161
"3260880";"72181";NA;NA;NA;NA;NA;NA;NA;1;"12/01/2022";"Vente";165000;NA;"";"RUE";"3430";"DU MARECHAL FOCH";72000;"LE MANS";"72";181;NA;"LO";388;"";"";NA;"";NA;"";NA;NA;NA;NA;NA;0;NA;"";NA;NA;NA;"S";"";2570
"3260881";"72181";NA;NA;NA;NA;NA;NA;NA;1;"03/01/2022";"Vente";177500;66;"";"RUE";"1925";"DES ETAMINES";72000;"LE MANS";"72";181;NA;"AE";742;"";"103";NA;"";NA;"";NA;NA;NA;NA;NA;1;3;"Dépendance";NA;0;0;"";"";NA
"3260882";"72181";NA;NA;NA;NA;NA;NA;NA;1;"03/01/2022";"Vente";177500;66;"";"RUE";"1925";"DES ETAMINES";72000;"LE MANS";"72";181;NA;"AE";742;"";"102";NA;"";NA;"";NA;NA;NA;NA;NA;1;3;"Dépendance";NA;0;0;"";"";NA
"3260883";"72181";NA;NA;NA;NA;NA;NA;NA;1;"03/01/2022";"Vente";177500;107;"";"RUE";"3305";"DE LA MADELEINE";72000;"LE MANS";"72";181;NA;"AE";742;"";"66";71,19;"";NA;"";NA;NA;NA;NA;NA;1;2;"Appartement";NA;69;3;"";"";NA
"3260891";"72181";NA;NA;NA;NA;NA;NA;NA;1;"06/01/2022";"Vente";45225;59;"";"RUE";"1030";"CAVAIGNAC";72000;"LE MANS";"72";181;NA;"DX";161;"";"62";19,87;"";NA;"";NA;NA;NA;NA;NA;1;2;"Appartement";NA;20;1;"";"";NA
"3260914";"72181";NA;NA;NA;NA;NA;NA;NA;1;"10/01/2022";"Vente";295000;24;"";"RUE";"1303";"CLAUDE BERNARD";72000;"LE MANS";"72";181;NA;"NO";510;"";"";NA;"";NA;"";NA;NA;NA;NA;NA;0;1;"Maison";NA;142;5;"S";"";547
"3260925";"72181";NA;NA;NA;NA;NA;NA;NA;1;"05/01/2022";"Vente";270000;NA;"";"CHE";"2454";"DE LA GRANDE LIGNE";72000;"LE MANS";"72";181;NA;"MX";57;"";"";NA;"";NA;"";NA;NA;NA;NA;NA;0;NA;"";NA;NA;NA;"VE";"CIDRE";1430
"3260926";"72181";NA;NA;NA;NA;NA;NA;NA;1;"05/01/2022";"Vente";270000;NA;"";"CHE";"2454";"DE LA GRANDE LIGNE";72000;"LE MANS";"72";181;NA;"MX";58;"";"";NA;"";NA;"";NA;NA;NA;NA;NA;0;NA;"";NA;NA;NA;"J";"POTAG";721
"3260927";"72181";NA;NA;NA;NA;NA;NA;NA;1;"05/01/2022";"Vente";270000;19;"";"CHE";"2454";"DE LA GRANDE LIGNE";72000;"LE MANS";"72";181;NA;"MX";59;"";"";NA;"";NA;"";NA;NA;NA;NA;NA;0;3;"Dépendance";NA;0;0;"S";"";860
"3260928";"72181";NA;NA;NA;NA;NA;NA;NA;1;"05/01/2022";"Vente";270000;19;"";"CHE";"2454";"DE LA GRANDE LIGNE";72000;"LE MANS";"72";181;NA;"MX";59;"";"";NA;"";NA;"";NA;NA;NA;NA;NA;0;1;"Maison";NA;19;1;"S";"";860
"3260929";"72181";NA;NA;NA;NA;NA;NA;NA;1;"05/01/2022";"Vente";270000;19;"";"CHE";"2454";"DE LA GRANDE LIGNE";72000;"LE MANS";"72";181;NA;"MX";59;"";"";NA;"";NA;"";NA;NA;NA;NA;NA;0;1;"Maison";NA;99;3;"S";"";860
"3260930";"72181";NA;NA;NA;NA;NA;NA;NA;1;"05/01/2022";"Vente";270000;NA;"";"CHE";"2454";"DE LA GRANDE LIGNE";72000;"LE MANS";"72";181;NA;"MX";60;"";"";NA;"";NA;"";NA;NA;NA;NA;NA;0;NA;"";NA;NA;NA;"S";"";612
"3260932";"72181";NA;NA;NA;NA;NA;NA;NA;1;"07/01/2022";"Vente";44500;13;"";"RUE";"2890";"JEAN MACE";72100;"LE MANS";"72";181;NA;"HS";110;"";"92";NA;"";NA;"";NA;NA;NA;NA;NA;1;3;"Dépendance";NA;0;0;"";"";NA
"3260933";"72181";NA;NA;NA;NA;NA;NA;NA;1;"07/01/2022";"Vente";44500;13;"";"RUE";"2890";"JEAN MACE";72100;"LE MANS";"72";181;NA;"HS";110;"";"90";19,65;"";NA;"";NA;NA;NA;NA;NA;1;2;"Appartement";NA;19;1;"";"";NA
"3260934";"72181";NA;NA;NA;NA;NA;NA;NA;1;"12/01/2022";"Vente";68800;NA;"";"AV";"3943";"DU PANORAMA";72100;"LE MANS";"72";181;NA;"IY";403;"";"";NA;"";NA;"";NA;NA;NA;NA;NA;0;NA;"";NA;NA;NA;"AB";"";280
"3260977";"72181";NA;NA;NA;NA;NA;NA;NA;1;"04/01/2022";"Vente";70000;12;"";"RUE";"3235";"DE LORRAINE";72000;"LE MANS";"72";181;NA;"DS";199;"";"12";NA;"";NA;"";NA;NA;NA;NA;NA;1;3;"Dépendance";NA;0;0;"";"";NA
"3260978";"72181";NA;NA;NA;NA;NA;NA;NA;1;"04/01/2022";"Vente";70000;12;"";"RUE";"3235";"DE LORRAINE";72000;"LE MANS";"72";181;NA;"DS";199;"";"2";47;"";NA;"";NA;NA;NA;NA;NA;1;2;"Appartement";NA;47;2;"";"";NA
"3260981";"72181";NA;NA;NA;NA;NA;NA;NA;1;"11/01/2022";"Vente";148000;2;"";"RUE";"3875";"DE L ORMEAU";72000;"LE MANS";"72";181;NA;"DM";96;"";"307";99,62;"329";NA;"";NA;NA;NA;NA;NA;2;3;"Dépendance";NA;0;0;"";"";NA
"3260982";"72181";NA;NA;NA;NA;NA;NA;NA;1;"11/01/2022";"Vente";148000;2;"";"RUE";"3875";"DE L ORMEAU";72000;"LE MANS";"72";181;NA;"DM";96;"";"307";99,62;"329";NA;"";NA;NA;NA;NA;NA;2;2;"Appartement";NA;96;5;"";"";NA
"3260984";"72181";NA;NA;NA;NA;NA;NA;NA;1;"11/01/2022";"Vente";184000;35;"";"RUE";"1155";"CHARLES MORANCE";72000;"LE MANS";"72";181;NA;"LS";282;"";"";NA;"";NA;"";NA;NA;NA;NA;NA;0;1;"Maison";NA;60;4;"S";"";247
"3260985";"72181";NA;NA;NA;NA;NA;NA;NA;1;"11/01/2022";"Vente";184000;35;"";"RUE";"1155";"CHARLES MORANCE";72000;"LE MANS";"72";181;NA;"LS";282;"";"";NA;"";NA;"";NA;NA;NA;NA;NA;0;3;"Dépendance";NA;0;0;"S";"";247
"3260986";"72181";NA;NA;NA;NA;NA;NA;NA;1;"12/01/2022";"Vente";85000;1;"";"BD";"1400";"DU COLONEL QUERU";72000;"LE MANS";"72";181;NA;"AT";539;"";"54";40,1;"";NA;"";NA;NA;NA;NA;NA;1;2;"Appartement";NA;40;2;"";"";NA
"3260987";"72181";NA;NA;NA;NA;NA;NA;NA;1;"12/01/2022";"Vente";85000;1;"";"BD";"1400";"DU COLONEL QUERU";72000;"LE MANS";"72";181;NA;"AT";539;"";"11";NA;"";NA;"";NA;NA;NA;NA;NA;1;3;"Dépendance";NA;0;0;"";"";NA
"3261010";"72181";NA;NA;NA;NA;NA;NA;NA;1;"11/01/2022";"Vente";99000;9;"";"RUE";"1440";"DE CONSTANTINE";72000;"LE MANS";"72";181;NA;"CW";44;"";"3";NA;"";NA;"";NA;NA;NA;NA;NA;1;2;"Appartement";NA;49;2;"";"";NA
"3261011";"72181";NA;NA;NA;NA;NA;NA;NA;1;"11/01/2022";"Vente";99000;9;"";"RUE";"1440";"DE CONSTANTINE";72000;"LE MANS";"72";181;NA;"CW";44;"";"11";NA;"";NA;"";NA;NA;NA;NA;NA;1;3;"Dépendance";NA;0;0;"";"";NA
"3261012";"72181";NA;NA;NA;NA;NA;NA;NA;1;"11/01/2022";"Vente";99000;31;"";"PAS";"0298";"DES ARCADES";72000;"LE MANS";"72";181;NA;"CW";394;"";"33";NA;"";NA;"";NA;NA;NA;NA;NA;1;3;"Dépendance";NA;0;0;"";"";NA
"3261016";"72181";NA;NA;NA;NA;NA;NA;NA;1;"14/01/2022";"Vente";160000;502;"";"AV";"1990";"FELIX GENESLAY";72100;"LE MANS";"72";181;NA;"KP";711;"";"";NA;"";NA;"";NA;NA;NA;NA;NA;0;NA;"";NA;NA;NA;"S";"";43
"3261017";"72181";NA;NA;NA;NA;NA;NA;NA;1;"14/01/2022";"Vente";160000;502;"";"AV";"1990";"FELIX GENESLAY";72100;"LE MANS";"72";181;NA;"KP";712;"";"";NA;"";NA;"";NA;NA;NA;NA;NA;0;NA;"";NA;NA;NA;"S";"";51
"3261018";"72181";NA;NA;NA;NA;NA;NA;NA;1;"14/01/2022";"Vente";160000;502;"";"AV";"1990";"FELIX GENESLAY";72100;"LE MANS";"72";181;NA;"KP";713;"";"1";NA;"";NA;"";NA;NA;NA;NA;NA;1;1;"Maison";NA;76;4;"";"";NA
"3261026";"72181";NA;NA;NA;NA;NA;NA;NA;1;"12/01/2022";"Vente";163700;37;"";"RUE";"4440";"DE LA PRESCHE";72000;"LE MANS";"72";181;NA;"BV";285;"";"40";58,02;"";NA;"";NA;NA;NA;NA;NA;1;2;"Appartement";NA;58;3;"";"";NA
"3261027";"72181";NA;NA;NA;NA;NA;NA;NA;1;"12/01/2022";"Vente";163700;37;"";"RUE";"4440";"DE LA PRESCHE";72000;"LE MANS";"72";181;NA;"BV";285;"";"111";NA;"";NA;"";NA;NA;NA;NA;NA;1;3;"Dépendance";NA;0;0;"";"";NA
"3261028";"72181";NA;NA;NA;NA;NA;NA;NA;1;"12/01/2022";"Vente";163700;37;"";"RUE";"4440";"DE LA PRESCHE";72000;"LE MANS";"72";181;NA;"BV";285;"";"56";NA;"";NA;"";NA;NA;NA;NA;NA;1;3;"Dépendance";NA;0;0;"";"";NA
"3261029";"72181";NA;NA;NA;NA;NA;NA;NA;1;"03/01/2022";"Vente";13000;194;"";"AV";"3165";"DE LA LIBERATION";72000;"LE MANS";"72";181;NA;"LT";371;"";"111";NA;"";NA;"";NA;NA;NA;NA;NA;1;3;"Dépendance";NA;0;0;"";"";NA
"3261042";"72181";NA;NA;NA;NA;NA;NA;NA;1;"12/01/2022";"Vente";192000;117;"";"BD";"0995";"CARNOT";72000;"LE MANS";"72";181;NA;"LS";64;"";"";NA;"";NA;"";NA;NA;NA;NA;NA;0;1;"Maison";NA;112;5;"S";"";251
"3261043";"72181";NA;NA;NA;NA;NA;NA;NA;1;"12/01/2022";"Vente";192000;117;"";"BD";"0995";"CARNOT";72000;"LE MANS";"72";181;NA;"LS";64;"";"";NA;"";NA;"";NA;NA;NA;NA;NA;0;3;"Dépendance";NA;0;0;"S";"";251
"3261047";"72181";NA;NA;NA;NA;NA;NA;NA;1;"17/01/2022";"Vente";161500;8;"";"RUE";"5365";"DES URSULINES";72000;"LE MANS";"72";181;NA;"CT";86;"";"";NA;"";NA;"";NA;NA;NA;NA;NA;0;4;"Local industriel. commercial ou assimilé";NA;452;0;"S";"";1028
"3261048";"72181";NA;NA;NA;NA;NA;NA;NA;1;"17/01/2022";"Vente";161500;16;"";"AV";"2293";"DU GENERAL DE GAULLE";72000;"LE MANS";"72";181;NA;"CT";90;"";"17";70,96;"80";NA;"";NA;NA;NA;NA;NA;2;3;"Dépendance";NA;0;0;"";"";NA
"3261049";"72181";NA;NA;NA;NA;NA;NA;NA;1;"17/01/2022";"Vente";161500;16;"";"AV";"2293";"DU GENERAL DE GAULLE";72000;"LE MANS";"72";181;NA;"CT";90;"";"17";70,96;"80";NA;"";NA;NA;NA;NA;NA;2;2;"Appartement";NA;71;3;"";"";NA
"3261050";"72181";NA;NA;NA;NA;NA;NA;NA;1;"17/01/2022";"Vente";161500;13;"";"PL";"1429";"DES COMTES DU MAINE";72000;"LE MANS";"72";181;NA;"CT";92;"";"";NA;"";NA;"";NA;NA;NA;NA;NA;0;NA;"";NA;NA;NA;"S";"";557
"3261051";"72181";NA;NA;NA;NA;NA;NA;NA;1;"13/01/2022";"Vente en l'état futur d'achèvement";182300;NA;"";"RUE";"5497";"DU VILLARET";72000;"LE MANS";"72";181;NA;"NW";493;"";"";NA;"";NA;"";NA;NA;NA;NA;NA;0;NA;"";NA;NA;NA;"AB";"";292
