"";"cog";"Identifiant.de.document";"Reference.document";"X1.Articles.CGI";"X2.Articles.CGI";"X3.Articles.CGI";"X4.Articles.CGI";"X5.Articles.CGI";"No.disposition";"Date.mutation";"Nature.mutation";"Valeur.fonciere";"No.voie";"B.T.Q";"Type.de.voie";"Code.voie";"Voie";"Code.postal";"Commune";"Code.departement";"Code.commune";"Prefixe.de.section";"Section";"No.plan";"No.Volume";"X1er.lot";"Surface.Carrez.du.1er.lot";"X2eme.lot";"Surface.Carrez.du.2eme.lot";"X3eme.lot";"Surface.Carrez.du.3eme.lot";"X4eme.lot";"Surface.Carrez.du.4eme.lot";"X5eme.lot";"Surface.Carrez.du.5eme.lot";"Nombre.de.lots";"Code.type.local";"Type.local";"Identifiant.local";"Surface.reelle.bati";"Nombre.pieces.principales";"Nature.culture";"Nature.culture.speciale";"Surface.terrain"
"3304645";"'73008";NA;NA;NA;NA;NA;NA;NA;1;"07/01/2022";"Vente";198763;3;"B";"RUE";"0710";"ELVIRE";73100;"AIX LES BAINS";"73";8;NA;"BC";21;"";"1";NA;"10";NA;"2";NA;NA;NA;NA;NA;3;3;"Dépendance";NA;0;0;"";"";NA
"3304766";"'73008";NA;NA;NA;NA;NA;NA;NA;1;"13/01/2022";"Vente";182000;11;"B";"BD";"1600";"PIERPONT MORGAN";73100;"AIX LES BAINS";"73";8;NA;"BO";181;"";"6";NA;"9";47,77;"";NA;NA;NA;NA;NA;2;2;"Appartement";NA;44;2;"";"";NA
"3304767";"'73008";NA;NA;NA;NA;NA;NA;NA;1;"13/01/2022";"Vente";182000;11;"B";"BD";"1600";"PIERPONT MORGAN";73100;"AIX LES BAINS";"73";8;NA;"BO";181;"";"6";NA;"9";47,77;"";NA;NA;NA;NA;NA;2;3;"Dépendance";NA;0;0;"";"";NA
"3304777";"'73008";NA;NA;NA;NA;NA;NA;NA;1;"13/01/2022";"Vente";20000;51;"";"BD";"1300";"MAL DE TASSIGNY";73100;"AIX LES BAINS";"73";8;NA;"BC";132;"";"110";NA;"";NA;"";NA;NA;NA;NA;NA;1;3;"Dépendance";NA;0;0;"";"";NA
"3304844";"'73008";NA;NA;NA;NA;NA;NA;NA;1;"13/01/2022";"Vente";77700;6;"";"BD";"1920";"DE LA ROCHE DU ROI";73100;"AIX LES BAINS";"73";8;NA;"AR";17;"";"157";NA;"";NA;"";NA;NA;NA;NA;NA;1;2;"Appartement";NA;20;1;"";"";NA
"3304850";"'73008";NA;NA;NA;NA;NA;NA;NA;1;"12/01/2022";"Vente";131000;1;"";"RUE";"1230";"LAMARTINE";73100;"AIX LES BAINS";"73";8;NA;"CD";110;"";"37";NA;"88";NA;"";NA;NA;NA;NA;NA;2;3;"Dépendance";NA;0;0;"";"";NA
"3304851";"'73008";NA;NA;NA;NA;NA;NA;NA;1;"12/01/2022";"Vente";131000;1;"";"RUE";"1230";"LAMARTINE";73100;"AIX LES BAINS";"73";8;NA;"CD";110;"";"40";NA;"";NA;"";NA;NA;NA;NA;NA;1;3;"Dépendance";NA;0;0;"";"";NA
"3304852";"'73008";NA;NA;NA;NA;NA;NA;NA;1;"12/01/2022";"Vente";131000;1;"";"RUE";"1230";"LAMARTINE";73100;"AIX LES BAINS";"73";8;NA;"CD";110;"";"37";NA;"88";NA;"";NA;NA;NA;NA;NA;2;2;"Appartement";NA;23;2;"";"";NA
"3304887";"'73008";NA;NA;NA;NA;NA;NA;NA;1;"12/01/2022";"Vente";215000;31;"";"RUE";"0910";"GEORGES 1ER";73100;"AIX LES BAINS";"73";8;NA;"BZ";384;"";"83";NA;"84";NA;"";NA;NA;NA;NA;NA;2;3;"Dépendance";NA;0;0;"";"";NA
"3304888";"'73008";NA;NA;NA;NA;NA;NA;NA;1;"12/01/2022";"Vente";215000;31;"";"RUE";"0910";"GEORGES 1ER";73100;"AIX LES BAINS";"73";8;NA;"BZ";384;"";"10";NA;"";NA;"";NA;NA;NA;NA;NA;1;3;"Dépendance";NA;0;0;"";"";NA
"3304889";"'73008";NA;NA;NA;NA;NA;NA;NA;1;"12/01/2022";"Vente";215000;31;"";"RUE";"0910";"GEORGES 1ER";73100;"AIX LES BAINS";"73";8;NA;"BZ";384;"";"83";NA;"84";NA;"";NA;NA;NA;NA;NA;2;2;"Appartement";NA;43;2;"";"";NA
"3304910";"'73008";NA;NA;NA;NA;NA;NA;NA;1;"08/01/2022";"Vente";130000;2;"";"RTE";"1990";"DE ST INNOCENT";73100;"AIX LES BAINS";"73";8;NA;"BM";487;"";"1";NA;"53";NA;"";NA;NA;NA;NA;NA;2;3;"Dépendance";NA;0;0;"";"";NA
"3304911";"'73008";NA;NA;NA;NA;NA;NA;NA;1;"08/01/2022";"Vente";130000;2;"";"RTE";"1990";"DE ST INNOCENT";73100;"AIX LES BAINS";"73";8;NA;"BM";487;"";"1";NA;"53";NA;"";NA;NA;NA;NA;NA;2;2;"Appartement";NA;76;4;"";"";NA
"3304912";"'73008";NA;NA;NA;NA;NA;NA;NA;1;"08/01/2022";"Vente";130000;2;"";"RTE";"1990";"DE ST INNOCENT";73100;"AIX LES BAINS";"73";8;NA;"BM";487;"";"44";NA;"";NA;"";NA;NA;NA;NA;NA;1;3;"Dépendance";NA;0;0;"";"";NA
"3304923";"'73008";NA;NA;NA;NA;NA;NA;NA;1;"10/01/2022";"Vente";132500;59;"";"RUE";"1220";"DE LAFIN";73100;"AIX LES BAINS";"73";8;NA;"BS";583;"";"";NA;"";NA;"";NA;NA;NA;NA;NA;0;NA;"";NA;NA;NA;"S";"";210
"3304924";"'73008";NA;NA;NA;NA;NA;NA;NA;1;"10/01/2022";"Vente";132500;59;"";"RUE";"1220";"DE LAFIN";73100;"AIX LES BAINS";"73";8;NA;"BS";589;"";"";NA;"";NA;"";NA;NA;NA;NA;NA;0;NA;"";NA;NA;NA;"S";"";135
"3304925";"'73008";NA;NA;NA;NA;NA;NA;NA;1;"07/01/2022";"Vente";386200;26;"";"AV";"1110";"D ITALIE";73100;"AIX LES BAINS";"73";8;NA;"BC";433;"";"";NA;"";NA;"";NA;NA;NA;NA;NA;0;1;"Maison";NA;110;4;"S";"";180
"3304941";"'73008";NA;NA;NA;NA;NA;NA;NA;1;"04/01/2022";"Vente";479460;79;"";"AV";"0940";"DU GRAND PORT";73100;"AIX LES BAINS";"73";8;NA;"BO";4;"";"";NA;"";NA;"";NA;NA;NA;NA;NA;0;1;"Maison";NA;80;3;"S";"";435
"3304961";"'73008";NA;NA;NA;NA;NA;NA;NA;1;"06/01/2022";"Vente";205000;6;"";"RUE";"1075";"D IENA";73100;"AIX LES BAINS";"73";8;NA;"BP";304;"";"459";NA;"477";83,87;"";NA;NA;NA;NA;NA;2;3;"Dépendance";NA;0;0;"";"";NA
"3304962";"'73008";NA;NA;NA;NA;NA;NA;NA;1;"06/01/2022";"Vente";205000;6;"";"RUE";"1075";"D IENA";73100;"AIX LES BAINS";"73";8;NA;"BP";304;"";"459";NA;"477";83,87;"";NA;NA;NA;NA;NA;2;2;"Appartement";NA;79;4;"";"";NA
"3304963";"'73008";NA;NA;NA;NA;NA;NA;NA;1;"06/01/2022";"Vente";205000;8;"";"RUE";"1075";"D IENA";73100;"AIX LES BAINS";"73";8;NA;"BP";304;"";"617";NA;"";NA;"";NA;NA;NA;NA;NA;1;3;"Dépendance";NA;0;0;"";"";NA
"3304964";"'73008";NA;NA;NA;NA;NA;NA;NA;1;"19/01/2022";"Vente";104550;2;"";"AV";"1320";"DE MARLIOZ";73100;"AIX LES BAINS";"73";8;NA;"CE";222;"";"32";22,63;"";NA;"";NA;NA;NA;NA;NA;1;4;"Local industriel. commercial ou assimilé";NA;23;0;"";"";NA
"3304965";"'73008";NA;NA;NA;NA;NA;NA;NA;1;"14/01/2022";"Vente";98000;9;"";"BD";"0580";"DES COTES";73100;"AIX LES BAINS";"73";8;NA;"CD";857;"";"507";18,2;"";NA;"";NA;NA;NA;NA;NA;1;2;"Appartement";NA;19;1;"";"";NA
"3304984";"'73008";NA;NA;NA;NA;NA;NA;NA;1;"04/01/2022";"Vente";165000;9;"";"RUE";"2290";"VICTOR HUGO";73100;"AIX LES BAINS";"73";8;NA;"CE";459;"";"57";NA;"";NA;"";NA;NA;NA;NA;NA;1;2;"Appartement";NA;41;2;"";"";NA
"3305125";"'73008";NA;NA;NA;NA;NA;NA;NA;1;"13/01/2022";"Vente";274000;6;"";"RUE";"1540";"PAUL VERLAINE";73100;"AIX LES BAINS";"73";8;NA;"CD";852;"";"45";NA;"";NA;"";NA;NA;NA;NA;NA;1;3;"Dépendance";NA;0;0;"";"";NA
"3305126";"'73008";NA;NA;NA;NA;NA;NA;NA;1;"13/01/2022";"Vente";274000;8;"";"RUE";"1540";"PAUL VERLAINE";73100;"AIX LES BAINS";"73";8;NA;"CD";852;"";"25";NA;"38";NA;"";NA;NA;NA;NA;NA;2;2;"Appartement";NA;64;3;"";"";NA
"3305127";"'73008";NA;NA;NA;NA;NA;NA;NA;1;"13/01/2022";"Vente";274000;8;"";"RUE";"1540";"PAUL VERLAINE";73100;"AIX LES BAINS";"73";8;NA;"CD";852;"";"25";NA;"38";NA;"";NA;NA;NA;NA;NA;2;3;"Dépendance";NA;0;0;"";"";NA
"3305153";"'73008";NA;NA;NA;NA;NA;NA;NA;1;"17/01/2022";"Vente";174802,38;63;"";"BD";"1770";"PDT WILSON";73100;"AIX LES BAINS";"73";8;NA;"CD";720;"";"103";NA;"117";62,86;"";NA;NA;NA;NA;NA;2;2;"Appartement";NA;63;3;"";"";NA
"3305154";"'73008";NA;NA;NA;NA;NA;NA;NA;1;"17/01/2022";"Vente";174802,38;63;"";"BD";"1770";"PDT WILSON";73100;"AIX LES BAINS";"73";8;NA;"CD";720;"";"103";NA;"117";62,86;"";NA;NA;NA;NA;NA;2;3;"Dépendance";NA;0;0;"";"";NA
"3305175";"'73008";NA;NA;NA;NA;NA;NA;NA;1;"10/01/2022";"Vente";132500;59;"";"RUE";"1220";"DE LAFIN";73100;"AIX LES BAINS";"73";8;NA;"BS";584;"";"";NA;"";NA;"";NA;NA;NA;NA;NA;0;NA;"";NA;NA;NA;"S";"";110
"3305176";"'73008";NA;NA;NA;NA;NA;NA;NA;1;"10/01/2022";"Vente";132500;55;"";"RUE";"1220";"DE LAFIN";73100;"AIX LES BAINS";"73";8;NA;"BS";586;"";"";NA;"";NA;"";NA;NA;NA;NA;NA;0;1;"Maison";NA;98;4;"S";"";320
"3305177";"'73008";NA;NA;NA;NA;NA;NA;NA;1;"10/01/2022";"Vente";132500;55;"";"RUE";"1220";"DE LAFIN";73100;"AIX LES BAINS";"73";8;NA;"BS";586;"";"";NA;"";NA;"";NA;NA;NA;NA;NA;0;3;"Dépendance";NA;0;0;"S";"";320
"3305196";"'73008";NA;NA;NA;NA;NA;NA;NA;1;"13/01/2022";"Vente";308570;33;"";"RUE";"0910";"GEORGES 1ER";73100;"AIX LES BAINS";"73";8;NA;"BZ";384;"";"208";NA;"269";64,32;"270";NA;NA;NA;NA;NA;3;2;"Appartement";NA;40;2;"";"";NA
"3305197";"'73008";NA;NA;NA;NA;NA;NA;NA;1;"13/01/2022";"Vente";308570;33;"";"RUE";"0910";"GEORGES 1ER";73100;"AIX LES BAINS";"73";8;NA;"BZ";384;"";"208";NA;"269";64,32;"270";NA;NA;NA;NA;NA;3;3;"Dépendance";NA;0;0;"";"";NA
"3305217";"'73008";NA;NA;NA;NA;NA;NA;NA;1;"13/01/2022";"Vente";397400;15;"";"RUE";"0790";"DE LA FRATERNITE";73100;"AIX LES BAINS";"73";8;NA;"BC";198;"";"";NA;"";NA;"";NA;NA;NA;NA;NA;0;1;"Maison";NA;86;4;"S";"";496
"3305258";"'73008";NA;NA;NA;NA;NA;NA;NA;1;"11/01/2022";"Vente";279700;8;"";"RUE";"0060";"ALICE EYNARD";73100;"AIX LES BAINS";"73";8;NA;"BC";392;"";"112";NA;"69";NA;"";NA;NA;NA;NA;NA;2;2;"Appartement";NA;84;4;"";"";NA
"3305259";"'73008";NA;NA;NA;NA;NA;NA;NA;1;"11/01/2022";"Vente";279700;8;"";"RUE";"0060";"ALICE EYNARD";73100;"AIX LES BAINS";"73";8;NA;"BC";392;"";"178";NA;"";NA;"";NA;NA;NA;NA;NA;1;3;"Dépendance";NA;0;0;"";"";NA
"3305260";"'73008";NA;NA;NA;NA;NA;NA;NA;1;"11/01/2022";"Vente";279700;8;"";"RUE";"0060";"ALICE EYNARD";73100;"AIX LES BAINS";"73";8;NA;"BC";392;"";"112";NA;"69";NA;"";NA;NA;NA;NA;NA;2;3;"Dépendance";NA;0;0;"";"";NA
"3305264";"'73008";NA;NA;NA;NA;NA;NA;NA;1;"18/01/2022";"Vente en l'état futur d'achèvement";124000;17;"";"RUE";"1100";"ISALINE";73100;"AIX LES BAINS";"73";8;NA;"CE";712;"";"115";NA;"";NA;"";NA;NA;NA;NA;NA;1;NA;"";NA;NA;NA;"";"";NA
"3305355";"'73008";NA;NA;NA;NA;NA;NA;NA;1;"20/01/2022";"Vente";183000;11;"";"BD";"1920";"DE LA ROCHE DU ROI";73100;"AIX LES BAINS";"73";8;NA;"BZ";316;"";"30";79,71;"";NA;"";NA;NA;NA;NA;NA;1;2;"Appartement";NA;78;2;"";"";NA
"3305462";"'73008";NA;NA;NA;NA;NA;NA;NA;1;"14/01/2022";"Vente en l'état futur d'achèvement";292000;NA;"";"";"";"";NA;"AIX LES BAINS";"73";8;NA;"BE";569;"";"22";NA;"";NA;"";NA;NA;NA;NA;NA;1;NA;"";NA;NA;NA;"";"";NA
"3305463";"'73008";NA;NA;NA;NA;NA;NA;NA;1;"14/01/2022";"Vente en l'état futur d'achèvement";292000;NA;"";"";"";"";NA;"AIX LES BAINS";"73";8;NA;"BE";569;"";"24";NA;"";NA;"";NA;NA;NA;NA;NA;1;NA;"";NA;NA;NA;"";"";NA
"3305464";"'73008";NA;NA;NA;NA;NA;NA;NA;1;"14/01/2022";"Vente en l'état futur d'achèvement";292000;NA;"";"";"";"";NA;"AIX LES BAINS";"73";8;NA;"BE";569;"";"9";NA;"";NA;"";NA;NA;NA;NA;NA;1;NA;"";NA;NA;NA;"";"";NA
"3305501";"'73008";NA;NA;NA;NA;NA;NA;NA;1;"07/01/2022";"Vente";180500;4;"";"RUE";"1285";"LOUIS DE SAVOIE";73100;"AIX LES BAINS";"73";8;NA;"CH";3;"";"55";56,61;"56";NA;"";NA;NA;NA;NA;NA;2;2;"Appartement";NA;56;3;"";"";NA
"3305502";"'73008";NA;NA;NA;NA;NA;NA;NA;1;"07/01/2022";"Vente";180500;4;"";"RUE";"1285";"LOUIS DE SAVOIE";73100;"AIX LES BAINS";"73";8;NA;"CH";3;"";"55";56,61;"56";NA;"";NA;NA;NA;NA;NA;2;3;"Dépendance";NA;0;0;"";"";NA
"3305503";"'73008";NA;NA;NA;NA;NA;NA;NA;1;"07/01/2022";"Vente";180500;2;"";"RUE";"1285";"LOUIS DE SAVOIE";73100;"AIX LES BAINS";"73";8;NA;"CH";3;"";"67";NA;"";NA;"";NA;NA;NA;NA;NA;1;3;"Dépendance";NA;0;0;"";"";NA
"3305529";"'73008";NA;NA;NA;NA;NA;NA;NA;1;"19/01/2022";"Vente";440300;148;"";"ALL";"1752";"PROMENADE DES BORDS DU LAC";73100;"AIX LES BAINS";"73";8;NA;"BE";439;"";"27";NA;"303";87,31;"38";NA;NA;NA;NA;NA;3;2;"Appartement";NA;88;4;"";"";NA
"3305530";"'73008";NA;NA;NA;NA;NA;NA;NA;1;"19/01/2022";"Vente";440300;148;"";"ALL";"1752";"PROMENADE DES BORDS DU LAC";73100;"AIX LES BAINS";"73";8;NA;"BE";439;"";"27";NA;"303";87,31;"38";NA;NA;NA;NA;NA;3;3;"Dépendance";NA;0;0;"";"";NA
"3305531";"'73008";NA;NA;NA;NA;NA;NA;NA;1;"19/01/2022";"Vente";440300;148;"";"ALL";"1752";"PROMENADE DES BORDS DU LAC";73100;"AIX LES BAINS";"73";8;NA;"BE";439;"";"27";NA;"303";87,31;"38";NA;NA;NA;NA;NA;3;3;"Dépendance";NA;0;0;"";"";NA
"3305643";"'73008";NA;NA;NA;NA;NA;NA;NA;1;"17/01/2022";"Vente";173000;10;"";"RUE";"1870";"DE LA REPUBLIQUE";73100;"AIX LES BAINS";"73";8;NA;"CD";467;"";"14";NA;"19";NA;"";NA;NA;NA;NA;NA;2;2;"Appartement";NA;66;2;"";"";NA
"3305644";"'73008";NA;NA;NA;NA;NA;NA;NA;1;"17/01/2022";"Vente";173000;10;"";"RUE";"1870";"DE LA REPUBLIQUE";73100;"AIX LES BAINS";"73";8;NA;"CD";467;"";"14";NA;"19";NA;"";NA;NA;NA;NA;NA;2;3;"Dépendance";NA;0;0;"";"";NA
"3305737";"'73008";NA;NA;NA;NA;NA;NA;NA;1;"17/01/2022";"Vente";504100;1;"B";"RUE";"0690";"EDOUARD COLONNE";73100;"AIX LES BAINS";"73";8;NA;"AZ";713;"";"";NA;"";NA;"";NA;NA;NA;NA;NA;0;1;"Maison";NA;110;4;"S";"";300
"3305778";"'73008";NA;NA;NA;NA;NA;NA;NA;1;"24/01/2022";"Vente";172910;105;"";"CHE";"0572";"DE LA CORNICHE";73100;"AIX LES BAINS";"73";8;NA;"BL";290;"";"24";NA;"";NA;"";NA;NA;NA;NA;NA;1;2;"Appartement";NA;38;1;"";"";NA
"3305779";"'73008";NA;NA;NA;NA;NA;NA;NA;1;"24/01/2022";"Vente";172910;105;"";"CHE";"0572";"DE LA CORNICHE";73100;"AIX LES BAINS";"73";8;NA;"BL";290;"";"24";NA;"";NA;"";NA;NA;NA;NA;NA;1;3;"Dépendance";NA;0;0;"";"";NA
"3305796";"'73008";NA;NA;NA;NA;NA;NA;NA;1;"05/01/2022";"Vente";150000;19;"";"AV";"1580";"DU PETIT PORT";73100;"AIX LES BAINS";"73";8;NA;"CD";225;"";"18";NA;"33";47,71;"";NA;NA;NA;NA;NA;2;3;"Dépendance";NA;0;0;"";"";NA
"3305797";"'73008";NA;NA;NA;NA;NA;NA;NA;1;"05/01/2022";"Vente";150000;19;"";"AV";"1580";"DU PETIT PORT";73100;"AIX LES BAINS";"73";8;NA;"CD";225;"";"18";NA;"33";47,71;"";NA;NA;NA;NA;NA;2;2;"Appartement";NA;50;2;"";"";NA
"3305817";"'73008";NA;NA;NA;NA;NA;NA;NA;1;"27/01/2022";"Vente";375323;77;"";"ALL";"0937";"LE GRAND PASSAGE";73100;"AIX LES BAINS";"73";8;NA;"CD";728;"";"185";NA;"186";NA;"248";118,33;NA;NA;NA;NA;3;4;"Local industriel. commercial ou assimilé";NA;150;0;"";"";NA
"3305834";"'73008";NA;NA;NA;NA;NA;NA;NA;1;"07/01/2022";"Vente";180000;20;"";"RUE";"2183";"DU TILLET";73100;"AIX LES BAINS";"73";8;NA;"BD";170;"";"32";NA;"77";27,89;"";NA;NA;NA;NA;NA;2;2;"Appartement";NA;28;1;"";"";NA
"3305835";"'73008";NA;NA;NA;NA;NA;NA;NA;1;"07/01/2022";"Vente";180000;20;"";"RUE";"2183";"DU TILLET";73100;"AIX LES BAINS";"73";8;NA;"BD";170;"";"32";NA;"77";27,89;"";NA;NA;NA;NA;NA;2;3;"Dépendance";NA;0;0;"";"";NA
"3305836";"'73008";NA;NA;NA;NA;NA;NA;NA;1;"07/01/2022";"Vente";180000;20;"";"RUE";"2183";"DU TILLET";73100;"AIX LES BAINS";"73";8;NA;"BD";170;"";"138";NA;"";NA;"";NA;NA;NA;NA;NA;1;3;"Dépendance";NA;0;0;"";"";NA
"3305870";"'73008";NA;NA;NA;NA;NA;NA;NA;1;"17/01/2022";"Vente";458790;5;"";"RUE";"1794";"PROFESSEUR BICHAT";73100;"AIX LES BAINS";"73";8;NA;"AZ";451;"";"";NA;"";NA;"";NA;NA;NA;NA;NA;0;1;"Maison";NA;91;4;"S";"";805
"3305871";"'73008";NA;NA;NA;NA;NA;NA;NA;1;"05/01/2022";"Vente";182630;4;"";"RUE";"1980";"ST ELOI";73100;"AIX LES BAINS";"73";8;NA;"AX";159;"";"21";NA;"65";NA;"";NA;NA;NA;NA;NA;2;3;"Dépendance";NA;0;0;"";"";NA
"3305872";"'73008";NA;NA;NA;NA;NA;NA;NA;1;"05/01/2022";"Vente";182630;4;"";"RUE";"1980";"ST ELOI";73100;"AIX LES BAINS";"73";8;NA;"AX";159;"";"21";NA;"65";NA;"";NA;NA;NA;NA;NA;2;2;"Appartement";NA;43;2;"";"";NA
"3305882";"'73008";NA;NA;NA;NA;NA;NA;NA;1;"25/01/2022";"Vente";160000;6;"";"AV";"2230";"DE TRESSERVE";73100;"AIX LES BAINS";"73";8;NA;"CE";302;"";"13";18,9;"";NA;"";NA;NA;NA;NA;NA;1;4;"Local industriel. commercial ou assimilé";NA;73;0;"";"";NA
