"";"cog";"Identifiant.de.document";"Reference.document";"X1.Articles.CGI";"X2.Articles.CGI";"X3.Articles.CGI";"X4.Articles.CGI";"X5.Articles.CGI";"No.disposition";"Date.mutation";"Nature.mutation";"Valeur.fonciere";"No.voie";"B.T.Q";"Type.de.voie";"Code.voie";"Voie";"Code.postal";"Commune";"Code.departement";"Code.commune";"Prefixe.de.section";"Section";"No.plan";"No.Volume";"X1er.lot";"Surface.Carrez.du.1er.lot";"X2eme.lot";"Surface.Carrez.du.2eme.lot";"X3eme.lot";"Surface.Carrez.du.3eme.lot";"X4eme.lot";"Surface.Carrez.du.4eme.lot";"X5eme.lot";"Surface.Carrez.du.5eme.lot";"Nombre.de.lots";"Code.type.local";"Type.local";"Identifiant.local";"Surface.reelle.bati";"Nombre.pieces.principales";"Nature.culture";"Nature.culture.speciale";"Surface.terrain"
"932377";"'24322";NA;NA;NA;NA;NA;NA;NA;1;"11/01/2022";"Vente";149000;50;"";"BD";"0160";"AMPERE";24000;"PERIGUEUX";"24";322;NA;"AS";541;"";"3";83,91;"";NA;"";NA;NA;NA;NA;NA;1;3;"Dépendance";NA;0;0;"";"";NA
"932438";"'24322";NA;NA;NA;NA;NA;NA;NA;1;"06/01/2022";"Vente";65000;19;"";"RUE";"0270";"DE L AQUEDUC";24000;"PERIGUEUX";"24";322;NA;"AL";10;"";"";NA;"";NA;"";NA;NA;NA;NA;NA;0;1;"Maison";NA;102;6;"S";"";167
"932439";"'24322";NA;NA;NA;NA;NA;NA;NA;1;"06/01/2022";"Vente";65000;19;"";"RUE";"0270";"DE L AQUEDUC";24000;"PERIGUEUX";"24";322;NA;"AL";10;"";"";NA;"";NA;"";NA;NA;NA;NA;NA;0;3;"Dépendance";NA;0;0;"S";"";167
"932440";"'24294";NA;NA;NA;NA;NA;NA;NA;1;"04/01/2022";"Vente";140000;9;"";"RUE";"0264";"DES MOULINEAUX";24700;"MONTPON-MENESTEROL";"24";294;NA;"AH";226;"";"";NA;"";NA;"";NA;NA;NA;NA;NA;0;3;"Dépendance";NA;0;0;"S";"";659
"932441";"'24294";NA;NA;NA;NA;NA;NA;NA;1;"04/01/2022";"Vente";140000;9;"";"RUE";"0264";"DES MOULINEAUX";24700;"MONTPON-MENESTEROL";"24";294;NA;"AH";226;"";"";NA;"";NA;"";NA;NA;NA;NA;NA;0;3;"Dépendance";NA;0;0;"S";"";659
"932442";"'24294";NA;NA;NA;NA;NA;NA;NA;1;"04/01/2022";"Vente";140000;9;"";"RUE";"0264";"DES MOULINEAUX";24700;"MONTPON-MENESTEROL";"24";294;NA;"AH";226;"";"";NA;"";NA;"";NA;NA;NA;NA;NA;0;1;"Maison";NA;73;4;"S";"";659
"932535";"'24294";NA;NA;NA;NA;NA;NA;NA;1;"10/01/2022";"Vente";123000;11;"";"IMP";"0046";"DE LA BOETIE";24700;"MONTPON-MENESTEROL";"24";294;NA;"BR";34;"";"";NA;"";NA;"";NA;NA;NA;NA;NA;0;1;"Maison";NA;95;5;"S";"";914
"932536";"'24322";NA;NA;NA;NA;NA;NA;NA;1;"07/01/2022";"Vente";84000;10;"";"RUE";"1355";"DU DOCTEUR GAILLARD";24000;"PERIGUEUX";"24";322;NA;"AX";449;"";"229";47,41;"";NA;"";NA;NA;NA;NA;NA;1;2;"Appartement";NA;47;2;"";"";NA
"932537";"'24322";NA;NA;NA;NA;NA;NA;NA;1;"07/01/2022";"Vente";84000;10;"";"RUE";"1355";"DU DOCTEUR GAILLARD";24000;"PERIGUEUX";"24";322;NA;"AX";449;"";"267";NA;"";NA;"";NA;NA;NA;NA;NA;1;3;"Dépendance";NA;0;0;"";"";NA
"932575";"'24322";NA;NA;NA;NA;NA;NA;NA;1;"11/01/2022";"Vente";67000;50;"";"RUE";"3240";"DU PRESIDENT WILSON";24000;"PERIGUEUX";"24";322;NA;"AY";694;"";"10";46,3;"";NA;"";NA;NA;NA;NA;NA;1;2;"Appartement";NA;42;2;"";"";NA
"932606";"'24322";NA;NA;NA;NA;NA;NA;NA;1;"06/01/2022";"Vente";110000;2;"B";"RUE";"0950";"CHARLES MANGOLD";24000;"PERIGUEUX";"24";322;NA;"BI";629;"";"10";NA;"";NA;"";NA;NA;NA;NA;NA;1;2;"Appartement";NA;79;3;"";"";NA
"932679";"'24322";NA;NA;NA;NA;NA;NA;NA;1;"10/01/2022";"Vente";270000;8;"";"RUE";"1860";"GUYNEMER";24000;"PERIGUEUX";"24";322;NA;"AY";384;"";"";NA;"";NA;"";NA;NA;NA;NA;NA;0;4;"Local industriel. commercial ou assimilé";NA;120;0;"S";"";230
"932680";"'24322";NA;NA;NA;NA;NA;NA;NA;1;"10/01/2022";"Vente";270000;8;"";"RUE";"1860";"GUYNEMER";24000;"PERIGUEUX";"24";322;NA;"AY";384;"";"";NA;"";NA;"";NA;NA;NA;NA;NA;0;3;"Dépendance";NA;0;0;"S";"";230
"932681";"'24322";NA;NA;NA;NA;NA;NA;NA;1;"10/01/2022";"Vente";270000;8;"";"RUE";"1860";"GUYNEMER";24000;"PERIGUEUX";"24";322;NA;"AY";384;"";"";NA;"";NA;"";NA;NA;NA;NA;NA;0;4;"Local industriel. commercial ou assimilé";NA;80;0;"S";"";230
"932682";"'24322";NA;NA;NA;NA;NA;NA;NA;1;"10/01/2022";"Vente";270000;8;"";"RUE";"1860";"GUYNEMER";24000;"PERIGUEUX";"24";322;NA;"AY";384;"";"";NA;"";NA;"";NA;NA;NA;NA;NA;0;2;"Appartement";NA;80;3;"S";"";230
"932683";"'24322";NA;NA;NA;NA;NA;NA;NA;1;"10/01/2022";"Vente";270000;8;"";"RUE";"1860";"GUYNEMER";24000;"PERIGUEUX";"24";322;NA;"AY";384;"";"";NA;"";NA;"";NA;NA;NA;NA;NA;0;4;"Local industriel. commercial ou assimilé";NA;190;0;"S";"";230
"932684";"'24322";NA;NA;NA;NA;NA;NA;NA;1;"10/01/2022";"Vente";270000;8;"";"RUE";"1860";"GUYNEMER";24000;"PERIGUEUX";"24";322;NA;"AY";384;"";"";NA;"";NA;"";NA;NA;NA;NA;NA;0;4;"Local industriel. commercial ou assimilé";NA;100;0;"S";"";230
"932809";"'24322";NA;NA;NA;NA;NA;NA;NA;1;"06/01/2022";"Vente";242500;9;"";"RUE";"2960";"PAUL LOUIS COURIER";24000;"PERIGUEUX";"24";322;NA;"BM";34;"";"";NA;"";NA;"";NA;NA;NA;NA;NA;0;2;"Appartement";NA;20;1;"S";"";78
"932810";"'24322";NA;NA;NA;NA;NA;NA;NA;1;"06/01/2022";"Vente";242500;9;"";"RUE";"2960";"PAUL LOUIS COURIER";24000;"PERIGUEUX";"24";322;NA;"BM";34;"";"";NA;"";NA;"";NA;NA;NA;NA;NA;0;3;"Dépendance";NA;0;0;"S";"";78
"932811";"'24322";NA;NA;NA;NA;NA;NA;NA;1;"06/01/2022";"Vente";242500;9;"";"RUE";"2960";"PAUL LOUIS COURIER";24000;"PERIGUEUX";"24";322;NA;"BM";34;"";"";NA;"";NA;"";NA;NA;NA;NA;NA;0;2;"Appartement";NA;20;1;"S";"";78
"932812";"'24322";NA;NA;NA;NA;NA;NA;NA;1;"06/01/2022";"Vente";242500;9;"";"RUE";"2960";"PAUL LOUIS COURIER";24000;"PERIGUEUX";"24";322;NA;"BM";34;"";"";NA;"";NA;"";NA;NA;NA;NA;NA;0;2;"Appartement";NA;20;1;"S";"";78
"932813";"'24322";NA;NA;NA;NA;NA;NA;NA;1;"06/01/2022";"Vente";242500;9;"";"RUE";"2960";"PAUL LOUIS COURIER";24000;"PERIGUEUX";"24";322;NA;"BM";34;"";"";NA;"";NA;"";NA;NA;NA;NA;NA;0;2;"Appartement";NA;20;1;"S";"";78
"932814";"'24322";NA;NA;NA;NA;NA;NA;NA;1;"06/01/2022";"Vente";242500;9;"";"RUE";"2960";"PAUL LOUIS COURIER";24000;"PERIGUEUX";"24";322;NA;"BM";34;"";"";NA;"";NA;"";NA;NA;NA;NA;NA;0;2;"Appartement";NA;20;1;"S";"";78
"932815";"'24322";NA;NA;NA;NA;NA;NA;NA;1;"06/01/2022";"Vente";242500;9;"";"RUE";"2960";"PAUL LOUIS COURIER";24000;"PERIGUEUX";"24";322;NA;"BM";34;"";"";NA;"";NA;"";NA;NA;NA;NA;NA;0;2;"Appartement";NA;20;1;"S";"";78
"932816";"'24322";NA;NA;NA;NA;NA;NA;NA;1;"06/01/2022";"Vente";242500;9;"";"RUE";"2960";"PAUL LOUIS COURIER";24000;"PERIGUEUX";"24";322;NA;"BM";34;"";"";NA;"";NA;"";NA;NA;NA;NA;NA;0;2;"Appartement";NA;20;1;"S";"";78
"932824";"'24322";NA;NA;NA;NA;NA;NA;NA;1;"05/01/2022";"Vente";97000;22;"";"RUE";"3100";"PIERRE SEMARD";24000;"PERIGUEUX";"24";322;NA;"AM";376;"";"6";NA;"";NA;"";NA;NA;NA;NA;NA;1;3;"Dépendance";NA;0;0;"";"";NA
"932825";"'24322";NA;NA;NA;NA;NA;NA;NA;1;"05/01/2022";"Vente";97000;22;"";"RUE";"3100";"PIERRE SEMARD";24000;"PERIGUEUX";"24";322;NA;"AM";376;"";"1";46,74;"";NA;"";NA;NA;NA;NA;NA;1;2;"Appartement";NA;47;3;"";"";NA
"932831";"'24322";NA;NA;NA;NA;NA;NA;NA;1;"11/01/2022";"Vente";15000;5;"";"RUE";"2470";"LUDOVIC TRARIEUX";24000;"PERIGUEUX";"24";322;NA;"AR";1049;"";"382";NA;"";NA;"";NA;NA;NA;NA;NA;1;3;"Dépendance";NA;0;0;"";"";NA
"932953";"'24322";NA;NA;NA;NA;NA;NA;NA;1;"13/01/2022";"Vente";92000;162;"";"BD";"3010";"DU PETIT CHANGE";24000;"PERIGUEUX";"24";322;NA;"BO";291;"";"40";NA;"";NA;"";NA;NA;NA;NA;NA;1;3;"Dépendance";NA;0;0;"";"";NA
"932954";"'24322";NA;NA;NA;NA;NA;NA;NA;1;"13/01/2022";"Vente";92000;162;"";"BD";"3010";"DU PETIT CHANGE";24000;"PERIGUEUX";"24";322;NA;"BO";291;"";"16";NA;"8";68,73;"";NA;NA;NA;NA;NA;2;2;"Appartement";NA;70;4;"";"";NA
"932955";"'24322";NA;NA;NA;NA;NA;NA;NA;1;"13/01/2022";"Vente";92000;162;"";"BD";"3010";"DU PETIT CHANGE";24000;"PERIGUEUX";"24";322;NA;"BO";291;"";"16";NA;"8";68,73;"";NA;NA;NA;NA;NA;2;3;"Dépendance";NA;0;0;"";"";NA
"932962";"'24294";NA;NA;NA;NA;NA;NA;NA;1;"17/01/2022";"Vente";158880;112;"B";"";"B123";"LE CUSSONNA";24700;"MONTPON-MENESTEROL";"24";294;NA;"BO";66;"";"";NA;"";NA;"";NA;NA;NA;NA;NA;0;3;"Dépendance";NA;0;0;"AG";"";1230
"932963";"'24294";NA;NA;NA;NA;NA;NA;NA;1;"17/01/2022";"Vente";158880;112;"B";"";"B123";"LE CUSSONNA";24700;"MONTPON-MENESTEROL";"24";294;NA;"BO";66;"";"";NA;"";NA;"";NA;NA;NA;NA;NA;0;3;"Dépendance";NA;0;0;"S";"";1000
"932964";"'24294";NA;NA;NA;NA;NA;NA;NA;1;"17/01/2022";"Vente";158880;112;"B";"";"B123";"LE CUSSONNA";24700;"MONTPON-MENESTEROL";"24";294;NA;"BO";66;"";"";NA;"";NA;"";NA;NA;NA;NA;NA;0;1;"Maison";NA;99;4;"S";"";1000
"932965";"'24294";NA;NA;NA;NA;NA;NA;NA;1;"17/01/2022";"Vente";158880;112;"B";"";"B123";"LE CUSSONNA";24700;"MONTPON-MENESTEROL";"24";294;NA;"BO";66;"";"";NA;"";NA;"";NA;NA;NA;NA;NA;0;1;"Maison";NA;99;4;"AG";"";1230
"932973";"'24322";NA;NA;NA;NA;NA;NA;NA;1;"12/01/2022";"Vente";70000;47;"";"RUE";"3970";"TALLEYRAND PERIGORD";24000;"PERIGUEUX";"24";322;NA;"BR";558;"";"10";36,8;"";NA;"";NA;NA;NA;NA;NA;1;2;"Appartement";NA;37;2;"";"";NA
"932974";"'24322";NA;NA;NA;NA;NA;NA;NA;1;"12/01/2022";"Vente";70000;47;"";"RUE";"3970";"TALLEYRAND PERIGORD";24000;"PERIGUEUX";"24";322;NA;"BR";558;"";"13";NA;"";NA;"";NA;NA;NA;NA;NA;1;3;"Dépendance";NA;0;0;"";"";NA
"932997";"'24322";NA;NA;NA;NA;NA;NA;NA;1;"19/01/2022";"Vente";171000;25;"";"RUE";"3980";"DES TANNERIES";24000;"PERIGUEUX";"24";322;NA;"BR";633;"";"10";99,92;"";NA;"";NA;NA;NA;NA;NA;1;3;"Dépendance";NA;0;0;"";"";NA
"932998";"'24322";NA;NA;NA;NA;NA;NA;NA;1;"19/01/2022";"Vente";171000;25;"";"RUE";"3980";"DES TANNERIES";24000;"PERIGUEUX";"24";322;NA;"BR";633;"";"5";NA;"";NA;"";NA;NA;NA;NA;NA;1;3;"Dépendance";NA;0;0;"";"";NA
"932999";"'24322";NA;NA;NA;NA;NA;NA;NA;1;"19/01/2022";"Vente";171000;25;"";"RUE";"3980";"DES TANNERIES";24000;"PERIGUEUX";"24";322;NA;"BR";633;"";"4";NA;"";NA;"";NA;NA;NA;NA;NA;1;3;"Dépendance";NA;0;0;"";"";NA
"933000";"'24322";NA;NA;NA;NA;NA;NA;NA;1;"19/01/2022";"Vente";171000;25;"";"RUE";"3980";"DES TANNERIES";24000;"PERIGUEUX";"24";322;NA;"BR";633;"";"10";99,92;"";NA;"";NA;NA;NA;NA;NA;1;2;"Appartement";NA;92;4;"";"";NA
"933001";"'24322";NA;NA;NA;NA;NA;NA;NA;1;"19/01/2022";"Vente";171000;25;"";"RUE";"3980";"DES TANNERIES";24000;"PERIGUEUX";"24";322;NA;"BR";633;"";"9";NA;"";NA;"";NA;NA;NA;NA;NA;1;3;"Dépendance";NA;0;0;"";"";NA
"933002";"'24322";NA;NA;NA;NA;NA;NA;NA;1;"19/01/2022";"Vente";171000;25;"";"RUE";"3980";"DES TANNERIES";24000;"PERIGUEUX";"24";322;NA;"BR";633;"";"6";NA;"";NA;"";NA;NA;NA;NA;NA;1;3;"Dépendance";NA;0;0;"";"";NA
"933003";"'24322";NA;NA;NA;NA;NA;NA;NA;1;"19/01/2022";"Vente";171000;25;"";"RUE";"3980";"DES TANNERIES";24000;"PERIGUEUX";"24";322;NA;"BR";633;"";"9";NA;"";NA;"";NA;NA;NA;NA;NA;1;3;"Dépendance";NA;0;0;"";"";NA
"933193";"'24322";NA;NA;NA;NA;NA;NA;NA;1;"20/01/2022";"Vente";70000;16;"";"RUE";"2430";"LOUIS BLANC";24000;"PERIGUEUX";"24";322;NA;"AR";320;"";"57";NA;"";NA;"";NA;NA;NA;NA;NA;1;3;"Dépendance";NA;0;0;"";"";NA
"933194";"'24322";NA;NA;NA;NA;NA;NA;NA;1;"20/01/2022";"Vente";70000;16;"";"RUE";"2430";"LOUIS BLANC";24000;"PERIGUEUX";"24";322;NA;"AR";320;"";"15";42,63;"";NA;"";NA;NA;NA;NA;NA;1;2;"Appartement";NA;43;2;"";"";NA
"933335";"'24322";NA;NA;NA;NA;NA;NA;NA;1;"19/01/2022";"Vente";167000;12;"";"RUE";"3370";"RAYMOND RAUDIER";24000;"PERIGUEUX";"24";322;NA;"AD";75;"";"";NA;"";NA;"";NA;NA;NA;NA;NA;0;3;"Dépendance";NA;0;0;"S";"";709
"933336";"'24322";NA;NA;NA;NA;NA;NA;NA;1;"19/01/2022";"Vente";167000;12;"";"RUE";"3370";"RAYMOND RAUDIER";24000;"PERIGUEUX";"24";322;NA;"AD";75;"";"";NA;"";NA;"";NA;NA;NA;NA;NA;0;3;"Dépendance";NA;0;0;"S";"";709
"933337";"'24322";NA;NA;NA;NA;NA;NA;NA;1;"19/01/2022";"Vente";167000;12;"";"RUE";"3370";"RAYMOND RAUDIER";24000;"PERIGUEUX";"24";322;NA;"AD";75;"";"";NA;"";NA;"";NA;NA;NA;NA;NA;0;1;"Maison";NA;81;5;"S";"";709
"933471";"'24322";NA;NA;NA;NA;NA;NA;NA;1;"14/01/2022";"Vente";86000;1;"";"CHE";"2510";"DE LA MALADRERIE";24000;"PERIGUEUX";"24";322;NA;"BS";299;"";"163";72,33;"175";NA;"185";NA;NA;NA;NA;NA;3;3;"Dépendance";NA;0;0;"";"";NA
"933472";"'24322";NA;NA;NA;NA;NA;NA;NA;1;"14/01/2022";"Vente";86000;1;"";"CHE";"2510";"DE LA MALADRERIE";24000;"PERIGUEUX";"24";322;NA;"BS";299;"";"163";72,33;"175";NA;"185";NA;NA;NA;NA;NA;3;2;"Appartement";NA;68;4;"";"";NA
"933473";"'24322";NA;NA;NA;NA;NA;NA;NA;1;"14/01/2022";"Vente";86000;1;"";"CHE";"2510";"DE LA MALADRERIE";24000;"PERIGUEUX";"24";322;NA;"BS";299;"";"315";NA;"";NA;"";NA;NA;NA;NA;NA;1;3;"Dépendance";NA;0;0;"";"";NA
"933474";"'24322";NA;NA;NA;NA;NA;NA;NA;1;"14/01/2022";"Vente";86000;1;"";"CHE";"2510";"DE LA MALADRERIE";24000;"PERIGUEUX";"24";322;NA;"BS";299;"";"163";72,33;"175";NA;"185";NA;NA;NA;NA;NA;3;3;"Dépendance";NA;0;0;"";"";NA
"933475";"'24322";NA;NA;NA;NA;NA;NA;NA;1;"14/01/2022";"Vente";47000;8;"";"RUE";"4130";"DE L UNION";24000;"PERIGUEUX";"24";322;NA;"BL";363;"";"2";20,36;"";NA;"";NA;NA;NA;NA;NA;1;2;"Appartement";NA;21;1;"";"";NA
"933476";"'24322";NA;NA;NA;NA;NA;NA;NA;1;"21/01/2022";"Vente";152000;25;"";"RUE";"4160";"DU VELODROME";24000;"PERIGUEUX";"24";322;NA;"AO";68;"";"";NA;"";NA;"";NA;NA;NA;NA;NA;0;3;"Dépendance";NA;0;0;"S";"";227
"933477";"'24322";NA;NA;NA;NA;NA;NA;NA;1;"21/01/2022";"Vente";152000;25;"";"RUE";"4160";"DU VELODROME";24000;"PERIGUEUX";"24";322;NA;"AO";68;"";"";NA;"";NA;"";NA;NA;NA;NA;NA;0;1;"Maison";NA;95;5;"S";"";227
"933490";"'24322";NA;NA;NA;NA;NA;NA;NA;1;"18/01/2022";"Vente";130000;2;"";"RUE";"0300";"DE L ARC";24000;"PERIGUEUX";"24";322;NA;"BK";281;"";"3";78,32;"";NA;"";NA;NA;NA;NA;NA;1;2;"Appartement";NA;84;3;"";"";NA
"933492";"'24322";NA;NA;NA;NA;NA;NA;NA;1;"11/01/2022";"Vente";240000;27;"";"RUE";"0130";"ALPHEE MAZIERAS";24000;"PERIGUEUX";"24";322;NA;"AO";474;"";"10";NA;"11";NA;"12";NA;13;NA;14;NA;15;4;"Local industriel. commercial ou assimilé";NA;374;0;"";"";NA
"933572";"'24294";NA;NA;NA;NA;NA;NA;NA;1;"04/01/2022";"Vente";145000;6;"";"IMP";"0046";"DE LA BOETIE";24700;"MONTPON-MENESTEROL";"24";294;NA;"BR";29;"";"";NA;"";NA;"";NA;NA;NA;NA;NA;0;3;"Dépendance";NA;0;0;"S";"";741
"933573";"'24294";NA;NA;NA;NA;NA;NA;NA;1;"04/01/2022";"Vente";145000;6;"";"IMP";"0046";"DE LA BOETIE";24700;"MONTPON-MENESTEROL";"24";294;NA;"BR";29;"";"";NA;"";NA;"";NA;NA;NA;NA;NA;0;1;"Maison";NA;71;4;"S";"";741
"933603";"'24294";NA;NA;NA;NA;NA;NA;NA;1;"12/01/2022";"Vente";180000;46;"";"RUE";"0124";"EUGENE LEROY";24700;"MONTPON-MENESTEROL";"24";294;NA;"ZB";201;"";"";NA;"";NA;"";NA;NA;NA;NA;NA;0;1;"Maison";NA;108;4;"P";"";1675
"933731";"'24322";NA;NA;NA;NA;NA;NA;NA;1;"20/01/2022";"Vente";109000;4;"";"CRS";"3580";"SAINT-GEORGES";24000;"PERIGUEUX";"24";322;NA;"BS";295;"";"36";NA;"";NA;"";NA;NA;NA;NA;NA;1;2;"Appartement";NA;43;2;"";"";NA
"933732";"'24322";NA;NA;NA;NA;NA;NA;NA;1;"20/01/2022";"Vente";109000;4;"";"CRS";"3580";"SAINT-GEORGES";24000;"PERIGUEUX";"24";322;NA;"BS";295;"";"7";NA;"";NA;"";NA;NA;NA;NA;NA;1;3;"Dépendance";NA;0;0;"";"";NA
"933733";"'24322";NA;NA;NA;NA;NA;NA;NA;1;"20/01/2022";"Vente";109000;4;"";"CRS";"3580";"SAINT-GEORGES";24000;"PERIGUEUX";"24";322;NA;"BS";295;"";"42";NA;"";NA;"";NA;NA;NA;NA;NA;1;3;"Dépendance";NA;0;0;"";"";NA
"933772";"'24322";NA;NA;NA;NA;NA;NA;NA;1;"24/01/2022";"Vente en l'état futur d'achèvement";163200;32;"";"BD";"0310";"DES ARENES";24000;"PERIGUEUX";"24";322;NA;"AZ";829;"";"15";NA;"";NA;"";NA;NA;NA;NA;NA;1;NA;"";NA;NA;NA;"";"";NA
"933797";"'24322";NA;NA;NA;NA;NA;NA;NA;1;"20/01/2022";"Vente";54000;82;"";"AV";"2592";"DU MAL JUIN";24000;"PERIGUEUX";"24";322;NA;"BC";365;"";"4";NA;"";NA;"";NA;NA;NA;NA;NA;1;2;"Appartement";NA;25;2;"";"";NA
"933984";"'24294";NA;NA;NA;NA;NA;NA;NA;1;"06/01/2022";"Vente";305000;1627;"";"RUE";"0277";"MARCEL PAGNOL";24700;"MONTPON-MENESTEROL";"24";294;NA;"AN";1;"";"";NA;"";NA;"";NA;NA;NA;NA;NA;0;3;"Dépendance";NA;0;0;"AG";"";1573
"933985";"'24294";NA;NA;NA;NA;NA;NA;NA;1;"06/01/2022";"Vente";305000;1627;"";"RUE";"0277";"MARCEL PAGNOL";24700;"MONTPON-MENESTEROL";"24";294;NA;"AN";1;"";"";NA;"";NA;"";NA;NA;NA;NA;NA;0;3;"Dépendance";NA;0;0;"AG";"";1573
"933986";"'24294";NA;NA;NA;NA;NA;NA;NA;1;"06/01/2022";"Vente";305000;1627;"";"RUE";"0277";"MARCEL PAGNOL";24700;"MONTPON-MENESTEROL";"24";294;NA;"AN";1;"";"";NA;"";NA;"";NA;NA;NA;NA;NA;0;3;"Dépendance";NA;0;0;"AG";"";1573
"933987";"'24294";NA;NA;NA;NA;NA;NA;NA;1;"06/01/2022";"Vente";305000;1627;"";"RUE";"0277";"MARCEL PAGNOL";24700;"MONTPON-MENESTEROL";"24";294;NA;"AN";1;"";"";NA;"";NA;"";NA;NA;NA;NA;NA;0;3;"Dépendance";NA;0;0;"AG";"";1573
"933988";"'24294";NA;NA;NA;NA;NA;NA;NA;1;"06/01/2022";"Vente";305000;1627;"";"RUE";"0277";"MARCEL PAGNOL";24700;"MONTPON-MENESTEROL";"24";294;NA;"AN";1;"";"";NA;"";NA;"";NA;NA;NA;NA;NA;0;1;"Maison";NA;118;3;"AG";"";1573
"933989";"'24294";NA;NA;NA;NA;NA;NA;NA;1;"06/01/2022";"Vente";305000;1627;"";"RUE";"0277";"MARCEL PAGNOL";24700;"MONTPON-MENESTEROL";"24";294;NA;"AN";1;"";"";NA;"";NA;"";NA;NA;NA;NA;NA;0;3;"Dépendance";NA;0;0;"S";"";1500
"933990";"'24294";NA;NA;NA;NA;NA;NA;NA;1;"06/01/2022";"Vente";305000;1627;"";"RUE";"0277";"MARCEL PAGNOL";24700;"MONTPON-MENESTEROL";"24";294;NA;"AN";1;"";"";NA;"";NA;"";NA;NA;NA;NA;NA;0;3;"Dépendance";NA;0;0;"S";"";1500
