"";"cog";"Identifiant.de.document";"Reference.document";"X1.Articles.CGI";"X2.Articles.CGI";"X3.Articles.CGI";"X4.Articles.CGI";"X5.Articles.CGI";"No.disposition";"Date.mutation";"Nature.mutation";"Valeur.fonciere";"No.voie";"B.T.Q";"Type.de.voie";"Code.voie";"Voie";"Code.postal";"Commune";"Code.departement";"Code.commune";"Prefixe.de.section";"Section";"No.plan";"No.Volume";"X1er.lot";"Surface.Carrez.du.1er.lot";"X2eme.lot";"Surface.Carrez.du.2eme.lot";"X3eme.lot";"Surface.Carrez.du.3eme.lot";"X4eme.lot";"Surface.Carrez.du.4eme.lot";"X5eme.lot";"Surface.Carrez.du.5eme.lot";"Nombre.de.lots";"Code.type.local";"Type.local";"Identifiant.local";"Surface.reelle.bati";"Nombre.pieces.principales";"Nature.culture";"Nature.culture.speciale";"Surface.terrain"
"550267";"'14118";NA;NA;NA;NA;NA;NA;NA;1;"03/01/2022";"Vente";119000;3;"";"BD";"4890";"MARECHAL LYAUTEY";14000;"CAEN";"14";118;NA;"MZ";37;"";"24";NA;"";NA;"";NA;NA;NA;NA;NA;1;2;"Appartement";NA;38;1;"";"";NA
"550275";"'14118";NA;NA;NA;NA;NA;NA;NA;1;"04/01/2022";"Vente";111500;214;"";"RUE";"0450";"D AUGE";14000;"CAEN";"14";118;NA;"MI";13;"";"182";NA;"";NA;"";NA;NA;NA;NA;NA;1;3;"Dépendance";NA;0;0;"";"";NA
"550276";"'14118";NA;NA;NA;NA;NA;NA;NA;1;"04/01/2022";"Vente";111500;214;"";"RUE";"0450";"D AUGE";14000;"CAEN";"14";118;NA;"MI";13;"";"145";NA;"66";NA;"";NA;NA;NA;NA;NA;2;2;"Appartement";NA;56;3;"";"";NA
"550277";"'14118";NA;NA;NA;NA;NA;NA;NA;1;"04/01/2022";"Vente";111500;214;"";"RUE";"0450";"D AUGE";14000;"CAEN";"14";118;NA;"MI";13;"";"145";NA;"66";NA;"";NA;NA;NA;NA;NA;2;3;"Dépendance";NA;0;0;"";"";NA
"550278";"'14118";NA;NA;NA;NA;NA;NA;NA;1;"04/01/2022";"Vente";111500;214;"";"RUE";"0450";"D AUGE";14000;"CAEN";"14";118;NA;"MI";13;"";"145";NA;"66";NA;"";NA;NA;NA;NA;NA;2;3;"Dépendance";NA;0;0;"";"";NA
"550288";"'14118";NA;NA;NA;NA;NA;NA;NA;1;"07/01/2022";"Vente";260000;40;"";"RUE";"4703";"DES LUTHIERS";14000;"CAEN";"14";118;NA;"HN";209;"";"";NA;"";NA;"";NA;NA;NA;NA;NA;0;1;"Maison";NA;105;5;"S";"";226
"550289";"'14118";NA;NA;NA;NA;NA;NA;NA;1;"07/01/2022";"Vente";105000;15;"";"PL";"2290";"DE LA DEMI LUNE";14000;"CAEN";"14";118;NA;"ME";36;"";"24";NA;"25";NA;"";NA;NA;NA;NA;NA;2;3;"Dépendance";NA;0;0;"";"";NA
"550290";"'14118";NA;NA;NA;NA;NA;NA;NA;1;"07/01/2022";"Vente";105000;15;"";"PL";"2290";"DE LA DEMI LUNE";14000;"CAEN";"14";118;NA;"ME";36;"";"42";NA;"";NA;"";NA;NA;NA;NA;NA;1;3;"Dépendance";NA;0;0;"";"";NA
"550291";"'14118";NA;NA;NA;NA;NA;NA;NA;1;"07/01/2022";"Vente";105000;15;"";"PL";"2290";"DE LA DEMI LUNE";14000;"CAEN";"14";118;NA;"ME";36;"";"24";NA;"25";NA;"";NA;NA;NA;NA;NA;2;2;"Appartement";NA;62;4;"";"";NA
"550293";"'14118";NA;NA;NA;NA;NA;NA;NA;1;"04/01/2022";"Vente";122500;16;"";"RUE";"1320";"CAPONIERE";14000;"CAEN";"14";118;NA;"OA";59;"";"6";NA;"";NA;"";NA;NA;NA;NA;NA;1;2;"Appartement";NA;49;2;"";"";NA
"550294";"'14118";NA;NA;NA;NA;NA;NA;NA;1;"10/01/2022";"Vente";70000;6;"";"AV";"2100";"DE CREULLY";14000;"CAEN";"14";118;NA;"HZ";54;"";"102";NA;"";NA;"";NA;NA;NA;NA;NA;1;2;"Appartement";NA;21;1;"";"";NA
"550295";"'14118";NA;NA;NA;NA;NA;NA;NA;1;"10/01/2022";"Vente";70000;6;"";"AV";"2100";"DE CREULLY";14000;"CAEN";"14";118;NA;"HZ";54;"";"144";NA;"";NA;"";NA;NA;NA;NA;NA;1;3;"Dépendance";NA;0;0;"";"";NA
"550296";"'14118";NA;NA;NA;NA;NA;NA;NA;1;"05/01/2022";"Vente";103350;4;"";"RUE";"2890";"DE FALAISE";14000;"CAEN";"14";118;NA;"LN";52;"";"24";NA;"44";NA;"";NA;NA;NA;NA;NA;2;2;"Appartement";NA;40;2;"";"";NA
"550297";"'14118";NA;NA;NA;NA;NA;NA;NA;1;"05/01/2022";"Vente en l'état futur d'achèvement";243000;8;"";"RUE";"2520";"DUMONT D URVILLE";14000;"CAEN";"14";118;NA;"LZ";63;"";"15";NA;"";NA;"";NA;NA;NA;NA;NA;1;NA;"";NA;NA;NA;"";"";NA
"550319";"'14118";NA;NA;NA;NA;NA;NA;NA;1;"14/01/2022";"Vente";350000;15;"";"RUE";"1480";"DES CHAMPS SAINT MICHEL";14000;"CAEN";"14";118;NA;"IN";91;"";"";NA;"";NA;"";NA;NA;NA;NA;NA;0;3;"Dépendance";NA;0;0;"S";"";666
"550320";"'14118";NA;NA;NA;NA;NA;NA;NA;1;"14/01/2022";"Vente";350000;15;"";"RUE";"1480";"DES CHAMPS SAINT MICHEL";14000;"CAEN";"14";118;NA;"IN";91;"";"";NA;"";NA;"";NA;NA;NA;NA;NA;0;1;"Maison";NA;84;4;"S";"";666
"550324";"'14118";NA;NA;NA;NA;NA;NA;NA;1;"07/01/2022";"Vente";176000;4;"";"VC";"4139";"RES JEAN RACINE";14000;"CAEN";"14";118;NA;"IH";16;"";"426";NA;"463";NA;"";NA;NA;NA;NA;NA;2;3;"Dépendance";NA;0;0;"";"";NA
"550325";"'14118";NA;NA;NA;NA;NA;NA;NA;1;"07/01/2022";"Vente";176000;4;"";"VC";"4139";"RES JEAN RACINE";14000;"CAEN";"14";118;NA;"IH";16;"";"426";NA;"463";NA;"";NA;NA;NA;NA;NA;2;2;"Appartement";NA;96;5;"";"";NA
"550326";"'14118";NA;NA;NA;NA;NA;NA;NA;1;"07/01/2022";"Vente";176000;4;"";"VC";"4139";"RES JEAN RACINE";14000;"CAEN";"14";118;NA;"IH";16;"";"1115";NA;"";NA;"";NA;NA;NA;NA;NA;1;3;"Dépendance";NA;0;0;"";"";NA
"550330";"'14118";NA;NA;NA;NA;NA;NA;NA;1;"07/01/2022";"Vente";261000;21;"";"RUE";"7300";"DE VAUCOULEURS";14000;"CAEN";"14";118;NA;"IK";28;"";"49";76,9;"";NA;"";NA;NA;NA;NA;NA;1;1;"Maison";NA;74;4;"";"";NA
"550343";"'14118";NA;NA;NA;NA;NA;NA;NA;1;"12/01/2022";"Vente";102500;41;"";"RUE";"5378";"NICOLAS ORESME";14000;"CAEN";"14";118;NA;"IV";188;"";"61";NA;"";NA;"";NA;NA;NA;NA;NA;1;2;"Appartement";NA;34;2;"";"";NA
"550344";"'14118";NA;NA;NA;NA;NA;NA;NA;1;"12/01/2022";"Vente";102500;41;"";"RUE";"5378";"NICOLAS ORESME";14000;"CAEN";"14";118;NA;"IV";188;"";"12";NA;"";NA;"";NA;NA;NA;NA;NA;1;3;"Dépendance";NA;0;0;"";"";NA
"550356";"'14118";NA;NA;NA;NA;NA;NA;NA;1;"14/01/2022";"Vente";20000;7;"";"RUE";"2230";"DAMOZANNE";14000;"CAEN";"14";118;NA;"NY";37;"";"72";NA;"";NA;"";NA;NA;NA;NA;NA;1;3;"Dépendance";NA;0;0;"";"";NA
"550359";"'14118";NA;NA;NA;NA;NA;NA;NA;1;"07/01/2022";"Vente";208500;16;"";"RUE";"5425";"DU ONZE NOVEMBRE";14000;"CAEN";"14";118;NA;"LB";32;"";"15";NA;"";NA;"";NA;NA;NA;NA;NA;1;2;"Appartement";NA;79;3;"";"";NA
"550360";"'14118";NA;NA;NA;NA;NA;NA;NA;1;"07/01/2022";"Vente";208500;16;"";"RUE";"5425";"DU ONZE NOVEMBRE";14000;"CAEN";"14";118;NA;"LB";32;"";"1";NA;"";NA;"";NA;NA;NA;NA;NA;1;3;"Dépendance";NA;0;0;"";"";NA
"550361";"'14118";NA;NA;NA;NA;NA;NA;NA;1;"11/01/2022";"Vente";90000;43;"";"RUE";"6630";"SAINT MARTIN";14000;"CAEN";"14";118;NA;"KE";37;"";"13";NA;"";NA;"";NA;NA;NA;NA;NA;1;2;"Appartement";NA;30;1;"";"";NA
"550362";"'14118";NA;NA;NA;NA;NA;NA;NA;1;"12/01/2022";"Vente";278500;11;"";"";"5409";"RES OLYMPIA";14000;"CAEN";"14";118;NA;"IW";256;"";"21";NA;"42";NA;"";NA;NA;NA;NA;NA;2;3;"Dépendance";NA;0;0;"";"";NA
"550363";"'14118";NA;NA;NA;NA;NA;NA;NA;1;"12/01/2022";"Vente";278500;11;"";"";"5409";"RES OLYMPIA";14000;"CAEN";"14";118;NA;"IW";256;"";"21";NA;"42";NA;"";NA;NA;NA;NA;NA;2;3;"Dépendance";NA;0;0;"";"";NA
"550364";"'14118";NA;NA;NA;NA;NA;NA;NA;1;"12/01/2022";"Vente";278500;11;"";"";"5409";"RES OLYMPIA";14000;"CAEN";"14";118;NA;"IW";256;"";"21";NA;"42";NA;"";NA;NA;NA;NA;NA;2;2;"Appartement";NA;99;5;"";"";NA
"550365";"'14118";NA;NA;NA;NA;NA;NA;NA;1;"12/01/2022";"Vente";278500;14;"";"";"5409";"RES OLYMPIA";14000;"CAEN";"14";118;NA;"IW";256;"";"204";NA;"";NA;"";NA;NA;NA;NA;NA;1;3;"Dépendance";NA;0;0;"";"";NA
"550366";"'14118";NA;NA;NA;NA;NA;NA;NA;1;"12/01/2022";"Vente";278500;11;"";"";"5409";"RES OLYMPIA";14000;"CAEN";"14";118;NA;"IW";256;"";"21";NA;"42";NA;"";NA;NA;NA;NA;NA;2;3;"Dépendance";NA;0;0;"";"";NA
"550367";"'14118";NA;NA;NA;NA;NA;NA;NA;1;"13/01/2022";"Vente";172500;4;"";"";"5905";"RESIDENCE DE LA PRAIRIE";14000;"CAEN";"14";118;NA;"NW";139;"";"242";NA;"256";NA;"267";NA;NA;NA;NA;NA;3;3;"Dépendance";NA;0;0;"";"";NA
"550368";"'14118";NA;NA;NA;NA;NA;NA;NA;1;"13/01/2022";"Vente";172500;4;"";"";"5905";"RESIDENCE DE LA PRAIRIE";14000;"CAEN";"14";118;NA;"NW";139;"";"242";NA;"256";NA;"267";NA;NA;NA;NA;NA;3;2;"Appartement";NA;68;4;"";"";NA
"550369";"'14118";NA;NA;NA;NA;NA;NA;NA;1;"13/01/2022";"Vente";172500;4;"";"";"5905";"RESIDENCE DE LA PRAIRIE";14000;"CAEN";"14";118;NA;"NW";139;"";"242";NA;"256";NA;"267";NA;NA;NA;NA;NA;3;3;"Dépendance";NA;0;0;"";"";NA
"550370";"'14118";NA;NA;NA;NA;NA;NA;NA;1;"11/01/2022";"Vente";105000;123;"";"BD";"6060";"RAYMOND POINCARE";14000;"CAEN";"14";118;NA;"MN";29;"";"53";NA;"";NA;"";NA;NA;NA;NA;NA;1;3;"Dépendance";NA;0;0;"";"";NA
"550371";"'14118";NA;NA;NA;NA;NA;NA;NA;1;"11/01/2022";"Vente";105000;125;"";"BD";"6060";"RAYMOND POINCARE";14000;"CAEN";"14";118;NA;"MN";29;"";"95";52,37;"";NA;"";NA;NA;NA;NA;NA;1;2;"Appartement";NA;53;2;"";"";NA
"550376";"'14118";NA;NA;NA;NA;NA;NA;NA;1;"07/01/2022";"Vente";193000;7;"";"AV";"4710";"MADAME DE SEGUR";14000;"CAEN";"14";118;NA;"IY";80;"";"380";NA;"394";NA;"";NA;NA;NA;NA;NA;2;3;"Dépendance";NA;0;0;"";"";NA
"550377";"'14118";NA;NA;NA;NA;NA;NA;NA;1;"07/01/2022";"Vente";193000;7;"";"AV";"4710";"MADAME DE SEGUR";14000;"CAEN";"14";118;NA;"IY";80;"";"380";NA;"394";NA;"";NA;NA;NA;NA;NA;2;2;"Appartement";NA;79;4;"";"";NA
"550378";"'14118";NA;NA;NA;NA;NA;NA;NA;1;"07/01/2022";"Vente";193000;5;"";"AV";"4710";"MADAME DE SEGUR";14000;"CAEN";"14";118;NA;"IY";80;"";"772";NA;"";NA;"";NA;NA;NA;NA;NA;1;3;"Dépendance";NA;0;0;"";"";NA
"550404";"'14118";NA;NA;NA;NA;NA;NA;NA;1;"14/01/2022";"Vente";85000;9;"";"BD";"6160";"RICHEMOND";14000;"CAEN";"14";118;NA;"IB";448;"";"310";NA;"333";NA;"";NA;NA;NA;NA;NA;2;2;"Appartement";NA;30;1;"";"";NA
"550405";"'14118";NA;NA;NA;NA;NA;NA;NA;1;"14/01/2022";"Vente";85000;9;"";"BD";"6160";"RICHEMOND";14000;"CAEN";"14";118;NA;"IB";448;"";"310";NA;"333";NA;"";NA;NA;NA;NA;NA;2;3;"Dépendance";NA;0;0;"";"";NA
"550406";"'14118";NA;NA;NA;NA;NA;NA;NA;1;"14/01/2022";"Vente";85000;5;"";"BD";"6160";"RICHEMOND";14000;"CAEN";"14";118;NA;"IB";448;"";"10";NA;"";NA;"";NA;NA;NA;NA;NA;1;3;"Dépendance";NA;0;0;"";"";NA
"550407";"'14118";NA;NA;NA;NA;NA;NA;NA;1;"14/01/2022";"Vente";161000;57;"";"RUE";"5790";"DE LA PIGACIERE";14000;"CAEN";"14";118;NA;"HC";297;"";"32";NA;"";NA;"";NA;NA;NA;NA;NA;1;3;"Dépendance";NA;0;0;"";"";NA
"550408";"'14118";NA;NA;NA;NA;NA;NA;NA;1;"14/01/2022";"Vente";161000;13;"";"AV";"2170";"CROIX GUERIN";14000;"CAEN";"14";118;NA;"HC";298;"";"108";NA;"62";NA;"";NA;NA;NA;NA;NA;2;2;"Appartement";NA;51;2;"";"";NA
"550409";"'14118";NA;NA;NA;NA;NA;NA;NA;1;"14/01/2022";"Vente";161000;13;"";"AV";"2170";"CROIX GUERIN";14000;"CAEN";"14";118;NA;"HC";298;"";"108";NA;"62";NA;"";NA;NA;NA;NA;NA;2;3;"Dépendance";NA;0;0;"";"";NA
"550410";"'14118";NA;NA;NA;NA;NA;NA;NA;1;"14/01/2022";"Vente";161000;13;"";"AV";"2170";"CROIX GUERIN";14000;"CAEN";"14";118;NA;"HC";298;"";"108";NA;"62";NA;"";NA;NA;NA;NA;NA;2;3;"Dépendance";NA;0;0;"";"";NA
"550411";"'14118";NA;NA;NA;NA;NA;NA;NA;1;"14/01/2022";"Vente";170000;11;"";"RUE";"0440";"ARTHUR LEDUC";14000;"CAEN";"14";118;NA;"LB";41;"";"2";NA;"8";NA;"";NA;NA;NA;NA;NA;2;3;"Dépendance";NA;0;0;"";"";NA
"550412";"'14118";NA;NA;NA;NA;NA;NA;NA;1;"14/01/2022";"Vente";170000;11;"";"RUE";"0440";"ARTHUR LEDUC";14000;"CAEN";"14";118;NA;"LB";41;"";"2";NA;"8";NA;"";NA;NA;NA;NA;NA;2;2;"Appartement";NA;70;3;"";"";NA
"550425";"'14118";NA;NA;NA;NA;NA;NA;NA;1;"17/01/2022";"Vente en l'état futur d'achèvement";122720;NA;"";"";"";"";NA;"CAEN";"14";118;NA;"LP";90;"";"2075";NA;"";NA;"";NA;NA;NA;NA;NA;1;NA;"";NA;NA;NA;"";"";NA
"550428";"'14118";NA;NA;NA;NA;NA;NA;NA;1;"17/01/2022";"Vente en l'état futur d'achèvement";245000;NA;"";"";"";"";NA;"CAEN";"14";118;NA;"LP";90;"";"327";NA;"";NA;"";NA;NA;NA;NA;NA;1;NA;"";NA;NA;NA;"";"";NA
"550429";"'14118";NA;NA;NA;NA;NA;NA;NA;1;"17/01/2022";"Vente en l'état futur d'achèvement";245000;NA;"";"";"";"";NA;"CAEN";"14";118;NA;"LP";90;"";"312";NA;"";NA;"";NA;NA;NA;NA;NA;1;NA;"";NA;NA;NA;"";"";NA
"550430";"'14118";NA;NA;NA;NA;NA;NA;NA;1;"10/01/2022";"Vente";130000;3;"";"RUE";"3470";"DES GENS D ARMES";14000;"CAEN";"14";118;NA;"MA";2;"";"166";NA;"205";46,16;"";NA;NA;NA;NA;NA;2;3;"Dépendance";NA;0;0;"";"";NA
"550431";"'14118";NA;NA;NA;NA;NA;NA;NA;1;"10/01/2022";"Vente";130000;7;"";"RUE";"3470";"DES GENS D ARMES";14000;"CAEN";"14";118;NA;"MA";2;"";"95";NA;"";NA;"";NA;NA;NA;NA;NA;1;3;"Dépendance";NA;0;0;"";"";NA
"550432";"'14118";NA;NA;NA;NA;NA;NA;NA;1;"10/01/2022";"Vente";130000;3;"";"RUE";"3470";"DES GENS D ARMES";14000;"CAEN";"14";118;NA;"MA";2;"";"166";NA;"205";46,16;"";NA;NA;NA;NA;NA;2;2;"Appartement";NA;46;2;"";"";NA
"550433";"'14118";NA;NA;NA;NA;NA;NA;NA;1;"14/01/2022";"Vente";180000;39;"";"ALL";"2970";"DES FLEURS";14000;"CAEN";"14";118;NA;"MS";144;"";"";NA;"";NA;"";NA;NA;NA;NA;NA;0;1;"Maison";NA;97;5;"S";"";434
"550434";"'14118";NA;NA;NA;NA;NA;NA;NA;1;"14/01/2022";"Vente";180000;39;"";"ALL";"2970";"DES FLEURS";14000;"CAEN";"14";118;NA;"MS";144;"";"";NA;"";NA;"";NA;NA;NA;NA;NA;0;3;"Dépendance";NA;0;0;"S";"";434
"550435";"'14118";NA;NA;NA;NA;NA;NA;NA;1;"14/01/2022";"Vente";180000;39;"";"ALL";"2970";"DES FLEURS";14000;"CAEN";"14";118;NA;"MS";144;"";"";NA;"";NA;"";NA;NA;NA;NA;NA;0;3;"Dépendance";NA;0;0;"S";"";434
"550436";"'14118";NA;NA;NA;NA;NA;NA;NA;1;"14/01/2022";"Vente";180000;39;"";"ALL";"2970";"DES FLEURS";14000;"CAEN";"14";118;NA;"MS";144;"";"";NA;"";NA;"";NA;NA;NA;NA;NA;0;3;"Dépendance";NA;0;0;"S";"";434
"550437";"'14118";NA;NA;NA;NA;NA;NA;NA;1;"21/01/2022";"Vente";133500;94;"";"RUE";"0590";"BASSE";14000;"CAEN";"14";118;NA;"KP";42;"";"34";NA;"59";43,43;"";NA;NA;NA;NA;NA;2;3;"Dépendance";NA;0;0;"";"";NA
"550438";"'14118";NA;NA;NA;NA;NA;NA;NA;1;"21/01/2022";"Vente";133500;94;"";"RUE";"0590";"BASSE";14000;"CAEN";"14";118;NA;"KP";42;"";"34";NA;"59";43,43;"";NA;NA;NA;NA;NA;2;2;"Appartement";NA;43;2;"";"";NA
"550439";"'14118";NA;NA;NA;NA;NA;NA;NA;1;"21/01/2022";"Vente";133500;94;"";"RUE";"0590";"BASSE";14000;"CAEN";"14";118;NA;"KP";42;"";"24";NA;"";NA;"";NA;NA;NA;NA;NA;1;3;"Dépendance";NA;0;0;"";"";NA
