"";"cog";"Identifiant.de.document";"Reference.document";"X1.Articles.CGI";"X2.Articles.CGI";"X3.Articles.CGI";"X4.Articles.CGI";"X5.Articles.CGI";"No.disposition";"Date.mutation";"Nature.mutation";"Valeur.fonciere";"No.voie";"B.T.Q";"Type.de.voie";"Code.voie";"Voie";"Code.postal";"Commune";"Code.departement";"Code.commune";"Prefixe.de.section";"Section";"No.plan";"No.Volume";"X1er.lot";"Surface.Carrez.du.1er.lot";"X2eme.lot";"Surface.Carrez.du.2eme.lot";"X3eme.lot";"Surface.Carrez.du.3eme.lot";"X4eme.lot";"Surface.Carrez.du.4eme.lot";"X5eme.lot";"Surface.Carrez.du.5eme.lot";"Nombre.de.lots";"Code.type.local";"Type.local";"Identifiant.local";"Surface.reelle.bati";"Nombre.pieces.principales";"Nature.culture";"Nature.culture.speciale";"Surface.terrain"
"3591109";"'78551";NA;NA;NA;NA;NA;NA;NA;1;"04/01/2022";"Vente";387000;12;"";"RUE";"0310";"DE BREUVERY";78100;"SAINT-GERMAIN-EN-LAYE";"78";551;NA;"AC";192;"";"13";NA;"9";NA;"";NA;NA;NA;NA;NA;2;3;"Dépendance";NA;0;0;"";"";NA
"3591110";"'78551";NA;NA;NA;NA;NA;NA;NA;1;"04/01/2022";"Vente";387000;12;"";"RUE";"0310";"DE BREUVERY";78100;"SAINT-GERMAIN-EN-LAYE";"78";551;NA;"AC";192;"";"13";NA;"9";NA;"";NA;NA;NA;NA;NA;2;3;"Dépendance";NA;0;0;"";"";NA
"3591179";"'78358";NA;NA;NA;NA;NA;NA;NA;1;"06/01/2022";"Vente";45000;6;"";"AV";"1550";"MONTAIGNE";78600;"MAISONS-LAFFITTE";"78";358;NA;"AE";17;"";"31";NA;"";NA;"";NA;NA;NA;NA;NA;1;3;"Dépendance";NA;0;0;"";"";NA
"3591180";"'78396";NA;NA;NA;NA;NA;NA;NA;1;"05/01/2022";"Vente";1245300;50;"T";"RUE";"0231";"GAMBETTA";78600;"MESNIL-LE-ROI (LE)";"78";396;NA;"AC";784;"";"";NA;"";NA;"";NA;NA;NA;NA;NA;0;1;"Maison";NA;203;6;"S";"";546
"3591181";"'78396";NA;NA;NA;NA;NA;NA;NA;1;"05/01/2022";"Vente";1245300;NA;"";"AV";"0340";"MARCEAU";78600;"MESNIL-LE-ROI (LE)";"78";396;NA;"AC";785;"";"";NA;"";NA;"";NA;NA;NA;NA;NA;0;NA;"";NA;NA;NA;"S";"";170
"3591188";"'78005";NA;NA;NA;NA;NA;NA;NA;1;"04/01/2022";"Vente";205000;19;"";"AV";"0245";"LENINE";78260;"ACHERES";"78";5;NA;"BM";79;"";"10";NA;"";NA;"";NA;NA;NA;NA;NA;1;3;"Dépendance";NA;0;0;"";"";NA
"3591189";"'78005";NA;NA;NA;NA;NA;NA;NA;1;"04/01/2022";"Vente";205000;19;"";"AV";"0245";"LENINE";78260;"ACHERES";"78";5;NA;"BM";79;"";"49";41,6;"";NA;"";NA;NA;NA;NA;NA;1;2;"Appartement";NA;41;2;"";"";NA
"3591190";"'78005";NA;NA;NA;NA;NA;NA;NA;1;"04/01/2022";"Vente";205000;19;"";"AV";"0245";"LENINE";78260;"ACHERES";"78";5;NA;"BM";79;"";"49";41,6;"";NA;"";NA;NA;NA;NA;NA;1;3;"Dépendance";NA;0;0;"";"";NA
"3591195";"'78646";NA;NA;NA;NA;NA;NA;NA;1;"07/01/2022";"Vente";540000;57;"";"RUE";"0370";"BERTHIER";78000;"VERSAILLES";"78";646;NA;"AD";287;"";"23";NA;"4";NA;"40";NA;NA;NA;NA;NA;3;2;"Appartement";NA;77;3;"";"";NA
"3591196";"'78646";NA;NA;NA;NA;NA;NA;NA;1;"07/01/2022";"Vente";540000;57;"";"RUE";"0370";"BERTHIER";78000;"VERSAILLES";"78";646;NA;"AD";287;"";"23";NA;"4";NA;"40";NA;NA;NA;NA;NA;3;3;"Dépendance";NA;0;0;"";"";NA
"3591197";"'78646";NA;NA;NA;NA;NA;NA;NA;1;"07/01/2022";"Vente";540000;57;"";"RUE";"0370";"BERTHIER";78000;"VERSAILLES";"78";646;NA;"AD";287;"";"13";NA;"";NA;"";NA;NA;NA;NA;NA;1;3;"Dépendance";NA;0;0;"";"";NA
"3591208";"'78646";NA;NA;NA;NA;NA;NA;NA;1;"06/01/2022";"Vente";580000;2;"";"RUE";"2970";"DE SAVOIE";78000;"VERSAILLES";"78";646;NA;"AC";175;"";"1";61,21;"14";NA;"";NA;NA;NA;NA;NA;2;2;"Appartement";NA;55;1;"";"";NA
"3591209";"'78646";NA;NA;NA;NA;NA;NA;NA;1;"06/01/2022";"Vente";580000;2;"";"RUE";"2970";"DE SAVOIE";78000;"VERSAILLES";"78";646;NA;"AC";175;"";"1";61,21;"14";NA;"";NA;NA;NA;NA;NA;2;3;"Dépendance";NA;0;0;"";"";NA
"3591210";"'78646";NA;NA;NA;NA;NA;NA;NA;1;"10/01/2022";"Vente";124000;16;"";"RUE";"2171";"DU PARC DE CLAGNY";78000;"VERSAILLES";"78";646;NA;"AP";99;"";"50";15,11;"";NA;"";NA;NA;NA;NA;NA;1;3;"Dépendance";NA;0;0;"";"";NA
"3591211";"'78646";NA;NA;NA;NA;NA;NA;NA;1;"05/01/2022";"Vente";368000;1;"T";"RUE";"2840";"SAINT MEDERIC";78000;"VERSAILLES";"78";646;NA;"BT";98;"";"11";NA;"2";69,7;"";NA;NA;NA;NA;NA;2;3;"Dépendance";NA;0;0;"";"";NA
"3591212";"'78646";NA;NA;NA;NA;NA;NA;NA;1;"05/01/2022";"Vente";368000;1;"T";"RUE";"2840";"SAINT MEDERIC";78000;"VERSAILLES";"78";646;NA;"BT";98;"";"11";NA;"2";69,7;"";NA;NA;NA;NA;NA;2;2;"Appartement";NA;70;3;"";"";NA
"3591229";"'78551";NA;NA;NA;NA;NA;NA;NA;1;"04/01/2022";"Vente";755000;1;"";"AV";"2163";"TAILLEVENT";78100;"SAINT-GERMAIN-EN-LAYE";"78";551;NA;"AT";1218;"";"";NA;"";NA;"";NA;NA;NA;NA;NA;0;1;"Maison";NA;133;6;"S";"";498
"3591230";"'78551";NA;NA;NA;NA;NA;NA;NA;1;"04/01/2022";"Vente";755000;NA;"";"";"B029";"LES HAUTS GRILLETS";78100;"SAINT-GERMAIN-EN-LAYE";"78";551;NA;"AT";1220;"";"";NA;"";NA;"";NA;NA;NA;NA;NA;0;NA;"";NA;NA;NA;"S";"";47
"3591231";"'78551";NA;NA;NA;NA;NA;NA;NA;1;"04/01/2022";"Vente";755000;NA;"";"";"B029";"LES HAUTS GRILLETS";78100;"SAINT-GERMAIN-EN-LAYE";"78";551;NA;"AT";1224;"";"";NA;"";NA;"";NA;NA;NA;NA;NA;0;NA;"";NA;NA;NA;"S";"";127
"3591232";"'78551";NA;NA;NA;NA;NA;NA;NA;1;"11/01/2022";"Vente";495000;2;"";"CHE";"2290";"DE LA VIEILLE BUTTE";78100;"SAINT-GERMAIN-EN-LAYE";"78";551;NA;"AX";78;"";"193";NA;"";NA;"";NA;NA;NA;NA;NA;1;3;"Dépendance";NA;0;0;"";"";NA
"3591233";"'78551";NA;NA;NA;NA;NA;NA;NA;1;"11/01/2022";"Vente";495000;2;"";"CHE";"2290";"DE LA VIEILLE BUTTE";78100;"SAINT-GERMAIN-EN-LAYE";"78";551;NA;"AX";78;"";"111";111,5;"131";NA;"";NA;NA;NA;NA;NA;2;2;"Appartement";NA;110;4;"";"";NA
"3591234";"'78551";NA;NA;NA;NA;NA;NA;NA;1;"11/01/2022";"Vente";495000;2;"";"CHE";"2290";"DE LA VIEILLE BUTTE";78100;"SAINT-GERMAIN-EN-LAYE";"78";551;NA;"AX";78;"";"111";111,5;"131";NA;"";NA;NA;NA;NA;NA;2;3;"Dépendance";NA;0;0;"";"";NA
"3591235";"'78551";NA;NA;NA;NA;NA;NA;NA;1;"11/01/2022";"Vente";495000;2;"";"CHE";"2290";"DE LA VIEILLE BUTTE";78100;"SAINT-GERMAIN-EN-LAYE";"78";551;NA;"AX";78;"";"165";NA;"";NA;"";NA;NA;NA;NA;NA;1;3;"Dépendance";NA;0;0;"";"";NA
"3591241";"'78551";NA;NA;NA;NA;NA;NA;NA;1;"12/01/2022";"Vente";260000;22;"";"RUE";"1410";"DE PARIS";78100;"SAINT-GERMAIN-EN-LAYE";"78";551;NA;"AI";599;"";"8";43,35;"";NA;"";NA;NA;NA;NA;NA;1;2;"Appartement";NA;52;3;"";"";NA
"3591264";"'78005";NA;NA;NA;NA;NA;NA;NA;1;"10/01/2022";"Vente";139000;43;"";"AV";"0110";"DE CONFLANS";78260;"ACHERES";"78";5;NA;"BC";335;"";"4";35,01;"";NA;"";NA;NA;NA;NA;NA;1;2;"Appartement";NA;35;3;"";"";NA
"3591265";"'78005";NA;NA;NA;NA;NA;NA;NA;1;"10/01/2022";"Vente";139000;43;"";"AV";"0110";"DE CONFLANS";78260;"ACHERES";"78";5;NA;"BC";335;"";"4";35,01;"";NA;"";NA;NA;NA;NA;NA;1;3;"Dépendance";NA;0;0;"";"";NA
"3591274";"'78646";NA;NA;NA;NA;NA;NA;NA;1;"10/01/2022";"Vente";490000;6;"";"RUE";"1679";"LOUIS HAUSSMANN";78000;"VERSAILLES";"78";646;NA;"AS";36;"";"163";NA;"";NA;"";NA;NA;NA;NA;NA;1;3;"Dépendance";NA;0;0;"";"";NA
"3591275";"'78646";NA;NA;NA;NA;NA;NA;NA;1;"10/01/2022";"Vente";490000;6;"";"RUE";"1679";"LOUIS HAUSSMANN";78000;"VERSAILLES";"78";646;NA;"AS";36;"";"182";64,04;"99";NA;"";NA;NA;NA;NA;NA;2;2;"Appartement";NA;64;3;"";"";NA
"3591276";"'78646";NA;NA;NA;NA;NA;NA;NA;1;"10/01/2022";"Vente";490000;6;"";"RUE";"1679";"LOUIS HAUSSMANN";78000;"VERSAILLES";"78";646;NA;"AS";36;"";"182";64,04;"99";NA;"";NA;NA;NA;NA;NA;2;3;"Dépendance";NA;0;0;"";"";NA
"3591312";"'78005";NA;NA;NA;NA;NA;NA;NA;1;"06/01/2022";"Vente en l'état futur d'achèvement";195000;NA;"";"RUE";"0130";"DE LA CROIX ROMPUE";78260;"ACHERES";"78";5;NA;"BI";39;"";"455";NA;"";NA;"";NA;NA;NA;NA;NA;1;NA;"";NA;NA;NA;"";"";NA
"3591313";"'78005";NA;NA;NA;NA;NA;NA;NA;1;"06/01/2022";"Vente en l'état futur d'achèvement";195000;NA;"";"RUE";"0130";"DE LA CROIX ROMPUE";78260;"ACHERES";"78";5;NA;"BI";39;"";"108";NA;"";NA;"";NA;NA;NA;NA;NA;1;NA;"";NA;NA;NA;"";"";NA
"3591323";"'78005";NA;NA;NA;NA;NA;NA;NA;1;"07/01/2022";"Vente en l'état futur d'achèvement";249000;NA;"";"RUE";"0130";"DE LA CROIX ROMPUE";78260;"ACHERES";"78";5;NA;"BI";39;"";"311";NA;"";NA;"";NA;NA;NA;NA;NA;1;NA;"";NA;NA;NA;"";"";NA
"3591324";"'78005";NA;NA;NA;NA;NA;NA;NA;1;"07/01/2022";"Vente en l'état futur d'achèvement";249000;NA;"";"RUE";"0130";"DE LA CROIX ROMPUE";78260;"ACHERES";"78";5;NA;"BI";39;"";"464";NA;"";NA;"";NA;NA;NA;NA;NA;1;NA;"";NA;NA;NA;"";"";NA
"3591345";"'78361";NA;NA;NA;NA;NA;NA;NA;1;"04/01/2022";"Vente";170000;20;"";"BD";"0622";"DES CYGNES";78200;"MANTES-LA-JOLIE";"78";361;NA;"AL";467;"";"248";NA;"";NA;"";NA;NA;NA;NA;NA;1;3;"Dépendance";NA;0;0;"";"";NA
"3591346";"'78361";NA;NA;NA;NA;NA;NA;NA;1;"04/01/2022";"Vente";170000;20;"";"BD";"0622";"DES CYGNES";78200;"MANTES-LA-JOLIE";"78";361;NA;"AL";467;"";"229";NA;"";NA;"";NA;NA;NA;NA;NA;1;3;"Dépendance";NA;0;0;"";"";NA
"3591347";"'78361";NA;NA;NA;NA;NA;NA;NA;1;"04/01/2022";"Vente";170000;20;"";"BD";"0622";"DES CYGNES";78200;"MANTES-LA-JOLIE";"78";361;NA;"AL";467;"";"23";NA;"";NA;"";NA;NA;NA;NA;NA;1;2;"Appartement";NA;66;3;"";"";NA
"3591360";"'78551";NA;NA;NA;NA;NA;NA;NA;1;"13/01/2022";"Vente";265475;40;"Q";"RUE";"2230";"DES URSULINES";78100;"SAINT-GERMAIN-EN-LAYE";"78";551;NA;"AK";158;"";"302";34,77;"328";NA;"";NA;NA;NA;NA;NA;2;2;"Appartement";NA;34;1;"";"";NA
"3591361";"'78551";NA;NA;NA;NA;NA;NA;NA;1;"13/01/2022";"Vente";265475;40;"Q";"RUE";"2230";"DES URSULINES";78100;"SAINT-GERMAIN-EN-LAYE";"78";551;NA;"AK";158;"";"901";NA;"";NA;"";NA;NA;NA;NA;NA;1;3;"Dépendance";NA;0;0;"";"";NA
"3591369";"'78646";NA;NA;NA;NA;NA;NA;NA;1;"06/01/2022";"Vente";511000;7;"";"AV";"3055";"DE LA TRANQUILLITE";78000;"VERSAILLES";"78";646;NA;"AZ";110;"";"611";NA;"830";115,25;"";NA;NA;NA;NA;NA;2;3;"Dépendance";NA;0;0;"";"";NA
"3591370";"'78646";NA;NA;NA;NA;NA;NA;NA;1;"06/01/2022";"Vente";511000;7;"";"AV";"3055";"DE LA TRANQUILLITE";78000;"VERSAILLES";"78";646;NA;"AZ";110;"";"611";NA;"830";115,25;"";NA;NA;NA;NA;NA;2;2;"Appartement";NA;117;5;"";"";NA
"3591371";"'78646";NA;NA;NA;NA;NA;NA;NA;1;"06/01/2022";"Vente";511000;5;"";"RUE";"0850";"DE L ECOLE DES POSTES";78000;"VERSAILLES";"78";646;NA;"AZ";110;"";"3287";NA;"";NA;"";NA;NA;NA;NA;NA;1;3;"Dépendance";NA;0;0;"";"";NA
"3591399";"'78551";NA;NA;NA;NA;NA;NA;NA;1;"14/01/2022";"Vente";768000;26;"";"RUE";"1490";"DE PONTOISE";78100;"SAINT-GERMAIN-EN-LAYE";"78";551;NA;"AI";334;"";"44";NA;"7";86,21;"";NA;NA;NA;NA;NA;2;3;"Dépendance";NA;0;0;"";"";NA
"3591400";"'78551";NA;NA;NA;NA;NA;NA;NA;1;"14/01/2022";"Vente";768000;26;"";"RUE";"1490";"DE PONTOISE";78100;"SAINT-GERMAIN-EN-LAYE";"78";551;NA;"AI";334;"";"44";NA;"7";86,21;"";NA;NA;NA;NA;NA;2;2;"Appartement";NA;88;5;"";"";NA
"3591401";"'78551";NA;NA;NA;NA;NA;NA;NA;1;"14/01/2022";"Vente";768000;26;"";"RUE";"1490";"DE PONTOISE";78100;"SAINT-GERMAIN-EN-LAYE";"78";551;NA;"AI";334;"";"81";NA;"";NA;"";NA;NA;NA;NA;NA;1;3;"Dépendance";NA;0;0;"";"";NA
"3591402";"'78551";NA;NA;NA;NA;NA;NA;NA;1;"14/01/2022";"Vente";768000;26;"";"RUE";"1490";"DE PONTOISE";78100;"SAINT-GERMAIN-EN-LAYE";"78";551;NA;"AI";334;"";"44";NA;"7";86,21;"";NA;NA;NA;NA;NA;2;3;"Dépendance";NA;0;0;"";"";NA
"3591439";"'78361";NA;NA;NA;NA;NA;NA;NA;1;"14/01/2022";"Vente";135000;12;"";"SQ";"2175";"DU VEXIN";78200;"MANTES-LA-JOLIE";"78";361;NA;"AN";353;"";"53";NA;"57";NA;"";NA;NA;NA;NA;NA;2;3;"Dépendance";NA;0;0;"";"";NA
"3591440";"'78361";NA;NA;NA;NA;NA;NA;NA;1;"14/01/2022";"Vente";135000;12;"";"SQ";"2175";"DU VEXIN";78200;"MANTES-LA-JOLIE";"78";361;NA;"AN";353;"";"53";NA;"57";NA;"";NA;NA;NA;NA;NA;2;2;"Appartement";NA;92;4;"";"";NA
"3591441";"'78361";NA;NA;NA;NA;NA;NA;NA;1;"14/01/2022";"Vente";135000;14;"";"SQ";"2175";"DU VEXIN";78200;"MANTES-LA-JOLIE";"78";361;NA;"AN";357;"";"102";NA;"";NA;"";NA;NA;NA;NA;NA;1;3;"Dépendance";NA;0;0;"";"";NA
"3591442";"'78551";NA;NA;NA;NA;NA;NA;NA;1;"07/01/2022";"Vente";225000;1;"B";"RUE";"0811";"DES GAUDINES";78100;"SAINT-GERMAIN-EN-LAYE";"78";551;NA;"AS";2579;"";"28";46,81;"78";NA;"";NA;NA;NA;NA;NA;2;2;"Appartement";NA;46;2;"";"";NA
"3591443";"'78551";NA;NA;NA;NA;NA;NA;NA;1;"07/01/2022";"Vente";225000;1;"";"RUE";"0811";"DES GAUDINES";78100;"SAINT-GERMAIN-EN-LAYE";"78";551;NA;"AS";2579;"";"58";NA;"";NA;"";NA;NA;NA;NA;NA;1;3;"Dépendance";NA;0;0;"";"";NA
"3591444";"'78551";NA;NA;NA;NA;NA;NA;NA;1;"07/01/2022";"Vente";225000;1;"B";"RUE";"0811";"DES GAUDINES";78100;"SAINT-GERMAIN-EN-LAYE";"78";551;NA;"AS";2579;"";"28";46,81;"78";NA;"";NA;NA;NA;NA;NA;2;3;"Dépendance";NA;0;0;"";"";NA
"3591447";"'78646";NA;NA;NA;NA;NA;NA;NA;1;"11/01/2022";"Vente";615196;1;"";"ALL";"1557";"LA BRUYERE";78000;"VERSAILLES";"78";646;NA;"AO";205;"";"1815";NA;"";NA;"";NA;NA;NA;NA;NA;1;3;"Dépendance";NA;0;0;"";"";NA
"3591448";"'78646";NA;NA;NA;NA;NA;NA;NA;1;"11/01/2022";"Vente";615196;1;"";"ALL";"1557";"LA BRUYERE";78000;"VERSAILLES";"78";646;NA;"AO";205;"";"1622";NA;"";NA;"";NA;NA;NA;NA;NA;1;3;"Dépendance";NA;0;0;"";"";NA
"3591449";"'78646";NA;NA;NA;NA;NA;NA;NA;1;"11/01/2022";"Vente";615196;9;"B";"RUE";"1560";"JEAN DE LA BRUYERE";78000;"VERSAILLES";"78";646;NA;"AO";205;"";"1043";NA;"1143";NA;"";NA;NA;NA;NA;NA;2;3;"Dépendance";NA;0;0;"";"";NA
"3591450";"'78646";NA;NA;NA;NA;NA;NA;NA;1;"11/01/2022";"Vente";615196;9;"B";"RUE";"1560";"JEAN DE LA BRUYERE";78000;"VERSAILLES";"78";646;NA;"AO";205;"";"1043";NA;"1143";NA;"";NA;NA;NA;NA;NA;2;2;"Appartement";NA;106;5;"";"";NA
"3591451";"'78646";NA;NA;NA;NA;NA;NA;NA;1;"11/01/2022";"Vente";615196;9;"B";"RUE";"1560";"JEAN DE LA BRUYERE";78000;"VERSAILLES";"78";646;NA;"AO";205;"";"1043";NA;"1143";NA;"";NA;NA;NA;NA;NA;2;3;"Dépendance";NA;0;0;"";"";NA
"3591474";"'78551";NA;NA;NA;NA;NA;NA;NA;1;"06/01/2022";"Vente";1550000;37;"";"RUE";"1590";"DE LA REPUBLIQUE";78100;"SAINT-GERMAIN-EN-LAYE";"78";551;NA;"AI";139;"";"";NA;"";NA;"";NA;NA;NA;NA;NA;0;2;"Appartement";NA;66;3;"S";"";104
"3591475";"'78551";NA;NA;NA;NA;NA;NA;NA;1;"06/01/2022";"Vente";1550000;37;"";"RUE";"1590";"DE LA REPUBLIQUE";78100;"SAINT-GERMAIN-EN-LAYE";"78";551;NA;"AI";139;"";"";NA;"";NA;"";NA;NA;NA;NA;NA;0;2;"Appartement";NA;63;3;"S";"";104
"3591476";"'78551";NA;NA;NA;NA;NA;NA;NA;1;"06/01/2022";"Vente";1550000;37;"";"RUE";"1590";"DE LA REPUBLIQUE";78100;"SAINT-GERMAIN-EN-LAYE";"78";551;NA;"AI";139;"";"";NA;"";NA;"";NA;NA;NA;NA;NA;0;3;"Dépendance";NA;0;0;"S";"";104
"3591477";"'78551";NA;NA;NA;NA;NA;NA;NA;1;"06/01/2022";"Vente";1550000;37;"";"RUE";"1590";"DE LA REPUBLIQUE";78100;"SAINT-GERMAIN-EN-LAYE";"78";551;NA;"AI";139;"";"";NA;"";NA;"";NA;NA;NA;NA;NA;0;3;"Dépendance";NA;0;0;"S";"";104
"3591478";"'78551";NA;NA;NA;NA;NA;NA;NA;1;"06/01/2022";"Vente";1550000;37;"";"RUE";"1590";"DE LA REPUBLIQUE";78100;"SAINT-GERMAIN-EN-LAYE";"78";551;NA;"AI";139;"";"";NA;"";NA;"";NA;NA;NA;NA;NA;0;2;"Appartement";NA;60;3;"S";"";104
"3591479";"'78551";NA;NA;NA;NA;NA;NA;NA;1;"06/01/2022";"Vente";1550000;37;"";"RUE";"1590";"DE LA REPUBLIQUE";78100;"SAINT-GERMAIN-EN-LAYE";"78";551;NA;"AI";139;"";"";NA;"";NA;"";NA;NA;NA;NA;NA;0;3;"Dépendance";NA;0;0;"S";"";104
"3591480";"'78551";NA;NA;NA;NA;NA;NA;NA;1;"06/01/2022";"Vente";1550000;37;"";"RUE";"1590";"DE LA REPUBLIQUE";78100;"SAINT-GERMAIN-EN-LAYE";"78";551;NA;"AI";139;"";"";NA;"";NA;"";NA;NA;NA;NA;NA;0;2;"Appartement";NA;25;2;"S";"";104
"3591481";"'78551";NA;NA;NA;NA;NA;NA;NA;1;"06/01/2022";"Vente";1550000;37;"";"RUE";"1590";"DE LA REPUBLIQUE";78100;"SAINT-GERMAIN-EN-LAYE";"78";551;NA;"AI";139;"";"";NA;"";NA;"";NA;NA;NA;NA;NA;0;3;"Dépendance";NA;0;0;"S";"";104
"3591482";"'78551";NA;NA;NA;NA;NA;NA;NA;1;"06/01/2022";"Vente";1550000;37;"";"RUE";"1590";"DE LA REPUBLIQUE";78100;"SAINT-GERMAIN-EN-LAYE";"78";551;NA;"AI";139;"";"";NA;"";NA;"";NA;NA;NA;NA;NA;0;3;"Dépendance";NA;0;0;"S";"";104
"3591485";"'78358";NA;NA;NA;NA;NA;NA;NA;1;"04/01/2022";"Vente en l'état futur d'achèvement";278500;5;"";"RUE";"0940";"DU GROS MURGER";78600;"MAISONS-LAFFITTE";"78";358;NA;"AV";209;"";"8";NA;"";NA;"";NA;NA;NA;NA;NA;1;NA;"";NA;NA;NA;"";"";NA
"3591486";"'78358";NA;NA;NA;NA;NA;NA;NA;1;"04/01/2022";"Vente en l'état futur d'achèvement";278500;5;"";"RUE";"0940";"DU GROS MURGER";78600;"MAISONS-LAFFITTE";"78";358;NA;"AV";209;"";"58";NA;"";NA;"";NA;NA;NA;NA;NA;1;NA;"";NA;NA;NA;"";"";NA
"3591492";"'78361";NA;NA;NA;NA;NA;NA;NA;1;"07/01/2022";"Vente en l'état futur d'achèvement";216240;55;"";"BD";"1265";"DU MAL JUIN";78200;"MANTES-LA-JOLIE";"78";361;NA;"AI";95;"";"88";NA;"";NA;"";NA;NA;NA;NA;NA;1;NA;"";NA;NA;NA;"";"";NA
"3591500";"'78646";NA;NA;NA;NA;NA;NA;NA;1;"07/01/2022";"Vente";514100;15;"";"PL";"2650";"ROYALE";78000;"VERSAILLES";"78";646;NA;"AZ";110;"";"1305";NA;"1345";117,27;"";NA;NA;NA;NA;NA;2;2;"Appartement";NA;119;5;"";"";NA
"3591501";"'78646";NA;NA;NA;NA;NA;NA;NA;1;"07/01/2022";"Vente";514100;5;"";"RUE";"0850";"DE L ECOLE DES POSTES";78000;"VERSAILLES";"78";646;NA;"AZ";110;"";"649";NA;"";NA;"";NA;NA;NA;NA;NA;1;3;"Dépendance";NA;0;0;"";"";NA
