"";"cog";"Identifiant.de.document";"Reference.document";"X1.Articles.CGI";"X2.Articles.CGI";"X3.Articles.CGI";"X4.Articles.CGI";"X5.Articles.CGI";"No.disposition";"Date.mutation";"Nature.mutation";"Valeur.fonciere";"No.voie";"B.T.Q";"Type.de.voie";"Code.voie";"Voie";"Code.postal";"Commune";"Code.departement";"Code.commune";"Prefixe.de.section";"Section";"No.plan";"No.Volume";"X1er.lot";"Surface.Carrez.du.1er.lot";"X2eme.lot";"Surface.Carrez.du.2eme.lot";"X3eme.lot";"Surface.Carrez.du.3eme.lot";"X4eme.lot";"Surface.Carrez.du.4eme.lot";"X5eme.lot";"Surface.Carrez.du.5eme.lot";"Nombre.de.lots";"Code.type.local";"Type.local";"Identifiant.local";"Surface.reelle.bati";"Nombre.pieces.principales";"Nature.culture";"Nature.culture.speciale";"Surface.terrain"
"3438196";"76217";NA;NA;NA;NA;NA;NA;NA;1;"13/01/2022";"Vente";53000;55;"B";"RUE";"1600";"JEAN ANTOINE BELLE TESTE";76200;"DIEPPE";"76";217;NA;"AP";73;"";"4";28,8;"";NA;"";NA;NA;NA;NA;NA;1;2;"Appartement";NA;29;2;"";"";NA
"3438203";"76217";NA;NA;NA;NA;NA;NA;NA;1;"04/01/2022";"Vente";53700;13;"";"RUE";"1410";"GUSTAVE ROULAND";76200;"DIEPPE";"76";217;NA;"AH";55;"";"3";23,96;"";NA;"";NA;NA;NA;NA;NA;1;2;"Appartement";NA;24;1;"";"";NA
"3438237";"76217";NA;NA;NA;NA;NA;NA;NA;1;"14/01/2022";"Vente";466500;10;"";"BD";"2980";"DE VERDUN";76200;"DIEPPE";"76";217;NA;"AH";401;"";"38";NA;"";NA;"";NA;NA;NA;NA;NA;1;3;"Dépendance";NA;0;0;"";"";NA
"3438238";"76217";NA;NA;NA;NA;NA;NA;NA;1;"14/01/2022";"Vente";466500;10;"";"BD";"2980";"DE VERDUN";76200;"DIEPPE";"76";217;NA;"AH";401;"";"106";NA;"12";104,27;"";NA;NA;NA;NA;NA;2;3;"Dépendance";NA;0;0;"";"";NA
"3438239";"76217";NA;NA;NA;NA;NA;NA;NA;1;"14/01/2022";"Vente";466500;10;"";"BD";"2980";"DE VERDUN";76200;"DIEPPE";"76";217;NA;"AH";401;"";"106";NA;"12";104,27;"";NA;NA;NA;NA;NA;2;2;"Appartement";NA;103;3;"";"";NA
"3438258";"76217";NA;NA;NA;NA;NA;NA;NA;1;"05/01/2022";"Vente";27000;11;"";"RUE";"2250";"PARMENTIER";76200;"DIEPPE";"76";217;NA;"AI";91;"";"25";NA;"";NA;"";NA;NA;NA;NA;NA;1;3;"Dépendance";NA;0;0;"";"";NA
"3438427";"76217";NA;NA;NA;NA;NA;NA;NA;1;"13/01/2022";"Vente";68000;5;"";"RTE";"1072";"DE BONNE NOUVELLE";76370;"DIEPPE";"76";217;466;"AE";328;"";"2";64,3;"5";NA;"";NA;NA;NA;NA;NA;2;3;"Dépendance";NA;0;0;"";"";NA
"3438428";"76217";NA;NA;NA;NA;NA;NA;NA;1;"13/01/2022";"Vente";68000;5;"";"RTE";"1072";"DE BONNE NOUVELLE";76370;"DIEPPE";"76";217;466;"AE";328;"";"2";64,3;"5";NA;"";NA;NA;NA;NA;NA;2;2;"Appartement";NA;66;3;"";"";NA
"3438539";"76217";NA;NA;NA;NA;NA;NA;NA;1;"12/01/2022";"Vente";160000;NA;"";"RUE";"1652";"JEAN PUECH";76370;"DIEPPE";"76";217;466;"AD";487;"";"";NA;"";NA;"";NA;NA;NA;NA;NA;0;NA;"";NA;NA;NA;"S";"";63
"3438540";"76217";NA;NA;NA;NA;NA;NA;NA;1;"12/01/2022";"Vente";160000;39;"";"RUE";"1054";"ALBERT LEBEL";76370;"DIEPPE";"76";217;466;"AD";513;"";"";NA;"";NA;"";NA;NA;NA;NA;NA;0;1;"Maison";NA;130;5;"S";"";181
"3438553";"76217";NA;NA;NA;NA;NA;NA;NA;1;"20/01/2022";"Vente";91000;75;"";"RUE";"2610";"SAINT JACQUES";76200;"DIEPPE";"76";217;NA;"AC";113;"";"6";45,72;"";NA;"";NA;NA;NA;NA;NA;1;2;"Appartement";NA;49;2;"";"";NA
"3438728";"76217";NA;NA;NA;NA;NA;NA;NA;1;"21/01/2022";"Vente";214000;51;"";"BD";"2980";"DE VERDUN";76200;"DIEPPE";"76";217;NA;"AI";74;"";"17";83,48;"53";NA;"";NA;NA;NA;NA;NA;2;2;"Appartement";NA;82;4;"";"";NA
"3438729";"76217";NA;NA;NA;NA;NA;NA;NA;1;"21/01/2022";"Vente";214000;51;"";"BD";"2980";"DE VERDUN";76200;"DIEPPE";"76";217;NA;"AI";74;"";"17";83,48;"53";NA;"";NA;NA;NA;NA;NA;2;3;"Dépendance";NA;0;0;"";"";NA
"3438800";"76217";NA;NA;NA;NA;NA;NA;NA;1;"07/01/2022";"Vente";76650;2;"";"GR";"1330";"GRANDE RUE DU POLLET";76200;"DIEPPE";"76";217;NA;"AO";277;"";"7";NA;"";NA;"";NA;NA;NA;NA;NA;1;4;"Local industriel. commercial ou assimilé";NA;69;0;"";"";NA
"3438801";"76217";NA;NA;NA;NA;NA;NA;NA;1;"07/01/2022";"Vente";76650;2;"";"GR";"1330";"GRANDE RUE DU POLLET";76200;"DIEPPE";"76";217;NA;"AO";277;"";"13";37,3;"";NA;"";NA;NA;NA;NA;NA;1;2;"Appartement";NA;38;2;"";"";NA
"3438802";"76217";NA;NA;NA;NA;NA;NA;NA;1;"07/01/2022";"Vente";76650;2;"";"GR";"1330";"GRANDE RUE DU POLLET";76200;"DIEPPE";"76";217;NA;"AO";277;"";"4";NA;"";NA;"";NA;NA;NA;NA;NA;1;2;"Appartement";NA;40;3;"";"";NA
"3438863";"76217";NA;NA;NA;NA;NA;NA;NA;1;"03/01/2022";"Vente";51000;23;"";"AV";"1086";"CHARLES NICOLLE";76370;"DIEPPE";"76";217;466;"AM";34;"";"35";NA;"53";NA;"";NA;NA;NA;NA;NA;2;3;"Dépendance";NA;0;0;"";"";NA
"3438864";"76217";NA;NA;NA;NA;NA;NA;NA;1;"03/01/2022";"Vente";51000;23;"";"AV";"1086";"CHARLES NICOLLE";76370;"DIEPPE";"76";217;466;"AM";34;"";"35";NA;"53";NA;"";NA;NA;NA;NA;NA;2;2;"Appartement";NA;31;1;"";"";NA
"3438926";"76217";NA;NA;NA;NA;NA;NA;NA;1;"03/01/2022";"Vente";175000;63;"";"AV";"1827";"DE LA LIBERATION";76370;"DIEPPE";"76";217;466;"AL";493;"";"";NA;"";NA;"";NA;NA;NA;NA;NA;0;3;"Dépendance";NA;0;0;"S";"";500
"3438927";"76217";NA;NA;NA;NA;NA;NA;NA;1;"03/01/2022";"Vente";175000;63;"";"AV";"1827";"DE LA LIBERATION";76370;"DIEPPE";"76";217;466;"AL";493;"";"";NA;"";NA;"";NA;NA;NA;NA;NA;0;3;"Dépendance";NA;0;0;"AG";"";786
"3438928";"76217";NA;NA;NA;NA;NA;NA;NA;1;"03/01/2022";"Vente";175000;63;"";"AV";"1827";"DE LA LIBERATION";76370;"DIEPPE";"76";217;466;"AL";493;"";"";NA;"";NA;"";NA;NA;NA;NA;NA;0;3;"Dépendance";NA;0;0;"AG";"";786
"3438929";"76217";NA;NA;NA;NA;NA;NA;NA;1;"03/01/2022";"Vente";175000;63;"";"AV";"1827";"DE LA LIBERATION";76370;"DIEPPE";"76";217;466;"AL";493;"";"";NA;"";NA;"";NA;NA;NA;NA;NA;0;1;"Maison";NA;58;3;"S";"";500
"3438930";"76217";NA;NA;NA;NA;NA;NA;NA;1;"03/01/2022";"Vente";175000;63;"";"AV";"1827";"DE LA LIBERATION";76370;"DIEPPE";"76";217;466;"AL";493;"";"";NA;"";NA;"";NA;NA;NA;NA;NA;0;1;"Maison";NA;58;3;"AG";"";786
"3438931";"76217";NA;NA;NA;NA;NA;NA;NA;1;"03/01/2022";"Vente";175000;63;"";"AV";"1827";"DE LA LIBERATION";76370;"DIEPPE";"76";217;466;"AL";493;"";"";NA;"";NA;"";NA;NA;NA;NA;NA;0;3;"Dépendance";NA;0;0;"S";"";500
"3439132";"76217";NA;NA;NA;NA;NA;NA;NA;1;"22/01/2022";"Vente";67500;38;"";"AV";"1190";"GAMBETTA";76200;"DIEPPE";"76";217;NA;"BC";91;"";"10";33,57;"8";NA;"";NA;NA;NA;NA;NA;2;3;"Dépendance";NA;0;0;"";"";NA
"3439133";"76217";NA;NA;NA;NA;NA;NA;NA;1;"22/01/2022";"Vente";67500;38;"";"AV";"1190";"GAMBETTA";76200;"DIEPPE";"76";217;NA;"BC";91;"";"10";33,57;"8";NA;"";NA;NA;NA;NA;NA;2;2;"Appartement";NA;34;2;"";"";NA
"3439202";"76217";NA;NA;NA;NA;NA;NA;NA;1;"14/01/2022";"Vente";150000;15;"";"RUE";"0370";"DE BLAINVILLE";76200;"DIEPPE";"76";217;NA;"AD";58;"";"18";NA;"";NA;"";NA;NA;NA;NA;NA;1;3;"Dépendance";NA;0;0;"";"";NA
"3439203";"76217";NA;NA;NA;NA;NA;NA;NA;1;"14/01/2022";"Vente";150000;15;"";"RUE";"0370";"DE BLAINVILLE";76200;"DIEPPE";"76";217;NA;"AD";58;"";"5";NA;"9";NA;"";NA;NA;NA;NA;NA;2;3;"Dépendance";NA;0;0;"";"";NA
"3439204";"76217";NA;NA;NA;NA;NA;NA;NA;1;"14/01/2022";"Vente";150000;15;"";"RUE";"0370";"DE BLAINVILLE";76200;"DIEPPE";"76";217;NA;"AD";58;"";"5";NA;"9";NA;"";NA;NA;NA;NA;NA;2;2;"Appartement";NA;56;2;"";"";NA
"3439238";"76217";NA;NA;NA;NA;NA;NA;NA;1;"18/01/2022";"Vente";150000;10;"";"RUE";"3550";"DU TELLA";76370;"DIEPPE";"76";217;466;"AD";587;"";"";NA;"";NA;"";NA;NA;NA;NA;NA;0;1;"Maison";NA;84;4;"S";"";387
"3439277";"76217";NA;NA;NA;NA;NA;NA;NA;1;"19/01/2022";"Vente";40000;28;"";"RUE";"2790";"DE SYGOGNE";76200;"DIEPPE";"76";217;NA;"AH";399;"";"3";14,81;"";NA;"";NA;NA;NA;NA;NA;1;2;"Appartement";NA;22;1;"";"";NA
"3439437";"76217";NA;NA;NA;NA;NA;NA;NA;1;"19/01/2022";"Vente";81000;34;"";"AV";"2260";"PASTEUR";76200;"DIEPPE";"76";217;NA;"AZ";66;"";"25";41,73;"29";NA;"";NA;NA;NA;NA;NA;2;3;"Dépendance";NA;0;0;"";"";NA
"3439438";"76217";NA;NA;NA;NA;NA;NA;NA;1;"19/01/2022";"Vente";81000;34;"";"AV";"2260";"PASTEUR";76200;"DIEPPE";"76";217;NA;"AZ";66;"";"25";41,73;"29";NA;"";NA;NA;NA;NA;NA;2;1;"Maison";NA;43;3;"";"";NA
"3439492";"76217";NA;NA;NA;NA;NA;NA;NA;1;"25/01/2022";"Vente";60000;75;"";"AV";"1190";"GAMBETTA";76200;"DIEPPE";"76";217;NA;"BE";247;"";"1";NA;"";NA;"";NA;NA;NA;NA;NA;1;3;"Dépendance";NA;0;0;"";"";NA
"3439493";"76217";NA;NA;NA;NA;NA;NA;NA;1;"25/01/2022";"Vente";60000;75;"";"AV";"1190";"GAMBETTA";76200;"DIEPPE";"76";217;NA;"BE";247;"";"11";NA;"6";NA;"";NA;NA;NA;NA;NA;2;2;"Appartement";NA;55;3;"";"";NA
"3439494";"76217";NA;NA;NA;NA;NA;NA;NA;1;"25/01/2022";"Vente";60000;75;"";"AV";"1190";"GAMBETTA";76200;"DIEPPE";"76";217;NA;"BE";247;"";"11";NA;"6";NA;"";NA;NA;NA;NA;NA;2;3;"Dépendance";NA;0;0;"";"";NA
"3439495";"76217";NA;NA;NA;NA;NA;NA;NA;1;"31/01/2022";"Vente";1e+05;48;"";"RUE";"1650";"PIERRE JACQUES FERET";76200;"DIEPPE";"76";217;NA;"BO";141;"";"210";NA;"220";NA;"";NA;NA;NA;NA;NA;2;2;"Appartement";NA;59;4;"";"";NA
"3439496";"76217";NA;NA;NA;NA;NA;NA;NA;1;"31/01/2022";"Vente";1e+05;48;"";"RUE";"1650";"PIERRE JACQUES FERET";76200;"DIEPPE";"76";217;NA;"BO";141;"";"210";NA;"220";NA;"";NA;NA;NA;NA;NA;2;3;"Dépendance";NA;0;0;"";"";NA
"3439503";"76217";NA;NA;NA;NA;NA;NA;NA;1;"17/01/2022";"Vente";65000;12;"B";"BD";"1930";"DU MAL JOFFRE";76200;"DIEPPE";"76";217;NA;"AD";79;"";"30";NA;"8";NA;"";NA;NA;NA;NA;NA;2;2;"Appartement";NA;42;2;"";"";NA
"3439519";"76217";NA;NA;NA;NA;NA;NA;NA;1;"31/01/2022";"Vente";102250;12;"";"AV";"2940";"VAUBAN";76200;"DIEPPE";"76";217;NA;"AV";89;"";"";NA;"";NA;"";NA;NA;NA;NA;NA;0;1;"Maison";NA;44;3;"S";"";130
"3439534";"76217";NA;NA;NA;NA;NA;NA;NA;1;"27/01/2022";"Vente";136018;11;"";"QUAI";"1421";"DU HABLE";76200;"DIEPPE";"76";217;NA;"AK";78;"";"4";33,09;"";NA;"";NA;NA;NA;NA;NA;1;2;"Appartement";NA;42;2;"";"";NA
"3439620";"76217";NA;NA;NA;NA;NA;NA;NA;1;"28/01/2022";"Vente";118700;18;"";"RUE";"1860";"LOUIS FROMAGER";76200;"DIEPPE";"76";217;NA;"BK";208;"";"660";NA;"";NA;"";NA;NA;NA;NA;NA;1;3;"Dépendance";NA;0;0;"";"";NA
"3439621";"76217";NA;NA;NA;NA;NA;NA;NA;1;"28/01/2022";"Vente";118700;18;"";"RUE";"1860";"LOUIS FROMAGER";76200;"DIEPPE";"76";217;NA;"BK";208;"";"344";51,5;"666";NA;"";NA;NA;NA;NA;NA;2;3;"Dépendance";NA;0;0;"";"";NA
"3439622";"76217";NA;NA;NA;NA;NA;NA;NA;1;"28/01/2022";"Vente";118700;18;"";"RUE";"1860";"LOUIS FROMAGER";76200;"DIEPPE";"76";217;NA;"BK";208;"";"344";51,5;"666";NA;"";NA;NA;NA;NA;NA;2;2;"Appartement";NA;51;2;"";"";NA
"3439647";"76217";NA;NA;NA;NA;NA;NA;NA;1;"12/01/2022";"Vente";79000;13;"";"AV";"1086";"CHARLES NICOLLE";76370;"DIEPPE";"76";217;466;"AM";143;"";"591";62,58;"667";NA;"";NA;NA;NA;NA;NA;2;2;"Appartement";NA;60;3;"";"";NA
"3439648";"76217";NA;NA;NA;NA;NA;NA;NA;1;"12/01/2022";"Vente";79000;13;"";"AV";"1086";"CHARLES NICOLLE";76370;"DIEPPE";"76";217;466;"AM";143;"";"591";62,58;"667";NA;"";NA;NA;NA;NA;NA;2;3;"Dépendance";NA;0;0;"";"";NA
"3439713";"76217";NA;NA;NA;NA;NA;NA;NA;1;"01/02/2022";"Vente";155759;11;"";"CITE";"0736";"SUEDOISE";76200;"DIEPPE";"76";217;NA;"BM";212;"";"";NA;"";NA;"";NA;NA;NA;NA;NA;0;1;"Maison";NA;71;3;"S";"";583
"3439714";"76217";NA;NA;NA;NA;NA;NA;NA;1;"01/02/2022";"Vente";155759;11;"";"CITE";"0736";"SUEDOISE";76200;"DIEPPE";"76";217;NA;"BM";212;"";"";NA;"";NA;"";NA;NA;NA;NA;NA;0;3;"Dépendance";NA;0;0;"S";"";583
"3439753";"76217";NA;NA;NA;NA;NA;NA;NA;1;"27/01/2022";"Vente";70000;10;"";"AV";"2940";"VAUBAN";76200;"DIEPPE";"76";217;NA;"AV";88;"";"";NA;"";NA;"";NA;NA;NA;NA;NA;0;1;"Maison";NA;44;3;"S";"";177
"3439755";"76217";NA;NA;NA;NA;NA;NA;NA;1;"13/01/2022";"Vente";116750;8;"";"RUE";"3010";"VICTOR HUGO";76200;"DIEPPE";"76";217;NA;"AC";394;"";"103";NA;"108";55,25;"";NA;NA;NA;NA;NA;2;3;"Dépendance";NA;0;0;"";"";NA
"3439756";"76217";NA;NA;NA;NA;NA;NA;NA;1;"13/01/2022";"Vente";116750;8;"";"RUE";"3010";"VICTOR HUGO";76200;"DIEPPE";"76";217;NA;"AC";394;"";"103";NA;"108";55,25;"";NA;NA;NA;NA;NA;2;2;"Appartement";NA;53;3;"";"";NA
"3439871";"76217";NA;NA;NA;NA;NA;NA;NA;1;"04/01/2022";"Vente";108000;20;"";"RUE";"2610";"SAINT JACQUES";76200;"DIEPPE";"76";217;NA;"AC";409;"";"4";54,64;"";NA;"";NA;NA;NA;NA;NA;1;2;"Appartement";NA;56;3;"";"";NA
"3439875";"76217";NA;NA;NA;NA;NA;NA;NA;1;"27/01/2022";"Vente";90000;65;"";"RUE";"1615";"JEAN BAPTISTE ARMONVILLE";76200;"DIEPPE";"76";217;NA;"BV";12;"";"111";NA;"";NA;"";NA;NA;NA;NA;NA;1;1;"Maison";NA;100;6;"";"";NA
"3439930";"76217";NA;NA;NA;NA;NA;NA;NA;1;"11/01/2022";"Vente";142900;10;"B";"AV";"0420";"BOUCHER DE PERTHES";76200;"DIEPPE";"76";217;NA;"BD";285;"";"2";NA;"";NA;"";NA;NA;NA;NA;NA;1;3;"Dépendance";NA;0;0;"";"";NA
"3439931";"76217";NA;NA;NA;NA;NA;NA;NA;1;"11/01/2022";"Vente";142900;10;"B";"AV";"0420";"BOUCHER DE PERTHES";76200;"DIEPPE";"76";217;NA;"BD";285;"";"6";NA;"";NA;"";NA;NA;NA;NA;NA;1;2;"Appartement";NA;75;3;"";"";NA
"3439985";"76217";NA;NA;NA;NA;NA;NA;NA;1;"13/01/2022";"Vente";138000;2;"";"RUE";"1120";"DU FBG BARRE";76200;"DIEPPE";"76";217;NA;"AE";127;"";"13";54;"";NA;"";NA;NA;NA;NA;NA;1;2;"Appartement";NA;54;2;"";"";NA
"3440094";"76217";NA;NA;NA;NA;NA;NA;NA;1;"07/01/2022";"Vente";180200;86;"";"RUE";"1030";"D ECOSSE";76200;"DIEPPE";"76";217;NA;"AC";114;"";"26";87,15;"";NA;"";NA;NA;NA;NA;NA;1;2;"Appartement";NA;87;3;"";"";NA
"3440180";"76217";NA;NA;NA;NA;NA;NA;NA;1;"26/01/2022";"Vente";27000;28;"";"RUE";"2790";"DE SYGOGNE";76200;"DIEPPE";"76";217;NA;"AH";399;"";"1";17,82;"";NA;"";NA;NA;NA;NA;NA;1;2;"Appartement";NA;25;1;"";"";NA
"3440219";"76217";NA;NA;NA;NA;NA;NA;NA;1;"07/02/2022";"Vente";11000;77;"";"RUE";"1053";"ALBERT LAMOTTE";76370;"DIEPPE";"76";217;466;"AM";44;"";"168";NA;"";NA;"";NA;NA;NA;NA;NA;1;3;"Dépendance";NA;0;0;"";"";NA
"3440248";"76217";NA;NA;NA;NA;NA;NA;NA;1;"04/02/2022";"Vente";87650;2;"";"QUAI";"3301";"DE LA SOMME";76200;"DIEPPE";"76";217;NA;"AO";181;"";"72";NA;"";NA;"";NA;NA;NA;NA;NA;1;3;"Dépendance";NA;0;0;"";"";NA
"3440249";"76217";NA;NA;NA;NA;NA;NA;NA;1;"04/02/2022";"Vente";87650;2;"";"QUAI";"3301";"DE LA SOMME";76200;"DIEPPE";"76";217;NA;"AO";181;"";"19";53,14;"";NA;"";NA;NA;NA;NA;NA;1;2;"Appartement";NA;53;2;"";"";NA
"3440250";"76217";NA;NA;NA;NA;NA;NA;NA;1;"04/02/2022";"Vente";66000;28;"";"RUE";"2790";"DE SYGOGNE";76200;"DIEPPE";"76";217;NA;"AH";399;"";"9";24,92;"";NA;"";NA;NA;NA;NA;NA;1;2;"Appartement";NA;50;3;"";"";NA
"3440312";"76217";NA;NA;NA;NA;NA;NA;NA;1;"07/02/2022";"Vente";145800;3;"";"RUE";"3000";"DES VEULETS";76200;"DIEPPE";"76";217;NA;"AK";270;"";"";NA;"";NA;"";NA;NA;NA;NA;NA;0;1;"Maison";NA;35;1;"S";"";17
"3440558";"76217";NA;NA;NA;NA;NA;NA;NA;1;"28/01/2022";"Vente";150000;55;"";"QUAI";"1488";"HENRI IV";76200;"DIEPPE";"76";217;NA;"AI";309;"";"405";74,98;"";NA;"";NA;NA;NA;NA;NA;1;2;"Appartement";NA;72;3;"";"";NA
"3440578";"76217";NA;NA;NA;NA;NA;NA;NA;1;"03/02/2022";"Vente";167700;30;"";"RUE";"1660";"JEAN RIBAULT";76200;"DIEPPE";"76";217;NA;"AD";121;"";"20";NA;"86";61,51;"";NA;NA;NA;NA;NA;2;2;"Appartement";NA;61;3;"";"";NA
"3440579";"76217";NA;NA;NA;NA;NA;NA;NA;1;"03/02/2022";"Vente";167700;30;"";"RUE";"1660";"JEAN RIBAULT";76200;"DIEPPE";"76";217;NA;"AD";121;"";"75";NA;"";NA;"";NA;NA;NA;NA;NA;1;3;"Dépendance";NA;0;0;"";"";NA
"3440580";"76217";NA;NA;NA;NA;NA;NA;NA;1;"03/02/2022";"Vente";167700;30;"";"RUE";"1660";"JEAN RIBAULT";76200;"DIEPPE";"76";217;NA;"AD";121;"";"20";NA;"86";61,51;"";NA;NA;NA;NA;NA;2;3;"Dépendance";NA;0;0;"";"";NA
"3440720";"76217";NA;NA;NA;NA;NA;NA;NA;1;"08/02/2022";"Vente";250;9010;"";"RUE";"0680";"CHATEAU D EAU";76200;"DIEPPE";"76";217;NA;"AY";65;"";"2";NA;"";NA;"";NA;NA;NA;NA;NA;1;4;"Local industriel. commercial ou assimilé";NA;50;0;"";"";NA
"3440737";"76217";NA;NA;NA;NA;NA;NA;NA;1;"11/02/2022";"Vente";227300;29;"";"RUE";"0370";"DE BLAINVILLE";76200;"DIEPPE";"76";217;NA;"AD";46;"";"207";NA;"";NA;"";NA;NA;NA;NA;NA;1;3;"Dépendance";NA;0;0;"";"";NA
"3440738";"76217";NA;NA;NA;NA;NA;NA;NA;1;"11/02/2022";"Vente";227300;29;"";"RUE";"0370";"DE BLAINVILLE";76200;"DIEPPE";"76";217;NA;"AD";46;"";"1";NA;"27";95,88;"";NA;NA;NA;NA;NA;2;3;"Dépendance";NA;0;0;"";"";NA
"3440739";"76217";NA;NA;NA;NA;NA;NA;NA;1;"11/02/2022";"Vente";227300;29;"";"RUE";"0370";"DE BLAINVILLE";76200;"DIEPPE";"76";217;NA;"AD";46;"";"1";NA;"27";95,88;"";NA;NA;NA;NA;NA;2;2;"Appartement";NA;102;4;"";"";NA
"3440740";"76217";NA;NA;NA;NA;NA;NA;NA;1;"15/02/2022";"Vente";87000;4;"";"RUE";"0150";"ANGO";76200;"DIEPPE";"76";217;NA;"AI";43;"";"111";47,09;"112";40;"";NA;NA;NA;NA;NA;2;2;"Appartement";NA;50;3;"";"";NA
"3440741";"76217";NA;NA;NA;NA;NA;NA;NA;1;"15/02/2022";"Vente";87000;4;"";"RUE";"0150";"ANGO";76200;"DIEPPE";"76";217;NA;"AI";43;"";"104";NA;"";NA;"";NA;NA;NA;NA;NA;1;2;"Appartement";NA;50;3;"";"";NA
"3440742";"76217";NA;NA;NA;NA;NA;NA;NA;1;"15/02/2022";"Vente";87000;4;"";"RUE";"0150";"ANGO";76200;"DIEPPE";"76";217;NA;"AI";43;"";"111";47,09;"112";40;"";NA;NA;NA;NA;NA;2;3;"Dépendance";NA;0;0;"";"";NA
"3440743";"76217";NA;NA;NA;NA;NA;NA;NA;1;"15/02/2022";"Vente";87000;4;"";"RUE";"0150";"ANGO";76200;"DIEPPE";"76";217;NA;"AI";43;"";"104";NA;"";NA;"";NA;NA;NA;NA;NA;1;3;"Dépendance";NA;0;0;"";"";NA
"3440945";"76217";NA;NA;NA;NA;NA;NA;NA;1;"11/02/2022";"Vente";85000;29;"";"RUE";"0370";"DE BLAINVILLE";76200;"DIEPPE";"76";217;NA;"AD";46;"";"53";NA;"";NA;"";NA;NA;NA;NA;NA;1;2;"Appartement";NA;52;2;"";"";NA
