"";"cog";"Identifiant.de.document";"Reference.document";"X1.Articles.CGI";"X2.Articles.CGI";"X3.Articles.CGI";"X4.Articles.CGI";"X5.Articles.CGI";"No.disposition";"Date.mutation";"Nature.mutation";"Valeur.fonciere";"No.voie";"B.T.Q";"Type.de.voie";"Code.voie";"Voie";"Code.postal";"Commune";"Code.departement";"Code.commune";"Prefixe.de.section";"Section";"No.plan";"No.Volume";"X1er.lot";"Surface.Carrez.du.1er.lot";"X2eme.lot";"Surface.Carrez.du.2eme.lot";"X3eme.lot";"Surface.Carrez.du.3eme.lot";"X4eme.lot";"Surface.Carrez.du.4eme.lot";"X5eme.lot";"Surface.Carrez.du.5eme.lot";"Nombre.de.lots";"Code.type.local";"Type.local";"Identifiant.local";"Surface.reelle.bati";"Nombre.pieces.principales";"Nature.culture";"Nature.culture.speciale";"Surface.terrain"
"442555";"13005";NA;NA;NA;NA;NA;NA;NA;1;"04/01/2022";"Vente";20000;8;"";"RUE";"1000";"JEAN MERMOZ";13400;"AUBAGNE";"13";5;NA;"AS";460;"";"13";NA;"";NA;"";NA;NA;NA;NA;NA;1;3;"Dépendance";NA;0;0;"";"";NA
"442579";"13005";NA;NA;NA;NA;NA;NA;NA;1;"04/01/2022";"Vente";20000;9001;"";"RES";"A525";"ANJOU";13400;"AUBAGNE";"13";5;NA;"AW";34;"";"610";NA;"";NA;"";NA;NA;NA;NA;NA;1;3;"Dépendance";NA;0;0;"";"";NA
"442596";"13005";NA;NA;NA;NA;NA;NA;NA;1;"14/01/2022";"Vente";157000;1;"";"MTE";"0030";"DES AIRES";13400;"AUBAGNE";"13";5;NA;"AD";370;"";"117";58,76;"40";NA;"";NA;NA;NA;NA;NA;2;2;"Appartement";NA;62;4;"";"";NA
"442597";"13005";NA;NA;NA;NA;NA;NA;NA;1;"14/01/2022";"Vente";157000;1;"";"MTE";"0030";"DES AIRES";13400;"AUBAGNE";"13";5;NA;"AD";370;"";"38";NA;"";NA;"";NA;NA;NA;NA;NA;1;3;"Dépendance";NA;0;0;"";"";NA
"442598";"13005";NA;NA;NA;NA;NA;NA;NA;1;"14/01/2022";"Vente";157000;1;"";"MTE";"0030";"DES AIRES";13400;"AUBAGNE";"13";5;NA;"AD";370;"";"117";58,76;"40";NA;"";NA;NA;NA;NA;NA;2;3;"Dépendance";NA;0;0;"";"";NA
"442791";"13005";NA;NA;NA;NA;NA;NA;NA;1;"20/01/2022";"Vente";267550;1110;"";"CHE";"1860";"DES SOLANS";13400;"AUBAGNE";"13";5;NA;"CM";600;"";"172";NA;"";NA;"";NA;NA;NA;NA;NA;1;3;"Dépendance";NA;0;0;"";"";NA
"442792";"13005";NA;NA;NA;NA;NA;NA;NA;1;"20/01/2022";"Vente";267550;1110;"";"CHE";"1860";"DES SOLANS";13400;"AUBAGNE";"13";5;NA;"CM";600;"";"120";NA;"";NA;"";NA;NA;NA;NA;NA;1;3;"Dépendance";NA;0;0;"";"";NA
"442793";"13005";NA;NA;NA;NA;NA;NA;NA;1;"20/01/2022";"Vente";267550;1110;"";"CHE";"1860";"DES SOLANS";13400;"AUBAGNE";"13";5;NA;"CM";600;"";"179";53,96;"";NA;"";NA;NA;NA;NA;NA;1;2;"Appartement";NA;53;3;"";"";NA
"442822";"13005";NA;NA;NA;NA;NA;NA;NA;1;"21/01/2022";"Vente";410000;NA;"";"";"B147";"VALLON DES GAVOTS";13400;"AUBAGNE";"13";5;NA;"BP";417;"";"";NA;"";NA;"";NA;NA;NA;NA;NA;0;NA;"";NA;NA;NA;"AB";"";361
"442929";"13005";NA;NA;NA;NA;NA;NA;NA;1;"13/01/2022";"Vente";115000;19;"";"RUE";"1360";"MIREILLE LAUZE";13400;"AUBAGNE";"13";5;NA;"AH";192;"";"2074";NA;"";NA;"";NA;NA;NA;NA;NA;1;4;"Local industriel. commercial ou assimilé";NA;62;0;"";"";NA
"442954";"13005";NA;NA;NA;NA;NA;NA;NA;1;"17/01/2022";"Vente";240000;12;"";"RUE";"1290";"MARTINOT";13400;"AUBAGNE";"13";5;NA;"AD";178;"";"";NA;"";NA;"";NA;NA;NA;NA;NA;0;4;"Local industriel. commercial ou assimilé";NA;50;0;"S";"";90
"442955";"13005";NA;NA;NA;NA;NA;NA;NA;1;"17/01/2022";"Vente";240000;12;"";"RUE";"1290";"MARTINOT";13400;"AUBAGNE";"13";5;NA;"AD";178;"";"";NA;"";NA;"";NA;NA;NA;NA;NA;0;2;"Appartement";NA;20;1;"S";"";90
"442956";"13005";NA;NA;NA;NA;NA;NA;NA;1;"17/01/2022";"Vente";240000;12;"";"RUE";"1290";"MARTINOT";13400;"AUBAGNE";"13";5;NA;"AD";178;"";"";NA;"";NA;"";NA;NA;NA;NA;NA;0;2;"Appartement";NA;50;2;"S";"";90
"442957";"13005";NA;NA;NA;NA;NA;NA;NA;1;"17/01/2022";"Vente";240000;12;"";"RUE";"1290";"MARTINOT";13400;"AUBAGNE";"13";5;NA;"AD";178;"";"";NA;"";NA;"";NA;NA;NA;NA;NA;0;4;"Local industriel. commercial ou assimilé";NA;15;0;"S";"";90
"442958";"13005";NA;NA;NA;NA;NA;NA;NA;1;"17/01/2022";"Vente";240000;12;"";"RUE";"1290";"MARTINOT";13400;"AUBAGNE";"13";5;NA;"AD";178;"";"";NA;"";NA;"";NA;NA;NA;NA;NA;0;2;"Appartement";NA;30;1;"S";"";90
"443352";"13005";NA;NA;NA;NA;NA;NA;NA;1;"20/01/2022";"Vente";260000;NA;"";"";"B049";"LA COUESTE";13400;"AUBAGNE";"13";5;NA;"BN";549;"";"";NA;"";NA;"";NA;NA;NA;NA;NA;0;NA;"";NA;NA;NA;"S";"";228
"443353";"13005";NA;NA;NA;NA;NA;NA;NA;1;"20/01/2022";"Vente";260000;NA;"";"";"B059";"LES ESPILLIERES SUD";13400;"AUBAGNE";"13";5;NA;"CZ";293;"";"";NA;"";NA;"";NA;NA;NA;NA;NA;0;NA;"";NA;NA;NA;"B";"";615
"443354";"13005";NA;NA;NA;NA;NA;NA;NA;1;"20/01/2022";"Vente";260000;NA;"";"";"B059";"LES ESPILLIERES SUD";13400;"AUBAGNE";"13";5;NA;"CZ";295;"";"";NA;"";NA;"";NA;NA;NA;NA;NA;0;NA;"";NA;NA;NA;"B";"";296
"443355";"13005";NA;NA;NA;NA;NA;NA;NA;1;"20/01/2022";"Vente";260000;NA;"";"";"B059";"LES ESPILLIERES SUD";13400;"AUBAGNE";"13";5;NA;"CZ";301;"";"";NA;"";NA;"";NA;NA;NA;NA;NA;0;NA;"";NA;NA;NA;"B";"";90
"443356";"13005";NA;NA;NA;NA;NA;NA;NA;1;"20/01/2022";"Vente";260000;NA;"";"";"B059";"LES ESPILLIERES SUD";13400;"AUBAGNE";"13";5;NA;"CZ";302;"";"";NA;"";NA;"";NA;NA;NA;NA;NA;0;NA;"";NA;NA;NA;"B";"";15
"443357";"13005";NA;NA;NA;NA;NA;NA;NA;1;"20/01/2022";"Vente";260000;NA;"";"";"B059";"LES ESPILLIERES SUD";13400;"AUBAGNE";"13";5;NA;"CZ";303;"";"";NA;"";NA;"";NA;NA;NA;NA;NA;0;NA;"";NA;NA;NA;"B";"";128
"443440";"13005";NA;NA;NA;NA;NA;NA;NA;1;"20/01/2022";"Vente";76000;9;"";"RUE";"1150";"DU LION";13400;"AUBAGNE";"13";5;NA;"AD";89;"";"12";NA;"3";NA;"";NA;NA;NA;NA;NA;2;3;"Dépendance";NA;0;0;"";"";NA
"443441";"13005";NA;NA;NA;NA;NA;NA;NA;1;"20/01/2022";"Vente";76000;9;"";"RUE";"1150";"DU LION";13400;"AUBAGNE";"13";5;NA;"AD";89;"";"12";NA;"3";NA;"";NA;NA;NA;NA;NA;2;2;"Appartement";NA;46;2;"";"";NA
"443457";"13005";NA;NA;NA;NA;NA;NA;NA;1;"12/01/2022";"Vente";421442,03;12;"";"AV";"1600";"DES PLATANES";13400;"AUBAGNE";"13";5;NA;"AW";96;"";"";NA;"";NA;"";NA;NA;NA;NA;NA;0;3;"Dépendance";NA;0;0;"S";"";405
"443458";"13005";NA;NA;NA;NA;NA;NA;NA;1;"12/01/2022";"Vente";421442,03;12;"";"AV";"1600";"DES PLATANES";13400;"AUBAGNE";"13";5;NA;"AW";96;"";"";NA;"";NA;"";NA;NA;NA;NA;NA;0;1;"Maison";NA;72;3;"S";"";405
"443490";"13005";NA;NA;NA;NA;NA;NA;NA;1;"20/01/2022";"Vente";466150;9058;"";"";"B035";"LE CHARREL";13400;"AUBAGNE";"13";5;NA;"DS";64;"";"";NA;"";NA;"";NA;NA;NA;NA;NA;0;1;"Maison";NA;105;5;"S";"";585
"443491";"13005";NA;NA;NA;NA;NA;NA;NA;1;"20/01/2022";"Vente";466150;NA;"";"AV";"1241";"MAGUY BARBAROUX";13400;"AUBAGNE";"13";5;NA;"DS";144;"";"";NA;"";NA;"";NA;NA;NA;NA;NA;0;NA;"";NA;NA;NA;"S";"";199
"443497";"13005";NA;NA;NA;NA;NA;NA;NA;1;"06/01/2022";"Vente";90000;12;"";"RUE";"1690";"RASTEGUE";13400;"AUBAGNE";"13";5;NA;"AD";35;"";"1";NA;"2";64,5;"";NA;NA;NA;NA;NA;2;4;"Local industriel. commercial ou assimilé";NA;60;0;"";"";NA
"443512";"13005";NA;NA;NA;NA;NA;NA;NA;1;"18/01/2022";"Vente";695000;5998;"F";"CHE";"1555";"DE LA PIGNORE";13400;"AUBAGNE";"13";5;NA;"ED";94;"";"";NA;"";NA;"";NA;NA;NA;NA;NA;0;1;"Maison";NA;150;6;"S";"";1758
"443513";"13005";NA;NA;NA;NA;NA;NA;NA;1;"18/01/2022";"Vente";695000;5998;"F";"CHE";"1555";"DE LA PIGNORE";13400;"AUBAGNE";"13";5;NA;"ED";94;"";"";NA;"";NA;"";NA;NA;NA;NA;NA;0;3;"Dépendance";NA;0;0;"S";"";1758
"443604";"13005";NA;NA;NA;NA;NA;NA;NA;1;"21/01/2022";"Vente";140000;13;"";"AV";"0930";"DU HUIT MAI";13400;"AUBAGNE";"13";5;NA;"AB";5;"";"7";77,57;"";NA;"";NA;NA;NA;NA;NA;1;3;"Dépendance";NA;0;0;"";"";NA
"443605";"13005";NA;NA;NA;NA;NA;NA;NA;1;"21/01/2022";"Vente";140000;13;"";"AV";"0930";"DU HUIT MAI";13400;"AUBAGNE";"13";5;NA;"AB";5;"";"7";77,57;"";NA;"";NA;NA;NA;NA;NA;1;2;"Appartement";NA;82;3;"";"";NA
"443725";"13005";NA;NA;NA;NA;NA;NA;NA;1;"27/01/2022";"Vente";1715000;9030;"";"";"B013";"L AUMONE VIEILLE";13400;"AUBAGNE";"13";5;NA;"DW";5;"";"";NA;"";NA;"";NA;NA;NA;NA;NA;0;4;"Local industriel. commercial ou assimilé";NA;3322;0;"S";"";6373
"443747";"13005";NA;NA;NA;NA;NA;NA;NA;1;"04/01/2022";"Vente";170000;15;"";"";"A420";"HORIZONS CLAIRS";13400;"AUBAGNE";"13";5;NA;"AO";74;"";"1";NA;"";NA;"";NA;NA;NA;NA;NA;1;3;"Dépendance";NA;0;0;"";"";NA
"443748";"13005";NA;NA;NA;NA;NA;NA;NA;1;"04/01/2022";"Vente";170000;15;"";"";"A420";"HORIZONS CLAIRS";13400;"AUBAGNE";"13";5;NA;"AO";74;"";"1";NA;"";NA;"";NA;NA;NA;NA;NA;1;2;"Appartement";NA;63;3;"";"";NA
"443749";"13005";NA;NA;NA;NA;NA;NA;NA;1;"04/01/2022";"Vente";170000;15;"";"";"A420";"HORIZONS CLAIRS";13400;"AUBAGNE";"13";5;NA;"AO";74;"";"2";NA;"";NA;"";NA;NA;NA;NA;NA;1;3;"Dépendance";NA;0;0;"";"";NA
"443750";"13005";NA;NA;NA;NA;NA;NA;NA;1;"04/01/2022";"Vente";170000;15;"";"";"A420";"HORIZONS CLAIRS";13400;"AUBAGNE";"13";5;NA;"AO";74;"";"1";NA;"";NA;"";NA;NA;NA;NA;NA;1;3;"Dépendance";NA;0;0;"";"";NA
"443761";"13005";NA;NA;NA;NA;NA;NA;NA;1;"21/01/2022";"Vente";234000;9001;"";"RES";"A245";"CLE DES CHAMPS";13400;"AUBAGNE";"13";5;NA;"AP";72;"";"1005";NA;"";NA;"";NA;NA;NA;NA;NA;1;2;"Appartement";NA;75;4;"";"";NA
"443772";"13005";NA;NA;NA;NA;NA;NA;NA;1;"27/01/2022";"Vente";269000;360;"";"CHE";"0356";"DU CHARREL";13400;"AUBAGNE";"13";5;NA;"BP";360;"";"1";NA;"";NA;"";NA;NA;NA;NA;NA;1;3;"Dépendance";NA;0;0;"";"";NA
"443773";"13005";NA;NA;NA;NA;NA;NA;NA;1;"27/01/2022";"Vente";269000;360;"";"CHE";"0356";"DU CHARREL";13400;"AUBAGNE";"13";5;NA;"BP";360;"";"7";NA;"";NA;"";NA;NA;NA;NA;NA;1;2;"Appartement";NA;86;3;"";"";NA
"443774";"13005";NA;NA;NA;NA;NA;NA;NA;1;"27/01/2022";"Vente";269000;360;"";"CHE";"0356";"DU CHARREL";13400;"AUBAGNE";"13";5;NA;"BP";360;"";"2";NA;"";NA;"";NA;NA;NA;NA;NA;1;3;"Dépendance";NA;0;0;"";"";NA
"443775";"13005";NA;NA;NA;NA;NA;NA;NA;1;"27/01/2022";"Vente";269000;360;"";"CHE";"0356";"DU CHARREL";13400;"AUBAGNE";"13";5;NA;"BP";360;"";"7";NA;"";NA;"";NA;NA;NA;NA;NA;1;3;"Dépendance";NA;0;0;"";"";NA
"443776";"13005";NA;NA;NA;NA;NA;NA;NA;1;"27/01/2022";"Vente";269000;360;"";"CHE";"0356";"DU CHARREL";13400;"AUBAGNE";"13";5;NA;"BP";360;"";"7";NA;"";NA;"";NA;NA;NA;NA;NA;1;3;"Dépendance";NA;0;0;"";"";NA
"443806";"13005";NA;NA;NA;NA;NA;NA;NA;1;"27/01/2022";"Vente";174000;9001;"";"RES";"A769";"ROSE DES VENTS";13400;"AUBAGNE";"13";5;NA;"AM";213;"";"319";NA;"327";NA;"";NA;NA;NA;NA;NA;2;2;"Appartement";NA;64;4;"";"";NA
"443807";"13005";NA;NA;NA;NA;NA;NA;NA;1;"27/01/2022";"Vente";174000;9001;"";"RES";"A769";"ROSE DES VENTS";13400;"AUBAGNE";"13";5;NA;"AM";213;"";"319";NA;"327";NA;"";NA;NA;NA;NA;NA;2;3;"Dépendance";NA;0;0;"";"";NA
"443832";"13005";NA;NA;NA;NA;NA;NA;NA;1;"26/01/2022";"Vente";113000;6;"";"RUE";"0540";"DE L ECHELLE";13400;"AUBAGNE";"13";5;NA;"AD";296;"";"3";NA;"";NA;"";NA;NA;NA;NA;NA;1;2;"Appartement";NA;22;1;"";"";NA
"443833";"13005";NA;NA;NA;NA;NA;NA;NA;1;"26/01/2022";"Vente";113000;6;"";"RUE";"0540";"DE L ECHELLE";13400;"AUBAGNE";"13";5;NA;"AD";296;"";"1";NA;"";NA;"";NA;NA;NA;NA;NA;1;3;"Dépendance";NA;0;0;"";"";NA
"444088";"13005";NA;NA;NA;NA;NA;NA;NA;1;"11/01/2022";"Vente";463400;9087;"";"TRA";"1122";"DES LAURIERS ROSES";13400;"AUBAGNE";"13";5;NA;"DE";1087;"";"";NA;"";NA;"";NA;NA;NA;NA;NA;0;1;"Maison";NA;90;4;"S";"";1000
"444089";"13005";NA;NA;NA;NA;NA;NA;NA;1;"11/01/2022";"Vente";463400;9087;"";"TRA";"1122";"DES LAURIERS ROSES";13400;"AUBAGNE";"13";5;NA;"DE";1087;"";"";NA;"";NA;"";NA;NA;NA;NA;NA;0;3;"Dépendance";NA;0;0;"S";"";1000
"444133";"13005";NA;NA;NA;NA;NA;NA;NA;1;"20/01/2022";"Vente";250000;NA;"";"";"B147";"VALLON DES GAVOTS";13400;"AUBAGNE";"13";5;NA;"BP";402;"";"";NA;"";NA;"";NA;NA;NA;NA;NA;0;NA;"";NA;NA;NA;"AB";"";500
"444276";"13005";NA;NA;NA;NA;NA;NA;NA;1;"26/01/2022";"Vente en l'état futur d'achèvement";215596,97;520;"";"AV";"0073";"DE L'AMITIE";13400;"AUBAGNE";"13";5;NA;"DE";923;"";"72";60,7;"";NA;"";NA;NA;NA;NA;NA;1;2;"Appartement";NA;65;3;"";"";NA
"444277";"13005";NA;NA;NA;NA;NA;NA;NA;1;"26/01/2022";"Vente en l'état futur d'achèvement";215596,97;560;"";"AV";"0073";"DE L'AMITIE";13400;"AUBAGNE";"13";5;NA;"DE";923;"";"6";NA;"";NA;"";NA;NA;NA;NA;NA;1;3;"Dépendance";NA;0;0;"";"";NA
"444299";"13005";NA;NA;NA;NA;NA;NA;NA;1;"11/01/2022";"Vente";98000;5312;"F";"ALL";"1999";"DES VERRIERS";13400;"AUBAGNE";"13";5;NA;"AC";383;"";"90";26,34;"";NA;"";NA;NA;NA;NA;NA;1;2;"Appartement";NA;26;1;"";"";NA
"444303";"13005";NA;NA;NA;NA;NA;NA;NA;1;"14/01/2022";"Vente";110000;1501;"";"";"B036";"LE CHARREL SUD";13400;"AUBAGNE";"13";5;NA;"BS";54;"";"28";NA;"";NA;"";NA;NA;NA;NA;NA;1;3;"Dépendance";NA;0;0;"";"";NA
"444304";"13005";NA;NA;NA;NA;NA;NA;NA;1;"14/01/2022";"Vente";110000;1501;"";"";"B036";"LE CHARREL SUD";13400;"AUBAGNE";"13";5;NA;"BS";54;"";"36";60,7;"";NA;"";NA;NA;NA;NA;NA;1;2;"Appartement";NA;60;3;"";"";NA
"444331";"13005";NA;NA;NA;NA;NA;NA;NA;1;"13/01/2022";"Vente";495000;9045;"";"";"B041";"LE CLOS RUFISQUE EST";13400;"AUBAGNE";"13";5;NA;"DH";316;"";"";NA;"";NA;"";NA;NA;NA;NA;NA;0;1;"Maison";NA;125;4;"S";"";580
"444338";"13005";NA;NA;NA;NA;NA;NA;NA;1;"05/01/2022";"Vente";77000;7;"";"RUE";"1100";"LAGET";13400;"AUBAGNE";"13";5;NA;"AD";510;"";"4";NA;"";NA;"";NA;NA;NA;NA;NA;1;2;"Appartement";NA;20;1;"";"";NA
"444339";"13005";NA;NA;NA;NA;NA;NA;NA;1;"05/01/2022";"Vente";77000;7;"";"RUE";"1100";"LAGET";13400;"AUBAGNE";"13";5;NA;"AD";510;"";"4";NA;"";NA;"";NA;NA;NA;NA;NA;1;3;"Dépendance";NA;0;0;"";"";NA
"444360";"13005";NA;NA;NA;NA;NA;NA;NA;1;"21/01/2022";"Vente";177000;7;"";"AV";"1770";"ROGER SALENGRO";13400;"AUBAGNE";"13";5;NA;"AM";272;"";"18";64,53;"22";NA;"";NA;NA;NA;NA;NA;2;2;"Appartement";NA;65;1;"";"";NA
"444410";"13005";NA;NA;NA;NA;NA;NA;NA;1;"13/01/2022";"Vente";28000;19;"";"RUE";"1360";"MIREILLE LAUZE";13400;"AUBAGNE";"13";5;NA;"AH";192;"";"2011";NA;"";NA;"";NA;NA;NA;NA;NA;1;3;"Dépendance";NA;0;0;"";"";NA
"444411";"13005";NA;NA;NA;NA;NA;NA;NA;1;"13/01/2022";"Vente";28000;19;"";"RUE";"1360";"MIREILLE LAUZE";13400;"AUBAGNE";"13";5;NA;"AH";192;"";"2010";NA;"";NA;"";NA;NA;NA;NA;NA;1;3;"Dépendance";NA;0;0;"";"";NA
"444625";"13005";NA;NA;NA;NA;NA;NA;NA;1;"26/01/2022";"Vente";148000;9025;"";"";"A722";"GRP PROVENCE AVE VERDUN";13400;"AUBAGNE";"13";5;NA;"AR";249;"";"403";NA;"419";NA;"";NA;NA;NA;NA;NA;2;3;"Dépendance";NA;0;0;"";"";NA
"444626";"13005";NA;NA;NA;NA;NA;NA;NA;1;"26/01/2022";"Vente";148000;9025;"";"";"A722";"GRP PROVENCE AVE VERDUN";13400;"AUBAGNE";"13";5;NA;"AR";249;"";"403";NA;"419";NA;"";NA;NA;NA;NA;NA;2;2;"Appartement";NA;68;4;"";"";NA
