"";"cog";"Identifiant.de.document";"Reference.document";"X1.Articles.CGI";"X2.Articles.CGI";"X3.Articles.CGI";"X4.Articles.CGI";"X5.Articles.CGI";"No.disposition";"Date.mutation";"Nature.mutation";"Valeur.fonciere";"No.voie";"B.T.Q";"Type.de.voie";"Code.voie";"Voie";"Code.postal";"Commune";"Code.departement";"Code.commune";"Prefixe.de.section";"Section";"No.plan";"No.Volume";"X1er.lot";"Surface.Carrez.du.1er.lot";"X2eme.lot";"Surface.Carrez.du.2eme.lot";"X3eme.lot";"Surface.Carrez.du.3eme.lot";"X4eme.lot";"Surface.Carrez.du.4eme.lot";"X5eme.lot";"Surface.Carrez.du.5eme.lot";"Nombre.de.lots";"Code.type.local";"Type.local";"Identifiant.local";"Surface.reelle.bati";"Nombre.pieces.principales";"Nature.culture";"Nature.culture.speciale";"Surface.terrain"
"2666400";"'59553";NA;NA;NA;NA;NA;NA;NA;1;"09/02/2022";"Vente";202800;58;"";"RUE";"0200";"DU GENERAL DE GAULLE";59211;"SANTES";"59";553;NA;"AS";235;"";"";NA;"";NA;"";NA;NA;NA;NA;NA;0;1;"Maison";NA;113;5;"S";"";212
"2670126";"'59553";NA;NA;NA;NA;NA;NA;NA;1;"17/02/2022";"Vente";10000;NA;"";"RUE";"0840";"SADI CARNOT";59211;"SANTES";"59";553;NA;"AR";140;"";"";NA;"";NA;"";NA;NA;NA;NA;NA;0;NA;"";NA;NA;NA;"J";"";250
"2671421";"'59553";NA;NA;NA;NA;NA;NA;NA;2;"01/03/2022";"Vente";275000;59;"";"RUE";"0080";"CLEMENCEAU";59211;"SANTES";"59";553;NA;"AC";412;"";"";NA;"";NA;"";NA;NA;NA;NA;NA;0;1;"Maison";NA;99;5;"S";"";851
"2671432";"'59553";NA;NA;NA;NA;NA;NA;NA;1;"01/03/2022";"Vente";75000;59;"";"RUE";"0080";"CLEMENCEAU";59211;"SANTES";"59";553;NA;"AC";413;"";"";NA;"";NA;"";NA;NA;NA;NA;NA;0;NA;"";NA;NA;NA;"S";"";1112
"2672213";"'59553";NA;NA;NA;NA;NA;NA;NA;1;"22/03/2022";"Vente";250000;4;"";"RUE";"0840";"SADI CARNOT";59211;"SANTES";"59";553;NA;"AP";24;"";"";NA;"";NA;"";NA;NA;NA;NA;NA;0;3;"Dépendance";NA;0;0;"S";"";175
"2672214";"'59553";NA;NA;NA;NA;NA;NA;NA;1;"22/03/2022";"Vente";250000;4;"";"RUE";"0840";"SADI CARNOT";59211;"SANTES";"59";553;NA;"AP";24;"";"";NA;"";NA;"";NA;NA;NA;NA;NA;0;3;"Dépendance";NA;0;0;"S";"";175
"2672215";"'59553";NA;NA;NA;NA;NA;NA;NA;1;"22/03/2022";"Vente";250000;4;"";"RUE";"0840";"SADI CARNOT";59211;"SANTES";"59";553;NA;"AP";24;"";"";NA;"";NA;"";NA;NA;NA;NA;NA;0;1;"Maison";NA;94;5;"S";"";175
"2673261";"'59553";NA;NA;NA;NA;NA;NA;NA;2;"15/03/2022";"Vente";1606;NA;"";"RUE";"0200";"DU GENERAL DE GAULLE";59211;"SANTES";"59";553;NA;"AR";354;"";"";NA;"";NA;"";NA;NA;NA;NA;NA;0;NA;"";NA;NA;NA;"S";"";29
"2675206";"'59553";NA;NA;NA;NA;NA;NA;NA;1;"07/04/2022";"Vente";638700;15;"";"ALL";"0070";"CATELAINE";59211;"SANTES";"59";553;NA;"AE";424;"";"";NA;"";NA;"";NA;NA;NA;NA;NA;0;1;"Maison";NA;201;6;"S";"";793
"2675342";"'59553";NA;NA;NA;NA;NA;NA;NA;1;"11/03/2022";"Vente";223000;36;"";"RUE";"0200";"DU GENERAL DE GAULLE";59211;"SANTES";"59";553;NA;"AS";214;"";"";NA;"";NA;"";NA;NA;NA;NA;NA;0;1;"Maison";NA;98;5;"S";"";219
"2675343";"'59553";NA;NA;NA;NA;NA;NA;NA;1;"11/03/2022";"Vente";223000;36;"";"RUE";"0200";"DU GENERAL DE GAULLE";59211;"SANTES";"59";553;NA;"AS";214;"";"";NA;"";NA;"";NA;NA;NA;NA;NA;0;3;"Dépendance";NA;0;0;"S";"";219
"2676177";"'59553";NA;NA;NA;NA;NA;NA;NA;1;"14/04/2022";"Vente";4000;52;"";"RUE";"0440";"DU MARECHAL FOCH";59211;"SANTES";"59";553;NA;"AE";123;"";"152";NA;"";NA;"";NA;NA;NA;NA;NA;1;3;"Dépendance";NA;0;0;"";"";NA
"2678220";"'59553";NA;NA;NA;NA;NA;NA;NA;1;"22/04/2022";"Vente";185340;NA;"";"RUE";"0280";"GUYNEMER";59211;"SANTES";"59";553;NA;"AR";102;"";"";NA;"";NA;"";NA;NA;NA;NA;NA;0;NA;"";NA;NA;NA;"S";"";115
"2678221";"'59553";NA;NA;NA;NA;NA;NA;NA;1;"22/04/2022";"Vente";185340;61;"";"RUE";"0280";"GUYNEMER";59211;"SANTES";"59";553;NA;"AR";104;"";"";NA;"";NA;"";NA;NA;NA;NA;NA;0;1;"Maison";NA;56;3;"S";"";110
"2679534";"'59553";NA;NA;NA;NA;NA;NA;NA;1;"22/04/2022";"Vente";197000;78;"";"RUE";"0440";"DU MARECHAL FOCH";59211;"SANTES";"59";553;NA;"AE";29;"";"";NA;"";NA;"";NA;NA;NA;NA;NA;0;1;"Maison";NA;150;6;"S";"";159
"2680115";"'59553";NA;NA;NA;NA;NA;NA;NA;1;"21/04/2022";"Vente";298000;15;"";"RUE";"0856";"DES TONNELIERS";59211;"SANTES";"59";553;NA;"AC";332;"";"";NA;"";NA;"";NA;NA;NA;NA;NA;0;1;"Maison";NA;90;4;"S";"";298
"2680464";"'59553";NA;NA;NA;NA;NA;NA;NA;1;"14/04/2022";"Vente";294800;30;"";"RUE";"0680";"PASTEUR";59211;"SANTES";"59";553;NA;"AS";62;"";"";NA;"";NA;"";NA;NA;NA;NA;NA;0;1;"Maison";NA;90;5;"S";"";353
"2680465";"'59553";NA;NA;NA;NA;NA;NA;NA;1;"14/04/2022";"Vente";294800;30;"";"RUE";"0680";"PASTEUR";59211;"SANTES";"59";553;NA;"AS";62;"";"";NA;"";NA;"";NA;NA;NA;NA;NA;0;3;"Dépendance";NA;0;0;"S";"";353
"2680743";"'59553";NA;NA;NA;NA;NA;NA;NA;1;"04/05/2022";"Vente";440000;61;"";"RUE";"0384";"DE LA LACHERIE";59211;"SANTES";"59";553;NA;"AC";177;"";"";NA;"";NA;"";NA;NA;NA;NA;NA;0;1;"Maison";NA;154;5;"S";"";571
"2680873";"'59553";NA;NA;NA;NA;NA;NA;NA;1;"26/04/2022";"Vente";475000;42;"";"";"1003";"6EME RUE DU PORT DE SANTES";59211;"SANTES";"59";553;NA;"AK";222;"";"";NA;"";NA;"";NA;NA;NA;NA;NA;0;4;"Local industriel. commercial ou assimilé";NA;2500;0;"S";"";5697
"2681327";"'59553";NA;NA;NA;NA;NA;NA;NA;1;"29/04/2022";"Vente";249000;7;"";"AV";"0010";"DE L AMITIE";59211;"SANTES";"59";553;NA;"AE";246;"";"";NA;"";NA;"";NA;NA;NA;NA;NA;0;1;"Maison";NA;110;5;"S";"";255
"2681335";"'59553";NA;NA;NA;NA;NA;NA;NA;1;"25/04/2022";"Vente";249000;64;"";"RUE";"0180";"GASTON SLOSSE";59211;"SANTES";"59";553;NA;"AE";383;"";"";NA;"";NA;"";NA;NA;NA;NA;NA;0;1;"Maison";NA;92;4;"S";"";219
"2682223";"'59553";NA;NA;NA;NA;NA;NA;NA;1;"12/05/2022";"Vente";121000;48;"";"RUE";"0560";"MARX DORMOY";59211;"SANTES";"59";553;NA;"AD";138;"";"";NA;"";NA;"";NA;NA;NA;NA;NA;0;1;"Maison";NA;95;4;"S";"";506
"2682607";"'59553";NA;NA;NA;NA;NA;NA;NA;2;"09/05/2022";"Vente";236000;6;"";"RUE";"0460";"DU MARECHAL LECLERC";59211;"SANTES";"59";553;NA;"AS";321;"";"";NA;"";NA;"";NA;NA;NA;NA;NA;0;3;"Dépendance";NA;0;0;"S";"";173
"2682608";"'59553";NA;NA;NA;NA;NA;NA;NA;2;"09/05/2022";"Vente";236000;6;"";"RUE";"0460";"DU MARECHAL LECLERC";59211;"SANTES";"59";553;NA;"AS";321;"";"";NA;"";NA;"";NA;NA;NA;NA;NA;0;3;"Dépendance";NA;0;0;"S";"";173
"2682609";"'59553";NA;NA;NA;NA;NA;NA;NA;2;"09/05/2022";"Vente";236000;6;"";"RUE";"0460";"DU MARECHAL LECLERC";59211;"SANTES";"59";553;NA;"AS";321;"";"";NA;"";NA;"";NA;NA;NA;NA;NA;0;1;"Maison";NA;90;3;"S";"";173
"2682610";"'59553";NA;NA;NA;NA;NA;NA;NA;2;"09/05/2022";"Vente";236000;NA;"";"RUE";"0460";"DU MARECHAL LECLERC";59211;"SANTES";"59";553;NA;"AS";324;"";"";NA;"";NA;"";NA;NA;NA;NA;NA;0;NA;"";NA;NA;NA;"S";"";88
"2682643";"'59553";NA;NA;NA;NA;NA;NA;NA;1;"10/05/2022";"Vente";7e+05;23;"B";"ALL";"0070";"CATELAINE";59211;"SANTES";"59";553;NA;"AE";463;"";"";NA;"";NA;"";NA;NA;NA;NA;NA;0;1;"Maison";NA;200;6;"S";"";783
"2682725";"'59553";NA;NA;NA;NA;NA;NA;NA;1;"02/05/2022";"Vente";279000;6;"";"ALL";"0390";"DES LILAS";59211;"SANTES";"59";553;NA;"AE";113;"";"";NA;"";NA;"";NA;NA;NA;NA;NA;0;1;"Maison";NA;103;5;"S";"";210
"2682922";"'59553";NA;NA;NA;NA;NA;NA;NA;1;"20/05/2022";"Vente";246750;64;"";"RUE";"0820";"DU ROSOIR";59211;"SANTES";"59";553;NA;"AP";23;"";"";NA;"";NA;"";NA;NA;NA;NA;NA;0;1;"Maison";NA;80;3;"S";"";184
"2685032";"'59553";NA;NA;NA;NA;NA;NA;NA;1;"16/05/2022";"Vente";229000;8;"";"RUE";"0440";"DU MARECHAL FOCH";59211;"SANTES";"59";553;NA;"AK";85;"";"";NA;"";NA;"";NA;NA;NA;NA;NA;0;1;"Maison";NA;94;4;"S";"";196
"2685080";"'59553";NA;NA;NA;NA;NA;NA;NA;1;"20/05/2022";"Vente";419800;77;"";"RUE";"0560";"MARX DORMOY";59211;"SANTES";"59";553;NA;"AD";92;"";"";NA;"";NA;"";NA;NA;NA;NA;NA;0;1;"Maison";NA;116;5;"J";"";525
"2685081";"'59553";NA;NA;NA;NA;NA;NA;NA;1;"20/05/2022";"Vente";419800;77;"";"RUE";"0560";"MARX DORMOY";59211;"SANTES";"59";553;NA;"AD";92;"";"";NA;"";NA;"";NA;NA;NA;NA;NA;0;1;"Maison";NA;116;5;"S";"";476
"2685286";"'59553";NA;NA;NA;NA;NA;NA;NA;1;"23/05/2022";"Vente";243000;20;"";"ALL";"0390";"DES LILAS";59211;"SANTES";"59";553;NA;"AE";106;"";"";NA;"";NA;"";NA;NA;NA;NA;NA;0;1;"Maison";NA;103;5;"S";"";215
"2685835";"'59553";NA;NA;NA;NA;NA;NA;NA;1;"31/05/2022";"Vente";270000;8;"";"RUE";"0150";"DU MARECHAL FERRANT";59211;"SANTES";"59";553;NA;"AC";309;"";"";NA;"";NA;"";NA;NA;NA;NA;NA;0;1;"Maison";NA;99;4;"S";"";271
"2687321";"'59553";NA;NA;NA;NA;NA;NA;NA;1;"07/06/2022";"Vente";259780;38;"";"RUE";"0200";"DU GENERAL DE GAULLE";59211;"SANTES";"59";553;NA;"AS";215;"";"";NA;"";NA;"";NA;NA;NA;NA;NA;0;3;"Dépendance";NA;0;0;"S";"";253
"2687322";"'59553";NA;NA;NA;NA;NA;NA;NA;1;"07/06/2022";"Vente";259780;38;"";"RUE";"0200";"DU GENERAL DE GAULLE";59211;"SANTES";"59";553;NA;"AS";215;"";"";NA;"";NA;"";NA;NA;NA;NA;NA;0;1;"Maison";NA;102;5;"S";"";253
"2688211";"'59553";NA;NA;NA;NA;NA;NA;NA;1;"03/06/2022";"Vente";332000;28;"";"RUE";"0180";"GASTON SLOSSE";59211;"SANTES";"59";553;NA;"AD";411;"";"";NA;"";NA;"";NA;NA;NA;NA;NA;0;1;"Maison";NA;90;4;"S";"";859
"2688373";"'59553";NA;NA;NA;NA;NA;NA;NA;1;"15/06/2022";"Vente";525000;65;"";"RUE";"0440";"DU MARECHAL FOCH";59211;"SANTES";"59";553;NA;"AT";64;"";"";NA;"";NA;"";NA;NA;NA;NA;NA;0;NA;"";NA;NA;NA;"J";"";296
"2688374";"'59553";NA;NA;NA;NA;NA;NA;NA;1;"15/06/2022";"Vente";525000;16;"";"AV";"0850";"DES SPORTS";59211;"SANTES";"59";553;NA;"AT";65;"";"";NA;"";NA;"";NA;NA;NA;NA;NA;0;1;"Maison";NA;162;6;"S";"";75
"2688375";"'59553";NA;NA;NA;NA;NA;NA;NA;1;"15/06/2022";"Vente";525000;65;"";"RUE";"0440";"DU MARECHAL FOCH";59211;"SANTES";"59";553;NA;"AT";66;"";"";NA;"";NA;"";NA;NA;NA;NA;NA;0;NA;"";NA;NA;NA;"J";"";233
"2688376";"'59553";NA;NA;NA;NA;NA;NA;NA;1;"15/06/2022";"Vente";525000;65;"";"RUE";"0440";"DU MARECHAL FOCH";59211;"SANTES";"59";553;NA;"AT";130;"";"";NA;"";NA;"";NA;NA;NA;NA;NA;0;NA;"";NA;NA;NA;"J";"";288
"2688450";"'59553";NA;NA;NA;NA;NA;NA;NA;1;"15/06/2022";"Vente";10000;65;"";"RUE";"0440";"DU MARECHAL FOCH";59211;"SANTES";"59";553;NA;"AT";128;"";"";NA;"";NA;"";NA;NA;NA;NA;NA;0;NA;"";NA;NA;NA;"J";"";56
"2688451";"'59553";NA;NA;NA;NA;NA;NA;NA;1;"15/06/2022";"Vente";10000;65;"";"RUE";"0440";"DU MARECHAL FOCH";59211;"SANTES";"59";553;NA;"AT";132;"";"";NA;"";NA;"";NA;NA;NA;NA;NA;0;NA;"";NA;NA;NA;"J";"";73
"2689324";"'59553";NA;NA;NA;NA;NA;NA;NA;2;"22/06/2022";"Vente";147000;170;"";"RUE";"0560";"MARX DORMOY";59211;"SANTES";"59";553;NA;"AH";176;"";"";NA;"";NA;"";NA;NA;NA;NA;NA;0;1;"Maison";NA;139;5;"S";"";251
"2690004";"'59553";NA;NA;NA;NA;NA;NA;NA;1;"02/06/2022";"Vente";150;NA;"";"RUE";"0700";"PAUL COLETTE";59211;"SANTES";"59";553;NA;"AB";153;"";"";NA;"";NA;"";NA;NA;NA;NA;NA;0;NA;"";NA;NA;NA;"S";"";84
"2691094";"'59553";NA;NA;NA;NA;NA;NA;NA;1;"17/06/2022";"Vente";149000;6;"";"RUE";"0460";"DU MARECHAL LECLERC";59211;"SANTES";"59";553;NA;"AS";322;"";"";NA;"";NA;"";NA;NA;NA;NA;NA;0;NA;"";NA;NA;NA;"S";"";225
"2691095";"'59553";NA;NA;NA;NA;NA;NA;NA;1;"17/06/2022";"Vente";149000;NA;"";"RUE";"0460";"DU MARECHAL LECLERC";59211;"SANTES";"59";553;NA;"AS";323;"";"";NA;"";NA;"";NA;NA;NA;NA;NA;0;NA;"";NA;NA;NA;"S";"";142
"2692087";"'59553";NA;NA;NA;NA;NA;NA;NA;1;"05/07/2022";"Vente";240000;24;"";"RES";"A002";"DU CORNET";59211;"SANTES";"59";553;NA;"AK";141;"";"";NA;"";NA;"";NA;NA;NA;NA;NA;0;1;"Maison";NA;95;5;"S";"";216
"2692914";"'59553";NA;NA;NA;NA;NA;NA;NA;1;"22/06/2022";"Vente";190000;10;"";"RUE";"0860";"DE LA TRANQUILLITE";59211;"SANTES";"59";553;NA;"AE";11;"";"";NA;"";NA;"";NA;NA;NA;NA;NA;0;3;"Dépendance";NA;0;0;"S";"";415
"2692915";"'59553";NA;NA;NA;NA;NA;NA;NA;1;"22/06/2022";"Vente";190000;10;"";"RUE";"0860";"DE LA TRANQUILLITE";59211;"SANTES";"59";553;NA;"AE";11;"";"";NA;"";NA;"";NA;NA;NA;NA;NA;0;1;"Maison";NA;120;5;"S";"";415
"2692935";"'59553";NA;NA;NA;NA;NA;NA;NA;1;"17/06/2022";"Vente";247500;1;"B";"RUE";"0240";"DU GENERAL KOENIG";59211;"SANTES";"59";553;NA;"AR";19;"";"";NA;"";NA;"";NA;NA;NA;NA;NA;0;2;"Appartement";NA;25;1;"S";"";83
"2692936";"'59553";NA;NA;NA;NA;NA;NA;NA;1;"17/06/2022";"Vente";247500;1;"B";"RUE";"0240";"DU GENERAL KOENIG";59211;"SANTES";"59";553;NA;"AR";19;"";"";NA;"";NA;"";NA;NA;NA;NA;NA;0;3;"Dépendance";NA;0;0;"S";"";83
"2692937";"'59553";NA;NA;NA;NA;NA;NA;NA;1;"17/06/2022";"Vente";247500;1;"B";"RUE";"0240";"DU GENERAL KOENIG";59211;"SANTES";"59";553;NA;"AR";19;"";"";NA;"";NA;"";NA;NA;NA;NA;NA;0;3;"Dépendance";NA;0;0;"S";"";83
"2692938";"'59553";NA;NA;NA;NA;NA;NA;NA;1;"17/06/2022";"Vente";247500;1;"B";"RUE";"0240";"DU GENERAL KOENIG";59211;"SANTES";"59";553;NA;"AR";19;"";"";NA;"";NA;"";NA;NA;NA;NA;NA;0;3;"Dépendance";NA;0;0;"S";"";83
"2692939";"'59553";NA;NA;NA;NA;NA;NA;NA;1;"17/06/2022";"Vente";247500;1;"B";"RUE";"0240";"DU GENERAL KOENIG";59211;"SANTES";"59";553;NA;"AR";19;"";"";NA;"";NA;"";NA;NA;NA;NA;NA;0;2;"Appartement";NA;23;1;"S";"";83
"2692940";"'59553";NA;NA;NA;NA;NA;NA;NA;1;"17/06/2022";"Vente";247500;1;"B";"RUE";"0240";"DU GENERAL KOENIG";59211;"SANTES";"59";553;NA;"AR";19;"";"";NA;"";NA;"";NA;NA;NA;NA;NA;0;2;"Appartement";NA;43;2;"S";"";83
"2692951";"'59553";NA;NA;NA;NA;NA;NA;NA;1;"13/06/2022";"Vente";295000;106;"";"RUE";"0140";"FAIDHERBE";59211;"SANTES";"59";553;NA;"AK";57;"";"";NA;"";NA;"";NA;NA;NA;NA;NA;0;1;"Maison";NA;87;4;"S";"";373
"2692952";"'59553";NA;NA;NA;NA;NA;NA;NA;1;"13/06/2022";"Vente";295000;106;"";"RUE";"0140";"FAIDHERBE";59211;"SANTES";"59";553;NA;"AK";57;"";"";NA;"";NA;"";NA;NA;NA;NA;NA;0;3;"Dépendance";NA;0;0;"S";"";373
"2693418";"'59553";NA;NA;NA;NA;NA;NA;NA;1;"27/06/2022";"Vente";1264000;1;"";"";"B009";"BRIQUETERIE";59211;"SANTES";"59";553;NA;"AR";326;"";"";NA;"";NA;"";NA;NA;NA;NA;NA;0;1;"Maison";NA;355;8;"S";"";1000
"2693419";"'59553";NA;NA;NA;NA;NA;NA;NA;1;"27/06/2022";"Vente";1264000;1;"";"";"B009";"BRIQUETERIE";59211;"SANTES";"59";553;NA;"AR";326;"";"";NA;"";NA;"";NA;NA;NA;NA;NA;0;1;"Maison";NA;355;8;"AG";"";300
"2693609";"'59553";NA;NA;NA;NA;NA;NA;NA;1;"07/07/2022";"Vente";406000;54;"";"RUE";"0384";"DE LA LACHERIE";59211;"SANTES";"59";553;NA;"AC";172;"";"";NA;"";NA;"";NA;NA;NA;NA;NA;0;1;"Maison";NA;124;6;"S";"";499
"2694206";"'59553";NA;NA;NA;NA;NA;NA;NA;1;"30/06/2022";"Vente";3e+05;11;"";"RUE";"0140";"FAIDHERBE";59211;"SANTES";"59";553;NA;"AE";177;"";"";NA;"";NA;"";NA;NA;NA;NA;NA;0;1;"Maison";NA;93;5;"S";"";215
"2694809";"'59553";NA;NA;NA;NA;NA;NA;NA;1;"06/07/2022";"Vente";335000;189;"";"RUE";"0440";"DU MARECHAL FOCH";59211;"SANTES";"59";553;NA;"AC";40;"";"";NA;"";NA;"";NA;NA;NA;NA;NA;0;1;"Maison";NA;119;6;"S";"";347
"2695945";"'59553";NA;NA;NA;NA;NA;NA;NA;1;"20/07/2022";"Vente";110000;5019;"";"RUE";"0720";"DU PAYS PERDU";59211;"SANTES";"59";553;NA;"AB";75;"";"";NA;"";NA;"";NA;NA;NA;NA;NA;0;3;"Dépendance";NA;0;0;"S";"";396
"2695946";"'59553";NA;NA;NA;NA;NA;NA;NA;1;"20/07/2022";"Vente";110000;5019;"";"RUE";"0720";"DU PAYS PERDU";59211;"SANTES";"59";553;NA;"AB";75;"";"";NA;"";NA;"";NA;NA;NA;NA;NA;0;3;"Dépendance";NA;0;0;"S";"";396
"2696330";"'59553";NA;NA;NA;NA;NA;NA;NA;1;"11/07/2022";"Vente";492550;30;"";"RUE";"0930";"DES WEDDES";59211;"SANTES";"59";553;NA;"AC";233;"";"";NA;"";NA;"";NA;NA;NA;NA;NA;0;NA;"";NA;NA;NA;"S";"";6
"2696331";"'59553";NA;NA;NA;NA;NA;NA;NA;1;"11/07/2022";"Vente";492550;30;"";"RUE";"0930";"DES WEDDES";59211;"SANTES";"59";553;NA;"AC";274;"";"";NA;"";NA;"";NA;NA;NA;NA;NA;0;1;"Maison";NA;140;5;"S";"";559
"2696787";"'59553";NA;NA;NA;NA;NA;NA;NA;1;"25/07/2022";"Vente";634070;NA;"";"RUE";"0360";"JEAN JAURES";59211;"SANTES";"59";553;NA;"AI";28;"";"";NA;"";NA;"";NA;NA;NA;NA;NA;0;NA;"";NA;NA;NA;"S";"";182
"2696788";"'59553";NA;NA;NA;NA;NA;NA;NA;1;"25/07/2022";"Vente";634070;NA;"";"";"B022";"HAM DU CORNET";59211;"SANTES";"59";553;NA;"AI";29;"";"";NA;"";NA;"";NA;NA;NA;NA;NA;0;NA;"";NA;NA;NA;"S";"";182
"2696789";"'59553";NA;NA;NA;NA;NA;NA;NA;1;"25/07/2022";"Vente";634070;10;"";"RUE";"0360";"JEAN JAURES";59211;"SANTES";"59";553;NA;"AI";33;"";"";NA;"";NA;"";NA;NA;NA;NA;NA;0;NA;"";NA;NA;NA;"S";"";236
"2696790";"'59553";NA;NA;NA;NA;NA;NA;NA;1;"25/07/2022";"Vente";634070;10;"";"RUE";"0360";"JEAN JAURES";59211;"SANTES";"59";553;NA;"AI";34;"";"";NA;"";NA;"";NA;NA;NA;NA;NA;0;1;"Maison";NA;149;5;"PA";"";2959
"2696791";"'59553";NA;NA;NA;NA;NA;NA;NA;1;"25/07/2022";"Vente";634070;10;"";"RUE";"0360";"JEAN JAURES";59211;"SANTES";"59";553;NA;"AI";34;"";"";NA;"";NA;"";NA;NA;NA;NA;NA;0;1;"Maison";NA;149;5;"S";"";787
"2696792";"'59553";NA;NA;NA;NA;NA;NA;NA;1;"25/07/2022";"Vente";634070;10;"";"RUE";"0360";"JEAN JAURES";59211;"SANTES";"59";553;NA;"AI";34;"";"";NA;"";NA;"";NA;NA;NA;NA;NA;0;1;"Maison";NA;149;5;"AG";"";1390
"2697785";"'59553";NA;NA;NA;NA;NA;NA;NA;1;"21/07/2022";"Vente";296000;47;"";"RES";"A002";"DU CORNET";59211;"SANTES";"59";553;NA;"AK";169;"";"";NA;"";NA;"";NA;NA;NA;NA;NA;0;1;"Maison";NA;95;5;"S";"";275
"2698202";"'59553";NA;NA;NA;NA;NA;NA;NA;1;"11/07/2022";"Vente";420000;23;"";"RUE";"0384";"DE LA LACHERIE";59211;"SANTES";"59";553;NA;"AC";361;"";"";NA;"";NA;"";NA;NA;NA;NA;NA;0;1;"Maison";NA;93;5;"S";"";442
