"";"cog";"Identifiant.de.document";"Reference.document";"X1.Articles.CGI";"X2.Articles.CGI";"X3.Articles.CGI";"X4.Articles.CGI";"X5.Articles.CGI";"No.disposition";"Date.mutation";"Nature.mutation";"Valeur.fonciere";"No.voie";"B.T.Q";"Type.de.voie";"Code.voie";"Voie";"Code.postal";"Commune";"Code.departement";"Code.commune";"Prefixe.de.section";"Section";"No.plan";"No.Volume";"X1er.lot";"Surface.Carrez.du.1er.lot";"X2eme.lot";"Surface.Carrez.du.2eme.lot";"X3eme.lot";"Surface.Carrez.du.3eme.lot";"X4eme.lot";"Surface.Carrez.du.4eme.lot";"X5eme.lot";"Surface.Carrez.du.5eme.lot";"Nombre.de.lots";"Code.type.local";"Type.local";"Identifiant.local";"Surface.reelle.bati";"Nombre.pieces.principales";"Nature.culture";"Nature.culture.speciale";"Surface.terrain"
"4127731";"'89024";NA;NA;NA;NA;NA;NA;NA;1;"19/01/2022";"Vente";59000;NA;"";"AV";"0850";"BOURBOTTE";89000;"AUXERRE";"89";24;NA;"AY";415;"";"";NA;"";NA;"";NA;NA;NA;NA;NA;0;NA;"";NA;NA;NA;"S";"";2
"4127732";"'89024";NA;NA;NA;NA;NA;NA;NA;1;"19/01/2022";"Vente";59000;1;"";"AV";"0850";"BOURBOTTE";89000;"AUXERRE";"89";24;NA;"AY";417;"";"";NA;"";NA;"";NA;NA;NA;NA;NA;0;3;"Dépendance";NA;0;0;"S";"";90
"4127733";"'89024";NA;NA;NA;NA;NA;NA;NA;1;"19/01/2022";"Vente";59000;1;"";"AV";"0850";"BOURBOTTE";89000;"AUXERRE";"89";24;NA;"AY";417;"";"";NA;"";NA;"";NA;NA;NA;NA;NA;0;3;"Dépendance";NA;0;0;"S";"";90
"4127734";"'89024";NA;NA;NA;NA;NA;NA;NA;1;"19/01/2022";"Vente";59000;1;"";"AV";"0850";"BOURBOTTE";89000;"AUXERRE";"89";24;NA;"AY";417;"";"";NA;"";NA;"";NA;NA;NA;NA;NA;0;3;"Dépendance";NA;0;0;"S";"";90
"4127735";"'89024";NA;NA;NA;NA;NA;NA;NA;1;"19/01/2022";"Vente";59000;1;"";"AV";"0850";"BOURBOTTE";89000;"AUXERRE";"89";24;NA;"AY";417;"";"";NA;"";NA;"";NA;NA;NA;NA;NA;0;3;"Dépendance";NA;0;0;"S";"";90
"4127736";"'89024";NA;NA;NA;NA;NA;NA;NA;1;"19/01/2022";"Vente";59000;NA;"";"AV";"0850";"BOURBOTTE";89000;"AUXERRE";"89";24;NA;"AY";421;"";"";NA;"";NA;"";NA;NA;NA;NA;NA;0;NA;"";NA;NA;NA;"S";"";138
"4127738";"'89024";NA;NA;NA;NA;NA;NA;NA;1;"18/01/2022";"Vente";140000;2;"";"RUE";"3830";"JEHAN REGNIER";89000;"AUXERRE";"89";24;NA;"BH";187;"";"7";79,43;"8";73,43;"";NA;NA;NA;NA;NA;2;3;"Dépendance";NA;0;0;"";"";NA
"4127739";"'89024";NA;NA;NA;NA;NA;NA;NA;1;"18/01/2022";"Vente";140000;2;"";"RUE";"3830";"JEHAN REGNIER";89000;"AUXERRE";"89";24;NA;"BH";187;"";"1";NA;"";NA;"";NA;NA;NA;NA;NA;1;3;"Dépendance";NA;0;0;"";"";NA
"4127740";"'89024";NA;NA;NA;NA;NA;NA;NA;1;"18/01/2022";"Vente";140000;2;"";"RUE";"3830";"JEHAN REGNIER";89000;"AUXERRE";"89";24;NA;"BH";187;"";"7";79,43;"8";73,43;"";NA;NA;NA;NA;NA;2;2;"Appartement";NA;79;3;"";"";NA
"4127754";"'89024";NA;NA;NA;NA;NA;NA;NA;1;"18/01/2022";"Vente";60000;34;"";"RUE";"4797";"MICHELET";89000;"AUXERRE";"89";24;NA;"BE";34;"";"3";34,87;"";NA;"";NA;NA;NA;NA;NA;1;2;"Appartement";NA;35;2;"";"";NA
"4127755";"'89024";NA;NA;NA;NA;NA;NA;NA;1;"18/01/2022";"Vente";60000;34;"";"RUE";"4797";"MICHELET";89000;"AUXERRE";"89";24;NA;"BE";34;"";"3";34,87;"";NA;"";NA;NA;NA;NA;NA;1;3;"Dépendance";NA;0;0;"";"";NA
"4127758";"'89024";NA;NA;NA;NA;NA;NA;NA;2;"14/01/2022";"Vente";127500;54;"";"RUE";"5020";"DU MOULIN DU PRESIDENT";89000;"AUXERRE";"89";24;NA;"AR";411;"";"";NA;"";NA;"";NA;NA;NA;NA;NA;0;4;"Local industriel. commercial ou assimilé";NA;192;0;"S";"";419
"4127771";"'89024";NA;NA;NA;NA;NA;NA;NA;1;"14/01/2022";"Vente";90000;3;"";"RUE";"6830";"THOMAS GIRARDIN";89000;"AUXERRE";"89";24;NA;"BC";72;"";"";NA;"";NA;"";NA;NA;NA;NA;NA;0;2;"Appartement";NA;44;3;"S";"";224
"4127772";"'89024";NA;NA;NA;NA;NA;NA;NA;1;"14/01/2022";"Vente";90000;3;"";"RUE";"6830";"THOMAS GIRARDIN";89000;"AUXERRE";"89";24;NA;"BC";72;"";"";NA;"";NA;"";NA;NA;NA;NA;NA;0;3;"Dépendance";NA;0;0;"S";"";224
"4127773";"'89024";NA;NA;NA;NA;NA;NA;NA;1;"14/01/2022";"Vente";90000;3;"";"RUE";"6830";"THOMAS GIRARDIN";89000;"AUXERRE";"89";24;NA;"BC";72;"";"";NA;"";NA;"";NA;NA;NA;NA;NA;0;3;"Dépendance";NA;0;0;"S";"";224
"4127774";"'89024";NA;NA;NA;NA;NA;NA;NA;1;"14/01/2022";"Vente";90000;3;"";"RUE";"6830";"THOMAS GIRARDIN";89000;"AUXERRE";"89";24;NA;"BC";72;"";"";NA;"";NA;"";NA;NA;NA;NA;NA;0;3;"Dépendance";NA;0;0;"S";"";224
"4127775";"'89024";NA;NA;NA;NA;NA;NA;NA;1;"14/01/2022";"Vente";90000;3;"";"RUE";"6830";"THOMAS GIRARDIN";89000;"AUXERRE";"89";24;NA;"BC";72;"";"";NA;"";NA;"";NA;NA;NA;NA;NA;0;3;"Dépendance";NA;0;0;"S";"";224
"4127776";"'89024";NA;NA;NA;NA;NA;NA;NA;1;"14/01/2022";"Vente";90000;3;"";"RUE";"6830";"THOMAS GIRARDIN";89000;"AUXERRE";"89";24;NA;"BC";72;"";"";NA;"";NA;"";NA;NA;NA;NA;NA;0;2;"Appartement";NA;50;2;"S";"";224
"4127777";"'89024";NA;NA;NA;NA;NA;NA;NA;1;"14/01/2022";"Vente";90000;3;"";"RUE";"6830";"THOMAS GIRARDIN";89000;"AUXERRE";"89";24;NA;"BC";72;"";"";NA;"";NA;"";NA;NA;NA;NA;NA;0;3;"Dépendance";NA;0;0;"S";"";224
"4127778";"'89024";NA;NA;NA;NA;NA;NA;NA;1;"14/01/2022";"Vente";90000;3;"";"RUE";"6830";"THOMAS GIRARDIN";89000;"AUXERRE";"89";24;NA;"BC";72;"";"";NA;"";NA;"";NA;NA;NA;NA;NA;0;3;"Dépendance";NA;0;0;"S";"";224
"4127779";"'89024";NA;NA;NA;NA;NA;NA;NA;1;"14/01/2022";"Vente";90000;3;"";"RUE";"6830";"THOMAS GIRARDIN";89000;"AUXERRE";"89";24;NA;"BC";72;"";"";NA;"";NA;"";NA;NA;NA;NA;NA;0;3;"Dépendance";NA;0;0;"S";"";224
"4127780";"'89024";NA;NA;NA;NA;NA;NA;NA;1;"14/01/2022";"Vente";90000;3;"";"RUE";"6830";"THOMAS GIRARDIN";89000;"AUXERRE";"89";24;NA;"BC";72;"";"";NA;"";NA;"";NA;NA;NA;NA;NA;0;3;"Dépendance";NA;0;0;"S";"";224
"4127781";"'89024";NA;NA;NA;NA;NA;NA;NA;1;"14/01/2022";"Vente";90000;3;"";"RUE";"6830";"THOMAS GIRARDIN";89000;"AUXERRE";"89";24;NA;"BC";72;"";"";NA;"";NA;"";NA;NA;NA;NA;NA;0;3;"Dépendance";NA;0;0;"S";"";224
"4127801";"'89024";NA;NA;NA;NA;NA;NA;NA;1;"11/01/2022";"Vente";191660;11;"B";"RUE";"0790";"DES BONS ENFANTS";89000;"AUXERRE";"89";24;NA;"BH";141;"";"";NA;"";NA;"";NA;NA;NA;NA;NA;0;1;"Maison";NA;85;3;"S";"";66
"4127802";"'89024";NA;NA;NA;NA;NA;NA;NA;1;"11/01/2022";"Vente";191660;NA;"";"RUE";"0790";"DES BONS ENFANTS";89000;"AUXERRE";"89";24;NA;"BH";384;"";"";NA;"";NA;"";NA;NA;NA;NA;NA;0;NA;"";NA;NA;NA;"S";"";27
"4127803";"'89024";NA;NA;NA;NA;NA;NA;NA;1;"11/01/2022";"Vente";191660;11;"T";"RUE";"0790";"DES BONS ENFANTS";89000;"AUXERRE";"89";24;NA;"BH";385;"";"";NA;"";NA;"";NA;NA;NA;NA;NA;0;NA;"";NA;NA;NA;"S";"";8
"4127824";"'89024";NA;NA;NA;NA;NA;NA;NA;1;"17/01/2022";"Vente";86000;17;"";"BD";"5210";"DU 11 NOVEMBRE";89000;"AUXERRE";"89";24;NA;"EN";111;"";"48";84,06;"";NA;"";NA;NA;NA;NA;NA;1;2;"Appartement";NA;80;4;"";"";NA
"4127825";"'89024";NA;NA;NA;NA;NA;NA;NA;1;"17/01/2022";"Vente";86000;17;"";"BD";"5210";"DU 11 NOVEMBRE";89000;"AUXERRE";"89";24;NA;"EN";111;"";"70";NA;"";NA;"";NA;NA;NA;NA;NA;1;3;"Dépendance";NA;0;0;"";"";NA
"4127826";"'89024";NA;NA;NA;NA;NA;NA;NA;1;"17/01/2022";"Vente";86000;17;"";"BD";"5210";"DU 11 NOVEMBRE";89000;"AUXERRE";"89";24;NA;"EN";111;"";"58";NA;"";NA;"";NA;NA;NA;NA;NA;1;3;"Dépendance";NA;0;0;"";"";NA
"4127827";"'89024";NA;NA;NA;NA;NA;NA;NA;1;"17/01/2022";"Vente";86000;17;"";"BD";"5210";"DU 11 NOVEMBRE";89000;"AUXERRE";"89";24;NA;"EN";111;"";"57";NA;"";NA;"";NA;NA;NA;NA;NA;1;3;"Dépendance";NA;0;0;"";"";NA
"4127843";"'89024";NA;NA;NA;NA;NA;NA;NA;1;"20/01/2022";"Vente";165000;14;"";"AV";"5820";"DE LA PUISAYE";89000;"AUXERRE";"89";24;NA;"DY";314;"";"841";NA;"";NA;"";NA;NA;NA;NA;NA;1;3;"Dépendance";NA;0;0;"";"";NA
"4127844";"'89024";NA;NA;NA;NA;NA;NA;NA;1;"20/01/2022";"Vente";165000;14;"";"AV";"5820";"DE LA PUISAYE";89000;"AUXERRE";"89";24;NA;"DY";314;"";"817";NA;"";NA;"";NA;NA;NA;NA;NA;1;2;"Appartement";NA;90;4;"";"";NA
"4127853";"'89024";NA;NA;NA;NA;NA;NA;NA;1;"22/01/2022";"Vente";53500;8;"";"RUE";"1660";"COCHOIS";89000;"AUXERRE";"89";24;NA;"BE";45;"";"20";NA;"";NA;"";NA;NA;NA;NA;NA;1;3;"Dépendance";NA;0;0;"";"";NA
"4127854";"'89024";NA;NA;NA;NA;NA;NA;NA;1;"22/01/2022";"Vente";53500;8;"";"RUE";"1660";"COCHOIS";89000;"AUXERRE";"89";24;NA;"BE";45;"";"32";NA;"";NA;"";NA;NA;NA;NA;NA;1;2;"Appartement";NA;45;2;"";"";NA
"4127855";"'89024";NA;NA;NA;NA;NA;NA;NA;1;"22/01/2022";"Vente";53500;8;"";"RUE";"1660";"COCHOIS";89000;"AUXERRE";"89";24;NA;"BE";45;"";"22";NA;"";NA;"";NA;NA;NA;NA;NA;1;3;"Dépendance";NA;0;0;"";"";NA
"4127889";"'89024";NA;NA;NA;NA;NA;NA;NA;1;"20/01/2022";"Vente";65000;1;"";"ALL";"0675";"DE BESCHEREAU";89000;"AUXERRE";"89";24;NA;"IO";10;"";"4";70,27;"";NA;"";NA;NA;NA;NA;NA;1;2;"Appartement";NA;67;3;"";"";NA
"4127927";"'89024";NA;NA;NA;NA;NA;NA;NA;1;"13/01/2022";"Vente";148000;8;"";"RUE";"5500";"PHILIBERT ROUX";89000;"AUXERRE";"89";24;NA;"BH";28;"";"19";NA;"";NA;"";NA;NA;NA;NA;NA;1;3;"Dépendance";NA;0;0;"";"";NA
"4127928";"'89024";NA;NA;NA;NA;NA;NA;NA;1;"13/01/2022";"Vente";148000;8;"";"RUE";"5500";"PHILIBERT ROUX";89000;"AUXERRE";"89";24;NA;"BH";28;"";"28";NA;"9";67,15;"";NA;NA;NA;NA;NA;2;2;"Appartement";NA;68;3;"";"";NA
"4127929";"'89024";NA;NA;NA;NA;NA;NA;NA;1;"13/01/2022";"Vente";148000;8;"";"RUE";"5500";"PHILIBERT ROUX";89000;"AUXERRE";"89";24;NA;"BH";28;"";"28";NA;"9";67,15;"";NA;NA;NA;NA;NA;2;3;"Dépendance";NA;0;0;"";"";NA
"4127947";"'89024";NA;NA;NA;NA;NA;NA;NA;1;"26/01/2022";"Vente";120000;11;"";"RUE";"5230";"D ORBANDELLE";89000;"AUXERRE";"89";24;NA;"BH";257;"";"";NA;"";NA;"";NA;NA;NA;NA;NA;0;1;"Maison";NA;176;10;"S";"";172
"4127948";"'89024";NA;NA;NA;NA;NA;NA;NA;1;"26/01/2022";"Vente";120000;11;"";"RUE";"5230";"D ORBANDELLE";89000;"AUXERRE";"89";24;NA;"BH";257;"";"";NA;"";NA;"";NA;NA;NA;NA;NA;0;3;"Dépendance";NA;0;0;"S";"";172
"4127949";"'89024";NA;NA;NA;NA;NA;NA;NA;1;"26/01/2022";"Vente";120000;11;"";"RUE";"5230";"D ORBANDELLE";89000;"AUXERRE";"89";24;NA;"BH";258;"";"8";NA;"";NA;"";NA;NA;NA;NA;NA;1;3;"Dépendance";NA;0;0;"";"";NA
"4128036";"'89024";NA;NA;NA;NA;NA;NA;NA;1;"07/01/2022";"Vente";95800;63;"";"RUE";"5310";"DE PARIS";89000;"AUXERRE";"89";24;NA;"ES";40;"";"2";68,47;"";NA;"";NA;NA;NA;NA;NA;1;2;"Appartement";NA;72;4;"";"";NA
"4128047";"'89024";NA;NA;NA;NA;NA;NA;NA;1;"06/01/2022";"Vente";191900;62;"";"AV";"2160";"DENFERT ROCHEREAU";89000;"AUXERRE";"89";24;NA;"EV";10;"";"";NA;"";NA;"";NA;NA;NA;NA;NA;0;3;"Dépendance";NA;0;0;"S";"";268
"4128048";"'89024";NA;NA;NA;NA;NA;NA;NA;1;"06/01/2022";"Vente";191900;62;"";"AV";"2160";"DENFERT ROCHEREAU";89000;"AUXERRE";"89";24;NA;"EV";10;"";"";NA;"";NA;"";NA;NA;NA;NA;NA;0;1;"Maison";NA;84;4;"J";"";523
"4128049";"'89024";NA;NA;NA;NA;NA;NA;NA;1;"06/01/2022";"Vente";191900;62;"";"AV";"2160";"DENFERT ROCHEREAU";89000;"AUXERRE";"89";24;NA;"EV";10;"";"";NA;"";NA;"";NA;NA;NA;NA;NA;0;1;"Maison";NA;84;4;"S";"";268
"4128050";"'89024";NA;NA;NA;NA;NA;NA;NA;1;"06/01/2022";"Vente";191900;62;"";"AV";"2160";"DENFERT ROCHEREAU";89000;"AUXERRE";"89";24;NA;"EV";10;"";"";NA;"";NA;"";NA;NA;NA;NA;NA;0;3;"Dépendance";NA;0;0;"J";"";523
"4128127";"'89024";NA;NA;NA;NA;NA;NA;NA;1;"11/01/2022";"Vente";174000;15;"";"RUE";"4850";"COL A. BELTRAME  MIGRAINES";89000;"AUXERRE";"89";24;NA;"ER";101;"";"";NA;"";NA;"";NA;NA;NA;NA;NA;0;1;"Maison";NA;57;3;"S";"";254
"4128128";"'89024";NA;NA;NA;NA;NA;NA;NA;1;"11/01/2022";"Vente";174000;15;"";"RUE";"4850";"COL A. BELTRAME  MIGRAINES";89000;"AUXERRE";"89";24;NA;"ER";101;"";"";NA;"";NA;"";NA;NA;NA;NA;NA;0;3;"Dépendance";NA;0;0;"S";"";254
"4128129";"'89024";NA;NA;NA;NA;NA;NA;NA;1;"11/01/2022";"Vente";174000;15;"";"RUE";"4850";"COL A. BELTRAME  MIGRAINES";89000;"AUXERRE";"89";24;NA;"ER";101;"";"";NA;"";NA;"";NA;NA;NA;NA;NA;0;3;"Dépendance";NA;0;0;"S";"";254
